source_id,designation_aw,tmass_designation,ra,dec,glon,glat,ecl_lat,b_band,parallax,parallax_error,pmra,pmdec,r_med_geo,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,M_G,j_m,h_m,ks_m,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,snr3,snr4,w3snr_aw,w4snr_aw,rmse,t_ds,gamma,gvar,verdict,verdict_reason,flag_v1_w3nm0,flag_v1_w4nm0,flag_v1_w3flg32,flag_v1_w4flg32,ph_qual_aw,ph_qual_as,flag_v2_release_inconsistent,flag_v3_subthreshold,p_chance_1as,v5_centroid,n1_flag,n1_cat,n1_name,n1_sep_as,n1_r_as,n2_score,n2_flag,nebular_flag,w3sky,w4sky,w3conf,w4conf,w3_S,w4_S,w3_A,w4_A,w3_G,w4_G,w3_C,w4_C,morph_ok,n4_score,n4_flag,nebular_flag_v2,catalog_version
1473407875425581312,J132728.34+352444.7,13272841+3524445,201.867907,35.412492,82.289983,78.701152,40.722278,core_b50,8.267703,0.100673,-86.103657,31.137244,120.44082,1.013377,17.671494,19.590042,16.356785,12.267625,14.393,13.784,13.507,13.283,0.024,13.048,0.026,12.065,0.229,8.688,0.27,4.741048,4.021111,4.7,4.0,0.119248,120.338983,0.1,1.049185,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.7, W4 S/N 4.0) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.858365,False,False,1587.977,476.619,6.789,2.49,0.9775464244279652,1.2242757998731555,0.2081738338230793,0.6701478443113188,0.1160324738548084,0.2648651451833086,0.4106591014964377,0.4380961539928824,True,0.4566691785983421,False,False,v2
1477380273498107264,J141813.45+312425.1,14181345+3124253,214.556034,31.406988,50.875926,70.6305,42.119541,core_b50,4.37758,0.106325,-5.021916,7.477045,226.4708,0.978975,17.740288,19.382835,16.548616,10.965227,14.84,14.242,13.995,13.838,0.025,13.646,0.031,11.902,0.208,8.523,0.306,5.219712,3.548039,5.2,3.5,0.022115,150.847458,0.1,0.921438,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.634101,False,False,1535.568,456.921,3.821,2.378,0.9916420441791494,1.4901116414062705,0.3385846664335056,0.6709295170160162,0.0322599884188089,0.1956217274621277,0.2415534594440724,0.3330710293244036,True,0.7327304697312234,False,False,v2
1480875865777271296,J141916.99+352354.7,14191701+3523544,214.820698,35.398517,62.195024,69.546914,45.775135,core_b50,3.898689,0.068162,-34.229437,18.985857,254.27148,0.994992,17.221653,18.616228,16.068995,10.195165,14.59,13.961,13.699,13.551,0.024,13.356,0.029,12.063,0.257,8.635,0.275,4.224514,3.948,4.2,3.9,0.100677,130.508475,0.1,1.019177,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.2, W4 S/N 3.9) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.298338,False,False,1468.817,432.75,6.545,2.261,1.1674389657070836,1.3789224612737725,0.3738874253555299,0.9838853049554716,0.1616830718183864,0.2554589020284651,0.3844011966276889,0.5434418745108706,True,0.6410449635769907,False,False,v2
1487185310172421120,J144409.02+390344.8,14440905+3903454,221.037509,39.062336,67.0858,63.700093,51.347402,core_b50,5.208435,0.164331,-28.785481,-56.141021,189.667,1.036283,18.706465,20.789839,17.407146,12.316506,15.416,14.739,14.433,14.15,0.026,13.942,0.032,11.907,0.178,8.516,0.226,6.099438,4.803982,6.1,4.8,0.131278,150.847458,0.169955,0.927699,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABC,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.813081,False,False,1409.836,408.041,4.57,1.345,1.3454694973876282,1.8684511499689072,1.1864911069004809,1.0574660615381744,0.166982142753541,0.2610954904453064,0.2314535215957064,0.3965824083031664,True,0.9139919759277834,False,False,v2
1505521075316358656,J141053.19+450702.5,14105318+4507023,212.721674,45.117446,86.765065,66.029553,53.304031,core_b50,4.058762,0.047043,8.713409,19.668519,244.12999,0.990887,16.604261,17.779783,15.530929,9.666155,14.135,13.601,13.347,13.219,0.025,13.081,0.025,11.785,0.193,8.405,0.223,5.625389,4.86861,5.6,4.9,0.195593,120.338983,0.1,0.842237,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.605723,False,False,1367.052,397.867,0.0,0.0,1.652931123301761,1.9870098581310616,1.8078774332910392,1.2389313566448996,0.1726900234342754,0.4032084423030789,0.4256593076107602,0.4481903636728933,True,0.9358074222668004,False,False,v2
1526641731613608064,J131513.06+441634.2,13151310+4416344,198.804367,44.276136,108.894408,72.198234,47.080602,core_b50,7.719105,0.057572,-42.633588,-26.444189,128.71043,1.009004,17.009382,18.634571,15.776808,11.461313,14.052,13.467,13.199,13.04,0.024,12.85,0.025,11.433,0.161,7.667,0.135,6.743478,8.042222,6.7,8.0,0.066643,130.508475,0.125521,0.941151,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABA,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.395062,False,False,1489.448,439.559,2.399,2.003,1.26491365275711,1.7509518181230002,0.5256443204136347,0.6122543974435993,0.0563934441127114,0.2042764855901125,0.2830141371797721,0.4166195104886517,True,0.8809344385832706,False,False,v2
1572246759514111104,J121915.56+534739.4,12191558+5347398,184.814812,53.79423,133.308486,62.680952,49.467611,core_b50,11.786513,0.055835,-17.048952,-32.141677,84.57113,0.924618,17.108639,19.108892,15.805552,12.472528,13.843,13.309,13.015,12.794,0.023,12.586,0.023,11.974,0.178,8.678,0.231,6.099438,4.7,6.1,4.7,0.162764,100.0,0.1,1.136897,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.374939,False,False,1496.246,436.355,6.142,2.545,1.4487089852751078,1.2914451899810933,1.0833301921857188,1.2595255480526837,0.2444841954268567,0.4727789806760784,0.2554250850428611,0.2177172631657747,True,0.5656870133132379,False,False,v2
1586970285360406784,J150009.93+452210.7,15000996+4522108,225.041319,45.36972,77.003517,58.614731,58.285058,core_b50,4.147165,0.095978,-27.107597,14.207368,237.90091,1.262832,17.652187,18.706367,16.301495,10.770206,14.658,14.048,13.746,13.522,0.024,13.345,0.027,10.859,0.077,8.544,0.201,14.1,5.401493,14.1,5.4,0.120675,211.864407,0.1,1.462801,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.245757,False,False,1319.174,377.283,4.751,2.415,1.7902296638858362,1.3640951303935,1.8647554657852576,0.5211220044536813,0.2241429965573741,0.160609958732171,0.4728181211846114,0.4418004299201493,True,0.8405215646940822,False,False,v2
1589814545848457984,J144923.69+454535.6,14492371+4545354,222.348882,45.75988,79.336201,60.129191,57.591808,core_b50,3.710596,0.188714,11.240789,6.256102,267.64255,1.050173,18.841335,20.687033,17.588682,11.703559,15.794,15.124,14.687,14.777,0.029,14.541,0.044,12.185,0.264,8.846,0.272,4.1125,3.991544,4.1,4.0,0.083471,161.016949,0.157554,0.941337,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.1, W4 S/N 4.0) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.223833,False,False,1315.383,378.541,4.102,2.728,1.3257899425901418,1.8951780441299808,0.9461632209586652,2.2819770400651773,0.1528750824127318,1.0272328471141794,0.4319666269974521,0.5743302816349222,True,0.9227683049147444,False,False,v2
1595136800601456256,J152955.52+504606.4,15295558+5046069,232.481309,50.768346,82.130752,51.884886,65.535317,core_b50,3.376634,0.063375,-40.218488,-59.153681,293.25717,0.989062,17.493061,19.04906,16.30508,10.156818,14.624,14.164,13.832,13.636,0.024,13.445,0.025,11.777,0.13,8.582,0.184,8.351538,5.900543,8.3,5.9,0.135875,150.847458,0.1,0.83702,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.397971,False,False,1257.581,355.405,0.0,0.859,1.9628843273626928,1.5803311535463107,2.10787882858274,1.3786197199751484,0.1305457621711399,0.4957014292267321,0.3144000643446071,0.2975358751692908,True,0.8742154155159427,False,False,v2
1597694887419073792,J153816.44+532652.2,15381646+5326518,234.568483,53.447855,85.206042,49.639811,68.443193,outer_b30_50,4.650582,0.103031,-11.254423,19.370894,212.58159,1.120107,17.976233,20.054499,16.811699,11.338605,14.981,14.31,14.031,13.809,0.024,13.631,0.027,12.246,0.218,9.151,0.285,4.980275,3.809474,5.0,3.8,0.180777,140.677966,0.1,0.980903,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",False,True,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.278764,False,False,1244.421,349.795,2.912,1.524,1.386108833212153,1.0716688281282218,0.8229552135537137,0.4316220737824259,0.0815425501875717,0.2911065139568941,0.2191023819045845,0.426246432949821,True,0.4147627416520211,False,False,v2
1623533135793883392,J161047.82+600319.0,16104786+6003193,242.699287,60.055306,91.508243,42.97053,76.274669,outer_b30_50,3.660727,0.064227,-17.141529,-6.462758,270.66846,0.980207,17.517746,18.899181,16.379324,10.355558,14.874,14.219,14.123,13.841,0.023,13.652,0.026,11.878,0.123,8.627,0.185,8.826829,5.868649,8.8,5.9,0.071739,150.847458,0.1,0.840331,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.10422,False,False,1202.904,336.435,0.0,0.44,1.6132047907527456,1.598997732314226,0.8732494907474627,1.138711625157529,0.1762622832402244,0.5522158039578385,0.4138740572343231,0.4657435207373739,True,0.7775546070800904,False,False,v2
1628175514404937472,J161301.19+612644.7,16130119+6126453,243.255035,61.445674,93.122116,42.199176,77.337141,outer_b30_50,4.436777,0.050541,9.222677,-60.118167,223.35164,1.041055,17.041916,18.46144,15.875694,10.29697,14.34,13.729,13.505,13.343,0.023,13.189,0.024,12.477,0.241,9.141,0.308,4.504979,3.525,4.5,3.5,0.193196,100.0,0.1,0.850299,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.5, W4 S/N 3.5) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABC,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.079087,False,False,1194.203,335.78,0.0,0.0,1.5855129896717532,1.5940277496281825,0.5588924878869574,1.3686562353927985,0.092236283125156,0.4106855415539882,0.2959276351173377,0.3145432250757113,True,0.7747928696962089,False,False,v2
1629173252487554304,J163348.96+644445.5,16334899+6444459,248.453987,64.745945,96.071186,38.825457,80.982298,outer_b30_50,6.574535,0.054535,-9.392514,-29.477556,150.78471,0.972139,17.104456,18.6897,15.88132,11.212669,14.241,13.628,13.387,13.168,0.024,12.976,0.023,12.317,0.213,8.915,0.259,5.097183,4.191892,5.1,4.2,0.167121,100.0,0.1,1.014291,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.103758,False,False,1202.822,338.781,5.054,3.073,1.944344877384774,1.4072383052616324,1.5580062531846683,0.5645797251117515,0.3227377920940146,0.1162746570177017,0.2767629004621919,0.4446072993153333,True,0.8686919407481798,False,False,v2
1635527158387254528,J170848.34+661003.0,17084842+6610025,257.201275,66.167569,96.550723,34.946749,84.862762,outer_b30_50,4.459117,0.093092,-37.823243,45.531033,221.21959,0.928623,18.149984,20.150154,16.930712,11.425866,15.043,14.436,14.329,13.966,0.025,13.814,0.029,12.826,0.23,8.701,0.156,4.720435,6.959615,4.7,6.9,0.117583,120.338983,0.1354,1.019453,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure,True,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.043809,False,False,1181.629,333.508,4.154,2.407,1.2473472810366648,1.3604164177918363,0.7497427311852296,1.215479836104079,0.0536325629462531,0.4908632083429644,0.1911982949928893,0.2399334645527449,True,0.5927692693949285,False,False,v2
1638984740202462080,J174911.37+710416.4,17491138+7104161,267.297388,71.071246,101.647757,30.582597,85.38609,outer_b30_50,3.797311,0.088354,-6.247844,19.252326,262.4253,1.125101,17.81436,19.36891,16.627773,10.719331,14.943,14.438,14.21,14.011,0.024,13.861,0.028,12.207,0.152,8.595,0.154,7.142763,7.05,7.1,7.0,0.030873,140.677966,0.116362,1.132611,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AACU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.150334,False,False,1218.022,337.189,5.496,2.829,2.257266815537828,2.1027993062225097,1.131366480832367,1.3157277079102878,0.1968366225019133,0.4188535110996044,0.1756592622645739,0.3045407825948163,True,0.94627165453176,False,False,v2
1640781823238064384,J152819.02+633543.0,15281903+6335432,232.079184,63.595257,99.214689,45.646427,74.010338,outer_b30_50,6.328541,0.085583,-14.906689,-24.231961,156.90727,1.092527,17.73898,19.413008,16.490795,11.760765,14.569,14.1,13.854,13.641,0.024,13.451,0.026,12.401,0.237,9.072,0.299,4.581013,3.631104,4.6,3.6,0.163364,120.338983,0.1,0.857744,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.6, W4 S/N 3.6) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.217431,False,False,1235.262,349.445,5.397,1.575,1.2062531218962402,1.4038059980281945,0.6709958252953722,1.5208837252187724,0.158663067470008,0.3294027666830507,0.3813622952855716,0.4927616812709086,True,0.6316846598041677,False,False,v2
1647484411760976384,J153344.16+690053.3,15334414+6900535,233.434018,69.014817,104.694291,41.900049,76.178264,outer_b30_50,5.776269,0.142015,8.39623,-12.963835,172.77205,1.081242,18.449045,19.92961,17.24127,12.261678,15.189,14.639,14.257,14.199,0.025,13.964,0.028,12.376,0.201,7.795,0.095,5.401493,11.428421,5.4,11.4,0.110329,110.169492,0.336108,0.85992,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'A' in AllWISE,True,False,False,False,AABA,AACU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.124741,False,False,1209.294,344.068,5.429,2.58,1.863046299746199,2.5180579996839363,1.5330332121668773,2.7510224856254246,0.3762925614183093,1.091309710091251,0.1807831640616583,0.2393896686276954,True,0.976399698719558,False,False,v2
1652478604029928832,J174914.29+734521.2,17491429+7345213,267.30952,73.755925,104.744434,30.299504,82.748902,outer_b30_50,3.413744,0.084997,-4.967633,8.254848,288.54065,0.998314,17.78384,19.428726,16.660112,10.482805,14.919,14.294,14.121,13.874,0.024,13.712,0.026,12.353,0.197,9.028,0.274,5.511168,3.962409,5.5,4.0,0.136135,140.677966,0.1,0.955487,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.188148,False,False,1228.64,340.394,3.994,2.768,1.05310752640774,1.4018884684494213,0.3677879438673758,1.129337668403042,0.1109353537192678,0.2354441549299201,0.1733915763365631,0.3248379327253407,True,0.6294250564900828,False,False,v2
1655384475821985280,J170213.91+734227.8,17021397+7342269,255.557837,73.707845,105.534123,33.517521,81.379826,outer_b30_50,3.375282,0.025749,-23.728941,80.438346,293.18082,1.049164,15.492406,16.420256,14.553923,8.156728,13.375,12.745,12.55,12.441,0.023,12.395,0.022,11.294,0.091,7.674,0.108,11.930769,10.052778,12.0,10.1,0.177785,120.338983,0.1,0.721625,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAA,AAAA,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.131197,False,False,1211.857,338.699,5.66,1.73,2.3708316920620494,3.695190081317038,1.7238131953169018,3.109720567291158,0.3612770350928714,0.84895831648318,0.182104787788312,0.2791147206010862,True,0.9929701230228472,True,True,v2
1660610415933587968,J141643.56+610914.7,14164348+6109150,214.181478,61.154053,105.955165,53.072397,65.707775,core_b50,3.923478,0.281048,29.894618,-24.637371,254.34723,1.06376,19.76673,21.583214,18.44288,12.739595,16.198,15.824,15.487,15.295,0.032,14.816,0.048,12.094,0.229,8.943,0.305,4.741048,3.559672,4.7,3.6,0.108395,171.186441,0.23012,0.71953,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.7, W4 S/N 3.6) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,True,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.735993,False,False,1289.959,368.103,6.716,3.96,1.3415273081146732,1.293966746407366,0.6968513696160117,1.1696215523150288,0.1031104410400317,0.3571312355119884,0.4528313522838499,0.6782906423661408,True,0.5229726336931961,False,False,v2
1668485569183395456,J141929.74+653622.9,14192971+6536228,214.873945,65.606437,109.250399,49.116809,68.358713,outer_b30_50,5.731861,0.07091,11.121811,14.715067,173.19365,1.041974,17.448282,18.837545,16.14085,11.255622,14.419,13.871,13.566,13.256,0.023,13.013,0.024,10.781,0.063,8.544,0.204,17.233333,5.322059,17.3,5.3,0.155095,201.694915,0.1,0.973056,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.447314,False,False,1262.846,360.449,4.289,1.914,1.6539613265337318,1.5145657987199297,0.6295695562873861,0.7591034775937422,0.1421316128859978,0.2631493391488768,0.4471315200966209,0.5350786392638236,True,0.7225709264373588,False,False,v2
1705096798128940032,J171330.87+773609.5,17133084+7736090,258.378619,77.602738,109.664734,31.636534,78.44599,outer_b30_50,4.429136,0.063151,-3.384954,51.733243,223.60161,1.018537,17.288668,18.768705,16.11266,10.541293,14.5,13.999,13.81,13.528,0.023,13.38,0.026,12.398,0.216,8.897,0.241,5.026389,4.504979,5.0,4.5,0.146293,120.338983,0.1,0.779734,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure; release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",True,True,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.240258,False,False,1238.712,344.193,6.259,2.957,1.7818960559788743,1.5321048354564333,0.9900276593100812,0.9732613012642594,0.0799092366041555,0.3314706335626923,0.1749087412704612,0.3592641178820724,True,0.8054230479538037,False,False,v2
1710254641533585152,J162518.57+800835.6,16251866+8008353,246.327208,80.143277,113.526448,32.679876,75.083659,outer_b30_50,3.410101,0.049365,-25.001612,28.372858,290.40317,1.014004,16.896769,18.166622,15.788778,9.581762,14.393,13.719,13.512,13.357,0.023,13.218,0.025,11.943,0.147,8.446,0.166,7.385714,6.540361,7.4,6.5,0.107828,130.508475,0.1,0.799148,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.347475,False,False,1252.144,349.177,3.411,3.028,1.702943836173664,1.788467606766056,1.1600299843720483,1.1546432268110904,0.1943675809062436,0.5391456670221876,0.2538423150718999,0.2885690012406396,True,0.8684408737132815,False,False,v2
1713205451573388544,J135136.44+762052.9,13513654+7620525,207.901491,76.348072,118.329442,40.237783,69.308177,outer_b30_50,3.842538,0.119553,-36.500327,32.152835,259.29947,1.019651,18.514246,20.125635,17.255194,11.445238,15.489,14.871,14.671,14.409,0.025,14.158,0.029,12.383,0.244,8.686,0.214,4.44959,5.073364,4.5,5.1,0.04693,140.677966,0.157554,0.911182,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.422181,False,False,1260.317,357.403,3.792,3.238,1.808597253177155,0.8818948446644647,1.321048196779962,0.3834138112830405,0.2713361651620078,0.1336686059821694,0.2494428457114662,0.46043359688037,True,0.8224956063268892,False,False,v2
2327490709538068480,J234639.84-294521.5,23463981-2945217,356.665984,-29.756066,18.667386,-75.533579,-25.802535,core_b50,4.088164,0.207871,8.133142,-2.565719,243.18774,1.080188,18.578056,20.556984,17.32213,11.648348,15.437,14.691,14.574,14.31,0.028,13.967,0.036,11.797,0.193,8.302,0.212,5.625389,5.121226,5.6,5.1,0.162554,150.847458,0.197763,0.946686,CONTAMINATION-CONSISTENT,release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AACU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.527361,False,False,2154.202,665.842,1.444,2.153,1.4169050505083898,2.711875520687086,0.9922001238694907,2.50684384221093,0.1590153782151007,0.9945072395266544,0.1701257806601352,0.2893436282689189,True,0.9818913480885312,False,False,v2
2399960384213077376,J230203.62-183645.6,23020358-1836460,345.515131,-18.61268,45.843463,-63.473944,-11.451709,core_b50,3.539485,0.07195,37.817949,17.168061,279.72855,0.941243,16.827576,18.079664,15.716105,9.593892,14.263,13.644,13.469,13.225,0.024,13.137,0.031,10.878,0.117,7.778,0.19,9.279487,5.714211,9.3,5.7,0.041584,161.016949,0.116362,0.827309,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.968137,False,False,3014.005,978.033,3.504,1.837,1.1920491243089515,1.4404392378792363,0.6218360014755279,0.9682923401614006,0.1139676981080551,0.3595432744368385,0.2668942182309861,0.4000142607529915,True,0.7296686746987951,False,False,v2
2438616464266702720,J232640.86-074734.4,23264070-0747348,351.670539,-7.792869,72.93824,-62.126682,-3.859595,core_b50,9.488633,0.060795,190.038207,26.780342,104.781975,1.038568,16.552477,18.370378,15.284139,11.451044,13.435,12.777,12.493,12.296,0.023,12.137,0.023,11.377,0.182,7.925,0.216,5.965385,5.026389,6.0,5.0,0.172494,110.169492,0.1,0.984538,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure,True,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.807704,False,False,3222.209,1084.577,3.744,0.863,1.383717663883706,1.36499223575577,0.948136989772326,0.4423830740968575,0.0743899528340818,0.3141052815689321,0.2302367159445546,0.3513918478444779,True,0.6510168214913382,False,False,v2
2478471596110203008,J012038.59-071037.1,01203856-0710369,20.160879,-7.177066,143.415228,-68.879332,-14.515933,core_b50,3.524447,0.087023,42.127939,-30.356158,281.6623,1.022463,17.136694,18.609926,15.948689,9.88805,14.349,13.675,13.428,13.299,0.025,13.177,0.029,11.659,0.286,8.142,0.246,3.796154,4.413415,3.8,4.4,0.121619,140.677966,0.1,1.089695,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.8, W4 S/N 4.4) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.746357,False,False,2786.95,905.456,8.432,1.836,1.514109880396166,1.0107411974845886,0.5603049054959176,0.5534549296097201,0.1371453500797129,0.1932145089067642,0.4143355094120693,0.6167622047365562,True,0.7020582329317269,False,False,v2
2493020364033460224,J021728.87-030817.0,02172887-0308167,34.370211,-3.138135,167.256052,-58.399234,-15.929215,core_b50,3.630718,0.194428,-17.090594,-26.09373,270.95825,1.088696,18.237093,19.712145,17.072893,11.072581,15.467,15.028,14.725,14.426,0.028,14.118,0.04,11.586,0.187,8.075,0.194,5.805882,5.596392,5.8,5.6,0.119638,150.847458,0.23012,0.917743,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.537983,False,False,2666.01,846.478,8.23,3.536,1.6877338633322914,2.2659687905134684,0.8333924981697265,1.4357428472285838,0.1857893280750031,0.5692557302707885,0.1822634974225747,0.3493344448207932,True,0.9718875502008032,False,False,v2
