refit_status,refit_method,refit_code_version,refit_n_ccd,refit_rms_single_mas,refit_peak_period_d,refit_peak_fap,refit_period_d,refit_period_err_d,refit_ecc,refit_ecc_err,refit_a0_mas,refit_a0_err_mas,refit_inc_deg,refit_omega_deg,refit_bigomega_deg,refit_tp_d,refit_parallax_mas,refit_parallax_err_mas,refit_pmra_masyr,refit_pmdec_masyr,refit_mass_function_msun,refit_m1_msun,refit_m1_sigma_msun,refit_m1_source,refit_m2_msun,refit_m2_p05,refit_m2_p16,refit_m2_p50,refit_m2_p84,refit_m2_p95,refit_m2_posterior_n,refit_posterior_method,refit_seconds,refit_notes,source_id,refit_run_id,refit_produced_utc
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6577127,0.00647449,-75.532276,17.965618,2.59e-06,0.532995,0.050607,triage_frame:binary_masses,0.009135,0.008056,0.008472,0.009133,0.009762,0.010196,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.455,"L21 zero-point APPLIED before the mass function: Z -34.2 uas, parallax 13.623494 -> 13.657713 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1012306031978693632,m9_refit_20260824T181959,2026-08-24T22:20:29Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69952545,0.00652344,-28.343481,-155.170423,30.93766997,0.573414,0.050105,triage_frame:binary_masses,32.054443,31.330141,31.612898,32.054355,32.499617,32.787475,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.397,"L21 zero-point APPLIED before the mass function: Z -39.7 uas, parallax 1.659797 -> 1.699525 mas; mass function 68% CI 30.5094-31.3725 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 30.9365 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",3403056073573564160,m9_refit_20260824T181959,2026-08-24T22:20:30Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.66347245,0.00652344,-28.343481,-155.170423,32.99315002,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.363,"L21 zero-point APPLIED before the mass function: Z -3.7 uas, parallax 1.659797 -> 1.663472 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 32.9932 Msun, 68% CI 32.5294-33.4641; shortcut 32.9919",4783369128404125952,m9_refit_20260824T181959,2026-08-24T22:20:30Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3449425,0.01141111,-582.468285,-0.551818,0.00739597,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.388,"L21 zero-point APPLIED before the mass function: Z -35.5 uas, parallax 25.309416 -> 25.344943 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",4244641244347007104,m9_refit_20260824T181959,2026-08-24T22:20:30Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69279645,0.00652344,-28.343481,-155.170423,31.30807755,0.575832,0.049931,triage_frame:binary_masses,32.429777,31.695979,31.98236,32.429981,32.880852,33.1732,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.448,"L21 zero-point APPLIED before the mass function: Z -33.0 uas, parallax 1.659797 -> 1.692796 mas; mass function 68% CI 30.8736-31.7493 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.3069 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",3043517631015173248,m9_refit_20260824T181959,2026-08-24T22:20:31Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69049245,0.00652344,-28.343481,-155.170423,31.43626298,0.679451,0.051296,triage_frame:binary_masses,32.754021,32.015619,32.303703,32.754005,33.207733,33.501719,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.434,"L21 zero-point APPLIED before the mass function: Z -30.7 uas, parallax 1.659797 -> 1.690492 mas; mass function 68% CI 30.9997-31.8798 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.4351 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6421217935657933056,m9_refit_20260824T181959,2026-08-24T22:20:31Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6530147,0.00647449,-75.532276,17.965618,2.6e-06,0.631166,0.051658,triage_frame:binary_masses,0.010222,0.009145,0.009557,0.010218,0.010854,0.011288,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.433,"L21 zero-point APPLIED before the mass function: Z -29.5 uas, parallax 13.623494 -> 13.653015 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4949078553050934784,m9_refit_20260824T181959,2026-08-24T22:20:32Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6600387,0.00647449,-75.532276,17.965618,2.59e-06,0.528856,0.049923,triage_frame:binary_masses,0.009086,0.008018,0.008429,0.009083,0.009708,0.010138,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.453,"L21 zero-point APPLIED before the mass function: Z -36.5 uas, parallax 13.623494 -> 13.660039 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4804478927024064000,m9_refit_20260824T181959,2026-08-24T22:20:32Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69526945,0.00652344,-28.343481,-155.170423,31.17126392,0.778975,0.050261,triage_frame:binary_masses,32.675222,31.944578,32.230544,32.67542,33.123975,33.415388,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.441,"L21 zero-point APPLIED before the mass function: Z -35.5 uas, parallax 1.659797 -> 1.695269 mas; mass function 68% CI 30.7390-31.6100 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.1701 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",989892556166737792,m9_refit_20260824T181959,2026-08-24T22:20:33Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3469145,0.01141111,-582.468285,-0.551818,0.00739424,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.37,"L21 zero-point APPLIED before the mass function: Z -37.5 uas, parallax 25.309416 -> 25.346915 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",5325643246709449856,m9_refit_20260824T181959,2026-08-24T22:20:33Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3526195,0.01141111,-582.468285,-0.551818,0.00738925,0.63085,0.050335,triage_frame:binary_masses,0.167641,0.153679,0.159163,0.167592,0.175717,0.18119,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.432,"L21 zero-point APPLIED before the mass function: Z -43.2 uas, parallax 25.309416 -> 25.352620 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",3209114974192489600,m9_refit_20260824T181959,2026-08-24T22:20:33Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3428895,0.01141111,-582.468285,-0.551818,0.00739777,0.541713,0.050363,triage_frame:binary_masses,0.152813,0.137996,0.143905,0.15281,0.161314,0.167013,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.406,"L21 zero-point APPLIED before the mass function: Z -33.5 uas, parallax 25.309416 -> 25.342890 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1431825380751544960,m9_refit_20260824T181959,2026-08-24T22:20:34Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69821545,0.00652344,-28.343481,-155.170423,31.00932099,0.484472,0.050302,triage_frame:binary_masses,31.956667,31.230309,31.51385,31.956628,32.403256,32.691581,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.414,"L21 zero-point APPLIED before the mass function: Z -38.4 uas, parallax 1.659797 -> 1.698215 mas; mass function 68% CI 30.5799-31.4453 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.0081 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1061034119578929536,m9_refit_20260824T181959,2026-08-24T22:20:34Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3308355,0.01141111,-582.468285,-0.551818,0.00740833,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.378,"L21 zero-point APPLIED before the mass function: Z -21.4 uas, parallax 25.309416 -> 25.330836 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",1686543192244173696,m9_refit_20260824T181959,2026-08-24T22:20:35Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3408355,0.01141111,-582.468285,-0.551818,0.00739957,0.557879,0.050577,triage_frame:binary_masses,0.155592,0.140869,0.146727,0.155581,0.164046,0.16972,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.471,"L21 zero-point APPLIED before the mass function: Z -31.4 uas, parallax 25.309416 -> 25.340836 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",1591195124431687040,m9_refit_20260824T181959,2026-08-24T22:20:35Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3451835,0.01141111,-582.468285,-0.551818,0.00739576,0.587028,0.050126,triage_frame:binary_masses,0.160473,0.146171,0.151825,0.160449,0.168704,0.174279,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.413,"L21 zero-point APPLIED before the mass function: Z -35.8 uas, parallax 25.309416 -> 25.345184 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4576678637654618496,m9_refit_20260824T181959,2026-08-24T22:20:36Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.69595045,0.00652344,-28.343481,-155.170423,31.13372903,0.554578,0.050179,triage_frame:binary_masses,32.214887,31.485311,31.770269,32.214853,32.663147,32.953521,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.404,"L21 zero-point APPLIED before the mass function: Z -36.2 uas, parallax 1.659797 -> 1.695950 mas; mass function 68% CI 30.7022-31.5719 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 31.1326 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4807307558125608704,m9_refit_20260824T181959,2026-08-24T22:20:36Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3515105,0.01141111,-582.468285,-0.551818,0.00739022,0.539815,0.050158,triage_frame:binary_masses,0.152425,0.137655,0.143546,0.152422,0.160899,0.166581,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.409,"L21 zero-point APPLIED before the mass function: Z -42.1 uas, parallax 25.309416 -> 25.351511 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",747362075151940096,m9_refit_20260824T181959,2026-08-24T22:20:36Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6518687,0.00647449,-75.532276,17.965618,2.6e-06,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.382,"L21 zero-point APPLIED before the mass function: Z -28.4 uas, parallax 13.623494 -> 13.651869 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0000 Msun, 68% CI 0.0000-0.0000; shortcut 0.0000",2231278532962626176,m9_refit_20260824T181959,2026-08-24T22:20:37Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6420117,0.00647449,-75.532276,17.965618,2.6e-06,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.43,"L21 zero-point APPLIED before the mass function: Z -18.5 uas, parallax 13.623494 -> 13.642012 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0000 Msun, 68% CI 0.0000-0.0000; shortcut 0.0000",6054914331235510272,m9_refit_20260824T181959,2026-08-24T22:20:37Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.70297745,0.00652344,-28.343481,-155.170423,30.74991558,0.568546,0.050126,triage_frame:binary_masses,31.857275,31.138132,31.418523,31.857248,32.29937,32.584752,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.431,"L21 zero-point APPLIED before the mass function: Z -43.2 uas, parallax 1.659797 -> 1.702977 mas; mass function 68% CI 30.3248-31.1813 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 30.7488 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5833240035272612736,m9_refit_20260824T181959,2026-08-24T22:20:38Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3226465,0.01141111,-582.468285,-0.551818,0.00741552,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.324,"L21 zero-point APPLIED before the mass function: Z -13.2 uas, parallax 25.309416 -> 25.322647 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",420760358106619520,m9_refit_20260824T181959,2026-08-24T22:20:38Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.70395845,0.00652344,-28.343481,-155.170423,30.69683628,0.574392,0.050054,triage_frame:binary_masses,31.815242,31.097696,31.377425,31.815237,32.256433,32.541364,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.413,"L21 zero-point APPLIED before the mass function: Z -44.2 uas, parallax 1.659797 -> 1.703958 mas; mass function 68% CI 30.2726-31.1273 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 30.6957 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6898820601071896576,m9_refit_20260824T181959,2026-08-24T22:20:38Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3467185,0.01141111,-582.468285,-0.551818,0.00739442,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.396,"L21 zero-point APPLIED before the mass function: Z -37.3 uas, parallax 25.309416 -> 25.346719 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0074 Msun, 68% CI 0.0072-0.0076; shortcut 0.0074",1827955265387631744,m9_refit_20260824T181959,2026-08-24T22:20:39Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6660167,0.00647449,-75.532276,17.965618,2.59e-06,0.610065,0.050455,triage_frame:binary_masses,0.009984,0.008924,0.00933,0.009981,0.010606,0.011033,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.467,"L21 zero-point APPLIED before the mass function: Z -42.5 uas, parallax 13.623494 -> 13.666017 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",304619975649100416,m9_refit_20260824T181959,2026-08-24T22:20:39Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3499395,0.01141111,-582.468285,-0.551818,0.0073916,0.960287,0.05553,triage_frame:binary_masses,0.217213,0.203779,0.20908,0.217149,0.225003,0.230416,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.445,"L21 zero-point APPLIED before the mass function: Z -40.5 uas, parallax 25.309416 -> 25.349940 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",5648541293198448512,m9_refit_20260824T181959,2026-08-24T22:20:40Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3558325,0.01141111,-582.468285,-0.551818,0.00738645,0.537896,0.050456,triage_frame:binary_masses,0.152065,0.137194,0.143128,0.152068,0.160596,0.166315,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.416,"L21 zero-point APPLIED before the mass function: Z -46.4 uas, parallax 25.309416 -> 25.355833 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",3105216726008352640,m9_refit_20260824T181959,2026-08-24T22:20:40Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.68548245,0.00652344,-28.343481,-155.170423,31.71742453,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.36,"L21 zero-point APPLIED before the mass function: Z -25.7 uas, parallax 1.659797 -> 1.685482 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 31.7174 Msun, 68% CI 31.2757-32.1661; shortcut 31.7162",2001271420686637952,m9_refit_20260824T181959,2026-08-24T22:20:41Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6564927,0.00647449,-75.532276,17.965618,2.59e-06,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.378,"L21 zero-point APPLIED before the mass function: Z -33.0 uas, parallax 13.623494 -> 13.656493 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0000 Msun, 68% CI 0.0000-0.0000; shortcut 0.0000",2180259338015800704,m9_refit_20260824T181959,2026-08-24T22:20:41Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3398275,0.01141111,-582.468285,-0.551818,0.00740045,0.639857,0.050953,triage_frame:binary_masses,0.169202,0.155132,0.16066,0.169153,0.177344,0.182855,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.406,"L21 zero-point APPLIED before the mass function: Z -30.4 uas, parallax 25.309416 -> 25.339828 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4568846026050648064,m9_refit_20260824T181959,2026-08-24T22:20:41Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3449275,0.01141111,-582.468285,-0.551818,0.00739598,1.952258,0.06227,triage_frame:binary_masses,0.33858,0.326075,0.330937,0.338549,0.346064,0.351199,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.469,"L21 zero-point APPLIED before the mass function: Z -35.5 uas, parallax 25.309416 -> 25.344928 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",4509011462269157888,m9_refit_20260824T181959,2026-08-24T22:20:42Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3458535,0.01141111,-582.468285,-0.551818,0.00739517,0.592121,0.05049,triage_frame:binary_masses,0.161317,0.146954,0.152634,0.161293,0.169583,0.175183,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.395,"L21 zero-point APPLIED before the mass function: Z -36.4 uas, parallax 25.309416 -> 25.345854 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped",6398579369196480768,m9_refit_20260824T181959,2026-08-24T22:20:42Z
OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486953e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6415617,0.00647449,-75.532276,17.965618,2.6e-06,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.368,"L21 zero-point APPLIED before the mass function: Z -18.1 uas, parallax 13.623494 -> 13.641562 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0000 Msun, 68% CI 0.0000-0.0000; shortcut 0.0000",5541879147666574848,m9_refit_20260824T181959,2026-08-24T22:20:43Z
