source_id,ra,dec,w4mpro,n3_neighbours_60as,n3_neighbours_w4bright_60as,n3_density_deg2,n3_neighbours_suazored_60as,n3_density_w4bright_deg2,n3_density_suazored_deg2,n3_p_chance_3p25as,n3_p_chance_1as,glat
1947466578650198912,326.9151568439455,34.20150785327545,8.747,19,0,21772.396214971282,0,0.0,0.0,0.0,0.0,-14.804796089708997
1952931112781008128,327.7893407187258,37.89220654798755,8.513,15,0,17188.733853924696,0,0.0,0.0,0.0,0.0,-12.472607087714689
1959477025196872320,328.09313829625904,40.70069701993851,7.97,20,1,22918.311805232926,1,1145.9155902616465,1145.9155902616465,0.002929727724797049,0.00027773920110285566,-10.468372640111141
1965070167828672640,317.95226020290147,38.7013733057251,8.45,27,3,30939.720937064452,1,3437.746770784939,1145.9155902616465,0.008763458407512137,0.0008329862075416861,-6.557210398994379
1966840484626886528,324.9276661257656,42.47364232992727,7.863,30,7,34377.46770784939,1,8021.409131831525,1145.9155902616465,0.020328722240263386,0.0019425552370303523,-7.580782338499709
1967614403379881984,323.31151731400206,42.93230073762048,8.619,25,0,28647.88975654116,0,0.0,0.0,0.0,0.0,-6.44144852746633
1967775554851509504,324.2546959624983,43.72753372394334,8.66,29,2,33231.552117587744,1,2291.831180523293,1145.9155902616465,0.0058508721450527545,0.0005554012631419081,-6.320159091977671
1970808111003662720,321.10698999326274,44.32665348309656,8.646,18,0,20626.480624709635,0,0.0,0.0,0.0,0.0,-4.331000047984751
1971476850283205120,319.1921874296946,43.93441083805555,8.56,26,9,29793.80534680281,6,10313.240312354817,6875.493541569878,0.026060653630615938,0.0024968776025399153,-3.6318556185925073
1971505063938040320,319.576262322217,44.12869095760341,8.461,26,2,29793.80534680281,1,2291.831180523293,1145.9155902616465,0.0058508721450527545,0.0005554012631419081,-3.694253177910375
1972919581341116800,326.12370950768576,43.577482304073854,8.579,28,3,32085.6365273261,2,3437.746770784939,2291.831180523293,0.008763458407512137,0.0008329862075416861,-7.328601373538484
1974176980273662208,326.27938922980445,45.896195367271815,8.48,29,5,33231.552117587744,0,5729.577951308232,0.0,0.014563056677874053,0.001387924829091669,-5.64146439502912
1976049998326978944,328.581396284591,47.41802071515205,7.811,19,4,21772.396214971282,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,-5.474891863557409
1988037075947296640,339.4510194024743,50.08225624366804,7.758,11,1,12605.07149287811,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-7.296606966467899
1994405206777823104,354.9953908360148,54.75123671499452,8.691,22,1,25210.14298575622,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-6.689667907101625
1997539162815187200,355.86487915233045,55.96374009475191,8.909,25,1,28647.88975654116,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-5.654119771800937
1997566096551243136,354.5365608293889,55.824658670148885,8.735,26,5,29793.80534680281,2,5729.577951308232,2291.831180523293,0.014563056677874053,0.001387924829091669,-5.58592935060635
1997790877959364992,354.1758801548736,56.21207830547317,8.181,17,4,19480.565034447987,1,4583.662361046586,1145.9155902616465,0.011667511585247703,0.0011104940557207232,-5.1572375496142095
1997873036393836544,354.9161174888848,56.95433719255037,8.991,27,0,30939.720937064452,0,0.0,0.0,0.0,0.0,-4.559237324441347
1997884065863339392,355.6825321658779,56.9592911409816,8.741,27,6,30939.720937064452,2,6875.493541569878,2291.831180523293,0.017450118611764154,0.0016652785490612887,-4.667044137827834
1998327409574369280,357.4898329018911,57.92562323583152,8.225,28,8,32085.6365273261,1,9167.324722093172,1145.9155902616465,0.023198892343903377,0.0022197549143936346,-3.974752248609357
1998793529483860608,352.958312933428,57.14876162952947,8.537,16,6,18334.649444186343,1,6875.493541569878,1145.9155902616465,0.017450118611764154,0.0016652785490612887,-4.064979723069957
1998871526087430144,353.55342301135965,57.76096651971425,9.125,22,8,25210.14298575622,5,9167.324722093172,5729.577951308232,0.023198892343903377,0.0022197549143936346,-3.576647563401432
1999210484906013312,358.7101009004033,58.83766481414705,7.535,19,10,21772.396214971282,3,11459.155902616463,3437.746770784939,0.028914030735945118,0.002773923322852201,-3.2319346277530943
1999263433265353728,358.8200592376181,59.02605333886656,8.529,25,3,28647.88975654116,0,3437.746770784939,0.0,0.008763458407512137,0.0008329862075416861,-3.0603544329187167
2001273031294810752,334.4617235118236,52.42760662518916,7.895,23,14,26356.05857601787,0,16042.81826366305,0.0,0.04024418753260495,0.0038813369532118003,-3.663948420484455
2003797235104671488,344.15028163641705,56.28745679918114,8.49,29,11,33231.552117587744,0,12605.07149287811,0.0,0.03175904822325948,0.0030508920967073916,-3.092092154579752
2003902861244718464,341.2241029450136,55.84249389052464,8.61,31,0,35523.38329811104,0,0.0,0.0,0.0,0.0,-2.7582596831414867
2005822604241027328,333.8618389983781,54.88860195522622,8.519,25,0,28647.88975654116,0,0.0,0.0,0.0,0.0,-1.4220983565477583
2006101880195979520,333.5469174665523,55.6534965345912,8.336,12,4,13750.987083139757,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,-0.6886193225357269
2006178747239848064,333.6970811749955,55.989202431338256,8.635,26,5,29793.80534680281,1,5729.577951308232,1145.9155902616465,0.014563056677874053,0.001387924829091669,-0.4586598120200046
2006246916957216128,335.0120756742496,56.57542173560404,8.242,19,10,21772.396214971282,1,11459.155902616463,1145.9155902616465,0.028914030735945118,0.002773923322852201,-0.37514562114041056
2006247668565315584,335.00782670929675,56.58349913680885,8.448,18,6,20626.480624709635,0,6875.493541569878,0.0,0.017450118611764154,0.0016652785490612887,-0.36710101038766213
2006641744710407040,337.1594619857887,55.316233308602335,8.396,26,8,29793.80534680281,0,9167.324722093172,0.0,0.023198892343903377,0.0022197549143936346,-2.0812915513814945
2006707985976678912,336.9680724937722,55.63611386449292,8.66,23,9,26356.05857601787,4,10313.240312354817,4583.662361046586,0.026060653630615938,0.0024968776025399153,-1.751729359313552
2007170399349654144,342.8956816651696,57.70229373129364,8.148,21,10,24064.227395494574,3,11459.155902616463,3437.746770784939,0.028914030735945118,0.002773923322852201,-1.5209191512155151
2007444319479312000,341.9917758052646,58.5252407204192,7.962,34,17,38961.130068895975,1,19480.565034447987,1145.9155902616465,0.04865496767653099,0.00471109006060455,-0.5711198201075173
2007922813194430336,337.5983980199014,57.778467329317536,8.732,21,1,24064.227395494574,1,1145.9155902616465,1145.9155902616465,0.002929727724797049,0.00027773920110285566,-0.09821995281057817
2008476520372191616,341.45179246770994,59.28601277984168,8.26,15,3,17188.733853924696,2,3437.746770784939,2291.831180523293,0.008763458407512137,0.0008329862075416861,0.23263451436752872
2008508096972217216,341.77105399836506,59.61357668205787,8.556,27,7,30939.720937064452,2,8021.409131831525,2291.831180523293,0.020328722240263386,0.0019425552370303523,0.44827608512450967
2009595273449670656,349.73477579761726,57.52878028789405,7.263,20,9,22918.311805232926,1,10313.240312354817,1145.9155902616465,0.026060653630615938,0.0024968776025399153,-3.1371421277340743
2009598808203234176,350.0341854163097,57.71238593980344,7.284,19,11,21772.396214971282,0,12605.07149287811,0.0,0.03175904822325948,0.0030508920967073916,-3.0207868739928645
2009670723136043520,350.3025263200993,58.08514660850789,8.507,17,12,19480.565034447987,1,13750.987083139757,1145.9155902616465,0.0345957305839637,0.0033277839454767255,-2.7197632195782773
2009671788287992960,350.2612461212406,58.13240200115288,7.637,26,12,29793.80534680281,5,13750.987083139757,5729.577951308232,0.0345957305839637,0.0033277839454767255,-2.6678984205187346
2009686013220254720,349.94413346453507,58.25500915312159,8.535,19,6,21772.396214971282,0,6875.493541569878,0.0,0.017450118611764154,0.0016652785490612887,-2.495205185747312
2009703502328201600,350.98460292085645,58.44883427087888,7.694,24,8,27501.974166279513,0,9167.324722093172,0.0,0.023198892343903377,0.0022197549143936346,-2.4981784954777564
2009986802674006528,347.17092570021293,57.64492348646552,8.307,35,3,40107.04565915762,2,3437.746770784939,2291.831180523293,0.008763458407512137,0.0008329862075416861,-2.52320874732273
2010223884868418304,347.2907106391512,58.52866842961679,7.588,28,10,32085.6365273261,0,11459.155902616463,0.0,0.028914030735945118,0.002773923322852201,-1.7320608036678822
2010331396486734336,348.73422799102167,57.91694805105849,7.251,23,7,26356.05857601787,3,8021.409131831525,3437.746770784939,0.020328722240263386,0.0019425552370303523,-2.5837765246824445
2010421345981573760,348.75292090160247,58.55937542522943,7.135,18,8,20626.480624709635,4,9167.324722093172,4583.662361046586,0.023198892343903377,0.0022197549143936346,-1.988982736550785
2010423613722855296,348.54507277304583,58.565137838159785,8.195,19,9,21772.396214971282,0,10313.240312354817,0.0,0.026060653630615938,0.0024968776025399153,-1.9440289051860273
2010426396863149696,348.9812086349186,58.58958740430558,7.503,25,17,28647.88975654116,7,19480.565034447987,8021.409131831525,0.04865496767653099,0.00471109006060455,-2.0039209955578796
2010446394230267776,350.26020688170894,58.508378419746535,7.386,14,2,16042.81826366305,2,2291.831180523293,2291.831180523293,0.0058508721450527545,0.0005554012631419081,-2.3144509857108493
2010610122684361344,347.9978458570666,58.80940105984918,7.265,26,12,29793.80534680281,3,13750.987083139757,3437.746770784939,0.0345957305839637,0.0033277839454767255,-1.6117829535319155
2010626821517966464,349.06935702510606,58.98769803052148,8.23,17,6,19480.565034447987,0,6875.493541569878,0.0,0.017450118611764154,0.0016652785490612887,-1.6489110798883109
2011263846765077760,352.57642906964725,59.249727530145016,7.443,11,4,12605.07149287811,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,-2.003311799849008
2012025297228302976,352.6752713716552,59.55167348161923,7.92,10,7,11459.155902616463,0,8021.409131831525,0.0,0.020328722240263386,0.0019425552370303523,-1.7315361213545757
2012074770951735936,351.5536189681752,59.6901156697318,8.65,18,6,20626.480624709635,1,6875.493541569878,1145.9155902616465,0.017450118611764154,0.0016652785490612887,-1.4212795885968044
2012222792706289280,354.0380689690428,60.6060129915586,8.464,19,1,21772.396214971282,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-0.9269208243512644
2012371883913105920,352.26744790130715,60.55868696184337,7.536,16,10,18334.649444186343,0,11459.155902616463,0.0,0.028914030735945118,0.002773923322852201,-0.7110456026431556
2013226994725430784,344.9614303380091,58.54036263903588,7.747,20,11,22918.311805232926,6,12605.07149287811,6875.493541569878,0.03175904822325948,0.0030508920967073916,-1.2344481425322502
2013295263219643904,346.7148605796173,58.8379458814138,8.08,27,14,30939.720937064452,0,16042.81826366305,0.0,0.04024418753260495,0.0038813369532118003,-1.3308361304587641
2013416827975945984,343.4578571055055,58.71047937127767,8.352,29,11,33231.552117587744,6,12605.07149287811,6875.493541569878,0.03175904822325948,0.0030508920967073916,-0.746539006041538
2013761323002939008,346.8981788888293,59.57790677447839,8.236,17,4,19480.565034447987,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,-0.6864552091186473
2014006033066693888,348.5688340966057,60.56820439799177,7.834,9,2,10313.240312354817,0,2291.831180523293,0.0,0.0058508721450527545,0.0005554012631419081,-0.08463223197925906
2014082891501495936,347.7249282352161,60.88038237001015,7.681,19,9,21772.396214971282,1,10313.240312354817,1145.9155902616465,0.026060653630615938,0.0024968776025399153,0.35867333111862
2014275924509846656,343.6806152819541,59.49078261329596,7.749,21,13,24064.227395494574,0,14896.902673401404,0.0,0.03742410223770931,0.0036045988905251125,-0.09390155103620285
2014357223951605888,344.2375130427267,60.15795686320692,8.014,17,3,19480.565034447987,0,3437.746770784939,0.0,0.008763458407512137,0.0008329862075416861,0.38799643051189303
2014721329799061248,345.8728605498042,61.34411756503569,6.981,19,7,21772.396214971282,4,8021.409131831525,4583.662361046586,0.020328722240263386,0.0019425552370303523,1.135289539703164
2014998376670265216,349.67034143037466,62.000473746976176,7.492,10,2,11459.155902616463,0,2291.831180523293,0.0,0.0058508721450527545,0.0005554012631419081,1.0628650169975127
2015025830100621824,349.020875189356,62.03953826433347,8.287,21,5,24064.227395494574,0,5729.577951308232,0.0,0.014563056677874053,0.001387924829091669,1.207597893934106
2015240574164797184,348.5536872835679,62.31097777836165,7.97,15,2,17188.733853924696,1,2291.831180523293,1145.9155902616465,0.0058508721450527545,0.0005554012631419081,1.5396927701275387
2015452745550269952,351.24859102127243,61.22420117282756,7.451,30,12,34377.46770784939,3,13750.987083139757,3437.746770784939,0.0345957305839637,0.0033277839454767255,0.07817097651017872
2015504564339161472,353.6051439315006,61.397345269550485,8.171,12,4,13750.987083139757,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,-0.1087453689172798
2015539542553523072,354.6328348656892,61.73678263414964,8.203,18,4,20626.480624709635,3,4583.662361046586,3437.746770784939,0.011667511585247703,0.0011104940557207232,0.07659861645163486
2015771195911625344,351.7445581307207,62.334466813985465,8.21,20,6,22918.311805232926,2,6875.493541569878,2291.831180523293,0.017450118611764154,0.0016652785490612887,1.0524181586943582
2016189285210084992,358.86728844567835,63.76607250273961,8.281,28,16,32085.6365273261,1,18334.649444186343,1145.9155902616465,0.04585959608182277,0.004434582516907204,1.5632894309563443
2016453472931015296,358.87367677436544,64.3230950951556,8.338,29,14,33231.552117587744,0,16042.81826366305,0.0,0.04024418753260495,0.0038813369532118003,2.106652638349659
2016460516677876096,359.488166931644,64.43021337923292,7.964,21,8,24064.227395494574,0,9167.324722093172,0.0,0.023198892343903377,0.0022197549143936346,2.1554016450907088
2017523297743494144,359.84986943103206,65.77246981591462,9.011,19,5,21772.396214971282,0,5729.577951308232,0.0,0.014563056677874053,0.001387924829091669,3.438650499914541
2021763293782822400,296.3209186519679,26.16248571728197,7.672,25,16,28647.88975654116,1,18334.649444186343,1145.9155902616465,0.04585959608182277,0.004434582516907204,0.8650125179140423
2021892692580340480,294.74583551636186,25.94659564867484,7.931,30,7,34377.46770784939,2,8021.409131831525,2291.831180523293,0.020328722240263386,0.0019425552370303523,1.9870487976740454
2026629560439421568,298.3275437565902,24.88469865535044,7.496,23,5,26356.05857601787,0,5729.577951308232,0.0,0.014563056677874053,0.001387924829091669,-1.343619210653171
2028466462097073280,299.0096679478318,28.38737422695479,7.064,26,13,29793.80534680281,3,14896.902673401404,3437.746770784939,0.03742410223770931,0.0036045988905251125,-0.057260477082594116
2031056537863493376,300.6667425653996,31.90946615950792,8.261,26,8,29793.80534680281,1,9167.324722093172,1145.9155902616465,0.023198892343903377,0.0022197549143936346,0.5718331625593281
2034295011942918528,298.439125875778,32.59928664114262,8.127,26,6,29793.80534680281,2,6875.493541569878,2291.831180523293,0.017450118611764154,0.0016652785490612887,2.5385862413001004
2034717980315384832,296.9676567120235,32.633743035402624,8.451,20,1,22918.311805232926,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,3.6238617162155067
2034898089747242112,296.16198658656543,33.03756004346548,8.406,25,1,28647.88975654116,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,4.41200212415547
2035198879202636800,298.2610921601059,34.04013071708987,8.1,23,7,26356.05857601787,3,8021.409131831525,3437.746770784939,0.020328722240263386,0.0019425552370303523,3.404455374173637
2035349542334861056,297.5329593535868,33.732308977913235,8.708,18,1,20626.480624709635,1,1145.9155902616465,1145.9155902616465,0.002929727724797049,0.00027773920110285566,3.768551724256162
2035397439800855168,297.9208913022981,34.32009523129189,8.278,33,11,37815.214478634334,4,12605.07149287811,4583.662361046586,0.03175904822325948,0.0030508920967073916,3.789277070456539
2045749925898741760,293.79526715918325,33.96691985027038,7.343,19,7,21772.396214971282,2,8021.409131831525,2291.831180523293,0.020328722240263386,0.0019425552370303523,6.588434432262196
2046347342974141056,292.3125449175557,33.17113553428695,8.58,24,0,27501.974166279513,0,0.0,0.0,0.0,0.0,7.304150672591342
2046372837900640384,292.8697576669106,33.49650296337011,8.498,26,0,29793.80534680281,0,0.0,0.0,0.0,0.0,7.044608271971231
2048033027427125120,293.77691172154186,34.59009591203699,8.499,20,3,22918.311805232926,2,3437.746770784939,2291.831180523293,0.008763458407512137,0.0008329862075416861,6.897840362457077
2050821251479912960,288.3102821044604,36.95157764110704,8.331,29,0,33231.552117587744,0,0.0,0.0,0.0,0.0,11.920232821244095
2054069178768156032,303.63365695513085,31.539029775987075,7.039,28,7,32085.6365273261,3,8021.409131831525,3437.746770784939,0.020328722240263386,0.0019425552370303523,-1.7490193219963865
2054601376759954304,304.57215206271206,33.042178128082824,7.191,25,11,28647.88975654116,3,12605.07149287811,3437.746770784939,0.03175904822325948,0.0030508920967073916,-1.568655210615432
2054619548756352384,304.4532134276069,33.28009629239135,7.658,23,8,26356.05857601787,0,9167.324722093172,0.0,0.023198892343903377,0.0022197549143936346,-1.352668698567936
2054697476641218816,304.80172730283016,33.23811713599741,7.638,19,9,21772.396214971282,0,10313.240312354817,0.0,0.026060653630615938,0.0024968776025399153,-1.6172342291850903
2055391062323305600,303.86353502825165,33.596201897206655,8.052,24,11,27501.974166279513,4,12605.07149287811,4583.662361046586,0.03175904822325948,0.0030508920967073916,-0.7679502979716706
2055831833355383040,303.60845070762605,34.809546070842885,6.395,18,4,20626.480624709635,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,0.08137541106947303
2055917075553627008,306.3120479160073,33.20070138801511,8.117,25,13,28647.88975654116,5,14896.902673401404,5729.577951308232,0.03742410223770931,0.0036045988905251125,-2.6766899649645346
2056019609324243584,306.50788686540017,33.884472252350186,7.854,27,7,30939.720937064452,0,8021.409131831525,0.0,0.020328722240263386,0.0019425552370303523,-2.415380256265336
2056679144501212032,308.61367928201173,35.69087250555048,7.226,24,13,27501.974166279513,5,14896.902673401404,5729.577951308232,0.03742410223770931,0.0036045988905251125,-2.7541407700876905
2056732230299398272,308.7100177700638,36.21648222756377,8.248,34,16,38961.130068895975,1,18334.649444186343,1145.9155902616465,0.04585959608182277,0.004434582516907204,-2.5028050277120624
2056782769164028928,307.7592686798051,35.578502157823074,7.628,32,11,36669.29888837269,2,12605.07149287811,2291.831180523293,0.03175904822325948,0.0030508920967073916,-2.261619968484423
2056929347807268096,308.4682737748335,36.48276437869808,8.157,26,15,29793.80534680281,6,17188.733853924696,6875.493541569878,0.043056010745425755,0.004157998154890041,-2.1876643323975005
2057331150588685824,304.5234782589468,35.54419124153217,8.051,22,0,25210.14298575622,0,0.0,0.0,0.0,0.0,-0.12911638999047806
2057609846726907520,306.5006541828668,36.12866230861544,7.616,25,11,28647.88975654116,0,12605.07149287811,0.0,0.03175904822325948,0.0030508920967073916,-1.1122682963639015
2058054251279944960,306.95324944972486,37.94970147626178,8.345,14,3,16042.81826366305,0,3437.746770784939,0.0,0.008763458407512137,0.0008329862075416861,-0.3484138958855555
2058580956024009984,301.0242820112389,34.57466068871753,7.305,27,17,30939.720937064452,4,19480.565034447987,4583.662361046586,0.04865496767653099,0.00471109006060455,1.7368223458383205
2058647648278524928,300.73578335617265,34.85629309064998,8.132,20,7,22918.311805232926,0,8021.409131831525,0.0,0.020328722240263386,0.0019425552370303523,2.087437616922443
2059037459520163328,302.27969333392167,35.732567180421384,7.719,20,9,22918.311805232926,0,10313.240312354817,0.0,0.026060653630615938,0.0024968776025399153,1.494774666567742
2059605563411760640,298.9858521767453,35.55646810336373,8.537,29,1,33231.552117587744,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,3.6722419148309906
2060000906585141888,301.4857838289828,36.95844058946676,8.093,18,7,20626.480624709635,3,8021.409131831525,3437.746770784939,0.020328722240263386,0.0019425552370303523,2.6945680347243406
2060161259157052928,300.7345727416251,37.116053504368274,8.813,27,4,30939.720937064452,1,4583.662361046586,1145.9155902616465,0.011667511585247703,0.0011104940557207232,3.2860354762722443
2060162466090597632,300.8742884654046,37.18186553934528,6.879,20,7,22918.311805232926,3,8021.409131831525,3437.746770784939,0.020328722240263386,0.0019425552370303523,3.226466405881697
2060238465488491648,300.40884723418645,37.71598059764324,7.512,20,9,22918.311805232926,2,10313.240312354817,2291.831180523293,0.026060653630615938,0.0024968776025399153,3.822364163921886
2060285680066381184,301.0784864428365,37.75692999221673,7.539,28,16,32085.6365273261,1,18334.649444186343,1145.9155902616465,0.04585959608182277,0.004434582516907204,3.394594032927934
2060297259333176448,301.13676733355754,37.75793575741376,7.214,17,8,19480.565034447987,0,9167.324722093172,0.0,0.023198892343903377,0.0022197549143936346,3.356115443826904
2061152846848753536,306.384760248428,38.81208492766764,6.978,18,7,20626.480624709635,1,8021.409131831525,1145.9155902616465,0.020328722240263386,0.0019425552370303523,0.5150672454205824
2061753455073401088,302.4951394746586,38.64879757543101,8.03,27,8,30939.720937064452,0,9167.324722093172,0.0,0.023198892343903377,0.0022197549143936346,2.9355334427532522
2061907764666397312,301.3060343148127,38.926471065199806,8.607,22,3,25210.14298575622,1,3437.746770784939,1145.9155902616465,0.008763458407512137,0.0008329862075416861,3.8661349357817376
2062436221745472128,303.4064513795931,40.51914160161866,7.744,14,4,16042.81826366305,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,3.3708304518481547
2062443501702022656,302.5521031935224,40.06145740058856,8.221,21,3,24064.227395494574,0,3437.746770784939,0.0,0.008763458407512137,0.0008329862075416861,3.666176668351214
2062900937200509056,309.945520251246,37.38611296760583,7.852,19,7,21772.396214971282,2,8021.409131831525,2291.831180523293,0.020328722240263386,0.0019425552370303523,-2.5860474639349618
2062960688781930624,308.72434346258524,37.036194085898174,7.958,23,11,26356.05857601787,1,12605.07149287811,1145.9155902616465,0.03175904822325948,0.0030508920967073916,-2.0218470528530674
2063147949353261056,309.0469591822352,37.75810620857414,7.146,20,9,22918.311805232926,1,10313.240312354817,1145.9155902616465,0.026060653630615938,0.0024968776025399153,-1.7939605905588198
2063308405037638528,310.4220766275367,37.95117601975308,7.801,27,21,30939.720937064452,2,24064.227395494574,2291.831180523293,0.059754796862732884,0.005816352478816955,-2.539242725890332
2063557483072548864,310.5663673348961,38.86268234693931,7.645,21,12,24064.227395494574,1,13750.987083139757,1145.9155902616465,0.0345957305839637,0.0033277839454767255,-2.0685592700443105
2063559471641620224,310.3526797303211,38.85028144655907,8.014,31,17,35523.38329811104,0,19480.565034447987,0.0,0.04865496767653099,0.00471109006060455,-1.9448511198144516
2063559613378742400,310.3992671883613,38.85875128803841,7.759,25,11,28647.88975654116,0,12605.07149287811,0.0,0.03175904822325948,0.0030508920967073916,-1.9683082744513472
2063586139096620928,309.53811433643733,38.677552222940754,6.443,13,4,14896.902673401404,1,4583.662361046586,1145.9155902616465,0.011667511585247703,0.0011104940557207232,-1.546633903803962
2063655545771841024,310.6838909988903,39.10538195621348,5.822,19,8,21772.396214971282,1,9167.324722093172,1145.9155902616465,0.023198892343903377,0.0022197549143936346,-1.9911256917476567
2063663929548125440,310.8414196712134,39.2789843806834,7.336,24,13,27501.974166279513,0,14896.902673401404,0.0,0.03742410223770931,0.0036045988905251125,-1.9801022781943094
2063747973469873408,310.7661318107947,39.805807792691205,7.779,23,12,26356.05857601787,1,13750.987083139757,1145.9155902616465,0.0345957305839637,0.0033277839454767255,-1.6091432840149296
2063842939485254528,308.34265151804993,38.17416155550474,7.928,20,10,22918.311805232926,1,11459.155902616463,1145.9155902616465,0.028914030735945118,0.002773923322852201,-1.1001255684804427
2064476296836472576,309.3552287695409,40.06564332898552,6.998,14,4,16042.81826366305,0,4583.662361046586,0.0,0.011667511585247703,0.0011104940557207232,-0.5939315633359111
2064563330053898496,309.7810236829604,40.25191020422385,7.254,19,15,21772.396214971282,0,17188.733853924696,0.0,0.043056010745425755,0.004157998154890041,-0.739694717817536
2064774122751263488,309.4451478846438,40.608415032884224,4.997,30,17,34377.46770784939,1,19480.565034447987,1145.9155902616465,0.04865496767653099,0.00471109006060455,-0.32012784332624716
2065007670199457792,312.1966435942501,39.56321636808074,7.193,12,6,13750.987083139757,2,6875.493541569878,2291.831180523293,0.017450118611764154,0.0016652785490612887,-2.6210305599718486
2065085426286948864,313.3966648988582,40.07278936398357,8.249,23,6,26356.05857601787,1,6875.493541569878,1145.9155902616465,0.017450118611764154,0.0016652785490612887,-3.008954287153049
2065132396050482816,312.5001356528498,40.26509941325271,8.226,19,1,21772.396214971282,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-2.358335406123331
2065370573449961600,312.8052492967733,41.05479686570567,8.173,24,13,27501.974166279513,7,14896.902673401404,8021.409131831525,0.03742410223770931,0.0036045988905251125,-2.0361690379858466
2065388616613489408,312.4567361312168,41.12243630698532,7.847,17,3,19480.565034447987,1,3437.746770784939,1145.9155902616465,0.008763458407512137,0.0008329862075416861,-1.7902214775450953
2065621060243402880,314.4371234370049,41.53754772083581,8.619,22,1,25210.14298575622,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-2.6639064756871065
2065626592161354880,314.0176480042718,41.38558273924137,6.822,28,10,32085.6365273261,1,11459.155902616463,1145.9155902616465,0.028914030735945118,0.002773923322852201,-2.5234234866940706
2065700014622949248,313.7447113452603,41.92432341600329,7.512,15,5,17188.733853924696,1,5729.577951308232,1145.9155902616465,0.014563056677874053,0.001387924829091669,-2.019714852376187
2065744922799253504,312.8761513676414,41.04121194129471,8.307,26,6,29793.80534680281,1,6875.493541569878,1145.9155902616465,0.017450118611764154,0.0016652785490612887,-2.0860616058041463
2065762175686506112,313.04447386544336,41.548416023936106,7.499,22,11,25210.14298575622,0,12605.07149287811,0.0,0.03175904822325948,0.0030508920967073916,-1.8601350435869868
2065875631542484224,312.72114920383177,42.34302497098289,7.294,18,1,20626.480624709635,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-1.1685785911781212
2065920814601580928,313.9433092086012,42.23176027059506,8.248,24,7,27501.974166279513,1,8021.409131831525,1145.9155902616465,0.020328722240263386,0.0019425552370303523,-1.9336868205764015
2066181914250510208,311.5709086417572,41.42735915966962,7.497,16,1,18334.649444186343,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,-1.0808538393737797
2066389309629148544,310.0119965771548,41.75204993581744,5.831,11,5,12605.07149287811,0,5729.577951308232,0.0,0.014563056677874053,0.001387924829091669,0.03653929821812076
2066491834791925632,311.0259390494178,42.521982327871626,7.159,15,6,17188.733853924696,0,6875.493541569878,0.0,0.017450118611764154,0.0016652785490612887,-0.08239619702326983
2066813618042598912,312.5570910546121,43.33450280497253,7.234,23,13,26356.05857601787,7,14896.902673401404,8021.409131831525,0.03742410223770931,0.0036045988905251125,-0.4460890771960564
2066872025297263872,311.40797038305533,42.701806197089816,7.436,24,7,27501.974166279513,3,8021.409131831525,3437.746770784939,0.020328722240263386,0.0019425552370303523,-0.19078653061400275
2067036990701312128,311.8472908238157,43.902755466107735,8.388,25,5,28647.88975654116,1,5729.577951308232,1145.9155902616465,0.014563056677874053,0.001387924829091669,0.31110957129367234
2067447585277487488,306.0154539501236,39.83571210565104,7.419,27,11,30939.720937064452,1,12605.07149287811,1145.9155902616465,0.03175904822325948,0.0030508920967073916,1.3384160484561685
2067556475586155520,306.0655544429242,40.768108234259984,6.919,14,10,16042.81826366305,0,11459.155902616463,0.0,0.028914030735945118,0.002773923322852201,1.8428734697977949
2067918524146410496,309.04117870021656,41.93639336512432,5.908,15,3,17188.733853924696,1,3437.746770784939,1145.9155902616465,0.008763458407512137,0.0008329862075416861,0.7234819423249327
2068073692724944768,306.90199558467924,41.633664767753686,7.186,18,0,20626.480624709635,0,0.0,0.0,0.0,0.0,1.8300110845272244
2068108842737772672,307.23669776372907,42.03865389924713,8.087,6,1,6875.493541569878,0,1145.9155902616465,0.0,0.002929727724797049,0.00027773920110285566,1.8637872272452634
2068558886590157184,305.6622125821349,42.52152944414212,6.545,10,5,11459.155902616463,3,5729.577951308232,3437.746770784939,0.014563056677874053,0.001387924829091669,3.0936337563107186
2068572149454557312,304.68309713593555,41.44080352793056,6.974,23,16,26356.05857601787,2,18334.649444186343,2291.831180523293,0.04585959608182277,0.004434582516907204,3.082278824929027
