source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,prov,ecl_lat,w3_mjy,w4_mjy,w3_over_5sig_ecl,w4_over_5sig_ecl,designation_aw,ra_aw,dec_aw,w3mpro_aw,w3sigmpro_aw,w4mpro_aw,w4sigmpro_aw,w3snr_aw,w4snr_aw,w3nm_aw,w4nm_aw,w3m_aw,w4m_aw,w3flg_aw,w4flg_aw,nb_aw,na_aw,w3rchi2_aw,w4rchi2_aw,ph_qual_aw,cc_flags_aw,ext_flg_aw,var_flg_aw,sep_aw,designation_as,ra_as,dec_as,w3mpro_as,w3sigmpro_as,w4mpro_as,w4sigmpro_as,w3snr_as,w4snr_as,ph_qual_as,cc_flags_as,w3flg_as,w4flg_as,sep_as,p_chance_1as,p_chance_3p25as,cent_max_offset,cent_max_sigma,cent_note,_prov,verdict,verdict_reason,centroid_floor_arcsec
464928526167864704,42.30543851971796,60.92432494043649,0.1242528147571567,232.20338983050848,0.3625630486550966,13.323245979764852,9.440869565217392,6.099438202247192,0.9053754766229392,1.021469,True,True,151.09149,14.402,14.185,9.925,7.738,AIP-exact,42.202213600997354,3.3939302474095894,6.716795049063177,3.9464305202437084,1.2438509350116993,J024913.28+605527.2,42.305369,60.9242411,9.925,0.115,7.738,0.178,9.4,6.1,15,5,17,17,0,1,1,0,1.156,1.047,AABB,0000,0,000n,0.325408630593921,J024913.27+605527.2,42.3053064,60.924235,9.807999610900879,0.1080000028014183,7.556000232696533,0.14100000262260437,10.100000381469727,7.699999809265137,AAAB,0000,0,1.0,0.39782240257698437,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
464939731742407040,42.30091853631919,61.15732249211042,0.165539320849998,242.3728813559322,0.2482326876217777,10.40199218595635,10.24245283018868,3.796153846153847,0.8328654722107554,0.9734783,True,True,292.57025,13.6,13.53,9.689,7.551,AIP-exact,42.41685116802633,4.217964423797534,7.97925045018819,4.904609795113412,1.4776389722570722,J024912.18+610926.4,42.300761,61.1573485,9.689,0.106,7.551,0.286,10.2,3.8,15,1,15,15,32,1,2,1,1.832,1.118,AAAB,0000,0,nnnn,0.2891649336357146,J024912.19+610924.3,42.3008119,61.1567628,9.373000144958496,0.17399999499320984,8.420000076293945,0.4959999918937683,6.199999809265137,2.200000047683716,BBBC,0000,32,1.0,2.0233842859635867,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,w3flg = 32: aperture photometry is a 95% upper limit,1–2
465250343777961344,39.43141842313501,60.735817522026025,0.0461692881912889,191.5254237288136,0.2133286284593057,12.362857618846352,17.798360655737707,9.35948275862069,0.9255535343332504,1.0206933,True,True,84.401405,12.579,12.424,9.241,6.554,AIP-exact,42.60061952275678,6.372398289596311,19.98766660506675,7.4097654530189665,3.7014197416790275,J023743.54+604409.0,39.4314354,60.7358442,9.241,0.061,6.554,0.116,17.8,9.3,15,13,15,15,1,1,4,1,2.864,2.096,AAAB,0000,0,nnnn,0.10058031617491532,J023743.56+604409.1,39.4315139,60.7358635,8.954000473022461,0.04899999871850014,6.1529998779296875,0.07000000029802322,21.899999618530273,15.5,AAAA,0000,1,1.0,0.23585659550745963,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
465791642793258752,40.65804832643508,61.92914825865929,0.053384838074014,191.5254237288136,0.1,10.820957255288103,8.826829268292684,3.962408759124088,0.8641946070519385,1.0234065,True,True,220.37897,13.59,13.415,10.968,8.383,AIP-exact,43.44043387824624,1.298682272780647,3.708191010860471,1.5100956660240084,0.6867020390482353,J024237.95+615544.7,40.6581281,61.929101,10.968,0.123,8.383,0.274,8.8,4.0,6,1,16,16,1,1,1,0,0.9379,1.067,AABB,0000,0,11nn,0.21727183402900827,J024237.94+615544.7,40.6581104,61.9291024,10.963000297546387,0.13199999928474426,8.656999588012695,0.3799999952316284,8.300000190734863,2.9000000953674316,AABC,0000,1,1.0,0.1957358454314968,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
465833256742360192,41.45581262082175,62.430263582828864,0.0785024875931112,171.18644067796612,0.1699551772650422,11.064715028610884,5.744444444444445,4.081578947368421,0.8900862088441734,0.99098533,True,True,280.31168,14.357,14.268,11.548,8.465,AIP-exact,43.74237109079356,0.7612072436545553,3.4384451175971185,0.8851247019239015,0.6367490958513182,J024549.43+622549.1,41.4559592,62.4303129,11.548,0.189,8.465,0.266,5.8,4.1,0,0,17,17,32,32,1,0,1.048,1.028,AABB,0000,0,11nn,0.3019405473792041,J024549.42+622549.2,41.4559343,62.4303353,11.291999816894531,0.12200000137090683,8.206999778747559,0.17800000309944153,8.899999618530273,6.099999904632568,AABB,0000,32,32.0,0.3282699159680596,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure; w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection; w3flg = 32: aperture photometry is a 95% upper limit",1–2
465865378792359936,38.86179522005962,61.60329381525421,0.0875099869200766,150.84745762711864,0.2677712115198339,10.644494748593932,6.540361445783133,7.487586206896553,0.8206719317994712,0.9618915,True,True,285.15714,14.095,14.152,11.152,7.445,AIP-exact,43.50295148512043,1.0962331031023063,8.797557150783609,1.2746896547701236,1.6291772501451127,J023526.83+613612.0,38.8618067,61.6033573,11.152,0.166,7.445,0.145,6.5,7.5,2,6,15,15,0,1,1,0,1.615,2.556,AABB,0000,0,11n0,0.2293886471676741,J023526.83+613612.2,38.8618257,61.6033974,12.01099967956543,,8.760000228881836,,1.100000023841858,-1.100000023841858,AAUU,0000,1,1.0,0.37653862326132487,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,1–2
465954714114649728,38.91006250423887,62.23814132263361,0.0603613546413884,150.84745762711864,0.1,11.950223142373822,6.50119760479042,6.275722543352602,1.0647150018174316,0.96201926,True,True,111.8072,12.943,12.785,11.184,7.98,AIP-exact,44.066701850712505,1.0643952122460187,5.374797379922233,1.237668851448859,0.9953328481337468,J023538.37+621417.2,38.9098971,62.2381233,11.184,0.167,7.98,0.173,6.5,6.3,3,3,16,16,1,1,1,0,0.9476,1.13,AABB,0000,0,11nn,0.2848492706152047,J023538.37+621417.2,38.9098938,62.2381226,11.168999671936035,0.17000000178813934,7.755000114440918,0.1469999998807907,6.400000095367432,7.400000095367432,AABB,0000,1,1.0,0.2908139287745632,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
465967156641199744,38.975394146675306,62.31925552631933,0.0950283110579968,201.6949152542373,0.1460577380556421,9.893709275917873,6.743478260869566,6.386470588235294,0.8425445091814157,0.9809655,True,True,289.4304,13.367,13.257,10.25,7.744,AIP-exact,44.126811448593166,2.5159552506656864,6.679779041108917,2.92552936123917,1.2369961187238734,J023554.09+621909.2,38.9753883,62.3192495,10.25,0.161,7.744,0.17,6.7,6.4,13,3,15,15,32,1,1,0,0.9202,0.9617,AABB,0000,0,000n,0.023796354408556004,J023554.09+621909.3,38.9753822,62.319259,10.199000358581543,0.14499999582767487,7.453000068664551,0.10899999737739563,7.5,9.899999618530273,AABB,0000,32,1.0,0.023570053710628803,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,w3flg = 32: aperture photometry is a 95% upper limit,1–2
466019104262118144,40.78701391523881,62.48316578858037,0.1090916995044742,161.01694915254237,0.1460577380556421,11.380542205898676,4.143893129770992,3.782926829268293,0.9715594230924136,1.0044279,True,True,234.95482,14.112,14.05,11.748,8.431,AIP-exact,43.9189557740864,0.6331446075727826,3.5478242411206358,0.7362146599683518,0.657004489096414,J024308.88+622859.4,40.7870108,62.4831942,11.748,0.262,8.431,0.287,4.1,3.8,0,0,15,15,1,1,2,1,1.068,1.168,AABB,0000,0,nnnn,0.10241226575384123,J024308.86+622859.5,40.7869446,62.4832181,10.793999671936035,0.08100000023841858,8.265000343322754,0.2280000001192093,13.399999618530273,4.800000190734863,AAAB,0000,1,1.0,0.22080766743403638,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.1, W4 S/N 3.8) — the excess is at the instrument floor, candidate I's failure mode",1–2
467313298168998656,43.38074834365662,62.92458887224605,0.1711277875653943,211.864406779661,0.2133286284593057,11.262490200782928,12.624418604651163,4.620000000000001,0.8598880617440188,0.9308705,True,True,286.95154,14.288,14.179,10.751,8.271,AIP-exact,43.83455826470891,1.5859990118071983,4.111138394228829,1.8441848974502306,0.7613219248571904,J025331.37+625528.5,43.3807328,62.9246016,10.751,0.086,8.271,0.235,12.6,4.6,13,2,17,17,1,32,1,0,1.273,1.07,AAAB,0000,0,110n,0.05242295414662857,J025331.36+625528.6,43.3807058,62.9246156,10.206999778747559,0.0560000017285347,7.51200008392334,0.09700000286102295,19.5,11.199999809265137,AAAA,0000,1,32.0,0.11881901268934036,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection",1–2
475420688892338944,62.82219393006775,61.458436830073786,0.0841216071431696,150.84745762711864,0.3115829693527868,12.058942412788424,4.846875000000001,4.360240963855422,0.9083843336114128,1.02242,True,True,264.19617,14.965,14.895,11.707,8.275,AIP-exact,39.56166928729884,0.6575108327366486,4.096020266378311,0.7645474799263355,0.758522271551539,J041117.33+612730.4,62.8222191,61.4584663,11.707,0.224,8.275,0.249,4.8,4.4,2,1,15,15,32,32,1,0,1.004,0.8818,AABB,0000,0,01nn,0.11458543529165195,J041117.31+612730.4,62.8221505,61.4584686,10.857000350952148,0.08699999749660492,7.635000228881836,0.11299999803304672,12.5,9.600000381469727,AAAB,0000,32,32.0,0.13660662582022795,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.8, W4 S/N 4.4) — the excess is at the instrument floor, candidate I's failure mode",1–2
505860702670259200,26.226809598343728,57.43324332874806,0.1861142862879308,150.84745762711864,0.1,10.574934702911664,14.476000000000004,7.645774647887325,0.8869355015727695,0.9987954,True,True,139.70555,12.277,12.146,10.411,7.586,AIP-exact,42.73420409487931,2.169216565815237,7.726131520479831,2.5223448439712057,1.430765096385154,J014454.41+572559.7,26.2267457,57.4332743,10.411,0.075,7.586,0.142,14.4,7.6,16,5,16,16,1,1,1,0,1.443,1.064,AAAB,0000,0,000n,0.1666242648524338,J014454.42+572559.8,26.2267542,57.4332784,10.383999824523926,0.07000000029802322,7.071000099182129,0.07599999755620956,15.600000381469727,14.300000190734863,AAAA,0000,1,1.0,0.16572597862488794,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
506003669239901312,26.9057262318298,58.30377738474749,0.0510813846428819,211.864406779661,0.1575540185529324,11.91578155531774,12.479310344827589,3.583168316831684,0.999775014846143,0.9426384,True,True,178.50159,13.863,13.684,10.68,8.269,AIP-exact,43.318956161194386,1.6931791519539672,4.118718370286839,1.968812967388334,0.7627256241271924,J014737.34+581813.9,26.9055923,58.3038621,10.68,0.087,8.269,0.303,12.5,3.6,11,1,14,14,1,1,3,0,1.094,0.9428,AAAB,0000,0,000n,0.3964675962795316,J014737.33+581813.9,26.9055703,58.3038784,10.032999992370605,0.04600000008940697,7.451000213623047,0.0989999994635582,23.600000381469727,11.0,AAAA,0000,32,1.0,0.4682276281755111,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
507498283500385152,34.587103150143975,61.05809458397897,0.1848649222448554,181.35593220338984,0.4218843042773711,11.890239291051268,9.607964601769911,7.487586206896553,1.0005764956737169,0.9910784,True,True,221.55836,14.311,14.124,10.153,6.906,AIP-exact,43.91799676524694,2.7510780536947133,14.453136249478897,3.1989279694124573,2.676506712866462,J021820.93+610329.2,34.5872499,61.0581388,10.153,0.113,6.906,0.145,9.6,7.5,15,13,16,16,1,1,1,0,1.858,1.881,AABB,0000,0,0000,0.30116032509520885,J021820.94+610329.2,34.5872615,61.0581373,10.435999870300293,0.14399999380111694,8.244999885559082,0.31200000643730164,7.5,3.5,AABB,0000,1,1.0,0.3158304521259009,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
507650222262021632,33.87115121119559,60.7253599156613,0.1454274078760519,201.6949152542373,0.2677712115198339,11.722766133585592,10.540776699029127,3.502258064516129,0.8287895062995005,0.9807973,True,True,294.7778,14.744,14.381,10.947,8.347,AIP-exact,43.780705746677796,1.3240455084290026,3.8332054485355727,1.5395878004988401,0.7098528608399208,J021529.00+604330.6,33.8708673,60.7251829,10.947,0.103,8.347,0.31,10.5,3.5,10,0,17,17,1,1,2,0,1.123,0.9144,AAAB,0000,0,111n,0.8098699528810007,J021528.99+604330.6,33.8708258,60.7251676,10.906999588012695,0.11800000071525574,8.760000228881836,0.3720000088214874,9.199999809265137,2.9000000953674316,AABC,0000,1,1.0,0.8986024735930879,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",1–2
507650432721273856,33.86282801125577,60.72486234877474,0.1455789865970948,191.5254237288136,0.3115829693527868,11.75353188532606,13.743037974683546,8.48203125,1.023769055366945,0.89633435,True,True,213.10931,14.074,13.856,10.268,7.425,AIP-exact,43.782125229192836,2.4745880558987494,8.9611159497021,2.87742797197529,1.6594659166114998,J021527.04+604329.6,33.86269,60.7249003,10.268,0.079,7.425,0.128,13.8,8.5,16,5,16,16,1,1,1,0,1.392,1.32,AAAB,0000,0,000n,0.2787370298161309,J021527.04+604329.6,33.8626856,60.7248961,10.3100004196167,0.08100000023841858,7.7129998207092285,0.1679999977350235,13.300000190734863,6.5,AAAB,0000,1,1.0,0.27859509265959664,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
507671868897630592,33.452352788682084,61.00875384439459,0.0672883906541013,181.35593220338984,0.1977626291062238,11.501284585715048,10.857,5.170000000000001,0.905229652611064,0.96791804,True,True,192.19969,13.923,13.836,10.602,7.866,AIP-exact,44.126117353394214,1.819294105408236,5.969831823770709,2.1154582621026004,1.1055244118093903,J021348.56+610031.7,33.4523707,61.0088089,10.602,0.1,7.866,0.21,10.9,5.2,14,1,16,16,1,1,2,0,1.278,1.002,AAAB,0000,0,100n,0.20064898561372982,J021348.58+610031.8,33.4524328,61.008837,10.305000305175781,0.06599999964237213,7.889999866485596,0.20399999618530273,16.399999618530273,5.300000190734863,AAAB,0000,1,1.0,0.3303126896799667,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
508219082089367552,29.363107928533683,60.885819170645824,0.1209079177826405,201.6949152542373,0.3361078268614909,11.67855153046272,9.87,6.701851851851853,0.878516815764793,1.0207678,True,True,243.00404,14.634,14.653,10.339,7.833,AIP-exact,44.963767863078075,2.3179438553540694,6.154065251901681,2.69528355273729,1.139641713315126,J015727.13+605308.9,29.3630717,60.8858073,10.339,0.11,7.833,0.162,9.9,6.7,16,4,16,16,1,32,1,0,1.346,1.2,AABB,0000,0,000n,0.0765053103212645,J015727.14+605309.0,29.3631164,60.8858356,10.258000373840332,0.07699999958276749,7.769000053405762,0.17399999499320984,14.100000381469727,6.300000190734863,AAAB,0000,32,32.0,0.060978618990143785,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection",1–2
508244851893322752,29.50324663606451,61.01762977916152,0.1168115299544974,232.20338983050848,0.4218843042773711,11.297636840765692,9.607964601769911,7.286577181208055,0.8481600088646238,0.99403334,True,True,282.3027,14.47,14.37,9.596,7.344,AIP-exact,45.045332522278315,4.5951840669602175,9.655218285813916,5.343237287163044,1.7880033862618363,J015800.73+610103.6,29.5030672,61.017688,9.596,0.113,7.344,0.149,9.6,7.3,16,7,16,16,1,1,1,0,2.086,1.187,BABB,0000,0,1000,0.37669371207907104,J015800.73+610103.9,29.5030647,61.0177517,9.49899959564209,0.12800000607967377,8.045999526977539,0.24699999392032623,8.5,4.400000095367432,AABB,0000,1,1.0,0.5416302980889768,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
512608195071398016,21.94617022174547,63.33171398941265,0.0790209419368067,211.864406779661,0.1255205236417265,11.646913331653591,10.857,4.0662921348314605,0.9546034918076042,0.979319,True,True,176.16196,13.607,13.62,10.651,8.355,AIP-exact,48.864558303375645,1.739013335551231,3.8050651470348513,2.0221085297107337,0.7046416938953428,J012747.11+631954.0,21.9462958,63.3316805,10.651,0.1,8.355,0.267,10.9,4.1,12,2,15,15,0,1,2,0,1.698,1.306,AAAB,0000,0,111n,0.2360206300291558,J012747.11+631954.0,21.9463156,63.3316816,10.1899995803833,0.09300000220537186,6.920000076293945,0.0729999989271164,11.699999809265137,14.899999618530273,AAAA,0000,0,1.0,0.2622457780936056,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
514058931944983680,37.2346118465824,62.752363056109445,0.0645730298223073,191.5254237288136,0.1833324376267034,12.690531018789123,7.09607843137255,3.718150684931508,0.8581633905733241,0.98860615,True,True,161.3272,14.312,14.256,11.092,8.444,AIP-exact,44.8682713124258,1.1585183375381367,3.5055978735940263,1.3471143459745776,0.6491847914063011,J022856.29+624508.6,37.2345534,62.7523966,11.092,0.153,8.444,0.292,7.1,3.7,5,0,16,16,32,1,2,1,1.105,1.138,AABB,0000,0,nnnn,0.15447473224280275,J022856.28+624508.5,37.2345129,62.7523651,11.076000213623047,0.15000000596046448,8.187999725341797,0.21199999749660492,7.199999809265137,5.099999904632568,AABB,0000,32,1.0,0.1632510551688099,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3flg = 32: aperture photometry is a 95% upper limit",1–2
515013174901996928,32.4425295815529,64.14123169102078,0.0582595863777904,150.84745762711864,0.1460577380556421,11.170718330004863,4.191891891891892,3.976923076923077,0.8576367532503758,0.96584225,True,True,244.0993,14.048,14.045,11.907,8.388,AIP-exact,47.10025418571347,0.5468936897778922,3.691153420784746,0.6359228950905723,0.6835469297749529,J020946.14+640828.4,32.4422857,64.1412241,11.907,0.259,8.388,0.273,4.2,4.0,2,0,14,14,32,32,2,1,0.9662,1.125,AABB,0000,0,nnnn,0.3839058529334707,J020946.16+640828.4,32.4423546,64.1412347,11.843999862670898,0.21799999475479126,8.539999961853027,0.27900001406669617,5.0,3.9000000953674316,AABB,0000,32,32.0,0.2749617182899477,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.2, W4 S/N 4.0) — the excess is at the instrument floor, candidate I's failure mode",1–2
519646585614050944,28.279285778919903,67.14825314440573,0.0311907095941391,222.03389830508476,0.116361638573573,10.873707708895076,13.080722891566266,4.467901234567901,0.7955510382087909,0.97049683,True,True,173.8897,13.146,12.971,10.068,7.829,AIP-exact,50.559569980435505,2.9751092099361194,6.176779481624224,3.4594293138792085,1.143848052152634,J015306.98+670853.8,28.2791117,67.1482783,10.068,0.083,7.829,0.243,13.2,4.5,15,2,15,15,1,1,1,0,1.204,0.8525,AAAB,0000,0,000n,0.25967448827050976,J015306.98+670853.8,28.2791057,67.1482962,9.649999618530273,0.03700000047683716,7.26800012588501,0.09099999815225601,29.0,12.0,AAAA,0000,1,1.0,0.2956485467254181,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
521297841621450496,29.71360821384384,68.15692001151051,0.1768363395132519,161.01694915254237,0.3625630486550966,12.804767804472222,5.0032258064516135,4.523750000000001,0.7483940039919198,1.0111749,True,True,235.17548,15.127,14.988,11.627,8.317,AIP-exact,51.1010535155338,0.707787539025787,3.940597675161764,0.8230087663090546,0.7297403102151415,J015851.23+680925.0,29.713494,68.1569451,11.627,0.217,8.317,0.24,5.0,4.5,0,0,17,17,1,1,1,0,0.8873,0.9849,AABB,0000,0,01nn,0.17765419435120422,J015851.23+680924.9,29.7134633,68.1569414,11.210000038146973,0.10300000011920929,8.135000228881836,0.17299999296665192,10.5,6.300000190734863,AAAB,0000,32,1.0,0.2088174853298868,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure",1–2
522403022606645376,30.180713525190143,72.01518793755304,0.1364722240407694,171.18644067796612,0.3115829693527868,12.138483034287344,6.099438202247192,3.502258064516129,0.7444340401295492,1.0407728,True,True,279.6174,15.237,15.318,11.561,8.597,AIP-exact,54.18469438700819,0.7521473199802307,3.0448233172707586,0.8745899069537566,0.5638561698649552,J020043.39+720054.6,30.1807966,72.0151861,11.561,0.178,8.597,0.31,6.1,3.5,4,0,18,18,1,1,1,0,0.9768,0.9455,AABB,0000,0,00nn,0.09257874653778277,J020043.39+720054.6,30.1808057,72.0151942,10.65999984741211,0.07000000029802322,7.840000152587891,0.125,15.600000381469727,8.699999809265137,AAAB,0000,1,1.0,0.10490831259518149,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",1–2
522579150626921856,18.006444559601302,61.60402853276566,0.1461600003078287,161.01694915254237,0.2133286284593057,11.41114334852562,4.7,4.504979253112034,1.2076421725202486,1.0386102,True,True,297.2187,14.437,14.489,11.646,8.27,AIP-exact,48.47065395910587,0.6955092533182475,4.114926636903975,0.808731689904939,0.7620234512785139,J011201.53+613614.1,18.0063753,61.6039434,11.646,0.231,8.27,0.241,4.7,4.5,1,2,15,15,1,1,1,0,0.9687,1.015,AABB,0000,0,00nn,0.3286161331008307,J011201.52+613614.1,18.0063655,61.6039383,10.677000045776367,0.07599999755620956,7.800000190734863,0.13300000131130219,14.300000190734863,8.199999809265137,AAAB,0000,1,1.0,0.351908872704424,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.7, W4 S/N 4.5) — the excess is at the instrument floor, candidate I's failure mode",1–2
523553421006086656,14.136302721690557,62.19829340505704,0.1464412515570209,211.864406779661,0.3115829693527868,11.610015588965052,13.743037974683546,4.5810126582278485,0.8727971783479952,0.9472844,True,True,264.94424,14.338,14.181,10.297,7.845,AIP-exact,50.019485360328616,2.409366748526947,6.086422505341461,2.8015892424731943,1.1271152787669372,J005632.72+621154.1,14.1363572,62.1983641,10.297,0.079,7.845,0.237,13.8,4.6,14,2,14,14,1,1,2,1,1.278,0.9846,AAAB,0000,0,nnnn,0.2704415297443917,J005632.71+621154.1,14.1363161,62.1983671,10.267999649047852,0.0860000029206276,7.603000164031982,0.1509999930858612,12.600000381469727,7.199999809265137,AAAB,0000,1,1.0,0.2662510919825891,1.107619581164343e-06,1.1699169869872073e-05,,,,INDETERMINATE,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",1–2
524550407476452224,12.484829513816212,65.36778327091736,0.1579469018919205,130.50847457627117,0.1354003093152683,10.73579960241649,3.850000000000001,3.8913978494623658,0.7942502227789987,1.2598479,True,True,167.28218,13.265,13.132,11.423,7.646,AIP-exact,52.9540181301885,0.8540885749287419,7.310752758277613,0.9931262499171417,1.3538431033847431,J004956.39+652203.5,12.4849667,65.3676628,11.423,0.282,7.646,0.279,3.9,3.9,1,4,17,17,32,32,1,0,0.7397,0.7918,AABB,0000,0,00nn,0.4800647873542383,J004956.38+652203.5,12.4849562,65.3676529,10.890999794006348,0.1589999943971634,7.290999889373779,0.1340000033378601,6.800000190734863,8.100000381469727,AABB,0000,32,17.0,0.5063679253903939,1.107619581164343e-06,1.1699169869872073e-05,,,,SUB-THRESHOLD,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.9, W4 S/N 3.9) — the excess is at the instrument floor, candidate I's failure mode",1–2
527689444453492480,10.51994162795456,66.61688767843846,0.1952034088770153,171.18644067796612,0.1,11.802882043327983,8.287786259541985,3.5250000000000004,1.027302134661467,1.0140132,True,True,122.19178,13.011,12.865,10.854,8.466,AIP-exact,54.420355958205896,1.4424571221929403,3.4352796505839804,1.6772757234801632,0.6361628982562927,J004204.73+663701.1,10.5197363,66.6169771,10.854,0.131,8.466,0.308,8.3,3.5,10,0,16,16,32,32,1,0,0.9329,0.9264,AABB,0000,0,011n,0.4355380930628834,J004204.73+663701.0,10.5197354,66.6169703,10.684000015258789,0.0820000022649765,7.7230000495910645,0.11400000005960464,13.300000190734863,9.5,AAAB,0000,32,32.0,0.41867377659252225,1.107619581164343e-06,1.1699169869872073e-05,,,,CONTAMINATION-CONSISTENT,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w4flg = 32: the independent aperture photometry gives a 95% upper limit, not a detection; w3flg = 32: aperture photometry is a 95% upper limit",1–2
