source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat
5561748486704544896,108.75475720485731,-40.22572089331164,1152.863,318.669,0.0,3.642,25.572,9.938,0.9085,1.045,1,0,0,2.5,2.1,0.066139,J071501.13-401332.6,-12.984153652972324,-61.653212184648766
5561911012566159232,109.73182330283495,-39.35876381947293,1207.433,328.143,4.377,1.222,27.15,10.57,0.9968,1.124,1,0,0,5.9,2.9,0.201136,J071855.64-392131.7,-11.936830641072042,-60.614963445759116
5561922793658155264,109.87494491777832,-39.070443572618274,1197.859,325.959,8.511,2.983,27.904,10.402,0.9795,0.9899,1,0,0,5.9,3.5,0.142793,J071929.99-390413.6,-11.712634461750026,-60.30731277815602
5562082364579573376,102.8102113509096,-43.63717161094488,1084.942,301.85,5.146,1.839,25.587,10.409,1.049,0.9477,1,0,0,2.2,2.1,0.140176,J065114.46-433813.7,-18.374297994793782,-66.04434842836741
5562957434099602944,105.42804935985929,-41.3648051238555,1107.015,309.698,2.728,1.364,25.791,10.793,0.9426,1.102,1,0,0,4.4,2.5,0.24786,J070142.73-412153.0,-15.747776434242272,-63.3930180190086
5563030276743731072,105.24429460035788,-40.84374880296623,1115.77,310.772,0.0,0.0,25.697,10.885,0.8528,0.9147,1,0,0,3.1,2.6,0.227408,J070058.63-405037.7,-15.676003945254072,-62.91856165540037
5564623610829925504,106.97368745899952,-39.99341132965208,1132.96,315.451,5.444,2.307,26.694,9.714,1.101,1.093,1,0,0,6.8,4.5,0.128371,J070753.67-395936.3,-14.131155941685986,-61.779532636569705
5564812275856478976,108.75736940747254,-39.35500509150204,1203.988,328.113,4.325,1.616,25.537,10.287,0.9312,0.9047,1,0,0,4.2,2.4,0.190497,J071501.78-392118.1,-12.61723504009455,-60.813283864789
5564925903510041472,108.87993360454878,-38.98267189609651,1162.069,321.005,1.475,3.006,27.202,10.526,1.009,0.8936,1,0,0,3.0,2.7,0.022231,J071531.18-385857.6,-12.37400621420876,-60.42905862674687
5565023794403240960,109.19102530905,-38.16278858111856,1173.894,325.367,6.341,2.993,27.372,10.811,1.056,1.19,1,0,0,10.8,5.0,0.077782,J071645.85-380946.0,-11.804956838927005,-59.57414873975268
5566086407971191424,107.761829449248,-37.136030132829696,1191.43,330.368,6.063,3.105,26.95,10.728,1.156,1.053,1,0,0,3.0,2.4,0.087122,J071102.83-370809.7,-12.394947387783246,-58.85780814137461
5566110081830895104,107.51516585369694,-37.1341166776602,1191.636,328.987,4.834,2.155,27.8,9.94,0.9193,1.03,1,0,0,2.3,2.5,0.294625,J071003.64-370802.5,-12.572772637311719,-58.9018064916521
5566164743877001728,107.42375887041042,-36.60218174933152,1258.442,341.454,4.702,2.883,28.691,10.609,0.8848,1.058,1,0,0,3.5,3.6,0.123531,J070941.69-363607.8,-12.417080716738857,-58.40085974344315
5566165465431512320,107.58485598875718,-36.59874329223624,1270.253,351.195,6.772,4.225,31.429,11.244,0.9572,0.9856,1,0,0,6.9,4.9,0.178923,J071020.37-363555.6,-12.298194916519801,-58.36799481967102
5566272981350217088,105.81897441164182,-36.841831630935815,1188.529,325.117,4.399,2.662,27.747,10.121,0.934,1.064,1,0,0,2.2,3.3,0.328371,J070316.57-365030.8,-13.68819734692445,-58.91607313373687
5566330327753540736,106.77795164164657,-36.72965205445839,1214.297,330.433,6.868,2.665,27.662,10.441,0.9185,1.064,1,0,0,2.9,3.2,0.36074,J070706.69-364347.0,-12.941266743760998,-58.64112513966612
5566529644297261696,90.47027383953824,-47.446237974913785,1055.499,288.956,6.508,1.997,26.059,10.659,0.9281,1.129,1,0,0,3.0,4.0,0.191414,J060152.84-472646.4,-27.71229467999192,-70.88393356108561
5567410799788667392,94.43537257259231,-44.60252478093757,1087.046,296.531,5.022,1.919,26.211,10.396,0.8811,1.006,1,0,0,4.7,3.1,0.026923,J061744.48-443609.1,-24.394466418457437,-67.91220700213131
5568553364168344320,94.06257476937502,-42.86482488828696,1089.394,299.513,2.241,2.127,26.654,10.323,0.96,0.8973,1,0,0,2.1,2.0,0.288901,J061614.99-425153.4,-24.20197070086322,-66.19987633907039
5569069864051709568,96.46525721267652,-43.2745092071794,1081.435,298.172,6.138,2.609,25.724,10.165,1.083,0.9927,1,0,0,4.9,2.5,0.098249,J062551.66-431628.3,-22.627546922669456,-66.44827365061163
5569713417655493248,99.86913957815396,-41.30285440489799,1104.768,304.896,3.569,1.783,27.134,10.236,1.044,0.8924,2,0,0,3.3,2.0,0.155455,J063928.60-411810.1,-19.62397196171188,-64.15472157905674
5569768603691556992,99.72325995125992,-41.0461218372276,1106.236,305.955,7.204,3.649,27.717,10.413,1.003,1.247,1,0,0,3.9,5.7,0.492444,J063853.54-410246.2,-19.64255990356506,-63.91805037162287
5571007611559972352,90.9170513077546,-44.21761700484913,1085.294,296.664,4.668,1.842,26.037,10.268,1.025,1.02,1,0,0,2.1,2.2,0.166398,J060340.07-441303.4,-26.742798169842402,-67.65139509938182
5573032813195919872,92.16455935595836,-39.98969103377584,1102.916,304.655,1.436,2.165,25.449,9.394,2.768,2.303,2,0,0,9.2,9.8,0.108821,J060839.49-395922.9,-24.80804786617584,-63.40113150984029
5573168534162502528,92.39349227966096,-39.17899591833787,1112.337,306.426,3.551,1.838,26.826,10.518,1.138,0.9078,1,0,0,4.8,4.0,0.272552,J060934.44-391044.6,-24.417759162271135,-62.58478312787001
5573412209130820224,96.63540906691316,-40.0228487471196,1110.81,306.741,4.777,1.131,26.348,9.474,0.9934,0.9934,1,0,0,2.8,2.4,0.142121,J062632.48-400122.3,-21.538772571149746,-63.20165110682868
5573572192368524160,94.73971747278487,-40.17154087824155,1119.706,307.411,3.098,1.805,25.86,10.409,0.9463,0.9417,1,0,0,3.0,3.1,0.140251,J061857.53-401017.6,-22.966817493623253,-63.47714820974228
5575378823116302976,95.97978768999714,-36.32027895488618,1186.394,327.848,4.107,3.212,27.362,10.598,0.993,1.048,1,0,0,3.4,2.3,0.053457,J062355.14-361913.0,-20.8531418930753,-59.56174776457485
5577881380301212544,104.67628983297848,-37.333430650314746,1160.548,320.425,6.244,0.0,27.504,10.352,0.9321,0.8877,1,0,0,3.2,2.5,0.176527,J065842.29-372000.4,-14.720098239019666,-59.58376462200773
5578206359003274496,103.59557032918336,-36.6151145515286,1159.498,321.91,4.643,1.65,26.38,9.968,0.94,1.044,1,0,0,7.9,3.5,0.139413,J065422.94-363654.5,-15.235567562036273,-59.04295899814141
5579583286860444032,105.23836309965904,-34.29637524897953,1200.882,332.251,4.124,2.388,26.31,10.424,0.9943,0.9184,2,1,0,4.3,2.5,0.146038,J070057.20-341746.8,-13.08619356608125,-56.51603633661667
5579781267674501632,102.92732420536107,-34.03421779196337,1182.848,328.977,4.993,2.754,26.445,11.174,1.068,1.004,1,0,0,2.5,2.1,0.357029,J065142.53-340203.0,-14.734201506130466,-56.59377029266875
5580164447475838592,99.57796137607436,-37.0680387940749,1141.823,316.085,4.158,1.868,26.8,10.035,1.081,0.9719,1,0,0,2.9,2.2,0.42592,J063818.72-370405.3,-18.39099772206106,-59.996419509188975
5580239630879668352,99.1341846319155,-36.5521614475689,1143.554,318.249,4.293,1.138,26.157,10.08,1.013,1.131,1,0,0,3.5,2.6,0.389388,J063632.21-363307.4,-18.542915726746177,-59.53044323466637
5580904801055674368,98.80813433509428,-35.494138888801345,1151.39,320.798,3.708,3.446,26.902,11.018,1.063,2.961,1,0,2,6.0,15.0,0.448744,J063513.96-352938.4,-18.417984483713596,-58.511918205627744
5581987334675599616,98.00626415099424,-34.16449398463848,1166.522,324.966,7.842,3.382,26.771,10.279,1.108,0.9688,1,0,0,2.8,2.2,0.156486,J063201.49-340952.1,-18.56432895150708,-57.26229983855446
5582949858324695680,103.28571757924324,-32.89156103577043,1212.979,334.989,3.563,1.18,27.216,10.153,0.9326,0.9267,1,0,0,3.6,2.8,0.227224,J065308.57-325329.8,-14.008324947205303,-55.41784672522414
5583688008583568768,99.5676580768366,-32.535037611253095,1184.875,331.617,4.832,4.185,25.302,10.901,2.045,10.32,1,0,1,11.8,11.9,0.023873,J063816.23-323206.1,-16.75736240665344,-55.49958832374182
5584498584875249664,112.5011336157696,-41.0565964061279,1193.127,327.706,7.739,2.522,26.506,10.568,0.889,0.9862,2,0,0,2.5,2.2,0.143744,J073000.26-410323.6,-10.78310291800231,-61.608586168626566
5584735568288617856,112.9894027684719,-39.71286005888094,1247.631,338.107,6.863,2.63,29.442,11.219,0.8059,0.8989,1,0,0,3.2,3.3,0.114929,J073157.46-394246.2,-9.842092926403057,-60.21621773900394
5584948731806736640,112.79903275180293,-39.359086228737766,1252.298,340.013,5.342,1.795,27.636,10.809,0.9886,0.9526,1,0,0,7.1,4.0,0.285779,J073111.75-392132.9,-9.81097014551433,-59.925428792490436
5585137091892381440,113.8579022000051,-39.26610845916503,1255.012,338.284,5.696,1.114,27.039,10.555,0.9132,1.036,1,0,0,2.8,2.2,0.226583,J073525.90-391558.2,-9.041270638776613,-59.58093095290755
5585318068934984960,113.3455083369527,-39.16729853927328,1216.378,332.543,6.445,3.471,25.954,9.616,1.092,1.074,1,0,0,2.7,2.7,0.163128,J073322.90-391002.2,-9.347045563954751,-59.61206767135965
5585984506118494208,110.31599690466342,-38.40531888694564,1207.935,327.787,6.706,2.949,26.236,10.865,0.9021,0.9501,1,0,0,5.2,2.6,0.156249,J072115.84-382419.0,-11.113831267387365,-59.57355746625857
5585992958614422656,110.52597027288677,-38.23456237682333,1217.015,330.251,8.575,2.615,28.36,9.754,0.9116,0.9958,1,0,0,2.8,2.1,0.006962,J072206.23-381404.4,-10.89090764280574,-59.36429016984549
5586016911652730752,111.04283530564632,-38.48976201651862,1226.339,335.428,5.323,2.001,27.132,10.879,0.904,1.024,1,0,0,4.8,3.5,0.23249,J072410.28-382923.3,-10.639924879530575,-59.49698177326506
5586340404289880576,113.78045674471429,-37.202997489786576,1252.555,345.609,0.0,0.0,28.025,10.31,1.007,1.044,1,0,0,3.9,3.1,0.234124,J073507.32-371210.6,-8.129254726118932,-57.637258626376266
5586528420777494656,111.27245315147134,-37.15508357102716,1222.167,335.38,6.04,4.911,27.004,10.785,1.01,1.011,1,0,0,5.1,2.0,0.163761,J072505.38-370918.4,-9.88222786216371,-58.16438202362257
5586948846536461952,115.39391859843889,-37.202874874693,1283.382,345.802,4.986,3.565,26.195,10.098,1.068,1.089,1,0,0,2.6,2.0,0.163502,J074134.53-371210.5,-6.999518146612691,-57.24194828973445
5587131021872969344,114.6816770132912,-36.67967809625484,1259.873,343.265,3.716,2.359,26.759,9.977,0.9287,0.9987,1,0,0,2.2,2.5,0.093314,J073843.60-364046.8,-7.246943220133905,-56.92083634696208
5587451460789052544,117.33156125855636,-35.856893204487235,1310.647,354.055,7.723,3.623,27.815,10.716,0.9129,0.9538,2,1,0,3.3,2.3,0.354227,J074919.55-355124.6,-4.98152725030261,-55.469832349115045
5587608278634976128,116.47726120697509,-35.731972120034,1345.566,361.125,7.367,2.479,27.745,10.765,1.029,1.02,1,0,1,4.7,4.7,0.080647,J074554.53-354355.1,-5.520072663159647,-55.571715263202115
5587609996622037248,116.47052582005828,-35.640874730104095,1378.679,367.784,8.896,1.975,29.738,10.642,0.963,1.369,1,0,0,6.0,4.4,0.118869,J074552.92-353827.0,-5.47974749538861,-55.48691832951955
5587663361599010560,115.68450168650963,-35.44981772039352,1339.942,355.008,1.284,2.918,27.857,10.345,0.8969,0.9616,1,0,0,4.1,3.0,0.218969,J074244.26-352659.2,-5.94266908854322,-55.50260372387175
5587701702762700928,116.66963966559172,-35.603450925553524,1374.616,366.797,7.404,1.116,29.91,10.625,1.044,1.173,1,0,0,7.9,4.4,0.300264,J074640.68-353612.3,-5.32062774655128,-55.4006131518457
5587876632494011136,114.268028794336,-36.75427078890272,1251.93,346.767,6.22,1.839,27.057,10.762,1.146,0.9768,1,0,0,7.1,4.3,0.273653,J073704.34-364515.4,-7.573989345450613,-57.092277799667414
5587969163270757120,113.61959788079136,-36.08538003473658,1241.586,341.905,4.599,3.675,26.326,10.419,0.9479,0.9588,1,0,0,2.7,2.8,0.215766,J073428.69-360507.5,-7.717597143135764,-56.60724810155151
5588122300325644672,114.63408776674436,-35.00315776934003,1278.583,348.836,8.813,2.318,26.941,10.866,0.9399,0.8693,1,0,0,3.4,2.1,0.129707,J073832.19-350011.3,-6.47670605482777,-55.3318849949023
5588703014259531392,114.7712632776899,-34.45894173240679,1359.026,362.871,4.058,2.952,29.221,10.956,0.9248,0.8908,1,0,0,5.8,3.1,0.09435,J073905.10-342732.1,-6.115758270931133,-54.77837456904735
5588720331568067328,114.61776674480268,-34.29316480765423,1302.751,354.01,8.057,3.185,26.818,10.759,1.087,1.012,2,1,0,9.2,2.6,0.197905,J073828.27-341735.5,-6.146815355940255,-54.65605624346602
5588852616560677888,115.1166775553766,-33.714332070185726,1291.38,354.088,5.507,2.496,28.065,9.928,1.085,1.065,2,0,0,3.5,3.8,0.338517,J074028.00-334251.9,-5.504718143566018,-53.982923965000836
5590396227805300608,107.46886236118276,-36.01618078812312,1304.942,353.991,7.77,2.141,28.829,11.212,1.099,1.019,1,0,0,6.5,2.6,0.061689,J070952.52-360058.1,-12.138444451510201,-57.82178227610216
5590412175022998784,107.99693835897504,-35.92837670983802,1224.634,337.766,3.423,1.528,28.852,11.266,0.9349,1.092,1,0,0,6.6,3.0,0.178385,J071159.27-355542.2,-11.713999961711808,-57.63928847407863
5592105835252849664,113.62055108511882,-32.90256295292296,1248.544,346.737,1.834,2.554,27.79,11.262,0.8948,1.023,1,0,0,2.7,2.0,0.26093,J073428.91-325409.1,-6.210275637623038,-53.55029014172425
5594672679498846080,116.26895591822544,-33.68754250017388,1428.489,370.83,8.099,4.482,28.377,11.035,1.065,1.01,3,1,0,3.4,2.0,1.285008,J074504.52-334113.8,-4.656431374884752,-53.677190435617426
5594709135186543104,116.6807297888789,-33.29084431806138,1473.202,378.375,0.0,0.0,27.213,10.299,1.005,1.151,2,1,0,2.6,2.5,0.255569,J074643.39-331726.8,-4.161203647386561,-53.19624863016683
5594733839838108416,116.65416093829865,-32.97584747641691,1444.569,375.484,4.334,2.387,26.942,10.698,1.058,1.005,1,0,0,2.2,2.7,0.064269,J074636.99-325833.0,-4.023230304650862,-52.9020716640548
5594780088046855808,117.79721704942078,-32.875215588739216,1428.426,376.966,5.949,2.759,28.226,10.08,0.9332,1.02,2,1,0,2.1,2.6,0.183526,J075111.34-325230.7,-3.1437195676049923,-52.517896241286024
5596000614685225728,121.60157302704216,-30.84223840799289,1320.383,371.052,4.631,2.35,27.122,9.935,0.8364,1.163,1,0,0,2.4,2.1,0.200226,J080624.39-305032.1,0.6731890869476417,-49.57465241957821
5596039544266769024,120.54823666827406,-31.69306569326285,1313.884,366.493,7.557,2.523,28.592,10.392,0.9553,1.075,1,0,0,2.7,2.7,0.151623,J080211.57-314134.8,-0.542401509274482,-50.66898694326293
5596478558641266432,123.57250681407908,-29.88732052313374,1352.383,380.938,4.958,0.403,28.427,11.002,0.9046,1.003,1,0,0,2.6,2.7,0.117485,J081417.40-295314.4,2.6193078525565445,-48.11816250657853
5598021169155792000,115.97656728276836,-32.09567114142379,1353.823,367.296,6.486,2.17,28.654,10.083,0.9516,1.09,2,1,0,3.0,2.5,0.300606,J074354.35-320544.2,-4.081420163699659,-52.225471379853936
5598274709654528000,114.39805432998756,-31.818000286311204,1290.627,357.512,6.678,3.5,27.264,10.682,0.9674,1.068,1,0,0,3.4,2.7,0.042511,J073735.53-314904.8,-5.113831462708355,-52.32919355076777
5600372582150254208,118.71417127389373,-29.143647401865632,1415.954,384.871,4.158,2.563,27.365,10.288,0.9483,1.071,2,1,0,4.2,2.8,0.232099,J075451.40-290837.3,-0.555926870030131,-48.72139902366957
5600564305182205824,117.66975107547717,-28.612228327305296,1395.475,385.265,3.255,0.762,29.116,10.541,0.8365,0.9178,1,0,0,3.5,2.5,0.422716,J075040.76-283644.3,-1.0683473882582322,-48.47175145473793
5600995038865640960,120.59216484037246,-27.107463527175216,1379.074,390.322,4.182,1.706,28.158,9.629,1.119,1.08,1,0,0,4.6,2.0,0.270127,J080222.12-270627.1,1.9208813422059738,-46.29103977561756
5601289982855795840,119.1656019715376,-26.672003290515388,1438.53,396.175,2.573,1.354,28.158,10.532,1.122,1.131,1,0,0,6.0,2.2,0.142437,J075639.75-264019.1,1.066252335655826,-46.23854452091945
5601540572735633408,117.99861743505885,-27.24310259020397,1394.27,390.027,3.709,2.361,27.654,10.463,0.9878,1.04,1,0,0,2.5,2.5,0.136104,J075159.67-271435.2,-0.11944604701044453,-47.07565231935128
5601819122826855936,117.2497341263065,-26.69404562238569,1414.663,393.457,0.0,4.417,28.257,10.682,0.958,0.9362,4,1,0,7.4,2.8,0.177378,J074859.93-264138.3,-0.41423444146790517,-46.72715081984707
5602482162696922752,106.94126919538732,-35.44176527304184,1199.793,331.186,5.837,3.651,27.103,10.017,1.065,0.9843,1,0,0,2.4,2.2,0.158112,J070745.91-352630.3,-12.286626550713706,-57.35540095948035
5602805560854544896,106.70352341963408,-34.24346445281345,1183.47,331.152,3.789,2.401,27.794,9.776,0.9527,0.9494,1,0,0,2.0,2.6,0.088886,J070648.85-341436.4,-11.962070739414393,-56.22489400752949
5603118608132065664,107.98171681027,-33.60438142364407,1187.884,333.747,0.0,1.493,26.604,10.112,1.119,1.092,1,0,0,2.4,2.0,0.40206,J071155.61-333616.1,-10.730343029933014,-55.3764641414367
5605740191755950720,110.87258702437596,-29.601379261736305,1245.844,353.004,1.562,2.125,27.07,10.53,0.9997,0.9273,2,1,0,3.2,2.2,0.208353,J072329.43-293605.0,-6.740195890176285,-50.92898180541867
5606272217939250688,107.70498783078884,-29.475681248781505,1233.369,350.166,5.396,2.298,26.19,10.456,0.9333,1.169,1,0,0,2.6,2.6,0.197448,J071049.19-292832.6,-9.144362259838566,-51.38337132565121
5607030743521093248,104.52275022848735,-32.097785569894235,1199.683,337.359,4.421,2.169,27.161,10.191,0.9043,0.9474,1,0,0,2.3,2.7,0.205015,J065805.47-320552.1,-12.733147611212699,-54.46153709767088
5608624897943122560,102.2003876941166,-29.235957356615668,1225.111,344.959,5.064,0.979,26.742,10.227,0.8358,1.154,1,0,0,3.5,2.8,0.059597,J064848.09-291409.3,-13.393605578715594,-51.940588060985284
5609099818248061696,104.09625563122992,-28.40057883808779,1249.144,352.707,2.198,3.02,26.402,10.905,0.8846,1.137,1,0,0,2.7,2.6,0.120389,J065623.11-282402.0,-11.535985584824527,-50.873138458079474
5609831229700000384,108.27248252454469,-27.99860069904282,1255.513,357.006,4.334,1.416,28.427,10.6,0.9551,1.18,1,0,0,2.4,2.4,0.155009,J071305.38-275955.0,-8.043886124189232,-49.83790614996021
5611174253097887872,107.42495310839423,-25.79219962033564,1309.113,370.117,4.099,3.246,26.389,9.286,1.292,1.623,1,0,0,3.3,2.5,0.170113,J070941.98-254731.7,-7.736549152012833,-47.80971397656246
5611579281392559488,111.89802010876689,-29.2806121715948,1257.005,356.148,2.558,2.465,24.993,10.733,0.9599,0.9057,1,0,0,2.7,4.2,0.199278,J072735.51-291650.0,-5.800412047830854,-50.41236038801868
5611806334846876928,112.07969038418037,-28.85881201099399,1260.664,357.207,5.901,1.134,28.099,10.612,1.036,0.9162,1,0,0,2.5,2.4,0.062409,J072819.12-285131.7,-5.4622088953538,-49.965194562503676
5612881481117356800,111.525634233993,-26.87211026267536,1314.244,369.689,6.469,1.974,27.695,10.37,0.9439,1.157,1,0,0,5.3,3.3,0.131098,J072606.14-265219.4,-4.961412131357972,-48.14010285916448
5613169660546864768,110.99300234928,-26.17716320796726,1516.583,402.926,6.008,2.302,61.015,14.246,0.4974,1.077,2,1,0,3.8,2.8,0.373383,J072358.30-261037.4,-5.057483845721786,-47.56383190295493
5613685980026226688,112.00593155497074,-25.330593597223675,1417.686,387.368,11.234,3.412,25.329,10.847,1.204,1.039,1,0,0,5.3,2.2,0.328269,J072801.43-251950.4,-3.854271003216578,-46.541666646796
5615058342339658368,114.759233828636,-24.66770923390495,1392.587,386.298,0.0,2.96,27.566,11.365,0.9928,0.8826,1,0,0,2.2,2.3,0.438459,J073902.24-244003.6,-1.348784475929387,-45.329738908749185
5616019010566273792,109.786751224682,-26.747831844194792,1308.234,368.051,0.677,1.648,27.15,10.014,1.012,1.28,1,0,0,3.1,2.5,0.226148,J071908.82-264452.4,-6.278838702513307,-48.345602203593174
5616571652597283456,111.04526230077435,-25.655975152333188,1698.488,462.984,19.032,6.33,112.368,23.554,1.844,1.347,2,1,1,7.2,5.0,0.116048,J072410.85-253921.4,-4.7725002625463135,-47.04442108362428
5616669577853626112,111.33781534861356,-24.940483337494022,1395.153,387.779,7.64,3.019,29.795,10.566,1.047,1.471,1,0,2,5.7,4.7,0.173049,J072521.08-245625.8,-4.203450832209969,-46.289391383766734
5616880684086518528,110.98069919938996,-24.61669900151149,1463.683,403.653,3.795,2.865,28.429,11.045,0.857,1.135,1,0,0,5.2,2.3,0.038811,J072355.36-243700.1,-4.337886695945499,-46.03986048477584
5616983071799768192,111.2524637434736,-24.405726987356115,1430.386,396.9,3.106,2.825,28.368,9.732,1.042,1.156,1,0,0,3.4,3.1,0.278186,J072500.60-242420.8,-4.020536750854078,-45.782482038702376
5617056704721107712,110.93434903023828,-23.968118005367817,1434.931,395.949,6.983,2.389,27.855,10.577,0.9381,0.8876,1,0,0,3.9,3.5,0.323142,J072344.22-235805.4,-4.0713856244738595,-45.41350365037583
5617151365803373184,108.60470577580476,-25.511498478638423,1349.75,377.469,6.919,3.839,30.819,9.47,0.8659,1.037,3,0,0,2.1,3.5,0.316446,J071425.12-253041.7,-6.660319368020096,-47.33980140253896
5617151713701469568,108.65576581737402,-25.4749702550252,1386.438,385.154,0.0,0.0,30.861,11.675,0.8793,0.9226,2,1,0,3.7,2.7,0.504905,J071437.38-252829.3,-6.602681813539513,-47.2952816609963
5617199439378614912,107.99334873839658,-25.298857301836943,1341.571,376.536,2.451,2.291,25.978,10.191,0.9599,0.9834,1,0,0,6.9,2.8,0.327796,J071158.37-251755.8,-7.05714684634177,-47.232471391031815
5617732977396188032,109.95041993339416,-23.992213870053632,1744.448,439.462,6.151,2.357,54.978,16.551,1.243,0.6913,2,0,1,7.4,2.2,0.020367,J071948.10-235931.9,-4.878135234152339,-45.615359009166006
5617738165716902016,109.81655780772115,-23.89404586640192,1473.525,402.718,6.327,3.756,35.452,11.063,1.767,1.921,1,0,0,13.6,13.6,0.048484,J071915.97-235338.5,-4.941186337935166,-45.542689788289685
5617758884639497984,109.4960771322513,-23.99091135150871,1353.293,381.848,2.187,1.531,27.77,10.804,1.686,1.247,2,0,1,7.0,4.8,0.549899,J071759.07-235926.7,-5.245747219113332,-45.693799232324636
5617944358508300928,110.36633161962176,-23.00348817669004,1431.684,397.558,5.969,2.795,29.452,10.67,1.06,1.212,1,0,0,8.8,6.7,0.084397,J072127.92-230012.4,-4.080971679737492,-44.57138914341741
5618975803491485824,114.5880560520285,-22.182971152333693,1423.468,403.135,7.973,2.768,29.092,10.805,0.9234,0.9149,1,0,0,2.1,2.2,0.095265,J073821.12-221058.6,-0.2659412559496248,-42.94882197126273
5619680448704010112,110.30046794982312,-22.15163824065141,1477.824,411.062,11.789,3.419,30.382,11.234,1.073,0.991,1,0,0,2.0,4.1,0.062793,J072112.11-220905.9,-3.7373172244766164,-43.74721803416133
5619737627611188608,109.86010156559624,-22.06842444945756,1500.753,417.048,10.833,5.383,34.952,12.572,2.103,1.468,1,0,0,17.0,10.0,0.149185,J071926.42-220406.1,-4.059625315171326,-43.742632137352636
5619760957874562304,110.4020058041896,-21.78851503291753,1434.703,400.14,6.604,2.431,27.702,10.535,1.289,1.031,3,0,0,7.2,4.8,0.082686,J072136.48-214718.6,-3.4844079266762824,-43.3727969341071
5620097335406624896,113.22227625719168,-20.999061719705924,1485.89,411.63,5.549,1.785,28.096,9.791,0.907,1.088,2,1,0,3.9,3.4,0.227708,J073253.33-205956.8,-0.7989474307205219,-42.07127729992477
5620254157559828352,112.11247977646568,-20.80959265395023,1491.236,413.694,7.01,2.381,30.514,10.569,0.862,0.9219,1,0,0,5.0,2.7,0.487023,J072826.99-204834.0,-1.6173708853849387,-42.10004113043223
5620567376631318528,134.53667710245938,-41.28305283808625,1525.352,398.543,6.048,3.609,26.159,10.336,0.8731,0.9438,1,0,0,8.5,3.0,0.151792,J085808.79-411659.1,2.886343925598639,-54.925113500585354
5620625891265650048,134.9539273897968,-40.481439339042126,1427.286,385.475,9.728,2.181,26.998,11.074,1.066,1.073,2,0,0,10.4,2.4,0.293822,J085948.94-402852.8,3.648978974165673,-54.07073911147397
5620801538244664704,134.27906402467917,-40.50905385977418,1434.649,389.822,4.268,2.97,24.614,10.62,0.9493,0.8877,1,0,0,4.3,3.7,0.524714,J085707.01-403032.4,3.2419023639629754,-54.340143377533124
5621194201338932864,136.38356143708003,-38.80711460657096,1400.839,387.787,6.526,1.493,27.529,11.343,0.8469,0.7607,1,0,0,5.1,3.1,0.49036,J090532.09-384825.5,5.581631882191235,-52.074774863993234
5621354730033228416,135.51172388422555,-39.19598263403078,1374.808,382.306,6.475,2.948,24.124,10.006,0.9764,1.09,1,0,0,3.2,5.2,0.198341,J090202.82-391145.4,4.816577191854104,-52.73579824835177
5621493577734868864,136.63789791842746,-38.21675411196916,1372.796,389.959,4.5,2.994,26.613,10.251,0.8817,1.072,1,0,0,4.1,3.7,0.419344,J090633.12-381300.5,6.123826714179567,-51.459731910277036
5622128614419659264,133.0756924889611,-38.070530131980725,1315.084,371.33,3.55,4.424,26.667,9.686,0.8369,1.035,1,0,0,6.2,2.1,0.281642,J085218.18-380413.8,4.096474759952435,-52.607078269344626
5623480090308822400,139.76905333506394,-35.86816030417689,1410.941,402.231,2.97,1.275,27.141,10.606,0.9569,0.8776,1,0,0,3.0,2.8,0.190128,J091904.58-355205.2,9.552939669419558,-48.22496959558345
5626559474481397120,130.96548944901173,-35.2902129768548,1327.672,376.123,2.04,1.168,27.176,9.748,1.015,1.039,1,0,0,2.4,2.2,0.045796,J084351.71-351724.8,4.519548195966565,-50.82439383362056
5627685614907098368,135.15705346854634,-33.83522768646912,1366.282,390.405,0.0,0.0,28.246,10.336,0.9062,1.168,1,0,0,2.2,2.6,0.097995,J090037.69-335006.7,8.111797543603071,-48.060767649660484
5628094637531978368,135.77078243655762,-33.38357997684499,1356.51,390.954,3.267,1.803,28.675,10.294,0.8863,0.9593,1,0,0,2.5,2.1,0.543612,J090304.94-332300.7,8.793822538469321,-47.43570201121022
5630918045950300800,138.8016871056317,-33.19813673090364,1410.172,406.255,0.0,0.0,28.354,10.95,0.8714,1.0,1,0,0,2.1,2.0,0.339679,J091512.43-331153.2,10.80479646633791,-46.186215036940084
5631132038405199232,138.9812450321476,-32.098711441201345,1417.083,410.838,0.0,0.0,26.972,10.385,0.9547,1.001,1,0,0,3.2,3.1,0.231379,J091555.50-320555.1,11.662659422472084,-45.1281786945569
5631291776829524736,140.28288087725426,-31.900852465578048,1454.373,422.473,3.049,3.328,28.582,9.785,1.062,1.322,1,0,3,6.9,6.1,0.542247,J092107.91-315402.6,12.602956827632598,-44.4777903668185
5631365371086496768,141.723188046856,-31.61696202795004,1463.738,423.365,0.973,1.265,28.399,10.179,0.908,1.124,1,0,0,2.0,3.3,0.099964,J092653.55-313701.0,13.680554094755875,-43.694474393532275
5631683817141758336,140.4054537180323,-30.86716436876577,1456.911,423.884,3.743,1.279,26.027,9.827,0.9188,1.045,1,0,0,3.1,3.8,0.077537,J092137.30-305201.8,13.390974389587537,-43.497885526485014
