lam_um,bw_um,flux_jy,err_jy,npix,center_flag,band,mjd,uri
0.9749382051638914,0.025300872090206074,0.0013714686756663857,7.966808446151148e-05,12,2097152,SPHEREx-D1,61202.828335,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0058_3D1_spx_l2b-v25-2026-166.fits
3.2894583228916847,0.09522874407058939,0.0009578217389159199,5.170105990613509e-05,13,2097152,SPHEREx-D4,61202.828335,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0058_3D4_spx_l2b-v25-2026-166.fits
0.9980212073825393,0.026238306490516394,0.0015854040555573433,0.00013606297852469297,11,2097152,SPHEREx-D1,61202.829827,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0058_4D1_spx_l2b-v25-2026-166.fits
3.3786097913412663,0.09655586696222462,0.0017494662648958905,0.00015769335044296304,13,2097152,SPHEREx-D4,61202.829827,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0058_4D4_spx_l2b-v25-2026-166.fits
1.6320735691518542,0.039298804976722494,0.0019010337595462279,7.368642636409056e-05,11,2097152,SPHEREx-D2,61203.096248,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0106_1D2_spx_l2b-v25-2026-166.fits
4.403623825197796,0.03785014304291187,0.0005585231391963826,0.00013516830472739598,10,2097152,SPHEREx-D5,61203.096248,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0106_1D5_spx_l2b-v25-2026-166.fits
3.46940115801736,0.09721818055292211,0.0009834411641754352,4.955890776609646e-05,12,2097152,SPHEREx-D4,61203.232399,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0130_1D4_spx_l2b-v25-2026-166.fits
1.0218803392238465,0.027137807800805804,0.0014033037276078328,8.236025538445836e-05,13,2097152,SPHEREx-D1,61203.232399,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0130_1D1_spx_l2b-v25-2026-166.fits
1.0461931856487465,0.028026055893620387,0.0014326920869607769,7.806311962697746e-05,11,2097152,SPHEREx-D1,61203.233891,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0130_2D1_spx_l2b-v25-2026-166.fits
3.5635654977092504,0.0988483904639615,0.0009437430021034214,4.8909548964032397e-05,11,2097152,SPHEREx-D4,61203.233891,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0130_2D4_spx_l2b-v25-2026-166.fits
