source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat
2222473368969201024,320.8093037234112,68.81467241208495,1282.373,343.528,6.533,3.35,27.243,10.175,1.013,1.011,1,0,0,7.3,3.8,0.18868,J212314.20+684852.7,13.142525912195364,71.14014683705997
2223078718841394176,327.20528336239107,69.0948314395706,1257.47,339.84,5.948,3.176,26.499,9.943,1.088,1.016,1,0,0,7.0,4.9,0.311648,J214849.24+690541.0,11.770482901718776,69.06126890041882
2223655447048500864,324.33506971449884,68.13392872382138,1420.327,357.727,6.976,4.107,36.114,10.807,1.378,1.082,1,0,0,14.2,9.6,0.061719,J213720.40+680802.1,11.750420074095794,69.69392235499049
2223706299461209472,324.5530211165951,68.58005635721847,1337.452,353.91,5.47,2.013,28.855,10.412,1.161,1.084,3,0,0,14.4,6.2,0.150487,J213812.71+683448.0,12.022726979323368,69.77775043247381
2224203102620877824,324.65141840635346,70.56075771753426,1292.32,346.845,0.0,0.266,27.775,10.31,0.9281,0.9659,1,0,0,5.6,3.7,0.128703,J213836.31+703338.6,13.450094294509531,70.35115108017006
2224242685040299008,328.23252363896194,69.91471122331316,1241.333,336.863,4.28,2.32,27.306,10.645,0.9943,0.9448,1,0,0,9.3,4.3,0.392994,J215255.86+695452.6,12.165160890213857,69.00336658225407
2224352189525904640,328.61526753396055,70.69446955071874,1341.957,353.892,4.054,3.08,27.479,10.298,0.9633,1.041,1,0,0,7.8,4.3,0.316682,J215427.60+704139.9,12.683283149196935,69.12786695572919
2224767839280652416,329.37999242171685,72.09546234458881,1264.358,343.306,0.0,0.381,26.828,10.424,0.9287,1.078,1,0,0,4.1,6.0,0.161657,J215731.16+720543.7,13.613011413161292,69.28243660946545
2225434658725488128,341.48242431623584,68.66088475537931,1324.004,358.014,3.457,1.057,26.968,9.876,0.9653,1.045,1,0,0,4.0,4.4,0.345592,J224555.78+683939.5,8.524275508943157,64.23085227098541
2226460674872425088,339.18283949960755,70.66801786432299,1271.586,342.416,0.0,0.0,27.113,10.67,0.9598,0.9815,1,0,0,8.9,3.7,0.253754,J223643.86+704004.6,10.666644310171295,65.85996795316656
2226875469931192960,341.13481838255603,71.29102123092451,1338.48,369.314,0.0,0.0,26.943,10.378,0.9731,1.001,1,0,0,6.8,4.7,0.293383,J224432.31+711727.4,10.898508144429691,65.54105002243807
2229695678597978368,334.504725137541,71.35146421521058,1302.142,346.322,4.176,1.661,28.421,10.513,0.9445,0.951,1,0,0,6.8,4.0,0.265026,J221801.08+712105.1,12.05656076586175,67.52723431717543
2229703272100820480,334.50642282735527,71.55616886916489,1326.389,353.418,6.481,3.523,27.216,10.105,0.9437,0.9788,2,0,0,3.7,3.5,0.173785,J221801.57+713322.2,12.225171432837993,67.59617982243272
2229814567590099200,336.7029324062481,71.81449870355515,1374.586,371.419,3.738,1.598,27.501,10.201,1.122,1.056,1,0,0,8.9,3.6,0.225683,J222648.72+714852.3,12.060352123813189,67.03650922597859
2230705653043990528,332.24072414096264,72.15112172144242,1332.711,361.256,4.027,2.135,26.971,10.774,1.031,1.131,1,0,0,6.8,4.3,0.215089,J220857.74+720903.8,13.119014688880398,68.451666048838
2237926420784195072,302.28595420397505,61.9988585507244,1172.648,331.918,2.975,1.289,26.457,9.851,0.9926,1.051,2,0,0,4.2,5.2,0.129469,J200908.62+615956.0,15.285758843723713,75.45685904402478
2239915368596916224,289.0893266264567,61.10084318331547,1153.357,327.843,4.168,2.521,26.489,10.49,0.9995,1.516,1,0,0,7.0,13.5,0.173113,J191621.42+610602.8,20.64196591700132,80.02787790891138
2250874578947677440,300.9963576688141,69.48164877045765,1199.997,330.036,3.979,2.697,26.06,10.699,1.184,1.666,2,0,0,14.8,10.0,0.231615,J200359.10+692854.1,19.265778889783256,78.17864467658912
2257124409200338304,279.928402133614,66.82243026648572,1142.655,321.84,5.955,3.028,26.758,10.471,1.179,1.054,1,0,0,11.9,6.8,0.524408,J183942.79+664920.2,25.91853112389034,86.06701191022977
2270570371255538560,321.13754327976835,69.57203894150673,1274.059,341.427,5.041,2.922,27.245,10.257,1.02,1.022,1,0,0,7.4,5.9,0.105883,J212433.00+693419.4,13.584425550682578,71.24396824845907
2271217330769945984,313.197612382567,69.91598378265606,1216.023,331.84,5.64,4.14,26.168,10.363,0.9888,0.9852,1,0,0,4.7,3.9,0.378182,J205247.36+695457.3,15.895649762633004,74.00131119081793
2271779009411275776,317.12873858243097,71.49248915183672,1269.868,342.335,5.136,2.433,27.021,10.478,0.9491,1.029,1,0,0,5.5,3.9,0.056716,J210830.89+712933.0,15.862270781806163,72.92813647672172
2273427658377008384,319.2479027732249,72.45580065764432,1223.99,333.273,5.686,2.813,26.688,10.315,1.009,0.9718,1,0,0,3.8,3.6,0.303551,J211659.46+722720.6,15.998679091627436,72.37877890582612
2273605538743096192,316.95704905399487,72.80416912149376,1218.806,335.149,6.59,2.947,26.871,10.497,1.043,1.136,1,0,0,5.7,7.5,0.316809,J210749.69+724815.3,16.744125354837397,73.08487369090966
2274105021963209600,322.2746210451498,74.13778530645203,1347.398,362.792,3.525,1.768,26.697,9.999,1.104,1.062,1,0,0,6.3,4.1,0.171376,J212905.87+740816.1,16.509188156965145,71.63539006367496
2275272119196499712,309.50105459845184,72.65109611294932,1219.116,334.39,5.744,2.589,26.742,10.476,0.9823,1.214,2,0,0,3.5,5.7,0.189366,J203800.29+723904.0,18.4356103477515,75.29962590903274
2278540176991575424,312.6933847386838,76.12501213742159,1313.627,356.876,3.844,1.948,27.237,10.281,1.184,0.9643,1,0,0,9.4,3.8,0.225453,J205046.41+760730.2,19.66399272422036,73.90867164793774
2287280714613454208,347.0276306682848,81.63410380619092,1345.266,370.874,3.826,1.532,27.06,10.457,0.9726,1.395,1,0,0,4.4,7.4,0.123297,J230806.58+813802.7,19.547152333964366,67.03024453835987
2287315039992360704,350.65669340258097,81.97190470179139,1348.085,371.677,3.304,1.238,25.922,10.093,0.9668,1.296,1,0,0,8.1,8.5,0.438999,J232237.39+815818.8,19.659921577308545,66.56466853471956
2327490709538068480,356.66598434819633,-29.75606639344903,2154.202,665.842,1.444,2.153,29.047,11.269,1.348,2.461,1,0,0,5.6,5.1,0.257757,J234639.84-294521.5,-75.53357940809566,-25.802535013477428
2399960384213077376,345.51513120824563,-18.612680089249608,3014.005,978.033,3.504,1.837,30.237,11.269,1.219,1.36,1,0,0,9.3,5.7,0.152692,J230203.62-183645.6,-63.47394375793163,-11.451708719871867
2438616464266702720,351.67053910991774,-7.792869397068146,3222.209,1084.577,3.744,0.863,32.372,12.228,0.9041,1.909,1,0,0,6.0,5.0,0.944424,J232640.86-074734.4,-62.126682486187654,-3.859594621429034
2478471596110203008,20.16087855427781,-7.177066219911776,2786.95,905.456,8.432,1.836,32.215,10.505,0.9943,1.034,1,0,0,3.8,4.4,0.365709,J012038.59-071037.1,-68.87933219596873,-14.515932884195209
2493020364033460224,34.370211409657735,-3.138134904354565,2666.01,846.478,8.23,3.536,31.89,11.375,1.268,1.845,1,0,0,5.8,5.6,0.40505,J021728.87-030817.0,-58.39923382937238,-15.929214551786357
2507922427376853376,29.740352551283145,0.9402088818217716,2995.643,980.116,1.569,2.543,32.689,12.261,1.131,1.209,1,0,0,7.8,5.3,0.170621,J015857.67+005624.8,-57.569451047424586,-10.50048340155014
2508748293752817664,25.52134385344348,-1.0360641718147316,3026.637,998.538,12.872,2.773,34.579,11.207,0.8216,1.016,1,0,0,3.8,3.8,0.165592,J014205.11-010209.6,-61.216714485266685,-10.832752814914084
2510223430335944832,25.45524249520352,0.4713193558998357,3081.233,1018.708,5.384,2.563,31.132,11.317,1.01,1.029,1,0,0,8.1,4.8,0.243912,J014149.24+002816.8,-59.85854607625926,-9.40510834260317
2542964034753750656,9.901535060537991,-0.3289471750854573,3394.017,1124.858,4.83,3.544,34.412,12.925,1.032,1.04,1,0,0,5.3,4.2,0.233763,J003936.37-001943.9,-63.05040571731166,-4.224591576172848
2568406557725395712,26.92295216405343,7.0666442368080205,3263.501,1083.432,7.502,2.248,33.433,11.967,1.139,0.9776,1,0,0,5.3,4.3,0.440353,J014741.48+070400.2,-53.19296332763174,-3.7768045291428196
2570120387115938304,33.09113650012859,9.82433094200483,3262.38,1085.109,6.871,2.507,33.189,12.251,0.9701,0.9597,1,0,0,3.9,3.7,0.217227,J021221.88+094927.7,-48.161516395180925,-3.2930195413881456
2596554673872317056,340.5587490005895,-15.78647069269721,3190.563,1056.81,7.484,2.637,31.282,12.491,1.197,0.9641,2,1,0,8.3,3.6,0.487511,J224214.07-154710.9,-57.988839239122555,-7.019164647561453
2631872774062629120,348.6446191838777,-6.6125339959047,3239.712,1095.906,3.951,4.193,31.18,12.557,0.9521,0.7251,1,0,0,3.7,3.6,0.253205,J231434.71-063644.8,-59.18103009720462,-1.596083619504304
2644370304260053376,353.88516033694015,-0.0736118099135933,3092.008,1032.331,5.163,3.357,32.963,12.066,1.191,0.9791,1,0,0,5.0,3.5,0.369498,J233532.45-000424.7,-57.37478298555308,2.360856252519389
2660349163149053824,351.9637283640838,5.107261950673839,2868.825,946.318,6.763,2.258,30.992,12.247,1.063,0.8753,1,0,0,10.4,4.8,0.305891,J232751.31+050626.3,-51.95820308512736,7.877940937964783
2734097329329883904,333.78259386869235,13.61304320507348,2163.108,655.56,5.052,2.794,29.396,11.646,1.182,1.055,1,0,0,5.9,4.0,0.373186,J221507.79+133646.9,-34.34449782343589,22.751449541604607
2736678188062952576,340.0142956636197,16.76578512098066,2000.99,618.309,1.025,0.455,28.729,10.409,1.119,1.035,1,0,0,3.6,3.7,0.197211,J224003.43+164557.0,-35.76039106541131,23.255513902333316
2737578756804756096,335.4372531211198,17.58973854644889,2052.136,634.328,7.205,2.652,28.042,11.207,1.089,1.061,1,0,0,6.1,3.9,0.095822,J222144.93+173523.0,-32.40936861966501,25.777850525222878
2809560759418357376,9.736440364115715,27.52560805608908,2174.351,664.628,5.416,3.316,29.557,11.537,1.069,1.043,1,0,0,3.8,3.7,0.262831,J003856.72+273132.2,-35.263847537392884,21.367830191763808
2852394365182884096,356.03332709032986,25.464456486271427,1935.994,590.454,4.581,3.461,27.834,10.592,0.8275,1.361,1,0,0,4.9,4.2,0.282355,J234407.97+252751.9,-34.9649977567642,24.791408969216853
2865057273096898560,356.9336451529773,27.4213594989978,1936.169,581.69,0.0,2.026,29.061,10.487,1.114,2.043,1,0,0,6.2,6.2,0.300293,J234744.08+272517.1,-33.34479483986537,26.194265763910014
2916683565972940672,91.65700322231528,-22.88138083496941,1306.898,371.142,5.841,2.144,27.185,10.174,1.029,1.476,2,0,0,4.6,3.9,0.178406,J060637.67-225253.1,-19.669630928523144,-46.307949671412175
2919692899237376256,99.91050130940604,-27.26423503773168,1323.889,369.202,11.382,2.379,30.871,11.523,0.8186,0.9705,1,0,0,4.6,4.8,0.276435,J063938.53-271551.4,-14.452892832713621,-50.228587243568576
2926329482705699072,100.01047515040544,-22.42892526793689,1329.644,377.97,4.792,2.667,27.846,9.534,1.061,1.115,1,0,0,3.9,4.5,0.143677,J064002.50-222544.1,-12.407572794858439,-45.40949180546791
2963935700951142528,85.83534424431315,-23.10765860656893,1300.42,370.768,4.825,2.134,26.704,9.72,1.132,1.392,1,0,0,5.6,4.4,0.173687,J054320.47-230627.5,-24.747228719274172,-46.46651769271086
2966861943769527680,85.92874878991987,-19.8604567277024,1359.386,388.924,3.17,3.156,26.774,9.961,1.094,1.097,2,1,0,7.4,3.9,0.186304,J054342.90-195137.8,-23.495347981298877,-43.225458618800246
2977470860885662464,71.7205964186912,-20.28011208202892,1404.005,402.675,8.299,3.957,26.46,10.547,1.058,1.243,1,0,0,4.5,5.2,0.401878,J044652.95-201648.0,-36.13887547601629,-42.244742170430506
2985135723943831040,78.81716584329062,-14.488986494352956,1510.542,435.153,0.0,0.0,28.384,9.825,1.666,1.212,2,0,0,7.6,4.0,0.152613,J051516.11-142920.2,-27.719512122641746,-37.399013259653024
2991223552327065984,91.84422419556545,-16.583266303742565,1446.703,411.898,2.887,0.956,26.824,10.554,0.958,1.035,1,0,0,5.0,3.9,0.223247,J060722.59-163459.6,-17.044772453720633,-40.00777429461295
3002145207483603328,98.16386967565036,-10.344021966765304,1745.379,488.114,5.676,2.624,28.302,10.28,1.051,1.72,1,0,0,5.7,4.5,0.14708,J063239.31-102038.4,-8.832584120668495,-33.51036723335473
3012153610856540800,84.52702343134835,-9.633918387644524,1846.427,513.008,24.489,7.56,34.107,11.471,1.281,0.963,1,0,0,11.3,6.5,0.101873,J053806.47-093802.1,-20.62746769149108,-32.951046443434606
3012156290916130816,84.4759346774574,-9.63867146999493,1900.119,529.893,13.918,3.256,39.7,11.925,1.239,1.174,1,0,0,9.8,8.0,0.326366,J053754.23-093819.5,-20.67497979446215,-32.95350678948039
3013500723056634240,83.09031995699812,-10.332053327972806,1632.924,475.187,3.009,1.009,33.702,11.61,1.265,1.576,1,0,0,12.2,9.3,0.132759,J053221.66-101955.3,-22.205069880508525,-33.575655633483606
3015365013739438720,85.56151883585417,-8.255021465096602,1945.603,537.572,4.143,0.722,35.59,12.582,2.385,0.8432,1,0,0,18.0,5.0,0.305848,J054214.78-081517.9,-19.108485002920006,-31.614838594460135
3015369480505427200,85.45940338486317,-8.183823836063485,1790.86,514.545,2.075,1.344,26.109,9.132,1.146,1.158,1,0,0,5.0,4.7,0.379637,J054150.25-081101.3,-19.168211815367755,-31.539994718858498
3015586530972783360,84.46376343264406,-8.165721571930888,1734.015,500.48,14.852,3.215,33.128,10.614,0.8184,1.068,1,0,0,5.7,3.6,0.562278,J053751.32-080956.1,-20.046316994594836,-31.4815249674816
3015649817314609280,84.6469835175775,-7.613955679738948,1803.499,514.907,10.147,4.491,29.78,11.269,1.112,1.039,3,0,0,7.6,3.5,0.280802,J053835.26-073650.4,-19.64085136026007,-30.93830560662205
3015690155647441152,84.48243916975926,-7.667140216360507,1776.399,511.9,7.028,2.142,31.782,12.364,0.9131,0.9768,2,1,0,6.3,3.6,0.153721,J053755.78-074001.5,-19.810683772354672,-30.984273108890694
3015912639251716736,86.96378840598422,-7.202085384647375,1815.126,515.848,6.41,2.773,31.345,10.467,1.042,1.164,1,0,0,5.8,4.2,0.080916,J054751.30-071207.4,-17.39750642381477,-30.604482286673907
3016005474966721792,85.03892154303156,-7.73425576130683,1836.58,520.397,4.202,2.136,30.159,10.2,1.198,1.251,1,0,0,12.5,9.7,0.097213,J054009.34-074403.2,-19.3450958096202,-31.07470418368584
3016229848355467776,85.46641181249653,-6.599200728586012,1843.88,532.841,3.986,2.26,34.88,12.701,1.128,1.063,2,1,0,8.2,3.8,0.144172,J054151.94-063556.9,-18.4622920077069,-29.956688687592
3016249600907710464,85.39096684114449,-6.373342874115794,1857.579,538.281,37.673,12.861,35.869,12.615,0.7168,0.9261,1,0,0,6.0,4.4,0.199339,J054133.82-062223.8,-18.428691161309477,-29.72824193750008
3016253728373564032,85.9034858785437,-6.427374519935297,1849.137,531.225,6.964,4.473,37.329,13.961,0.7762,0.8876,1,0,0,4.9,5.1,0.225284,J054336.82-062538.3,-17.996968880771856,-29.799954124027924
3016255338983967104,85.68121684071802,-6.475714543037473,1836.399,528.404,24.89,2.596,34.694,11.676,1.286,1.432,3,0,0,10.6,7.2,0.118244,J054243.49-062832.4,-18.216217688422482,-29.84083705712276
3016308154199021696,82.69101502052793,-8.117416226490063,1681.406,490.575,1.953,3.846,26.185,10.752,0.9867,1.009,1,0,0,6.4,3.6,0.52304,J053045.83-080702.1,-21.602369803156737,-31.341796505970144
3016441916660250752,83.74012672986012,-7.426331400222079,1783.049,515.543,13.307,3.61,33.595,11.432,1.331,1.166,1,0,0,11.5,6.6,0.183521,J053457.64-072534.6,-20.364754780498735,-30.708757842941154
3016442810013433600,83.87200175891618,-7.413832410513629,1772.798,510.151,12.752,1.315,31.011,10.399,1.328,1.094,1,0,0,11.6,4.2,0.393702,J053529.29-072449.4,-20.241932848429624,-30.70280198322799
3016471908415090560,84.17891950180653,-7.252478035991634,1860.469,535.532,9.813,4.094,35.638,10.946,1.081,1.197,3,0,0,6.9,5.6,0.16571,J053642.95-071508.9,-19.8975512545314,-30.556281616075818
3016481258560648320,83.86555522304852,-7.213887015192284,1833.639,529.376,10.619,4.337,34.494,12.13,0.8614,0.9888,1,0,0,6.5,4.3,0.159713,J053527.72-071250.0,-20.15916449573995,-30.502784698867416
3016968582729286912,84.49312242551585,-6.260581907394545,1874.2,533.27,16.427,4.819,34.195,11.888,1.106,1.001,1,0,0,8.0,4.0,0.088605,J053758.35-061538.0,-19.176592485577153,-29.579561724722087
3016972323645213056,84.17107864936867,-6.38480754401897,1977.246,565.693,47.761,14.066,35.771,13.937,0.8681,1.227,3,0,0,5.0,7.0,0.24052,J053641.07-062305.2,-19.518436379603067,-29.689193379804703
3017017373558413824,85.00044898527378,-6.212202687362567,1890.276,531.672,10.479,6.122,33.694,12.869,1.041,1.066,1,0,0,7.3,4.8,0.440804,J054000.08-061244.1,-18.703924703220096,-29.552341846414194
3017056161406310784,85.38589311039173,-5.844501430638418,1872.357,533.56,35.885,7.264,32.936,11.052,1.019,1.125,2,0,0,6.0,3.6,0.2211,J054132.59-055040.2,-18.196478145956007,-29.199572076478773
3017100794706470272,84.96232947253877,-5.827856424582824,2010.697,554.378,24.563,4.121,38.938,10.81,0.7283,1.115,2,1,0,4.0,4.3,0.353988,J053950.95-054939.9,-18.56550157113005,-29.16678849864285
3017130107859781888,85.06093529613833,-5.409428095687052,2175.583,609.961,11.787,5.62,113.294,24.536,0.8942,2.384,1,0,0,6.0,8.8,0.12431,J054014.63-052433.8,-18.28951233723681,-28.752566546206754
3017174878600154240,84.23231271161595,-6.074591638819766,2261.804,621.923,19.991,16.6,48.84,12.584,1.836,1.333,1,0,0,11.9,9.8,0.163125,J053655.76-060428.3,-19.32507128160144,-29.38212016983687
3017311424211830656,84.66956775391242,-5.5380370647464,1994.21,559.436,8.281,3.264,36.492,11.485,1.438,0.9788,1,0,0,13.2,4.5,0.217149,J053840.68-053216.8,-18.695229494784616,-28.86524084835645
3019197906977812224,89.68842707696992,-6.533140307050817,1764.645,509.261,7.234,3.309,31.867,10.495,1.048,1.005,2,0,0,9.7,3.9,0.171339,J055845.23-063159.3,-14.676177401853199,-29.97203482986058
3020026973104994560,92.07582266815751,-5.993368929235032,1862.458,533.142,45.436,28.264,34.929,11.303,0.7534,1.088,1,0,0,3.7,4.9,0.055277,J060818.19-055936.0,-12.311024773646976,-29.415572679158604
3022196932318534912,86.48306580689258,-6.545114228784881,1835.009,526.899,12.726,4.622,34.888,11.86,1.57,1.609,1,0,0,11.3,12.2,0.242065,J054555.92-063242.2,-17.53384685857311,-29.93517621880877
3022281727856230912,86.19755500849922,-5.9714697003625705,1823.095,524.627,7.109,4.65,28.181,11.658,1.248,1.197,1,0,0,12.7,4.1,0.060447,J054447.41-055817.2,-17.531717594370864,-29.353485675482045
3022284064318556288,86.23854133296383,-5.892983503301657,1867.49,536.672,6.739,3.842,31.748,12.049,1.072,0.9994,1,0,0,7.7,3.5,0.15546,J054457.24-055334.8,-17.460113421392485,-29.27626171582903
3022294685773949312,86.08891541219253,-5.939696496180698,1824.724,526.63,7.48,2.582,29.896,12.263,1.188,0.9114,1,0,0,11.2,4.1,0.040841,J054421.34-055622.9,-17.61409825208847,-29.31841115682682
3022310899274422272,86.46561107131171,-5.721689749189122,1881.097,538.661,5.687,1.477,32.595,10.69,1.11,1.02,1,0,0,8.2,4.3,0.509499,J054551.73-054317.5,-17.181385269041016,-29.111589299281597
3022320691799825024,86.38436271639831,-5.753376947398959,1814.476,523.306,7.283,3.346,28.533,10.746,1.008,1.12,1,0,0,6.2,3.9,0.446283,J054532.23-054511.7,-17.267850245027038,-29.140968317082873
3022326464236444032,86.23551603237708,-5.621760052959364,1882.055,543.075,4.818,2.356,31.33,10.968,1.009,1.086,1,0,0,5.0,4.6,0.070083,J054456.52-053718.2,-17.341111963364554,-29.00506947407038
3022427481866367488,86.64821866318229,-5.41612546596329,1831.349,530.065,12.678,4.268,28.775,11.324,1.002,1.19,1,0,0,9.3,4.2,0.178379,J054635.56-052458.1,-16.88172930454289,-28.811101356617066
3022566157771570048,88.43638468743319,-5.246267989313463,1820.032,530.782,10.122,2.541,30.821,10.565,1.114,1.262,1,0,0,11.2,8.0,0.138055,J055344.72-051446.4,-15.215102325170658,-28.675916359151728
3022869764713668736,87.81475076284438,-4.687008701640044,1860.336,535.02,10.923,4.345,32.477,11.184,0.8723,1.058,1,0,0,6.6,5.2,0.050887,J055115.54-044113.1,-15.515792008590411,-28.107560508026076
3022979402345226624,88.21942839828216,-4.232154774402201,1909.632,548.169,9.937,3.749,29.676,10.351,1.042,1.19,1,0,0,5.8,5.9,0.514762,J055252.62-041355.6,-14.950116785770689,-27.659044656005925
3022991119015485696,88.16504962229364,-4.201852136578805,1950.423,560.247,3.346,1.762,34.724,11.159,1.486,1.588,1,0,0,15.3,12.0,0.159261,J055239.60-041206.7,-14.984704893676248,-27.627976854231935
3023017236712149888,88.8957923704698,-3.9219175171861074,1881.384,545.339,2.849,2.976,31.17,10.68,0.8783,0.9231,1,0,0,3.9,4.0,0.14382,J055534.98-035518.7,-14.208147068742768,-27.3564443709795
3023076472901203968,86.14048728219889,-5.662424396080308,1885.264,543.045,3.224,1.389,32.235,12.046,0.8784,1.041,1,0,0,5.7,4.0,0.184807,J054433.71-053944.5,-17.4438686506838,-29.042855142990618
3023113856296490880,85.53363321991462,-5.586276795255883,1888.845,545.144,29.152,6.07,31.207,10.207,0.9693,1.231,1,0,0,9.9,6.9,0.193932,J054208.06-053510.4,-17.949110518964247,-28.946811319433873
3023178620107706368,85.7264887990677,-4.907360696888251,1979.042,555.59,21.0,7.727,37.153,10.634,1.162,1.203,1,0,0,8.0,8.0,0.137748,J054254.36-045426.6,-17.47130791127694,-28.274930604767277
3023382515091140352,85.2594091518084,-4.736772126765388,1924.818,544.78,7.881,0.993,36.128,8.965,1.124,1.066,2,1,0,4.5,4.7,0.314289,J054102.26-044412.1,-17.8088174579955,-28.087944796701468
3023475488246677248,86.0752565385466,-4.462995980955141,1929.082,550.106,9.784,2.467,36.524,13.396,1.583,1.332,2,0,0,11.3,4.2,0.251086,J054418.04-042746.6,-16.959966659532473,-27.841997147332485
3023491126223947392,85.7631373443822,-4.403408965040394,1891.58,542.164,47.491,5.372,30.852,11.721,1.226,0.9055,2,1,0,11.2,4.3,0.338729,J054303.14-042411.9,-17.210041342788998,-27.77248193338177
3023533659284267904,86.11247445689101,-3.902447416304097,2076.788,574.55,9.538,3.072,42.203,12.738,0.7207,0.983,1,0,0,3.9,3.9,0.050944,J054426.99-035408.7,-16.671581154471628,-27.28284511370372
3023683192865836032,86.82098373035144,-4.208323602313676,2002.074,569.386,11.665,1.575,32.844,12.703,1.338,1.075,1,0,0,12.2,6.7,0.121181,J054717.03-041230.0,-16.18187131436656,-27.608125652021755
3023699445022151808,86.72397827686729,-4.116469977311596,1976.976,560.632,14.54,4.007,35.994,11.574,0.9706,0.9714,1,0,0,8.3,6.8,0.042301,J054653.75-040659.3,-16.22623897736104,-27.513857256773658
3023827813004521600,87.75480849206832,-3.578422706374306,1906.216,555.735,8.073,2.539,32.935,12.023,1.111,1.007,1,0,0,9.2,4.6,0.054502,J055101.15-033442.2,-15.065545213606242,-26.99810441711283
3023915258538205952,86.61977299272695,-3.7128654264283054,1954.255,562.443,11.437,2.508,32.57,11.407,0.879,0.9352,2,1,0,4.5,4.7,0.033848,J054628.74-034246.3,-16.13469844513632,-27.107687129290944
3023966905521028352,86.30338645747098,-3.608644045795895,1991.125,573.746,0.0,0.0,35.963,13.899,1.381,1.314,2,0,0,7.2,5.9,0.083856,J054512.81-033631.2,-16.367834644919675,-26.99480184883612
3024024973478784000,86.54329598329177,-3.0612415640259045,1984.194,574.032,6.771,2.029,33.444,11.315,0.9381,0.9673,1,0,0,6.4,4.4,0.136648,J054610.39-030340.3,-15.903952655333878,-26.454264978983442
3024115678892633728,86.62038587971307,-3.060586648428026,1938.424,562.171,6.927,3.754,33.666,12.777,1.085,0.9069,1,0,0,10.9,4.0,0.33122,J054628.89-030337.7,-15.835280933827127,-26.455649530721224
3025651284318795520,87.41315460120693,-2.498160581501664,1958.085,567.642,5.459,2.35,31.477,11.085,0.9409,1.27,1,0,0,5.1,3.9,0.376952,J054939.18-022953.4,-14.873469168160506,-25.911642598549694
3026446334305611520,112.55407789594848,-19.057127958279853,1688.364,453.934,21.833,4.386,38.979,11.614,0.9887,1.171,1,0,0,5.4,5.3,0.222006,J073012.97-190325.4,-0.41406130503649446,-40.29990816646361
3026478052647318912,112.56437626028368,-18.811260813677364,1901.862,490.215,53.07,9.137,37.206,12.432,1.169,1.325,2,0,0,7.9,7.3,0.043071,J073015.45-184840.5,-0.2875052638792581,-40.05704948543594
3026653283011991808,112.56789107311282,-18.22738481151224,1636.42,443.013,7.22,3.531,29.466,10.815,1.062,1.027,3,1,0,3.9,3.7,0.148989,J073016.29-181338.4,-0.004302070568287049,-39.48414239613777
3045621099840773376,105.79791066854835,-12.614931108998498,1656.458,465.274,6.177,1.845,31.057,10.507,1.169,1.349,1,0,0,7.2,3.8,0.244744,J070311.51-123653.8,-3.1565199403878355,-35.021816484534796
3045680061151680000,105.56129881142697,-12.280603350729418,1749.056,477.621,4.829,1.517,35.579,10.496,1.177,0.9847,2,1,0,10.1,5.4,0.31289,J070214.72-121649.9,-3.2099641744275753,-34.72064590383767
3045780975704191232,106.03762676342878,-12.063505390978422,2104.511,562.592,16.081,6.638,46.631,12.342,2.186,2.163,2,0,0,8.4,10.4,0.344625,J070409.04-120348.3,-2.6965750407851314,-34.44418458721804
3046063790708620672,105.42845197568998,-11.408110128163331,2347.101,578.38,16.087,4.121,225.659,35.463,1.41,1.146,1,0,0,9.1,5.9,0.387421,J070142.83-112428.8,-2.92845239175352,-33.87212620469788
3046429580182647424,105.98261283656772,-11.010672134233548,2095.923,533.383,4.146,0.859,41.587,12.162,1.876,1.057,2,0,0,10.6,5.8,0.490979,J070355.83-110037.9,-2.2633978621032838,-33.40772233082203
3046478817687763712,105.717017079402,-10.98670454953302,1815.192,488.178,9.783,3.95,33.894,12.379,1.114,1.096,1,0,0,10.7,4.7,0.246491,J070252.07-105911.9,-2.484366260762074,-33.417890967561725
3046609423354178944,107.28996331836434,-10.063838204877143,1733.046,502.285,9.123,4.094,27.745,12.443,1.083,1.017,1,0,0,3.5,4.3,0.020946,J070909.59-100349.8,-0.6868635262739434,-32.29540393103313
3048057991266260224,109.0305622596257,-9.523671268047464,1740.719,493.26,4.599,1.511,33.428,10.674,0.9334,1.147,1,0,0,6.9,4.4,0.343363,J071607.33-093124.8,1.0834207997892495,-31.510558885346427
3049673762261493248,106.2022292573325,-9.719257387503587,1851.63,514.409,6.312,3.542,35.48,12.658,1.135,0.953,1,0,0,9.9,6.0,0.172933,J070448.54-094309.2,-1.480121413231188,-32.099132036926115
3086509252918615680,113.26226463514844,0.4874146542969331,2014.64,612.388,10.191,3.614,30.416,11.446,0.9642,1.075,1,0,0,6.7,3.6,0.185565,J073302.94+002914.8,9.472582288710576,-20.95424156723388
3090946886144665472,121.96284046056616,2.645026584818328,2170.046,678.184,4.351,1.249,30.021,10.911,1.091,2.362,2,0,0,5.3,7.0,0.176018,J080751.08+023842.2,18.179909360078266,-17.143814016315666
3096229897778570880,123.71969750294711,4.930899982781171,2304.763,729.281,0.0,0.0,29.651,10.845,0.9932,1.528,1,0,0,3.9,7.0,0.190805,J081452.73+045551.4,20.78952611974841,-14.523102746543053
