source_id,ra,dec,coadd_id,w3mpro,w4mpro,w3snr,w4snr,dist_x,glat,ecl_lat,_row,w3_S,w3_A,w3_G,w3_C,w3_level,w3_sig_exp,w3_nan_frac,w3_clip_frac,w3_n_ann,w3_ok,w3_reason,w4_S,w4_A,w4_G,w4_C,w4_level,w4_sig_exp,w4_nan_frac,w4_clip_frac,w4_n_ann,w4_ok,w4_reason,morph_ok,reason,_err,n4_score,n4_flag_0.95,n4_flag_0.99,n4_flag_0.999,n4_flag
1730347456321858048,315.7719957297599,2.735573543239489,3161p030_ac51,11.94,8.845,3.0,2.1,0.10996,-27.4689832677213,18.719039777982164,2126,1.2828970974019842,0.6765913742840866,0.0806536625924361,0.396675482147555,575.2401603392012,0.3183797579074905,0.0,0.0054140127388535,3123.0,True,,1.6317447967813612,1.4613731348849728,0.3745649672717778,0.352170645404295,178.95139845621367,0.0334899302095762,0.0,0.0,3140.0,True,,True,,,0.8534136546184738,False,False,False,False
1733050949256507008,315.95630852610685,4.400458160484666,3159p045_ac51,11.442,8.507,5.0,3.1,0.161874,-26.71572001033654,20.250038877110484,2127,1.8243042543928307,1.3509794141368117,0.2527019391255362,0.4050545609693371,558.8973653510798,0.3181532897705491,0.0,0.0112035851472471,3089.0,True,,1.3201815159477917,1.1825683535756228,0.2033455141485838,0.5247089395610887,172.4000729173781,0.0334173364700675,0.0,0.0128040973111395,3084.0,True,,True,,,0.8742454728370221,False,False,False,False
1736572861093767296,315.2332249107209,6.315942281319895,3159p060_ac51,12.761,9.048,2.1,2.2,0.149414,-25.054459731706466,22.293817635900016,2128,1.0719748560556732,0.5912343037053941,0.096322148974784,,539.6684735689927,0.2705472574077818,0.0,0.0917197452229299,2852.0,True,,1.194191283124924,0.7790340544123475,0.3443510251873773,1.4551333993788276,166.20444638193004,0.0288254102006972,0.0,0.0114649681528662,3104.0,True,,True,,,0.44844064386317906,False,False,False,False
1738393819852434944,320.70555887043645,4.994902371595093,3205p045_ac51,12.038,8.943,3.2,2.3,0.285632,-30.282940542001107,19.319788269986063,2129,1.339478250000223,1.0008331105955457,0.1928475737369162,0.3991272890959753,573.0553788973865,0.3350842890567401,0.0,0.025796178343949,3059.0,True,,0.9262078458355236,0.716674908368931,0.1616188162219568,0.6839594681347574,177.6012294359536,0.0349526266910842,0.0,0.025796178343949,3059.0,True,,True,,,0.46134538152610444,False,False,False,False
1739853185316000384,318.71441449103736,7.170826486213972,3188p075_ac51,12.114,8.525,3.3,3.3,0.401832,-27.406484312230813,22.02016921268111,2130,1.4863930997745036,1.2865174013829113,0.1815719435677832,0.3747135289310472,534.2701679581942,0.3041045986692772,0.0,0.0080025608194622,3099.0,True,,1.0811577564885746,0.839571116523001,0.15698937646369,0.7096304202203844,164.0659649882067,0.0309678736881103,0.0,0.0022407170294494,3117.0,True,,True,,,0.6408450704225352,False,False,False,False
1740237017952760576,321.1333617940337,7.974362690575994,3218p075_ac51,12.039,8.626,3.4,2.7,0.254214,-28.86111843036219,21.992028273200333,2131,1.280667220713957,0.6897213269839394,0.0597103643383345,0.4043808741514947,541.6384457448663,0.3322310939037591,0.0,0.0073248407643312,3117.0,True,,1.535887883127546,1.1929884120180123,0.4421867632152991,0.4390166605367928,167.47641797673998,0.0348895026631129,0.0,0.0,3140.0,True,,True,,,0.7889839034205232,False,False,False,False
1740334526594943616,321.46935377754056,8.587553348558297,3217p090_ac51,12.602,8.881,2.2,2.3,0.518689,-28.75408197447937,22.4582059959642,2132,1.2661217190761147,0.7688224674519513,0.1748546028012188,0.3893631521843774,526.0447149464892,0.3299120101178255,0.0,0.0156850192061459,3075.0,True,,1.0250574000899255,0.7618257642006724,0.2389260791263922,0.8929880921903632,161.5187000335754,0.0349749741578676,0.0,0.0041613316261203,3111.0,True,,True,,,0.3289738430583501,False,False,False,False
1740399569579662208,320.19639975525007,8.200282092960439,3203p075_ac51,12.429,8.982,2.2,2.2,0.154294,-27.98373429087333,22.513463878236102,2133,1.6624346829869572,0.783091895683907,0.2280168409150569,0.9698028796060306,534.0298470888463,0.3178359157711751,0.0,0.0,3140.0,True,,1.0254534823125978,0.8365440823328183,0.0976859221567793,0.7998111332731294,165.19182057472943,0.0338575538661334,0.0,0.0,3140.0,True,,True,,,0.8038229376257545,False,False,False,False
1742919684591986048,317.83704196421627,7.523467241898487,3172p075_ac51,12.195,8.232,2.6,2.6,0.040984,-26.49345616623865,22.63342790804564,2134,1.2517927712196832,0.6846276926202628,0.100691506045882,0.2738604610360606,527.2810373401398,0.329407376510603,0.0,0.0251592356687898,3061.0,True,,1.181907699209235,1.1717583243422345,0.2223744128538294,0.7420916124728657,162.11069667687246,0.0350371938437645,0.0,0.0171974522292993,3086.0,True,,True,,,0.43259557344064387,False,False,False,False
1743596777593900928,319.93078305782615,9.013987939065672,3201p090_ac51,11.519,7.598,5.3,7.5,0.13872,-27.285534171966507,23.368225405044093,2135,1.6219907772604392,1.3652815147035826,0.2515610808058155,0.1826314133130897,520.2196659789354,0.3035760912524837,0.0,0.2189500640204865,2440.0,True,,2.4292122002787893,2.8721882722910625,0.9591678408364576,0.2314070607170387,159.77954406680766,0.0326523690259389,0.0,0.234955185659411,2390.0,True,,True,,,0.9748490945674044,True,False,False,False
1744805282608114432,318.4097998828888,10.807177866304071,3184p106_ac51,12.719,7.074,2.2,10.5,0.333125,-25.01011154647413,25.55596182250803,2136,1.841083804265427,1.2316071926869898,0.309585382449433,0.1316932936061329,501.59069678824375,0.2616361657095984,0.0,0.1875796178343949,2551.0,True,,2.644274960631505,3.8773514363577006,1.8801574253465527,0.2088389819402649,152.79696244827744,0.0280806970894805,0.0,0.2484076433121019,2360.0,True,,True,,,0.9796277665995976,True,False,False,False
1746158197306242688,322.05797551846,12.436547900073824,3213p121_ac51,12.325,8.822,2.8,2.5,0.126973,-26.81312589160042,25.87613340938581,2137,1.3866380417076736,0.5664328409426016,0.2274734763637405,0.4215297833352464,496.9896177380628,0.3139062694736556,0.0,0.0331210191082802,3036.0,True,,1.603115632754919,1.41043162042251,0.5010563860494702,0.5560902328491788,150.81610575258918,0.0338193148606055,0.0,0.0,3140.0,True,,True,,,0.8287223340040242,False,False,False,False
1746405136450919552,319.3375938441334,11.842192619190248,3198p121_ac51,12.353,8.99,2.5,2.2,0.338409,-25.10478140022249,26.22888220336276,2138,4.664805628708035,4.959783295676195,0.8323634666986994,0.2580818663323237,493.4166207416382,0.287372846304004,0.0,0.0,3140.0,True,,2.072008368040968,1.726044243083013,0.621675592251677,0.469622127712231,149.33371273228312,0.0308874714570022,0.0,0.0,3140.0,True,,True,,,0.9796277665995976,True,False,False,False
1747277637582396544,320.5215139843936,13.580168815780256,3212p136_ac51,12.538,9.001,2.6,2.7,0.218256,-24.930241424598968,27.468538671367085,2139,1.1976488485738686,1.0169141802537471,0.1347410162994345,0.3285357668226478,480.3447116824647,0.2391931519047919,0.0,0.115236875800256,2764.0,True,,1.0417166064648384,0.8452146882835936,0.2356606467837537,0.4367482664716986,146.0185012308956,0.0258845762162885,0.0,0.0195262483994878,3063.0,True,,True,,,0.2567907444668008,False,False,False,False
1748160545419511168,311.68563891999315,7.2401363017753555,3111p075_ac51,12.418,8.851,2.2,2.4,0.354688,-21.606054449184683,24.22505419218169,2140,1.29326951746063,0.7134580460443288,0.1770957437028964,0.4459454361131577,552.648609248824,0.3066135180958634,0.0,0.0334394904458598,3035.0,True,,0.8644186935369558,0.4513914897413437,0.1958085454865387,0.5237233495279341,164.4142715228449,0.0303458657999168,0.0,0.0764331210191082,2900.0,True,,True,,,0.369215291750503,False,False,False,False
1748750497832427648,308.4176203358447,7.248707846929669,3081p075_ac51,12.507,8.692,2.0,2.7,0.197033,-18.86633500765544,25.1464325616348,2141,1.2484620923363856,1.1152342078219668,0.1684579508204631,0.3225519604277017,537.8219643701467,0.3020283558932428,0.0,0.1315286624203821,2727.0,True,,1.5363450858309704,1.5020099575489714,0.1744869135220803,0.6018799615317482,160.15443758385717,0.0322699082524212,0.0,0.0,3140.0,True,,True,,,0.7889839034205232,False,False,False,False
1749828603342680960,313.3072737723841,8.27922716738148,3127p075_ac51,11.646,7.986,4.8,4.7,0.322428,-22.37353927775806,24.74339210237872,2142,1.0675892993074336,0.6531018700540453,0.0548254470993981,0.4640420977756325,518.6763603587035,0.2786690869651572,0.0,0.11651728553137,2760.0,True,,2.2301306599670627,2.5493255018419902,0.7297150744973117,0.4260527475403425,158.9384844714381,0.0296244014463957,0.0,0.0169654289372599,3071.0,True,,True,,,0.9652917505030181,True,False,False,False
1750229409690485760,313.4230666052474,8.587309992677017,3140p090_ac51,11.363,9.084,8.0,2.4,0.142915,-22.29619131373695,25.002698320275485,2143,1.427810289630309,0.6992355903310926,0.0269845252316436,0.4490322048259256,504.060910229461,0.2544674631244679,0.0,0.0,3124.0,True,,0.9328403005513292,0.9061462485575,0.2717350499588124,0.6990499377652875,153.50821471299253,0.0272423353281248,0.0,0.0345710627400768,3016.0,True,,True,,,0.5711770623742455,False,False,False,False
1751799516591653376,312.4506932261449,11.226787840112848,3123p106_ac51,12.702,9.04,2.1,2.2,0.12606,-20.01688222760007,27.80825123867084,2144,1.2525489373837877,0.5292415718852047,0.1432217189429948,0.5539256768834434,487.00514028758926,0.2440911115591222,0.0,0.0220870678617157,3055.0,True,,1.1376826579125865,1.0390197017076548,0.174347908469274,1.8575115618835305,147.76109237112274,0.0263564716207223,0.0,0.0,3124.0,True,,True,,,0.37525150905432597,False,False,False,False
1752054019174588288,307.5122093622915,8.13604008635431,3081p075_ac51,12.434,8.919,2.3,2.4,0.406497,-17.63549834715643,26.244076711242368,2145,1.1732964411232825,0.7009296688594473,0.0950558103574357,0.3709338329004044,537.1608211374414,0.2817189200475403,0.0,0.0490445859872611,2986.0,True,,0.7944412988242119,0.2759498302246306,0.0919838407948245,0.4735102501184402,160.1222109536233,0.0295979935216048,0.0,0.0181528662420382,3083.0,True,,True,,,0.1891348088531187,False,False,False,False
1752112632591819776,306.90512839127774,8.165880026408267,3066p075_ac51,12.186,8.662,3.1,2.5,0.299411,-17.109207553287582,26.43412069151224,2146,2.2752610596071605,1.336669312146748,0.2042986455240732,0.2562021616695787,528.7861740071014,0.2797494376605471,0.0,0.0,3140.0,True,,1.4850578387673148,1.053885269463425,0.3016444913032116,0.3607523325232309,157.70557823007343,0.0293554747985117,0.0,0.0,3140.0,True,,True,,,0.9451710261569416,False,False,False,False
1752221346802940416,306.1262676636468,8.175877791067666,3066p075_ac51,12.238,7.945,2.7,5.1,0.073889,-16.447537305616954,26.64773725155656,2147,1.5525863621099922,0.3159019473542491,0.095082440921794,0.2066185364027789,526.789628968156,0.3016536260350164,0.0,0.1446862996158771,2672.0,True,,1.0832931670494343,0.7051226279491156,0.0996517125322056,0.1998187717443349,157.6287730410242,0.0317500237504112,0.0,0.2160691421254801,2449.0,True,,True,,,0.7183098591549296,False,False,False,False
1752891984476269952,307.8785344761268,9.807036613046662,3079p090_ac51,12.292,8.973,2.9,2.1,0.533035,-17.051146027152857,27.752825432315905,2148,1.308731336965866,0.5851975559558567,0.0302642671661488,1.6309073245583383,518.2785378186595,0.3125715778793083,0.0,0.0147247119078105,3078.0,True,,1.3506750826407272,1.250472279191786,0.3795705108717935,1.1773342103700108,154.6165536260496,0.0331200998525158,0.0,0.0057618437900128,3106.0,True,,True,,,0.6262575452716298,False,False,False,False
1753254788952918144,305.6755224541974,9.72537001951527,3063p090_ac51,11.093,6.982,8.3,12.4,0.067345,-15.25567745975377,28.259776346338896,2149,1.5757344684508932,0.8494119995208521,0.2357553016260344,0.1736215077826221,514.152946743922,0.2887539832543333,0.0,0.2083866837387964,2473.0,True,,3.2214531546448595,3.4132650302421026,1.3395636334625407,0.2471373295095193,152.02357924313048,0.0309019566932114,0.0,0.233674775928297,2394.0,True,,True,,,0.988430583501006,True,False,False,False
1753545502401102592,304.7887039428574,10.251060949840213,3046p106_ac51,12.318,8.677,2.4,2.5,0.380838,-14.23636093200912,28.99551207630769,2150,1.7179557853098422,1.5466683771921217,0.141092233235887,0.3540222264433761,492.9123338126394,0.2928169363897876,0.0,0.014968152866242,3093.0,True,,1.7501901102498243,1.313174846867328,0.3217112328950872,0.5636902177246846,145.17643199485116,0.0309439004877642,0.0,0.0,3140.0,True,,True,,,0.8910965794768612,False,False,False,False
1754959787888296832,311.1992074433342,12.248933426423978,3105p121_ac51,12.168,8.474,2.7,2.2,0.349928,-18.428269472271097,29.15251360644226,2151,1.431035129088159,1.2339158460524755,0.1861045517415286,0.6154601688713723,480.6635425365238,0.3093066169728115,0.0,0.02752880921895,3038.0,True,,1.2504495089059309,0.7341589519883843,0.322178822453339,,144.78179320723078,0.0332507875132603,0.0,0.0,3124.0,True,,True,,,0.5746981891348089,False,False,False,False
1755359803963338624,307.87225750687844,11.396418299760333,3074p121_ac51,12.471,8.824,2.2,2.6,0.288715,-16.18770804395928,29.281293168112484,2152,1.6241531496461237,1.3040163658543282,0.2936244133212808,0.4023910678832006,494.93365637286433,0.3007183088493816,0.0,0.0816261203585147,2869.0,True,,1.373024709984723,1.310420883585817,0.4215809455460034,0.5064540853932207,145.30389157673528,0.0317287034229499,0.0,0.0,3124.0,True,,True,,,0.7761569416498993,False,False,False,False
1756255180090505344,308.6996150453895,13.634385387220698,3087p136_ac51,12.615,9.223,2.4,2.1,0.224141,-15.634115525992272,31.195812855456506,2153,1.5853288932232892,0.8882934660878015,0.0548519329509117,0.3658486406922436,487.76453321402266,0.2588660673580549,0.0,0.0092356687898089,3111.0,True,,0.8880797153916792,0.6452713489351393,0.2589474230624768,0.4403277637564139,142.705150437641,0.0249084605745985,0.0,0.0261146496815286,3058.0,True,,True,,,0.7086159256468224,False,False,False,False
1756286967142099968,309.1131446834321,13.594059909704493,3087p136_ac51,12.841,9.143,2.0,2.6,0.298591,-15.990549803970955,31.039959628979528,2154,1.040071788712269,0.4653329886002993,0.1117497716898691,0.3646026617757,487.4557434065644,0.2402176804331523,0.0,0.075796178343949,2902.0,True,,1.222542336955879,1.1079683822936397,0.2014576224835994,0.8867550169826813,142.6318083572727,0.024009095375002,0.0,0.0,3140.0,True,,True,,,0.4790253705099221,False,False,False,False
1756636336960899584,315.2089238802292,10.816724173797128,3153p106_ac51,12.125,8.784,2.8,2.6,0.127769,-22.46887461500863,26.579949728128742,2155,1.9403041093183395,1.3733277960760792,0.2248995685174718,0.3154793313645448,496.1307852626688,0.3129132185624764,0.0,0.0064020486555697,3104.0,True,,1.3205720403498185,1.1126173016600156,0.2584309702561707,0.4460059211050949,150.0422720565822,0.0333337592546715,0.0,0.0,3124.0,True,,True,,,0.9071931589537223,False,False,False,False
1757945408634059264,312.98969832938764,12.419521335506197,3136p121_ac51,12.243,8.449,2.4,3.3,0.025539,-19.768635147716992,28.781893777565568,2156,1.1507183708316493,0.6230008169153965,0.07376808096125,0.4924890007912043,476.5099721924128,0.3101382021983431,0.0,0.0267515923566879,3056.0,True,,1.0474670901567371,0.9408397130500938,0.427669675829485,0.6529527491465723,143.93349103226865,0.0334552637822469,0.0,0.0,3140.0,True,,True,,,0.26609657947686116,False,False,False,False
1758510832489267328,314.2058938915295,13.669978258742129,3134p136_ac51,12.568,8.75,2.1,2.2,0.248217,-20.005152369372563,29.596746921695235,2157,1.3439639024742398,0.9644635668806164,0.1156879161923996,0.3787648559017693,463.0699606516058,0.283570424828184,0.0,0.0254777070063694,3060.0,True,,0.9361654675547638,0.6702603142299126,0.1461701441454054,0.7738382705821004,139.37100076650722,0.0296957209851328,0.0,0.019108280254777,3080.0,True,,True,,,0.4504527162977867,False,False,False,False
1759654530738782848,319.31123583278173,14.77507276098276,3193p151_ac51,12.449,8.888,2.3,2.3,0.305715,-23.26664755684044,28.995220755533907,2158,1.152094891919564,0.757113976558925,0.1202838002631326,0.5935031629254842,464.2698575334183,0.308083144349885,0.0,0.014404609475032,3079.0,True,,1.20181004152613,0.8392585586207776,0.1732913365502561,0.7089700173712964,139.6591892993623,0.033153299257103,0.0,0.0,3124.0,True,,True,,,0.4569919517102616,False,False,False,False
1759814612760286208,316.4022458802235,13.726741056072026,3165p136_ac51,12.612,8.722,2.1,2.7,0.078452,-21.686283475901103,28.95874514144103,2159,1.3877764772622885,0.9109505277263562,0.0656391240430375,0.3909023358711951,470.5383670873591,0.338094304380295,0.0,0.0211267605633802,3058.0,True,,1.0700406126192603,0.8410020407284977,0.1758134934490803,0.6910987881259175,141.75258333831056,0.0360455673171069,0.0,0.0,3124.0,True,,True,,,0.5178571428571429,False,False,False,False
1760111167365574528,316.303781027397,14.520154911668774,3161p151_ac51,12.744,9.084,2.1,2.7,0.234342,-21.131180244030457,29.739183235587127,2160,1.4753121184135225,1.07229307463103,0.2389101237148942,0.492786992050342,458.06395901911446,0.2429385057613303,0.0,0.0136942675159235,3097.0,True,,1.1275420136079148,0.7209714619306228,0.2716216888187213,1.0706467999133795,137.53496326209267,0.0263298205138151,0.0,0.0,3140.0,True,,True,,,0.630533199195171,False,False,False,False
1760206240761503616,316.46499701241703,14.58546042628146,3161p151_ac51,12.7,8.879,2.1,2.2,0.342436,-21.215776630154576,29.74903477466311,2161,1.2080635465521767,0.7724967521034419,0.0766954940911058,20.346217172423604,457.972220608144,0.250967325861741,0.0,0.0233674775928297,3051.0,True,,1.337654331077785,1.4734689157118392,0.392742939969303,0.7112013615560495,137.54590294952288,0.027189629389869,0.0,0.0,3124.0,True,,True,,,0.6116700201207244,False,False,False,False
1761730438755511552,314.43051165988726,14.754674112794326,3146p151_ac51,12.398,8.953,2.5,2.1,0.331786,-19.539867540086657,30.554058213682765,2162,1.211402657333104,0.407659447728518,0.0634173582448299,0.7684968095794499,452.5152812948713,0.2961478633068928,0.0,0.0064020486555697,3104.0,True,,0.9418485480792378,0.5664248466451349,0.1159680663521569,0.3951492849756257,135.93312416245826,0.0319671687339279,0.0,0.0,3124.0,True,,True,,,0.21778447626224567,False,False,False,False
1763442343999999232,314.2507902642986,15.206519483215835,3146p151_ac51,12.286,8.903,3.4,2.7,0.089866,-19.131761914643253,31.03777366975541,2163,1.359283668744918,1.15863102966711,0.1688576015266056,0.3406902125503958,453.2764830691239,0.2416119139229493,0.0,0.1328425096030729,2709.0,True,,2.2033482769376875,2.1546461589559507,0.6515250918093936,0.5887151348822866,135.95692853960907,0.0262218057092486,0.0,0.0,3124.0,True,,True,,,0.9603114795277569,True,False,False,False
1763591533985417728,315.16676242037767,15.940402321136752,3144p166_ac51,12.352,8.828,3.5,3.0,0.381507,-19.39886403644227,31.44244967019826,2164,1.36881261273638,1.1517831488821764,0.0789179635981343,0.4093103891754562,442.1381340592367,0.2346331506633197,0.0,0.0261146496815286,3058.0,True,,1.2965808014169342,1.033067312978371,0.1843358404546711,0.4072821893852165,132.35403309590072,0.0255734766784085,0.0,0.0,3140.0,True,,True,,,0.560663149962321,False,False,False,False
1763929221494193408,317.36066385542813,17.069331919147487,3175p166_ac51,12.225,9.024,3.6,2.1,0.337614,-20.36868535618765,31.795221962743067,2165,0.9838856214793348,0.5582003619791529,0.0953189045688712,0.4676116355990938,448.9675388334246,0.262578503942745,0.0,0.0273885350318471,3054.0,True,,1.26391896688246,0.9892528535658864,0.1381240593788199,0.424639505508218,134.49284046428536,0.028377837576941,0.0,0.0111464968152866,3105.0,True,,True,,,0.5300175835217282,False,False,False,False
1767342590917573248,326.5746405384048,13.406157657868828,3258p136_ac51,12.508,8.911,2.5,2.4,0.25058,-29.509439620354257,25.20544803955664,2166,1.247253573583292,0.818081017216913,0.1260647385655622,0.6085364687848066,496.09802563467497,0.267264101151037,0.0,0.0246478873239436,3047.0,True,,1.245026297887947,1.0379636666358434,0.3537023858754247,0.4472619816704963,150.76278365593737,0.0285994063970055,0.0,0.0,3124.0,True,,True,,,0.511317907444668,False,False,False,False
1769543637102498432,330.3242896287415,15.766776530782698,3302p151_ac51,12.316,9.079,2.8,2.1,0.339832,-30.479080770643783,26.02901930881224,2167,1.0381906784092725,0.447371187534596,0.0367450375934501,0.2593002982972066,497.3991084794324,0.2787007187663275,0.0,0.0880281690140845,2849.0,True,,1.0853608319166022,1.0527160722544555,0.1404591077376747,0.4818865790040049,151.28340065200467,0.0301928898923091,0.0,0.0345710627400768,3016.0,True,,True,,,0.31111670020120724,False,False,False,False
1776939639506181120,335.0966024298123,18.52934915274349,3346p181_ac51,12.219,9.134,3.6,2.2,0.105507,-31.480045400188235,26.768306522953942,2168,1.563869566002647,0.5084358632380864,0.1863251182867365,0.4506182900267931,518.8911151230825,0.2386078082872613,0.0,0.0254777070063694,3060.0,True,,1.2106886250878417,1.288677649739814,0.433559526457955,1.021996211654576,154.56373861021314,0.024865964169966,0.0,0.0,3140.0,True,,True,,,0.7293762575452716,False,False,False,False
1777964422997557120,333.96877637967714,19.244776630868195,3344p196_ac51,11.674,8.012,5.7,6.5,0.152081,-30.24600535648036,27.85399203324723,2169,6.376230759410293,10.408297613441436,2.1264824857268567,0.1738927348956992,492.5276076299262,0.2337668449179234,0.0,0.2343949044585987,2404.0,True,,6.317090061190936,7.496113307431413,4.227563210418542,0.1761250815766745,147.35355194893486,0.0242171221197393,0.0,0.2423566878980891,2379.0,True,,True,,,0.9969818913480886,True,True,False,True
1779478308775718784,329.1479917457844,19.25894552220301,3296p196_ac51,12.083,8.031,3.4,4.2,0.03298,-27.18769496738033,29.682525016379305,2170,2.4139964740742257,2.007316536276871,0.2231692731240468,0.1463151878457401,464.1043397251282,0.2933810700739008,0.0,0.1742038216560509,2593.0,True,,1.5657578889712385,1.0672745502191472,0.308952513655467,0.2786391960508497,138.40847150513756,0.0315709508761831,0.0,0.1875796178343949,2551.0,True,,True,,,0.9519617706237424,True,False,False,False
1780189594014243200,328.32388334779057,18.88772554698003,3282p181_ac51,12.601,8.905,2.1,2.3,0.223109,-26.91247038603678,29.645668491608067,2171,1.4629409711406505,0.5092319749740937,0.0431338627732404,0.5224917734962617,464.6049521281136,0.2477582139121192,0.0,0.0178343949044585,3084.0,True,,1.0519160024891017,0.8268276363466952,0.3341929313083706,0.6294523192452616,139.92243405968378,0.0271161332325966,0.0,0.0,3140.0,True,,True,,,0.6161971830985915,False,False,False,False
1780444332819748608,327.1795682413235,19.71125949745989,3264p196_ac51,12.794,9.01,2.1,2.4,0.251086,-25.567564929451446,30.82474346986885,2172,2.928727071647703,2.818796329800592,0.4841683750402868,0.7938582248554402,449.0622649962408,0.248208008715936,0.0,0.0,3124.0,True,,1.2030842860555735,0.76489712466468,0.4178190083360105,0.6654254202046379,134.15103589236756,0.0268647245471636,0.0,0.0067221510883482,3103.0,True,,True,,,0.9620698317005777,True,False,False,False
1780832773956831488,329.5909209233835,20.732304709015622,3293p212_ac51,12.234,8.716,3.0,2.9,0.164453,-26.401607353439907,30.87024774364557,2173,1.178635919655594,0.7194097408778812,0.1438879469142741,0.3816020839848876,451.9455649020059,0.2965658457005327,0.0,0.0,3140.0,True,,1.6994778404870263,1.5096767153022284,0.3705677293889137,0.5602347916154656,134.43253150390478,0.0319325248755804,0.0,0.0095541401273885,3110.0,True,,True,,,0.8623461441848782,False,False,False,False
1781458842749535104,331.2200824676515,20.277977253963183,3312p196_ac51,11.899,8.533,4.4,3.4,0.279926,-27.76649787542538,29.84237212840348,2174,1.4995346971110903,1.20606450098178,0.1115663242868958,0.3743871874420139,470.7319075235199,0.2661635665958978,0.0,0.0038216560509554,3128.0,True,,0.7797984389494477,0.6306434369599137,0.2526157683841407,0.6889627435508905,141.00205040162854,0.028552153052124,0.0,0.0458598726114649,2996.0,True,,True,,,0.6609657947686117,False,False,False,False
1783102505259041152,332.3024423800924,23.440731171735788,3323p227_ac51,12.424,9.216,3.1,2.2,0.113327,-26.03898643747395,32.31709936361666,2175,1.0488246568877992,0.3746142021499865,0.0989045993835492,0.3480079376204816,467.2264618913291,0.217617717500151,0.0,0.1394904458598726,2702.0,True,,1.4196690739243965,1.438511247417734,0.3710591935990678,0.2091201149407922,136.6907420928288,0.02348621596631,0.0,0.1668789808917197,2616.0,True,,True,,,0.6897764380808842,False,False,False,False
1783847188163977216,319.9101612797829,16.28214920763261,3191p166_ac51,12.857,9.12,2.1,2.0,0.068409,-22.760912364623344,30.20675802229733,2176,1.3787485739827456,0.4507524874365671,0.0702588505349489,0.6095406244857269,453.51205862380857,0.2447537157605947,0.0,0.0264331210191082,3057.0,True,,0.9268617624742818,0.7038946227977082,0.1813775491691041,2.1015499607621644,135.88859699677363,0.0263592558016056,0.0,0.0378980891719745,3021.0,True,,True,,,0.46018588294398394,False,False,False,False
1784686768371094272,319.2956082910614,16.81116703638865,3191p166_ac51,12.377,8.826,3.0,2.9,0.55145,-21.96982803968993,30.90920225636498,2177,1.887064047250666,1.3359789799953803,0.2305129951366832,0.3676150319771679,454.2131267401412,0.244023919906522,0.0,0.0134443021766965,3082.0,True,,1.0533141846460965,0.8833636218737212,0.1935567311081686,1.0969857827014724,135.88948603967526,0.0264349626704049,0.0,0.0038412291933418,3112.0,True,,True,,,0.8716402913840744,False,False,False,False
1785053008822403712,319.0183612194444,17.457661364771564,3187p181_ac51,12.257,9.193,3.2,2.1,0.162782,-21.3542630500009,31.60758034850768,2178,2.234761465097221,1.5011767262089688,0.1327436813186862,0.473235834396175,442.68094197738833,0.2470887192136127,0.0,0.0508962868117797,2965.0,True,,1.0927363618132029,0.7029048673899267,0.3276242569749584,0.4785028086638552,131.657542081922,0.0266654137886519,0.0,0.0150448143405889,3077.0,True,,True,,,0.928158754081889,False,False,False,False
1786552192926445568,324.19930360385075,19.34053133234925,3248p196_ac51,12.272,8.56,3.1,2.9,0.213844,-23.807806006077364,31.561194936249752,2179,1.91174791767756,1.0026826492406828,0.1826464411456821,0.3140672498974136,445.2614038620205,0.282280603317477,0.0,0.0,3140.0,True,,1.495224461659613,0.8000124019440106,0.289674499557551,0.3840833097233174,132.8179702664921,0.0300159274408294,0.0,0.0031847133757961,3130.0,True,,True,,,0.8771665410700829,False,False,False,False
1791299536243049216,321.9744986662319,23.098159159919035,3225p227_ac51,12.228,8.974,3.0,2.4,0.258516,-19.72937814795526,35.82610511888728,2180,1.358995259126947,1.3470293389811736,0.0962376537658929,0.3335473186797047,417.0892839760217,0.2893529976192713,0.0,0.0159235668789808,3090.0,True,,1.2435909804383345,1.0155622270259528,0.2964386677246427,5.103832997983194,123.99715783138755,0.0311939469926787,0.0,0.0,3140.0,True,,True,,,0.5071590052750565,False,False,False,False
1792066587337829120,321.54231583904044,23.29591392195688,3209p227_ac51,12.605,8.353,2.5,4.3,0.648578,-19.303339831933155,36.16191325204004,2181,1.3826669986669091,0.8648475275210676,0.1695689206713999,0.1884930188043395,414.5034014190822,0.2614808521765298,0.0,0.1012738853503184,2822.0,True,,2.28055530856746,2.476091209050163,0.7436335375606167,0.3782569096255238,122.93549837544816,0.0285925475122406,0.0,0.1375796178343949,2708.0,True,,True,,,0.9638281838733986,True,False,False,False
1792694713418775040,327.1082867026637,21.111690650877136,3277p212_ac51,12.454,8.72,2.2,2.9,0.24239,-24.52499290139953,32.13936256187482,2182,1.5324239091043124,0.9703379046774572,0.2374891933265438,0.6375410130061401,441.1934250983986,0.2674134358002036,0.0,0.0111464968152866,3105.0,True,,0.6201357243681986,0.3556906963256503,0.1901596613859374,0.5952476134732094,131.5142671332888,0.0289686054295765,0.0,0.0140127388535031,3096.0,True,,True,,,0.6596332579753831,False,False,False,False
