source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,ecl_lat,w3_mjy,w4_mjy,w3_over_5sig_ecl,w4_over_5sig_ecl,designation_aw,ra_aw,dec_aw,w3mpro_aw,w3sigmpro_aw,w4mpro_aw,w4sigmpro_aw,w3snr_aw,w4snr_aw,w3nm_aw,w4nm_aw,w3m_aw,w4m_aw,w3flg_aw,w4flg_aw,nb_aw,na_aw,w3rchi2_aw,w4rchi2_aw,ph_qual_aw,cc_flags_aw,ext_flg_aw,var_flg_aw,sep_aw,designation_as,ra_as,dec_as,w3mpro_as,w3sigmpro_as,w4mpro_as,w4sigmpro_as,w3snr_as,w4snr_as,ph_qual_as,cc_flags_as,w3flg_as,w4flg_as,sep_as,p_chance_1as,p_chance_3p25as
731982617603542272,166.60715407287688,28.16413964309472,0.0805856596322121,130.50847457627117,0.2888476227919195,10.666755606986069,3.743793103448276,8.10223880597015,0.743296315630583,1.028161,True,True,260.39886,14.145,13.993,11.687,7.431,20.598920138037105,0.6697348717778411,8.911731572651687,0.7787614788114431,1.6503206616021642,J110625.74+280951.0,166.6072703,28.1641877,11.687,0.29,7.431,0.134,3.7,8.1,0,6,10,11,1,1,1,0,0.952,1.927,AABB,0,0,00n0,0.407431738894977,J110625.74+280951.2,166.607286,28.1642252,11.833000183105469,,8.75100040435791,,1.899999976158142,0.699999988079071,AAUU,0000,1.0,1.0,0.5197889094632111,1.107619581164343e-06,1.1699169869872073e-05
4007971606982704384,179.76277130595707,28.649567057056007,0.1740074498430142,140.67796610169492,0.1,11.050899161512046,4.980275229357798,3.513592233009709,0.968833586463324,1.0691088,True,True,165.02463,13.044,12.868,11.474,8.43,26.00455605783947,0.814897362908139,3.551093413283016,0.9475550731489988,0.6576098913487065,J115903.09+283858.4,179.7629077,28.6495797,11.474,0.218,8.43,0.309,5.0,3.5,2,1,12,12,1,1,1,0,0.8324,1.04,AABB,0,0,11nn,0.4332995296127938,J115903.10+283858.6,179.7629305,28.6496132,11.652999877929688,0.1949999928474426,8.652000427246094,0.3319999873638153,5.599999904632568,3.299999952316284,AABB,0000,1.0,1.0,0.5296564149635218,1.107619581164343e-06,1.1699169869872073e-05
4284325333426683264,277.79215018660074,5.224151553605774,0.1194717586693228,171.18644067796612,0.116361638573573,10.219640096563433,6.4625,4.377822580645161,0.823070020812813,1.0591265,True,True,297.0927,13.695,13.585,11.337,8.269,28.424866808639205,0.924491478457964,4.118718370286839,1.0749900912301906,0.7627256241271924,J183110.10+051327.2,277.7921239,5.2242486,11.337,0.168,8.269,0.248,6.5,4.4,2,1,14,14,1,1,1,0,0.948,0.8969,AABB,0,0,00nn,0.36185389523914,J183110.11+051327.5,277.7921468,5.2243307,11.03600025177002,0.1140000000596046,8.324000358581543,0.2520000040531158,9.5,4.300000190734863,AABB,0000,1.0,1.0,0.6450412908436474,1.107619581164343e-06,1.1699169869872073e-05
4285917357532106112,283.7751070033705,7.022623098901486,0.1878032632196464,181.35593220338984,0.1,9.866907469786227,5.4285000000000005,3.730927835051547,0.9135384402815704,1.0553397,True,True,249.74782,12.951,13.013,10.682,8.331,29.70999912819161,1.6900630715911256,3.890111924137019,1.965189618129216,0.7203910970624109,J185506.03+070121.7,283.7751291,7.0227039,10.682,0.2,8.331,0.291,5.4,3.7,8,0,13,11,32,32,1,0,0.7811,0.8861,AABB,0,0,110n,0.3014079467902987,J185506.03+070121.7,283.7751374,7.0227146,10.755000114440918,0.231000006198883,8.092000007629395,0.2269999980926513,4.699999809265137,4.800000190734863,AABB,0000,32.0,32.0,0.3468464088029662,1.107619581164343e-06,1.1699169869872073e-05
4283906518264482176,279.1356135487931,5.264281791134961,0.1612198392161989,161.01694915254237,0.1,11.873680720918436,10.340000000000002,3.559672131147541,0.947176981707866,0.89275247,True,True,127.975624,13.112,12.985,11.071,8.457,28.37586602150952,1.1811441746761226,3.463874086238625,1.373423458925724,0.6414581641182638,J183632.54+051551.7,279.1356096,5.2643692,11.071,0.105,8.457,0.305,10.3,3.6,7,0,15,15,1,32,1,0,1.09,0.8604,AAAB,0,0,100n,0.3149901542035213,J183632.54+051551.8,279.135616,5.2643934,10.52299976348877,0.0700000002980232,7.964000225067139,0.1589999943971634,15.399999618530272,6.800000190734863,AAAB,0000,1.0,1.0,0.4018879891572413,1.107619581164343e-06,1.1699169869872073e-05
4307140195391540608,287.0199372615826,7.409472885843177,0.1458345547690191,191.5254237288136,0.1,8.806574676176798,7.755,6.349122807017544,0.7850211076177722,1.0563278,True,True,277.67288,12.549,12.853,9.843,7.228,29.70256794625308,3.660183950740701,10.743903447288266,4.25602784969849,1.989611749497827,J190804.79+072434.3,287.0199587,7.4095542,9.843,0.14,7.228,0.171,7.7,6.3,13,5,13,13,32,1,3,0,1.185,1.415,AABB,0,0,1011,0.3025704020979567,J190804.78+072434.4,287.0199528,7.409564,9.90999984741211,0.1759999990463256,7.120999813079834,0.1480000019073486,6.199999809265137,7.300000190734863,AABB,0000,32.0,1.0,0.3326683753874293,1.107619581164343e-06,1.1699169869872073e-05
1749828603342680960,313.3072737723841,8.27922716738148,0.1497266564168259,140.67796610169492,0.1699551772650422,10.342447628184669,4.846875000000001,4.7,1.0079689895632018,0.94555724,True,True,293.78125,13.763,13.565,11.646,7.986,24.74339210237872,0.6955092533182475,5.345177071260964,0.808731689904939,0.9898476057890672,J205313.74+081645.5,313.3072706,8.2793165,11.646,0.224,7.986,0.231,4.8,4.7,1,1,14,14,1,1,2,1,1.081,1.034,AABB,0,0,nnnn,0.3217959447575812,J205313.73+081645.5,313.3072432,8.2793265,11.593000411987305,0.1720000058412552,8.081999778747559,0.2290000021457672,6.300000190734863,4.699999809265137,AABB,0000,1.0,1.0,0.3738155672833026,1.107619581164343e-06,1.1699169869872073e-05
5260353215452793984,96.01276424992233,-77.25761060075799,0.1688167281889625,120.33898305084746,0.1,11.150035006441676,5.775,5.09718309859155,0.8944326124261655,0.93212694,True,True,165.33302,13.354,13.155,12.108,8.713,-79.15512552876996,0.4544675848649898,2.736289833040648,0.5284506800755695,0.5067203394519718,J062403.02-771527.2,96.0126193,-77.2575602,12.108,0.188,8.713,0.213,5.8,5.1,0,1,39,39,1,1,1,0,0.9207,1.147,AABB,0,0,11nn,0.2148690460136287,J062403.03-771527.3,96.0126593,-77.2575917,11.94499969482422,0.1280000060796737,8.800999641418457,0.2249999940395355,8.5,4.800000190734863,AABB,0000,1.0,1.0,0.1075849316078024,1.107619581164343e-06,1.1699169869872073e-05
5211883886745079808,90.51489827303652,-79.02177672792696,0.1355007449870389,110.16949152542372,0.1,10.84859846697626,3.8913978494623658,3.948,1.0078916295657945,0.9708713,True,True,209.09888,13.637,13.462,12.536,8.947,-77.53813008008044,0.3064099841631654,2.2057795031057594,0.3562906792594947,0.4084776857603258,J060203.60-790118.5,90.5150156,-79.0218243,12.536,0.279,8.947,0.275,3.9,3.9,2,0,40,40,1,17,1,0,1.028,0.9816,AABB,0,0,00nn,0.1892081233517427,J060203.58-790118.6,90.5149345,-79.0218583,12.62600040435791,0.2290000021457672,9.138999938964844,0.2870000004768371,4.699999809265137,3.799999952316284,AABB,0000,1.0,17.0,0.2947078410368304,1.107619581164343e-06,1.1699169869872073e-05
5282908184679640576,95.2971518543644,-68.06870504500156,0.0826464910772777,150.84745762711864,0.2133286284593057,10.238025927567003,25.85,19.387500000000003,0.9219169136913884,0.99684083,True,True,249.65129,13.407,13.211,10.67,7.273,-87.46213618855157,1.708845945754416,10.307707752274569,1.9870301694818795,1.9088347689397347,J062111.30-680407.5,95.2971143,-68.0687707,10.67,0.042,7.273,0.056,25.8,19.3,83,66,98,98,1,17,2,0,1.07,2.176,AAAA,0,0,1111,0.2416916051828372,J062111.30-680407.6,95.2971162,-68.0687896,10.487000465393066,0.0270000007003545,7.09499979019165,0.0390000008046627,40.400001525878906,27.899999618530277,AAAA,0000,1.0,17.0,0.3081499591583237,1.107619581164343e-06,1.1699169869872073e-05
