z,n_5sigma,sum_snr
0.8040000000000007,4,151.95070146165207
0.8060000000000007,4,156.06239084291414
0.8080000000000007,4,164.32164314659522
0.8100000000000007,4,164.6282103856463
0.8120000000000007,4,167.9240287930737
0.8140000000000007,4,170.9892150915946
0.8160000000000007,4,170.84070648634017
0.8180000000000007,3,161.71295624626134
0.8200000000000007,3,157.7726643974304
0.8220000000000007,4,165.9100712646999
0.8240000000000007,4,175.63767240834412
0.8260000000000007,4,183.62971261508892
0.8280000000000007,4,183.897318752019
0.8300000000000007,4,185.19043641710763
0.8320000000000007,4,184.22948374318594
0.8340000000000007,4,183.38582878957024
0.8360000000000007,3,156.5517603185862
0.8380000000000007,3,152.91405132258996
0.8400000000000007,3,147.55776851154576
0.8420000000000007,3,145.18951174969018
0.8440000000000007,3,145.9750446000275
0.8460000000000008,3,141.89411507763828
0.8480000000000008,4,142.84009502806077
0.8500000000000008,4,136.23015471198994
0.8520000000000008,4,129.4974183643312
0.8540000000000008,3,110.69125430994413
0.8560000000000008,3,93.3172332754496
0.8580000000000008,3,78.4051994156082
0.8600000000000008,3,59.30605838542525
0.8620000000000008,3,45.03825144346103
0.8640000000000008,3,48.181551766543514
0.8660000000000008,3,50.64951090147316
0.8680000000000008,3,49.518344275372996
0.8700000000000008,2,44.04896856445893
0.8720000000000008,2,47.218526768696975
0.8740000000000008,2,45.54941162308048
0.8760000000000008,2,41.509922898053915
0.8780000000000008,2,34.29731233583321
0.8800000000000008,2,28.8083868926623
0.8820000000000008,2,31.065664951799114
0.8840000000000008,3,36.702544362970876
0.8860000000000008,3,35.36315189828741
0.8880000000000008,3,33.181805208888534
0.8900000000000008,2,21.899526369756366
0.8920000000000008,2,28.56184131977043
0.8940000000000008,2,31.110863759779946
0.8960000000000008,2,32.93150360535539
0.8980000000000008,2,31.374623537926865
0.9000000000000008,2,30.079998542922603
0.9020000000000008,2,32.27866387789
0.9040000000000008,2,28.404763755740884
0.9060000000000008,1,21.121220034996014
0.9080000000000008,2,25.24382057882522
0.9100000000000008,2,31.73081326868884
0.9120000000000008,2,33.36220507677943
0.9140000000000008,2,33.19030019940404
0.9160000000000008,1,6.912324437061737
0.9180000000000008,1,5.09105983761286
0.9200000000000008,3,34.26866408297671
0.9220000000000008,3,37.400320891600686
0.9240000000000008,3,37.36455861307783
0.9260000000000008,3,31.020916270134958
0.9280000000000008,1,9.535342817756389
0.9300000000000008,1,8.85555465711212
0.9320000000000008,1,10.43576423529871
0.9340000000000008,1,10.438657764211966
0.9360000000000008,1,9.992536487535927
0.9380000000000008,1,5.8224984711428585
0.9400000000000008,0,0.0
0.9420000000000008,0,0.0
0.9440000000000008,0,0.0
0.9460000000000008,1,5.4841988312784995
0.9480000000000008,1,7.459076521050535
0.9500000000000008,1,7.458133809419073
0.9520000000000008,1,7.243516940951978
0.9540000000000008,1,5.029241036828546
0.9560000000000008,1,5.029088342295519
0.9580000000000009,0,0.0
0.9600000000000009,0,0.0
0.9620000000000009,0,0.0
0.9640000000000009,0,0.0
0.9660000000000009,0,0.0
0.9680000000000009,0,0.0
0.9700000000000009,0,0.0
0.9720000000000009,0,0.0
0.9740000000000009,0,0.0
0.9760000000000009,0,0.0
0.9780000000000009,0,0.0
0.9800000000000009,0,0.0
0.9820000000000009,0,0.0
0.9840000000000009,0,0.0
0.9860000000000009,0,0.0
0.9880000000000009,1,5.716502427622236
0.9900000000000009,1,5.714456761674734
0.9920000000000009,1,5.616858581025056
0.9940000000000009,0,0.0
0.9960000000000009,0,0.0
0.9980000000000009,0,0.0
1.0000000000000009,0,0.0
1.002000000000001,0,0.0
1.004000000000001,0,0.0
1.006000000000001,0,0.0
1.008000000000001,0,0.0
1.010000000000001,1,5.806670848127579
1.012000000000001,1,5.977801633363163
1.014000000000001,1,5.977761014636101
1.016000000000001,1,5.407570057947469
1.018000000000001,0,0.0
1.020000000000001,0,0.0
1.022000000000001,0,0.0
1.024000000000001,0,0.0
1.026000000000001,1,6.8116776963429215
1.028000000000001,1,6.815426342559921
1.030000000000001,1,6.816466235742554
1.032000000000001,1,5.01085738956046
1.034000000000001,0,0.0
1.036000000000001,0,0.0
1.038000000000001,0,0.0
1.040000000000001,1,7.9060406140626185
1.042000000000001,1,11.902581755773426
1.044000000000001,1,16.294755337868438
1.046000000000001,1,21.011598589641146
1.048000000000001,3,32.445383932068594
1.050000000000001,3,37.376558281235766
1.052000000000001,3,40.308204569217594
1.054000000000001,3,43.946692439460634
1.056000000000001,3,46.5638072512461
1.058000000000001,3,50.16127058153041
1.060000000000001,3,55.28192207386538
1.062000000000001,4,64.35038589877747
1.064000000000001,4,72.50548458430825
1.066000000000001,4,73.6389759120805
1.068000000000001,4,74.01483024445768
1.070000000000001,4,70.77070691292566
1.072000000000001,2,51.42743648123897
1.074000000000001,3,52.36279662656148
1.076000000000001,3,54.18708598633088
1.078000000000001,3,57.84991343463664
1.080000000000001,3,62.64140231666467
1.082000000000001,3,67.86644000991646
1.084000000000001,3,66.81500070613382
1.086000000000001,2,59.837168951940626
1.088000000000001,3,65.324782396031
1.090000000000001,3,70.95031536069577
1.092000000000001,3,70.79081378000579
1.094000000000001,3,72.23442888772976
1.096000000000001,3,72.89767268847558
1.098000000000001,3,70.2993924088083
1.100000000000001,3,71.68306195912915
1.102000000000001,3,71.1145648100297
1.104000000000001,3,68.60636303466721
1.106000000000001,3,66.9692379606656
1.108000000000001,3,61.70865893699861
1.110000000000001,2,56.21339652937664
1.112000000000001,2,54.56138189768953
1.114000000000001,2,49.493192812251465
1.116000000000001,3,51.97598038969949
1.118000000000001,3,52.55310818104085
1.120000000000001,3,50.66452212725066
1.122000000000001,3,49.902146519570266
1.124000000000001,3,48.12606075909159
1.126000000000001,2,45.90229889124983
1.128000000000001,3,56.93303268223129
1.130000000000001,2,55.90305190640881
1.132000000000001,2,59.41618722505675
1.134000000000001,2,62.13107522951452
1.136000000000001,2,64.11943858832876
1.138000000000001,2,65.70472574450167
1.140000000000001,2,66.99966530371161
1.142000000000001,2,67.22714754182918
1.144000000000001,2,67.5318551845743
1.146000000000001,2,69.39995444813943
1.148000000000001,2,74.65109343989582
1.150000000000001,2,77.73804254247506
1.152000000000001,2,78.25146608861868
1.154000000000001,2,79.18967340687377
1.156000000000001,2,79.21566191668441
1.158000000000001,2,78.47246984125465
1.160000000000001,3,79.61334457199375
1.162000000000001,4,81.11051870098245
1.164000000000001,4,78.39920539747303
1.166000000000001,4,77.00736134850993
1.168000000000001,2,65.35306921009895
1.170000000000001,2,67.74934999114073
1.172000000000001,2,66.23139006116435
1.174000000000001,2,64.35260019377864
1.176000000000001,3,67.17196821127219
1.178000000000001,3,67.64751768582983
1.180000000000001,3,67.03282625782896
1.182000000000001,3,65.5164567783277
1.184000000000001,3,65.08297987871978
1.186000000000001,2,62.534798207906704
1.188000000000001,2,65.35618533773409
1.190000000000001,2,65.91065969138327
1.192000000000001,2,65.93083933717465
