source_id,ra,dec,rmse,t_ds,gamma,M_G,snr3,snr4,gvar,ruwe,extra_ok,snr_ok,r_med_geo,w1mpro,w2mpro,w3mpro,w4mpro,prov,n1_flag,n1_ncat,n1_cat,n1_name,n2_score,n2_flag,nebular_flag,glat,ecl_lat,w3sky,w4sky,w3conf,w4conf,w3rchi2,w4rchi2,nb,na,n2_flag_0.95,n2_flag_0.99,n2_flag_0.999,ab
1396628394342768768,236.34975286531733,44.13748335278773,0.0758862542787533,161.01694915254237,0.1,11.50206081446525,9.20084745762712,4.720434782608696,0.9286549370051624,1.0131518,True,True,179.10464,13.695,13.462,11.59,8.678,AIP-exact,False,0,,,0.5741295826608255,False,False,51.34523429962776,61.22970358345469,1274.142,361.161,3.101,2.62,1.118,1.162,1,0,False,False,False,51.34523429962776
1396732504350284928,238.447927006627,44.10271194635005,0.1347260897954759,130.50847457627117,0.2133286284593057,11.906651749683736,4.395546558704454,6.50119760479042,0.9706871782254518,0.95093125,True,True,211.86365,14.209,13.997,12.429,8.127,AIP-exact,False,0,,,0.3848282222734609,False,False,49.86995452519468,61.87630519106057,1256.155,355.881,5.389,1.842,1.1,1.902,1,0,False,False,False,49.86995452519468
1396977012544349952,237.81260813006915,44.6955681597971,0.1371308366734483,100.0,0.1,12.133601818273403,2.6610294117647064,2.30021186440678,1.0421099604747677,0.949493,True,False,151.4797,13.761,13.542,12.963,9.569,AIP-exact,False,0,,,0.3396356928752594,False,False,50.21306548079931,62.20300976807672,1251.267,354.682,4.547,1.753,0.955,1.066,1,0,False,False,False,50.21306548079931
1397152998828859264,239.2533071136547,45.8649080977999,0.1785832648790307,100.0,0.1,10.69950303467852,2.3449244060475163,2.112256809338521,0.8490456444367733,0.971287,True,False,249.35805,13.687,13.532,13.061,9.604,AIP-exact,False,0,,,0.2125893474752132,False,False,48.99885210696605,63.70623052641691,1234.431,349.111,4.199,1.657,0.9243,0.9114,1,0,False,False,False,48.99885210696605
1397422860213579776,236.5403649316709,44.7989041680319,0.1645080600232064,130.50847457627117,0.1,11.647181523784312,3.29,2.071946564885496,0.9718058389483224,1.0747343,True,False,220.74623,14.323,14.059,12.735,9.629,AIP-exact,False,0,,,0.4779801706248558,False,False,51.078769600636384,61.87922785785796,1265.419,358.458,5.372,2.719,0.9614,0.9308,1,0,False,False,False,51.078769600636384
1399242006497513984,241.85764236840427,47.934767054187546,0.1028064570494446,120.33898305084746,0.1,11.556236654754873,2.087884615384616,2.128823529411765,1.000689615501763,1.0368521,True,False,254.7206,14.516,14.437,13.26,9.719,AIP-exact,False,0,,,0.1763892091307355,False,False,46.86273486460842,66.36495058013945,1224.684,344.456,2.087,1.812,0.9653,0.9411,1,0,False,False,False,46.86273486460842
1400296816105577600,242.32044545976444,49.864802896033865,0.1323733214995555,100.0,0.1,10.452957487370233,2.982692307692308,3.2800604229607253,0.9953864545293676,0.9757206,True,False,240.0689,13.557,13.385,12.926,9.25,AIP-exact,False,0,,,0.1056029513488586,False,False,46.17713962031195,68.20217282610362,1203.349,337.971,3.083,1.674,0.9465,1.029,1,0,False,False,False,46.17713962031195
1400366012322360448,240.6905154046196,49.44376902603162,0.1714119366111368,140.67796610169492,0.1460577380556421,12.43320089842704,2.950271739130435,2.530769230769231,0.8111223979936862,1.1178218,True,False,232.72499,14.931,14.724,13.001,9.47,AIP-exact,False,0,,,0.1551763892091307,False,False,47.299685009282406,67.30890004862734,1219.307,343.556,3.722,1.91,1.017,0.995,1,0,False,False,False,47.299685009282406
1400413811014548224,240.28350406837248,49.534486826167765,0.1715129801524783,100.0,0.1,10.556441539772631,3.424921135646688,3.193235294117647,0.8280772552996596,1.0055412,True,False,220.84079,13.423,13.221,12.91,9.31,AIP-exact,False,0,,,0.1736223195757436,False,False,47.53516828262162,67.25292963122337,1223.816,345.098,4.173,3.305,1.114,1.108,1,0,False,False,False,47.53516828262162
1400749058981913088,233.92439829036988,46.238908268658975,0.1930947526283954,100.0,0.1,9.833904117306025,3.23125,2.648048780487805,6.030184314774305,6.1948376,False,False,269.58615,13.329,13.163,12.825,9.191,AIP-exact,False,0,,,0.511874567673507,False,False,52.50801504552713,62.251434102609046,1268.27,360.273,5.69,3.63,1.006,0.889,1,0,False,False,False,52.50801504552713
1401697559558378240,235.774531013386,48.88083617990296,0.1397997230702528,161.01694915254237,0.1699551772650422,12.339240966522944,4.377822580645161,2.4397752808988766,0.7755802873636852,1.093638,True,False,277.6038,15.157,14.986,12.583,9.435,AIP-exact,False,0,,,0.274613788332949,False,False,50.5474188520118,65.15789257868977,1244.011,352.189,0.0,1.825,0.9697,0.9405,1,0,False,False,False,50.5474188520118
1401944567422907136,233.93235666585173,48.13805717197664,0.1629184703260494,181.35593220338984,0.1,13.357882708790072,5.2960975609756105,2.3449244060475163,0.7682465518040763,1.047375,True,False,161.9006,14.584,14.415,12.262,9.508,AIP-exact,False,0,,,0.3553147336868803,False,False,51.93757471990208,63.87948138539537,1253.131,355.643,0.0,0.0,0.9668,0.9584,1,0,False,False,False,51.93757471990208
1402023873994665600,233.786917022338,48.72803789548356,0.1328204829160723,150.84745762711864,0.1,10.634663678979017,7.700000000000002,3.822887323943663,0.8252656462030994,1.0301108,True,True,253.2233,13.701,13.473,11.829,8.836,AIP-exact,False,0,,,0.3661517177772654,False,False,51.8376896298884,64.32528829202604,1253.965,355.923,2.906,2.815,0.9101,0.9583,1,0,False,False,False,51.8376896298884
1402197390673507968,233.1865975004321,48.71864363993897,0.1833474365454537,110.16949152542372,0.1,10.875889381227118,3.8363957597173153,3.007479224376732,0.8995753861627893,1.0769405,True,False,223.71501,13.593,13.41,12.614,9.215,AIP-exact,False,0,,,0.4178003228037814,False,False,52.21382980410815,64.1019391226799,1259.765,356.584,4.567,3.739,0.9627,0.9359,1,0,False,False,False,52.21382980410815
1402239653151717248,232.735311486278,48.65835607495658,0.136662340675209,120.33898305084746,0.1,11.577905008918297,3.29,3.340615384615385,0.8662963122222959,1.0087456,True,False,205.35619,14.098,13.948,12.843,9.191,AIP-exact,False,0,,,0.4244869725616785,False,False,52.51428282035796,63.888642363197306,1260.495,356.956,4.431,2.459,0.9966,0.9482,1,0,False,False,False,52.51428282035796
1402866061245863552,235.35535091126508,51.04286340251923,0.0574221487730966,120.33898305084746,0.116361638573573,11.43195266343798,2.2571725571725576,3.1561046511627917,0.9294397514217612,0.9819928,True,False,279.19952,14.577,14.416,13.362,9.398,AIP-exact,False,0,,,0.2347244639151487,False,False,50.100084543346725,66.80986889912938,1237.884,349.337,3.493,1.68,0.9586,0.9881,1,0,False,False,False,50.100084543346725
1403489037662102144,240.45792773000167,50.44798254534333,0.1878365955689875,110.16949152542372,0.1078710519896663,11.23991809383398,2.0798850574712646,2.4343049327354263,0.8631068171756636,1.0454993,True,False,269.53265,14.682,14.499,13.476,9.576,AIP-exact,False,0,,,0.1056029513488586,False,False,47.200885930402194,68.09250815651755,1203.385,339.844,5.605,2.782,0.9458,0.9976,1,0,False,False,False,47.200885930402194
1403493263909962240,240.4132399038436,50.52828197680782,0.1738270475540403,181.35593220338984,0.1575540185529324,12.631793590928202,6.50119760479042,2.7555837563451777,0.7674824492193022,0.97760403,True,False,237.76202,15.055,14.633,12.166,9.334,AIP-exact,False,0,,,0.1005303204980401,False,False,47.20792198391981,68.14579687717169,1201.291,339.516,3.396,2.508,0.9845,0.997,1,0,False,False,False,47.20792198391981
1404075665771696256,236.38700717716003,50.39000294415353,0.1247452005999314,171.18644067796612,0.1,11.536323379824696,7.238000000000001,2.7696428571428573,0.9663345095508272,1.0069997,True,False,235.79214,14.324,14.065,12.026,9.452,AIP-exact,False,0,,,0.2543232649296749,False,False,49.70232792457919,66.64006802818759,1241.169,349.793,7.401,2.572,1.004,1.003,1,0,False,False,False,49.70232792457919
1404139433149618816,237.72279883865883,50.59680463087162,0.1930260064119981,100.0,0.1,10.311636236614229,2.495862068965517,2.314925373134329,0.8510439097855683,1.0169297,True,False,292.24908,14.161,13.988,13.234,9.673,AIP-exact,False,0,,,0.1890707862577818,False,False,48.83030752676074,67.28212439367904,1228.963,346.508,4.459,3.089,0.9679,1.013,1,0,False,False,False,48.83030752676074
1404313710038952192,236.23155657879508,51.22196444028299,0.1893334909272429,140.67796610169492,0.1833324376267034,12.777547565122653,2.8952000000000004,2.4452702702702704,0.7985017357299178,1.086626,True,False,255.66736,15.364,15.163,13.078,9.569,AIP-exact,False,0,,,0.2139727922527092,False,False,49.5221693832795,67.27182685161526,1234.779,348.373,0.0,0.0,0.9447,1.017,1,0,False,False,False,49.5221693832795
1404464854232158336,237.9107959252516,51.9501373239214,0.1748999786442229,100.0,0.1,10.629298519130906,2.2022312373225152,2.3550976138828634,0.9415350161442868,1.0435137,True,False,262.89365,13.806,13.654,13.279,9.712,AIP-exact,False,0,,,0.18284528475905,False,False,48.29718865449766,68.46698540558815,1226.584,345.576,2.729,1.458,0.8402,0.9744,1,0,False,False,False,48.29718865449766
1405690740978011136,249.6436632688984,43.54839819309566,0.1310866977888125,100.0,0.1,10.010670026309535,2.6940446650124072,2.842146596858639,0.8369354975129123,0.9953355,True,False,265.40958,13.507,13.337,12.671,9.023,AIP-exact,False,0,,,0.9967719621858429,True,True,41.875651158365294,64.47739273131546,1342.37,372.372,4.231,2.168,0.9979,1.122,1,0,True,True,False,41.875651158365294
1409545388226871296,255.79283488186903,50.50423903311204,0.1839323651351806,140.67796610169492,0.116361638573573,11.884777342413482,2.095945945945946,2.2953488372093025,0.8832083089063633,1.0700883,True,False,274.39117,14.602,14.426,13.098,9.388,AIP-exact,False,0,,,0.6730458842517869,False,False,37.54888572701533,72.41154825451198,1283.19,353.601,3.682,1.385,1.074,0.9869,1,0,False,False,False,37.54888572701533
1409875688391833088,247.6847965036324,46.75230335939568,0.1517484160824745,140.67796610169492,0.1699551772650422,12.173446386524736,3.850000000000001,3.16530612244898,1.0193567594410768,1.0284145,True,False,258.05978,14.791,14.534,12.739,9.186,AIP-exact,False,0,,,0.1782338021673968,False,False,43.11099015826736,66.9876091335618,1225.237,351.6,0.0,0.0,0.9813,0.9605,1,0,False,False,False,43.11099015826736
1410475407560362496,248.13974075690783,47.62911243109703,0.1180920013330935,161.01694915254237,0.1,11.2022437444071,5.998342541436465,2.7347607052896725,0.8562549693675656,1.0641239,True,False,281.51572,14.56,14.252,12.317,9.527,AIP-exact,False,0,,,0.1600184459303666,False,False,42.72624270722078,67.9155483017539,1220.304,347.4,4.812,2.884,0.99,0.9067,1,0,False,False,False,42.72624270722078
1411169607419338496,245.39850402963643,48.72168332852593,0.1845571206374782,130.50847457627117,0.1,11.50970075502233,2.554588235294118,2.0105555555555554,0.8596515196983848,0.97090834,True,False,272.39545,14.702,14.523,13.27,9.891,AIP-exact,False,0,,,0.1194373991238183,False,False,44.41010176213864,68.1405128811742,1207.352,339.196,3.664,1.673,1.008,1.055,1,0,False,False,False,44.41010176213864
1412639963703091840,255.4281612794048,51.24261943030532,0.1251988702157052,130.50847457627117,0.1,10.9555002215512,2.3550976138828634,2.2953488372093025,0.917321114865316,0.97516567,True,False,290.33444,14.305,14.129,13.032,9.494,AIP-exact,False,0,,,0.6280839289831681,False,False,37.75239453612388,73.03120356359166,1279.008,352.238,2.017,1.566,0.9618,1.101,1,0,False,False,False,37.75239453612388
1412950163420763648,254.9122532246274,52.12672252519424,0.1237336173783637,181.35593220338984,0.1460577380556421,12.59505724756842,5.539285714285715,2.064068441064639,0.8488398639639597,1.0978544,False,False,225.73409,14.764,14.605,12.1,9.342,AIP-exact,False,0,,,0.5669817846437629,False,False,38.02498533518415,73.74335081145098,1273.412,350.982,5.179,2.524,1.032,0.9356,1,0,False,False,False,38.02498533518415
1414039680659505280,254.9959612998157,53.616371357854526,0.1851372211027753,150.84745762711864,0.1833324376267034,12.784670148059362,2.2022312373225152,2.021787709497207,0.625144299007667,1.144031,True,False,287.63092,15.558,15.305,13.041,9.586,AIP-exact,False,0,,,0.5181000691722388,False,False,37.8671992105246,75.13741002642831,1268.879,348.71,5.071,2.736,1.021,1.082,1,0,False,False,False,37.8671992105246
1414592253973268352,259.1226421766541,50.24418743963244,0.1223265778359491,100.0,0.1,9.987654417818703,2.628813559322034,2.864643799472296,2.9000609196151035,3.1299715,False,False,275.37158,13.408,13.266,12.787,9.038,AIP-exact,False,0,,,0.6412266543693798,False,False,35.42652368201695,72.77588644455088,1280.015,352.569,5.179,2.084,0.9496,0.9385,1,0,False,False,False,35.42652368201695
1416999664746309120,267.4349429088677,53.52792567399303,0.1254613361501709,100.0,0.1,10.500087190879425,2.021787709497207,2.0798850574712646,0.9040422676623612,1.0009022,True,False,282.70023,13.965,13.786,13.204,9.573,AIP-exact,False,0,,,0.3052801475674429,False,False,30.48981004029058,76.9071495515077,1247.13,344.451,3.428,2.202,0.9672,0.9086,1,0,False,False,False,30.48981004029058
1417576805271339392,264.3787082349973,53.848986147557376,0.1682015954618004,100.0,0.1,10.58633933897576,3.6190000000000007,3.320183486238532,0.8272758697378804,0.9883697,True,False,230.65057,13.522,13.344,12.746,9.286,AIP-exact,False,0,,,0.3818307585888863,False,False,32.3177658430522,76.99770793723054,1255.765,345.108,6.852,2.109,0.924,1.042,1,0,False,False,False,32.3177658430522
1419268506989873920,259.1237283147876,53.28178409401441,0.0505432493996462,140.67796610169492,0.1354003093152683,11.48523517321941,3.24089552238806,2.5366822429906546,0.9039796182925672,0.9816187,True,False,279.40448,14.69,14.571,12.733,9.142,AIP-exact,False,0,,,0.420797786488356,False,False,35.42894401791483,75.69434739812966,1260.182,347.398,3.864,3.131,0.9838,1.057,1,0,False,False,False,35.42894401791483
1419555964856582144,259.211866466306,54.23581066360291,0.1338803467827559,130.50847457627117,0.1,10.536829622468034,3.667905405405406,2.791002570694088,0.8484904030589658,1.026822,True,False,295.67532,14.139,13.947,12.639,9.321,AIP-exact,False,0,,,0.3919760202905234,False,False,35.35478990981977,76.61685490524641,1256.966,346.025,5.139,2.109,0.9903,0.9605,1,0,False,False,False,35.35478990981977
1420081973795481472,256.0740689308261,54.126310308294144,0.0960038736215631,130.50847457627117,0.116361638573573,12.788768873251035,2.1205078125,2.2953488372093025,0.8262683539454577,0.9073945,True,False,179.05235,14.678,14.462,13.151,9.429,AIP-exact,False,0,,,0.4523864422411805,False,False,37.19414408755614,75.8576925201271,1263.191,347.815,4.254,2.402,1.021,0.9304,1,0,False,False,False,37.19414408755614
1420614549740863360,259.0103707842249,55.42707223155241,0.1480938057602198,110.16949152542372,0.1,10.79137577591101,2.4288590604026847,2.2905063291139243,1.0018900310193304,1.1859365,True,False,252.03511,13.997,13.839,12.976,9.448,AIP-exact,False,0,,,0.3857505187917915,False,False,35.42640556710179,77.69853003934833,1256.302,344.866,4.402,3.226,0.8866,0.9447,1,0,False,False,False,35.42640556710179
1421709770696759168,269.6302464313326,57.79400623019923,0.1132537080382766,120.33898305084746,0.1,11.56167955953411,2.707481296758105,2.5366822429906546,0.8705996997626533,0.9686489,True,False,219.77419,14.105,13.8,12.856,9.335,AIP-exact,False,0,,,0.197140880793175,False,False,29.628528327492653,81.23162783521171,1230.854,339.745,6.588,2.923,1.041,1.021,1,0,False,False,False,29.628528327492653
1422242655879311872,264.2389118132618,57.34819368334452,0.0764610673487593,100.0,0.1,11.02725095737663,2.215714285714286,2.4844393592677347,0.9114939639779512,0.9943727,True,False,232.78726,14.0,13.85,13.394,9.474,AIP-exact,False,0,,,0.2923679963108139,False,False,32.49613564218557,80.40730826608296,1245.775,341.967,4.262,3.074,0.9828,0.9524,1,0,False,False,False,32.49613564218557
1423439813587136640,243.9593496397385,49.35535405733077,0.0794905764889176,120.33898305084746,0.1,10.46002409312509,3.29,3.340615384615385,0.910504934812011,0.98813343,True,False,290.4393,14.059,13.873,12.866,9.163,AIP-exact,False,0,,,0.1113673045884251,False,False,45.23655048893757,68.27137635481554,1204.782,338.507,4.398,2.779,0.9229,1.012,2,1,False,False,False,45.23655048893757
1424173054700330752,248.50488171554704,52.087866438625376,0.1618958166332106,100.0,0.1,11.44051309990102,2.1246575342465754,2.064068441064639,1.0294292393604283,1.0753139,True,False,222.13438,14.263,14.05,13.42,9.92,AIP-exact,False,0,,,0.0606409960802398,False,False,41.93966903741589,72.03903158237401,1188.252,331.901,4.183,2.016,0.9483,0.9394,1,0,False,False,False,41.93966903741589
1424177207932416384,248.14568664289857,51.96813972009338,0.1797242132065288,150.84745762711864,0.1,10.33102736982049,14.87260273972603,8.10223880597015,0.8699809666032381,1.0605465,True,True,198.25362,13.012,12.818,11.118,8.33,AIP-exact,False,0,,,0.0694028130043809,False,False,42.17679829358327,71.82889371640856,1191.147,332.836,4.189,2.037,0.9622,0.9977,1,0,False,False,False,42.17679829358327
1424559116424466816,243.17513764093664,50.9066555131052,0.1806992961591927,150.84745762711864,0.116361638573573,13.080435019523666,2.783846153846154,2.3100000000000005,0.8879126410911423,1.0435569,True,False,202.58076,14.993,14.826,13.013,9.659,AIP-exact,False,0,,,0.1005303204980401,False,False,45.419520420377,69.37669200697232,1201.485,336.702,5.211,2.094,1.013,1.022,1,0,False,False,False,45.419520420377
1424671064748204288,243.2825829933308,51.64025887981025,0.1100469718806922,150.84745762711864,0.1,11.062431935133038,4.467901234567901,2.3550976138828634,1.0335400077315473,0.9492077,True,False,291.67487,14.525,14.298,12.623,9.509,AIP-exact,False,0,,,0.091768503573899,False,False,45.189639195695655,70.03950465031413,1198.185,336.57,2.615,1.944,0.9901,1.008,1,0,False,False,False,45.189639195695655
1425204014354455680,245.0779081084248,52.90554090195179,0.1840563465871012,140.67796610169492,0.1078710519896663,11.019680950556673,3.468690095846646,3.536482084690554,1.0669374719828388,1.053675,True,False,299.3348,14.266,14.043,12.708,9.075,AIP-exact,False,0,,,0.0571823841364998,False,False,43.83399576133984,71.69424199333048,1187.447,332.578,6.957,3.014,0.8707,0.9425,1,0,False,False,False,43.83399576133984
1425395088859687808,249.18072232665045,51.44976651756722,0.089442166858406,140.67796610169492,0.1,11.541320573392646,2.812694300518135,2.30021186440678,0.8650675953933264,1.0187604,True,False,291.09134,14.762,14.52,13.065,9.711,AIP-exact,False,0,,,0.0564906617477519,False,False,41.61914285828507,71.66560341277943,1187.039,331.735,4.896,2.877,0.9631,0.8864,1,0,False,False,False,41.61914285828507
1426831154124011520,248.33374153911743,54.26828504668767,0.0531797350825688,120.33898305084746,0.1,12.507877762610098,2.044632768361582,2.4288590604026847,0.8236383895025432,0.9750775,True,False,206.78615,14.572,14.415,13.57,9.795,AIP-exact,False,0,,,0.0371224348628083,False,False,41.6615078392506,73.87578708126831,1179.063,329.321,4.703,1.986,1.006,0.9633,1,0,False,False,False,41.6615078392506
1427526079832317952,252.49479673843183,56.381209370687095,0.1108466382534437,110.16949152542372,0.1,11.036958959245382,3.16530612244898,3.3509259259259263,0.9411389561466192,0.9519482,True,False,275.2948,14.204,14.072,13.209,9.561,AIP-exact,False,0,,,0.0085312427945584,False,False,38.96197052662668,76.92118612317192,1166.233,324.905,0.0,0.0,0.9551,1.023,1,0,False,False,False,38.96197052662668
1427906137194728448,243.74359766581296,53.07168633425732,0.1319263013454079,130.50847457627117,0.1977626291062238,12.59489775099942,2.60985576923077,3.075637393767706,0.7695323333496529,1.0364988,True,False,240.27072,15.044,14.858,13.168,9.269,AIP-exact,False,0,,,0.0733225732072861,False,False,44.576175473514,71.3978316445748,1192.381,334.867,4.626,2.536,0.8946,1.017,1,0,False,False,False,44.576175473514
1428520038344025856,244.5945584639287,54.270351664486135,0.1194358240100741,140.67796610169492,0.1,11.071247211081104,4.25764705882353,3.075637393767706,0.9771990115207516,0.97555757,True,False,293.14896,14.53,14.341,12.736,9.568,AIP-exact,False,0,,,0.0338943970486511,False,False,43.79023299189706,72.67251079243832,1178.034,331.243,4.463,2.06,0.9065,1.047,1,0,False,False,False,43.79023299189706
1428806804720737664,241.80665411882137,53.34588492856316,0.0680456060275797,100.0,0.1,10.953765460339252,2.2022312373225152,3.310060975609756,0.8168346892742119,1.0324738,True,False,241.47285,13.914,13.742,13.339,9.455,AIP-exact,False,0,,,0.0640996080239797,False,False,45.62300338979771,70.96971907341378,1189.9,335.373,3.464,1.644,1.022,1.049,1,0,False,False,False,45.62300338979771
1430235035965344896,247.7663356387457,55.97121143390806,0.1225314127880762,140.67796610169492,0.1,11.538038605978088,3.8775,2.524883720930233,0.8328670978827472,1.0643551,True,False,270.55856,14.638,14.422,12.91,9.655,AIP-exact,False,0,,,0.0152178925524556,False,False,41.62325306424784,75.10942804763677,1169.376,327.38,4.904,1.767,1.019,0.9856,1,0,False,False,False,41.62325306424784
1430240709617434752,247.9377495815424,56.02423768140224,0.1368612474479646,100.0,0.1,10.231533012734332,2.707481296758105,3.0931623931623937,0.9866601038161084,1.1106772,True,False,290.8383,13.774,13.637,13.236,9.489,AIP-exact,False,0,,,0.0140650219045423,False,False,41.51792342689092,75.20853891538545,1168.772,327.353,5.385,3.204,0.9007,0.9712,1,0,False,False,False,41.51792342689092
1430628218747096192,252.38560512796155,57.21313850601082,0.1417079217647258,100.0,0.1,10.588232979594856,2.1757515030060124,2.7625954198473286,0.759001578955975,1.0523456,True,False,286.42545,14.265,14.04,13.7,9.694,AIP-exact,False,0,,,0.0018445930366612,False,False,38.88477239775728,77.58658190774626,1162.737,323.915,0.0,1.257,0.9297,0.9603,1,0,False,False,False,38.88477239775728
1431166906429171200,248.3023843853263,56.93553905086921,0.1676718007217535,150.84745762711864,0.1,12.415982570729389,5.483333333333333,2.4397752808988766,1.2016580990673007,1.0395107,True,False,203.7825,14.444,14.184,12.584,9.846,AIP-exact,False,0,,,0.0136038736453769,False,False,41.11437816736651,76.0594773813774,1168.578,327.311,3.374,2.239,0.9271,0.9546,1,0,False,False,False,41.11437816736651
1431539194194704256,247.435522150529,58.25402754686626,0.0346793472832511,150.84745762711864,0.1,11.5660632299914,6.424260355029586,4.957534246575343,1.002435272963705,1.0562629,True,True,218.8239,14.127,13.932,12.304,8.963,AIP-exact,False,0,,,0.0521097532856813,False,False,41.23765409655879,76.77702605748642,1184.847,330.827,4.769,2.429,0.9958,1.183,2,0,False,False,False,41.23765409655879
1431609528579630720,249.80912691349977,57.874341673090754,0.157098567280327,100.0,0.1,10.19959129564715,3.705460750853243,3.692857142857144,0.7546227177450177,1.0296408,True,True,297.68088,13.838,13.691,12.99,9.469,AIP-exact,False,0,,,0.0027668895549919,False,False,40.11160923665884,77.29906214478815,1163.133,325.549,4.2,2.286,0.982,1.038,1,0,False,False,False,40.11160923665884
1433390874855769984,255.44653451706665,57.04122795126317,0.1072433589771104,130.50847457627117,0.3115829693527868,12.4356448704882,6.031666666666667,8.548818897637796,0.8315984638189386,1.0255734,True,True,228.14157,15.077,14.867,12.542,8.486,AIP-exact,False,0,,,0.0016140189070786,False,False,37.26610763194415,78.31779434435629,1161.703,327.022,5.51,3.384,0.9676,1.355,1,0,False,False,False,37.26610763194415
1435147967452250112,269.8337976014955,60.47108842054239,0.1749880909135445,100.0,0.1,10.482810025333212,2.0068391866913124,2.2618750000000003,0.9630930419286572,1.0378988,True,False,257.74295,13.83,13.682,13.279,9.667,AIP-exact,False,0,,,0.1650910767811851,False,False,29.71059295571091,83.90992394787727,1221.517,337.295,4.648,1.467,0.9326,0.9857,1,0,False,False,False,29.71059295571091
1435284474396160000,267.1399433175793,60.37955439758284,0.0746984254061364,130.50847457627117,0.1,11.330803704439454,2.380921052631579,2.667567567567568,0.9710847549652494,0.9943768,True,False,288.9879,14.639,14.519,13.283,9.612,AIP-exact,False,0,,,0.2022135116439935,False,False,31.035621468455545,83.68986201678591,1231.809,338.848,0.701,0.0,1.002,0.9865,1,0,False,False,False,31.035621468455545
1437691717666908416,259.6625015914543,61.15426167681737,0.1516522163980685,120.33898305084746,0.2133286284593057,12.69461051503091,2.648048780487805,4.486363636363637,0.7854354461479769,1.0441629,True,False,224.00427,15.022,14.807,13.418,9.105,AIP-exact,False,0,,,0.0,False,False,34.64813769083979,82.9485202465861,1147.242,318.575,0.0,0.415,0.9412,0.9985,1,0,False,False,False,34.64813769083979
1438743091301095040,256.9708062267925,62.23491097022353,0.1702927540912886,120.33898305084746,0.1,11.977596627169897,2.1081553398058253,2.133005893909627,0.8675253939353444,0.9928702,True,False,252.18362,14.967,14.763,13.622,9.97,AIP-exact,False,0,,,0.0,False,False,35.76822874481604,82.92263103111756,1149.488,321.37,0.0,0.0,0.9576,1.015,1,0,False,False,False,35.76822874481604
1439642083791033984,269.2856613835252,63.278163988900445,0.189384319024666,100.0,0.1,11.073545177758731,2.8952000000000004,2.5727488151658773,2.0020017765912645,1.8295847,False,False,254.12042,13.909,13.718,13.131,9.735,AIP-exact,False,0,,,0.1805395434632234,False,False,30.08001125516044,86.70356448093648,1225.842,337.341,4.366,2.058,0.9845,0.9776,1,0,False,False,False,30.08001125516044
1440264781034314368,263.2112716449493,63.54055965887761,0.1201062345607851,110.16949152542372,0.1,12.64032937361752,2.087884615384616,2.091907514450867,0.8934121761592473,0.96833324,True,False,202.58931,14.698,14.442,13.739,10.112,AIP-exact,False,0,,,0.0,False,False,32.789625345598935,85.84241771118157,1117.667,312.324,3.872,1.878,0.9185,0.9397,1,0,False,False,False,32.789625345598935
1440298281778436224,264.2313880644903,63.96127803383119,0.1686201910652819,100.0,0.1,10.74066141484976,2.3449244060475163,2.554588235294118,0.7885758950912956,1.0194122,True,False,266.7078,14.05,13.904,13.625,9.909,AIP-exact,False,0,,,0.0,False,False,32.30964725664692,86.45518741814456,1156.564,322.042,3.92,2.188,0.9551,0.9821,1,0,False,False,False,32.30964725664692
1440396413192011904,260.33317182027736,63.38362280236322,0.1333019645107778,100.0,0.1,10.559061896437624,4.208139534883721,4.143893129770992,0.8142395083997486,0.966899,True,True,253.47762,13.831,13.656,13.107,9.456,AIP-exact,False,0,,,0.0,False,False,34.084645425686084,84.83054216127968,1091.71,307.448,0.0,0.0,1.002,0.9636,1,0,False,False,False,34.084645425686084
1440621778715462400,265.77682069290745,64.0686895353045,0.1490390924011141,130.50847457627117,0.1078710519896663,11.051796471308611,6.065363128491621,6.915286624203822,0.8457918090013902,0.9835019,True,True,229.3804,13.676,13.497,12.442,8.527,AIP-exact,False,0,,,0.1376527553608485,False,False,31.627765528913034,86.9483800948995,1213.683,333.953,3.286,2.224,0.9675,1.309,1,0,False,False,False,31.627765528913034
1440744206758891264,268.1732985939013,64.57918153539435,0.1424938624163053,120.33898305084746,0.1,9.78901717704438,6.4625,6.424260355029586,0.9257187665694068,0.99381244,True,True,262.97385,13.181,13.058,12.167,8.532,AIP-exact,False,0,,,0.1909153792944431,False,False,30.57671127935052,87.87954415639709,1229.573,337.776,4.536,2.654,0.988,1.187,1,0,False,False,False,30.57671127935052
1441212770511097600,202.6257626598636,20.19315714316475,0.135031569653696,100.0,0.1,10.757758125749994,2.0523629489603024,2.0031365313653136,1.0191621073846613,1.0335057,True,False,194.65877,13.292,13.099,12.73,9.054,AIP-exact,False,0,,,0.1094455481307567,False,False,78.68944465803656,27.408081014762896,1934.291,603.079,1.356,0.52,0.9697,0.9032,1,0,False,False,False,78.68944465803656
1442906705612473984,202.76303173459232,22.757121227063124,0.1303776369657952,110.16949152542372,0.1,10.435211589923668,2.9991712707182323,3.559672131147541,0.9410110016778288,1.0426681,True,False,196.65015,13.103,12.964,12.21,8.58,AIP-exact,False,0,,,0.0490337728011558,False,False,80.01781034865164,29.79065407281533,1916.756,589.824,1.972,3.828,0.8208,1.207,1,0,False,False,False,80.01781034865164
