z,n_5sigma,sum_snr
0.7320000000000007,1,131.22646272846657
0.7340000000000007,1,133.66263487400286
0.7360000000000007,1,133.73566760467935
0.7380000000000007,1,133.80771276938967
0.7400000000000007,1,130.3852387194567
0.7420000000000007,1,122.51566361499331
0.7440000000000007,1,109.93141691131211
0.7460000000000007,1,94.73312515209645
0.7480000000000007,1,84.0866969799644
0.7500000000000007,1,79.32678296759578
0.7520000000000007,1,75.49273900689856
0.7540000000000007,1,70.28588775250381
0.7560000000000007,1,65.82387254749838
0.7580000000000007,1,61.79030830006079
0.7600000000000007,1,58.98286949023907
0.7620000000000007,1,58.834490076619694
0.7640000000000007,1,68.18576442791745
0.7660000000000007,1,78.79913432176326
0.7680000000000007,1,84.33997171498582
0.7700000000000007,1,85.83650266313028
0.7720000000000007,1,85.87882435852443
0.7740000000000007,1,85.92170712016018
0.7760000000000007,1,85.55513354395838
0.7780000000000007,1,82.46381558236224
0.7800000000000007,1,76.62469142703462
0.7820000000000007,1,65.85857382618954
0.7840000000000007,1,52.753892370713686
0.7860000000000007,1,42.919504461892075
0.7880000000000007,1,42.66392045769213
0.7900000000000007,1,45.92936043506586
0.7920000000000007,1,48.22596997639684
0.7940000000000007,1,51.020151961901746
0.7960000000000007,1,57.02512463939613
0.7980000000000007,1,63.39918752796605
0.8000000000000007,1,65.50772784844513
0.8020000000000007,1,65.5373717709442
0.8040000000000007,1,65.56336071541605
0.8060000000000007,1,65.23463513208054
0.8080000000000007,1,62.565222096616104
0.8100000000000007,1,62.122502635869985
0.8120000000000007,0,0.0
0.8140000000000007,0,0.0
0.8160000000000007,0,0.0
0.8180000000000007,0,0.0
0.8200000000000007,0,0.0
0.8220000000000007,0,0.0
0.8240000000000007,0,0.0
0.8260000000000007,0,0.0
0.8280000000000007,0,0.0
0.8300000000000007,0,0.0
0.8320000000000007,0,0.0
0.8340000000000007,0,0.0
0.8360000000000007,0,0.0
0.8380000000000007,0,0.0
0.8400000000000007,0,0.0
0.8420000000000007,0,0.0
0.8440000000000007,0,0.0
0.8460000000000008,0,0.0
0.8480000000000008,0,0.0
0.8500000000000008,0,0.0
0.8520000000000008,0,0.0
0.8540000000000008,0,0.0
0.8560000000000008,0,0.0
0.8580000000000008,0,0.0
0.8600000000000008,0,0.0
0.8620000000000008,0,0.0
0.8640000000000008,0,0.0
0.8660000000000008,0,0.0
0.8680000000000008,0,0.0
0.8700000000000008,0,0.0
0.8720000000000008,0,0.0
0.8740000000000008,0,0.0
0.8760000000000008,0,0.0
0.8780000000000008,0,0.0
0.8800000000000008,0,0.0
0.8820000000000008,0,0.0
0.8840000000000008,0,0.0
0.8860000000000008,0,0.0
0.8880000000000008,0,0.0
0.8900000000000008,0,0.0
0.8920000000000008,0,0.0
0.8940000000000008,0,0.0
0.8960000000000008,0,0.0
0.8980000000000008,0,0.0
0.9000000000000008,0,0.0
0.9020000000000008,0,0.0
0.9040000000000008,0,0.0
0.9060000000000008,0,0.0
0.9080000000000008,0,0.0
0.9100000000000008,0,0.0
0.9120000000000008,0,0.0
0.9140000000000008,0,0.0
0.9160000000000008,0,0.0
0.9180000000000008,0,0.0
0.9200000000000008,0,0.0
0.9220000000000008,0,0.0
0.9240000000000008,0,0.0
0.9260000000000008,0,0.0
0.9280000000000008,0,0.0
0.9300000000000008,0,0.0
0.9320000000000008,0,0.0
0.9340000000000008,0,0.0
0.9360000000000008,0,0.0
0.9380000000000008,0,0.0
0.9400000000000008,0,0.0
0.9420000000000008,0,0.0
0.9440000000000008,0,0.0
0.9460000000000008,0,0.0
0.9480000000000008,0,0.0
0.9500000000000008,0,0.0
0.9520000000000008,0,0.0
0.9540000000000008,0,0.0
0.9560000000000008,0,0.0
0.9580000000000009,0,0.0
0.9600000000000009,0,0.0
0.9620000000000009,0,0.0
0.9640000000000009,0,0.0
0.9660000000000009,0,0.0
0.9680000000000009,0,0.0
