source_id,element,gaia,gaia_err,ref,ref_err,z,rel_diff,nss_solution_type,phot_g_mean_mag,significance
570170313139732352,eccentricity,0.161839552178908,0.030294817,0.125,0.014000000432133675,1.1038636300964368,0.294716417431264,Orbital,5.24088,51.08482
3536759371865789568,eccentricity,0.4280069295408116,0.0074499836,0.4699999988079071,0.017000000923871994,-2.262463406688604,-0.089346956114054,AstroSpectroSB1,8.334878,69.57601
3549833939509628672,eccentricity,0.3099033486652207,0.045957074,0.3720000088214874,0.014000000432133675,-1.2925441473410315,-0.16692650183797503,Orbital,9.475714,26.800764
4881405811385223040,eccentricity,0.7871926691079377,0.020583771,0.7900000214576721,0.029999999329447746,-0.07716200779107221,-0.0035536104727622595,AstroSpectroSB1,10.693808,21.59945
1443940968097101824,eccentricity,0.8102095403224814,0.034050427,0.800000011920929,0.003000000026077032,0.2986785529575601,0.01276191031177325,Orbital,8.669197,12.756268
3938422342565381376,eccentricity,0.1780036629256813,0.019440113,0.20100000500679016,0.007000000216066837,-1.1129778698876827,-0.11440965924519261,Orbital,9.574784,57.19542
1441459056820226688,eccentricity,0.1507688337291551,0.0069077597,0.16200000047683716,0.007000000216066837,-1.1420184926079044,-0.0693281895964433,AstroSpectroSB1,9.577417,164.33272
2792902058745994752,eccentricity,0.337808907676747,0.013629838,0.32499998807907104,0.004000000189989805,0.9017404005405834,0.03941206174616716,Orbital,5.412534,110.469574
1517219363639758976,eccentricity,0.2915783251273388,0.034430064,0.24549999833106995,0.0017999999690800905,1.336491423453816,0.1876917601202169,Orbital,8.68773,61.59834
3067236502007996800,eccentricity,0.4760608826483439,0.01810458,0.5149999856948853,0.017999999225139618,-1.5252352415702946,-0.07560991092844623,Orbital,6.237114,46.090675
1214075521005940224,eccentricity,0.419158126614173,0.046397544,0.3330000042915344,0.006000000052154064,1.8416195769345138,0.2587330967335634,Orbital,5.4239793,43.253094
5338656654063486464,eccentricity,0.1278328427010103,0.006349908,0.12600000202655792,0.00800000037997961,0.1794478009088001,0.01454635432518536,AstroSpectroSB1,7.413162,29.866907
6054914331235510272,eccentricity,0.331829979273444,0.02489253,0.32499998807907104,0.017000000923871994,0.2265816195214041,0.021015358291986263,AstroSpectroSB1,10.930049,54.246525
4058725304374166656,eccentricity,0.2384475158037445,0.10752274,0.20999999344348907,0.013000000268220901,0.2626593448540662,0.13546439642109145,Orbital,10.668677,13.343365
1873462058759751552,eccentricity,0.1728828244626117,0.016749717,0.1599999964237213,0.019999999552965164,0.4938331420797465,0.08051767704277518,Orbital,6.4873004,86.982544
1441244312750847232,eccentricity,0.0974063925680592,0.019683594,0.11100000143051147,0.017000000923871994,-0.5226595326760214,-0.12246494312851137,AstroSpectroSB1,9.50662,86.59803
1469958436868294144,eccentricity,0.601096722674708,0.012518706,0.6019999980926514,0.004999999888241291,-0.06700716111810448,-0.0015004575096432282,AstroSpectroSB1,8.881334,53.527504
