source_id,ra,dec,l,b,nss_solution_type,period,eccentricity,a0_mas,nss_parallax,significance,goodness_of_fit,sigma_ti2,phot_g_mean_mag,bp_rp,ruwe,m1_used,m1_source,amrf,a_tr_margin,q_min_dark,m2_min_dark,p_class3_mc,flag_alias_1yr,flag_low_lat,flag_sig_gt20
3535381993034509184,166.16608458780408,-26.61081250776628,275.1667092786421,30.44155516494016,Orbital,948.7230139677692,0.4725283268062598,0.9367163840418526,0.7073870403723997,34.916874,-0.85527575,9.819648597182395,14.5239315,0.84644413,2.4703693,1.0543183,binary_masses,0.6885375476929371,1.0025468270265383,1.145301594910588,1.20751243053342,0.55,False,False,True
3389767036738482432,83.3155333478268,14.70633892612076,190.65122749100252,-9.916661819444384,Orbital,717.2313897113473,0.1417649024819863,2.1479687785229555,1.849461015580504,55.49234,1.0995514,0.3680892760266562,14.723441,1.3403978,4.413084,0.8620082,binary_masses,0.7782150193093674,1.1886211339043096,1.3918315061089508,1.1997701712842657,0.875,False,True,True
4518143627905286656,286.08754238339424,20.1432352849053,52.35902462166473,6.313931120589143,Orbital,546.7723055241237,0.0759867218775799,0.9658212172140083,1.041644043508976,30.03034,-0.5411654,4.817523647184386,14.96683,1.2693024,2.0014153,0.9998777,binary_masses,0.7085724402259665,1.0316645143550784,1.1977656067037779,1.1976191199700779,0.648,False,True,True
3184078579032750464,70.35708884643444,-11.492742891018487,208.5880129021836,-34.02020032795401,Orbital,614.8946644912102,0.1533903284078061,1.42554575638399,1.4308553634988967,87.36731,-2.2129352e-05,0.9486445411002358,13.73133,0.86915874,5.1256065,1.0174433,binary_masses,0.6999628977455986,1.0171233130255264,1.1750422624861925,1.195538877183418,0.662,False,False,True
1525829295599805184,198.37091139792727,41.86500174547545,107.31861693034936,74.58820935331622,Orbital,328.2036917776257,0.3699719127132666,3.323455163583627,4.040958178128576,61.311047,2.2497277,0.014718690346266642,16.176252,1.7374659,4.447479,0.37753996,binary_masses,1.2220313151233675,2.8246687134581405,3.161830642189403,1.1937174141789615,1.0,False,False,True
5331513195692864768,132.15146289626475,-44.92805484283279,264.7961769658722,-0.7871545282965282,Orbital,870.4420523773397,0.4559759214222643,2.2510958452272467,1.6474906829968017,71.95023,-0.218248,0.23463182173090627,15.248823,1.0784407,4.6627865,0.75055444,binary_masses,0.842708148393577,1.3444464800596674,1.588843107335059,1.1925132486737253,1.0,False,True,True
4466767229088016256,245.63224917118532,16.796709156336778,32.41293882993364,40.33235710597466,Orbital,776.6040441530886,0.1542079356927064,1.5497786462756697,1.332931253924247,116.07076,-2.4132547,7.167121142168471,13.784063,0.84664917,6.8714757,1.0044534,binary_masses,0.7021216664327059,1.0217032668424253,1.1807145811559323,1.1859727754716523,0.751,False,False,True
2790201525044593152,17.394069878942048,20.67311165597144,128.6441751785475,-41.99737139971733,Orbital,783.7357418279711,0.6834039105146267,2.2511005217348417,1.8464558561614623,10.898838,0.13663542,0.176103264489251,14.190449,0.8406391,4.9272246,0.8680141,binary_masses,0.7682349843812591,1.1733434599589356,1.362867625224931,1.1829883151287557,0.976,False,False,False
5039979680444075392,19.789796709276565,-25.44418476626667,199.32198235640809,-83.56324969244785,Orbital,553.3047797429405,0.1812008270489151,2.511464772743371,2.66966160698902,83.796745,3.1984422,0.03616472510733523,12.719213,0.8702841,9.283251,0.95088595,binary_masses,0.72529040702296,1.0819602573328346,1.2426686469919292,1.1816361569301352,0.897,False,False,True
426453663677608320,14.704880043030558,59.9762358129586,123.85633262791144,-2.882264390853314,Orbital,454.9932854628891,0.2139246586593938,1.31508395019687,1.6333060369563477,67.12615,0.03826234,3.709001628986189,13.698958,1.0144978,4.126707,1.0157671,binary_masses,0.6918490582648799,1.00551626507797,1.1538732935171419,1.1720665291233558,0.672,False,True,True
1260782225197846144,213.3306235613497,28.623801518463647,42.432497347853776,71.8647228762751,Orbital,796.6151288243793,0.7206854560616182,2.0096101443202774,1.66395150554244,25.181395,3.0275786,2.3471803782363008,14.170198,0.8166771,4.3329782,0.91274035,binary_masses,0.7403149433036147,1.1103384534688963,1.2839159497353863,1.1718818933320587,0.969,False,False,True
2469926638416055168,17.366298955169505,-10.579709403730329,138.17569211920187,-72.91572953122862,Orbital,582.1272644608122,0.7429396940132635,2.8790720090938935,2.554622506978266,18.151522,-1.4209824,0.15213583868693367,15.449045,1.1878166,3.2800314,0.51658654,binary_masses,1.0294208349966425,2.232277912517257,2.266101956816202,1.1706377691589114,1.0,False,False,False
529376438889307264,11.021613172476496,68.00341289593322,122.24086528149527,5.141527539323997,Orbital,401.5164781104797,0.4498763264456353,1.1687877226684615,1.5813360995580816,36.240196,1.2436197,0.025000310477406272,13.535172,1.7592964,4.9543004,1.018051253387347,photometric_ms,0.6897835115475864,1.0022652902824247,1.1485221109994088,1.1692543746460298,0.637,False,True,True
5254390593977991552,158.0395364254204,-60.36544174992671,286.52163671577546,-2.0094745701295578,Orbital,1003.4858411268864,0.5666805131596969,0.8868692455052031,0.6497054087785571,10.475087,-0.101685606,0.3180421269061718,15.024954,0.9112129,2.0478787,1.0076195,binary_masses,0.6941131012919317,1.0097014022626136,1.1597563043454109,1.1685930675063707,0.755,False,True,False
1683575679079854848,181.35300550388655,69.24106646450797,128.92174987942272,47.34830719825986,Orbital,795.5664209871641,0.6212752138536818,1.6353205964456068,1.3731760286033063,49.559277,0.13199575,0.023331237468613562,14.29955,0.88706017,5.4826493,0.9478687,binary_masses,0.7215002500704969,1.0770985175061432,1.2323976300599946,1.168151139488048,0.953,False,False,True
3283086886693270400,69.97856959427475,6.760178293906298,190.1302518871447,-25.22252644614348,Orbital,1422.755294470567,0.6596405276071987,3.3352161121250092,1.8071152972835545,16.785894,-0.89902776,0.13371154890119083,15.072642,1.2108793,6.3489633,0.7917954,binary_masses,0.8058245034949508,1.266530538431769,1.4740532042869008,1.1671485465096283,0.993,False,False,False
5362481146844816640,164.1522056826198,-47.999238567874336,283.84746138258043,10.571945002388931,Orbital,980.9450346928792,0.3701303440087357,2.1483424699986586,1.421271670515791,11.52012,-0.21612217,0.6809146207577569,16.841864,1.6591129,1.9824822,0.6546242,binary_masses,0.9010027087264264,1.5965481123987917,1.7824045336842789,1.166805141939444,0.995,False,False,False
2919995917769953408,100.03265518725048,-26.358860147195028,235.6665620293592,-13.9917153873712,Orbital,456.77405102814447,0.7524083529388107,2.049861695211824,2.292858923449565,23.193085,-0.26676852,0.062173182731879446,14.970135,1.2134504,3.5940385,0.6910841,binary_masses,0.8711563890722747,1.4419841014611758,1.6813965830332709,1.1619864443286232,1.0,False,False,True
