source_id,nss_solution_type,l,b,nss_parallax,phot_g_mean_mag,bp_rp,m1_used,m1_source,class_det,a_tr_margin,m2_min_dark,flag_low_lat,cuts_eb26,d_pc,dust_tier,E_zgr23_eden,ebv_sfd_raw,a_g_lower,a_g_upper,a_v_mag,m1_dust,m1_source_dust,class_det_dust,margin_dust,m1_dust_upper,m1_source_dust_upper,class_det_dust_upper,margin_dust_upper,sfd_lowb_unreliable
413883703154508672,Orbital,126.62167304489176,-4.24656944591621,0.6774468556686747,13.059882,1.575284,,evolved_bracket,2,0.5749765087324535,0.9058885851356518,True,True,1476.1305505107835,edenhofer_floor,0.4523114559662305,0.5561427181068178,1.0281877243049717,1.2473484815007185,1.2570087979063915,,evolved_bracket,2,0.5749765087324535,,evolved_bracket,2,0.5749765087324535,True
413889681748601600,Orbital,126.54904819646744,-4.059931722491028,0.4505162717072983,13.239094,1.5219374,,evolved_bracket,1,0.4893281339514374,0.741610914811865,True,True,2219.675653912236,edenhofer_floor,0.44560324288024683,0.5283766098936491,1.0129387133501278,1.1850730766643855,1.238366150774452,,evolved_bracket,1,0.4893281339514374,,evolved_bracket,1,0.4893281339514374,True
413898134244091776,Orbital,126.316507562414,-4.111713242457381,0.848171735464815,13.985084,1.132124,,evolved_bracket,2,0.565479672507267,0.8870769224363007,True,True,1179.0065126987286,edenhofer,0.42838519103030065,0.5068181561070415,0.9737988920720152,0.9737988920720152,1.1905158423803028,1.5215586904899245,photometric_ms,2,0.6005278262390004,1.5215586904899245,photometric_ms,2,0.6005278262390004,False
413919677796460416,AstroSpectroSB1,127.14606133404224,-4.123328855441468,4.482307897291239,10.436968,1.5251789,,evolved_bracket,1,0.47572487225577464,0.7166031333865308,True,True,223.0993548221716,edenhofer,0.18893508842273748,0.7039776609454313,0.4294844537858367,0.4294844537858367,0.5250653399288083,,evolved_bracket,1,0.47572487225577464,,evolved_bracket,1,0.47572487225577464,False
413919810934473216,Orbital,127.15123803637734,-4.094182739687109,1.5633136018081308,12.49748,1.121625,,evolved_bracket,2,0.8097723963304357,1.4230062591096861,True,True,639.6669221347518,edenhofer,0.341572589287964,0.6814971700618232,0.7764577673910807,0.7764577673910807,0.9492568543094633,1.499746067126036,photometric_ms,2,0.8594246163936228,1.499746067126036,photometric_ms,2,0.8594246163936228,False
414004993028985856,AstroSpectroSB1,126.27576972422,-3.675362857200416,0.676316273125395,12.679943,1.7504473,,evolved_bracket,1,0.40791799743969315,0.5961649430743601,True,True,1478.59816440435,edenhofer_floor,0.4328236051307449,0.49053592407152635,0.983888229481589,1.1002018368505349,1.2028505411800314,,evolved_bracket,1,0.40791799743969315,,evolved_bracket,1,0.40791799743969315,True
414037806580411136,Orbital,126.3805515973766,-3.391660669185554,0.9458115378752135,14.868684,1.3043957,0.9858586569266784,photometric_ms,2,0.6398658495463965,0.5865882682516146,True,True,1057.2930863653048,edenhofer,0.4121263015673481,0.5677423813775995,0.9368394245720645,0.9368394245720645,1.1453311210350077,1.1910537262707366,photometric_ms,2,0.6080806959438854,1.1910537262707366,photometric_ms,2,0.6080806959438854,False
414080618809884800,AstroSpectroSB1,125.78383489917248,-4.082611034484955,1.8184850101448085,7.953509,2.1008635,,evolved_bracket,1,0.3490513719686836,0.49706690472898796,True,True,549.9082997227283,edenhofer,0.3184483149525798,0.5934691474638284,0.7238920083516331,0.7238920083516331,0.8849926931847246,,evolved_bracket,1,0.3490513719686836,,evolved_bracket,1,0.3490513719686836,False
414096596089353728,Orbital,126.2490864234006,-3.7872858862211247,0.9583003036725752,13.953875,1.3977871,,evolved_bracket,2,0.567990902492066,0.8920364508252552,True,True,1043.5142263522357,edenhofer,0.37851644064029694,0.4825849125161229,0.8604379848893797,0.8604379848893797,1.0519266973255452,1.4339148717916972,photometric_ms,2,0.6104788011681093,1.4339148717916972,photometric_ms,2,0.6104788011681093,False
414184728819995264,AstroSpectroSB1,125.4784355944804,-3.27373579289914,1.0188428018083862,12.529163,1.7448835,,evolved_bracket,1,0.3414854683207406,0.4846836142480288,True,True,981.5056829425096,edenhofer,0.44654390605875416,0.6340634763533862,1.0150770150006594,1.0150770150006594,1.2409803270807416,,evolved_bracket,1,0.3414854683207406,,evolved_bracket,1,0.3414854683207406,False
414258052500712192,AstroSpectroSB1,125.96167157415287,-2.8530751617638965,1.1387378957885643,11.87265,1.357851,,evolved_bracket,1,0.5444558215138778,0.8459698587360722,True,True,878.1652070229122,edenhofer,0.36391597279055826,0.7115686836612037,0.8272484169175892,0.8272484169175892,1.0113508589323628,,evolved_bracket,1,0.5444558215138778,,evolved_bracket,1,0.5444558215138778,False
414834196587295104,Orbital,121.65498949970964,-12.461057135618468,0.8212513829251079,13.455747,0.9005861,1.4189133667751825,photometric_ms,2,0.635900380017797,0.7738231512503542,False,True,1217.6539617360895,edenhofer,0.154858601532034,0.21766448576770633,0.35202228685129755,0.35202228685129755,0.4303641262886345,1.5082167250215792,photometric_ms,2,0.6290192545678965,1.5082167250215792,photometric_ms,2,0.6290192545678965,False
415074749116660096,Orbital,123.32492364780704,-11.850333770244834,1.087177445251885,13.363249,0.8968773,1.2539477506654197,photometric_ms,1,0.29422129035092165,0.28166242524183427,False,True,919.8130483366613,edenhofer,0.1646025562219472,0.21338957215591958,0.37417210080405444,0.37417210080405444,0.45744333600145803,1.3577164278619638,photometric_ms,1,0.2925466834622775,1.3577164278619638,photometric_ms,1,0.2925466834622775,False
415103095900587520,AstroSpectroSB1,123.16377712300851,-11.391016701193958,3.599735088878094,10.997252,0.91604424,1.195080273796535,photometric_ms,2,0.6125078944509165,0.6616173798865563,False,True,277.798219955031,edenhofer,0.08940486771539487,0.24083224280507526,0.2032338254217067,0.2032338254217067,0.2484630973005887,1.2437667167568114,photometric_ms,2,0.6089704079066155,1.2437667167568114,photometric_ms,2,0.6089704079066155,False
415364642228382336,Orbital,122.50160987487703,-10.768692019971208,2.812817665153985,6.5403924,1.1721115,,evolved_bracket,2,0.669428004127879,1.1015197555042997,False,True,355.5154009405924,edenhofer,0.06538043438966318,0.29908397752175614,0.14862183825429612,0.14862183825429612,0.18169732416612513,,evolved_bracket,2,0.669428004127879,,evolved_bracket,2,0.669428004127879,False
415397112180823680,Orbital,121.91558036369676,-10.888823625897226,0.967818691039379,14.472882,1.1110992,,evolved_bracket,1,0.34316435389849287,0.4874246712356295,False,True,1033.2513819567384,edenhofer,0.3251925102195926,0.5086482141150598,0.7392228134691935,0.7392228134691935,0.9037353376028813,1.2096672513922277,photometric_ms,1,0.36949792768938516,1.2096672513922277,photometric_ms,1,0.36949792768938516,False
415706139369353856,Orbital,120.82104220524546,-11.385632747121836,0.7484287862148048,13.351356,1.2253628,,evolved_bracket,1,0.4915986357010913,0.7458131485671354,False,True,1336.1324663332662,edenhofer_floor,0.1358361948882155,0.18021936253936344,0.30878083289313873,0.4042062241968006,0.37749937525650923,,evolved_bracket,1,0.4915986357010913,,evolved_bracket,1,0.4915986357010913,False
415977654320124288,Orbital,119.47803084083448,-10.568105295508689,0.8970358771599362,13.659052,0.9820156,,evolved_bracket,1,0.5039345329575757,0.7687866389726012,False,True,1114.7826140087661,edenhofer,0.1518416741871611,0.17900894447104304,0.34516425214932017,0.34516425214932017,0.42197985000041077,1.3918306142163883,photometric_ms,1,0.5392940119309165,1.3918306142163883,photometric_ms,1,0.5392940119309165,False
416038849014390272,AstroSpectroSB1,121.04823860182324,-11.289184864710444,0.819124130605862,10.928193,1.280982,,evolved_bracket,1,0.37058674729231084,0.5327500309504455,False,True,1220.816189678546,edenhofer,0.14095041555538323,0.22337982642414672,0.32040640381337043,0.32040640381337043,0.3917121931904076,,evolved_bracket,1,0.37058674729231084,,evolved_bracket,1,0.37058674729231084,False
416073140034089600,AstroSpectroSB1,121.14824930674736,-10.9533028442748,3.6781481101715054,7.5466385,1.1279955,,evolved_bracket,2,0.6396524816954399,1.0381360762530099,False,True,271.8759468207961,edenhofer,0.0427906052610809,0.2575039064328547,0.09727097216902662,0.09727097216902662,0.11891842793593545,,evolved_bracket,2,0.6396524816954399,,evolved_bracket,2,0.6396524816954399,False
416447901703460352,AstroSpectroSB1,120.39152125329106,-9.79920678422055,1.48027014283851,9.272672,1.1741791,,evolved_bracket,1,0.4863440778415061,0.7361003538774932,True,True,675.5523678147273,edenhofer,0.09598869767214974,0.232518802566415,0.21820009048343464,0.21820009048343464,0.2667600740196095,,evolved_bracket,1,0.4863440778415061,,evolved_bracket,1,0.4863440778415061,False
416527543275975680,Orbital,119.94298795031384,-9.147160161036396,0.8686100832456803,12.281157,1.1998978,,evolved_bracket,1,0.5345832412907505,0.8269189813072089,True,True,1151.2645538989868,edenhofer,0.13800132444173077,0.23191700145523894,0.3137025734307486,0.3137025734307486,0.3835164390771944,,evolved_bracket,1,0.5345832412907505,,evolved_bracket,1,0.5345832412907505,False
416864650966777728,Orbital,122.60311575298536,-10.795993580187575,0.7318646583637707,14.574562,1.0148191,,evolved_bracket,1,0.5214991707878072,0.8019164505430172,False,True,1366.3728512805897,edenhofer_floor,0.20939952281233207,0.2881278765902875,0.47600390392728215,0.6462295695722706,0.5819375984855738,1.2865267881945301,photometric_ms,2,0.5599267874483975,1.3329217112879184,photometric_ms,2,0.5582805717953364,False
417386437953846528,Orbital,123.35898171102836,-8.355429452224646,1.0438502808449217,13.918347,1.0341434,,evolved_bracket,1,0.40400381883442416,0.5894215690782341,True,True,957.9917909209853,edenhofer,0.14518056365068807,0.32857216714375015,0.33002231401465704,0.33002231401465704,0.40346810452563175,1.2072796919211692,photometric_ms,1,0.4352262062490823,1.2072796919211692,photometric_ms,1,0.4352262062490823,False
417824490260199168,Orbital,121.2561177388546,-8.97877878088168,0.8719615815905596,14.191645,1.0421572,,evolved_bracket,1,0.5177012577751836,0.7947109513043855,True,True,1146.8395180621185,edenhofer,0.19671148094930713,0.3965546446971538,0.44716163447566826,0.44716163447566826,0.5466765410004022,1.2795601606855893,photometric_ms,2,0.5561254800609697,1.2795601606855893,photometric_ms,2,0.5561254800609697,False
418153347318011776,Orbital,120.49304393455854,-8.126924177218546,1.2770871779385664,14.017852,1.2218342,1.0148103087729339,photometric_ms,1,0.5308048393484833,0.47970438293123513,True,True,783.0319004644368,edenhofer,0.20018880735112288,0.41769568514186983,0.45506624151709474,0.45506624151709474,0.5563403021601481,1.132654994102083,photometric_ms,1,0.521897901958192,1.132654994102083,photometric_ms,1,0.521897901958192,False
418164445513328512,Orbital,120.53066450804594,-7.815541929475786,0.9644716165911787,13.95307,0.986022,1.1831497209853306,photometric_ms,2,0.5620107723466604,0.58315074434349,True,True,1036.8371477165833,edenhofer,0.22924394040951598,0.44021554462661255,0.5211139410494227,0.5211139410494227,0.6370867820403033,1.3045583724456264,photometric_ms,2,0.5531369255708141,1.3045583724456264,photometric_ms,2,0.5531369255708141,False
418218871340667392,AstroSpectroSB1,120.24774009862136,-7.514338353616591,4.020858013920807,7.875584,1.1274781,,evolved_bracket,1,0.23653820044237084,0.3207979272034647,True,True,248.7031366285135,edenhofer,0.046077850057139255,0.3554507958274765,0.10474348851038796,0.10474348851038796,0.1280539374946981,,evolved_bracket,1,0.23653820044237084,,evolved_bracket,1,0.23653820044237084,False
418257457327680640,Orbital,120.23590225713174,-7.261155289550686,0.695540586863096,13.360989,1.2370682,,evolved_bracket,1,0.3106600958504507,0.43503893248859726,True,True,1437.7306211705386,edenhofer_floor,0.1989505918985041,0.3426414393540057,0.45225154842976684,0.7684956849427821,0.5528992048872068,,evolved_bracket,1,0.3106600958504507,1.939975125230516,photometric_ms,1,0.32473354415049355,False
418349300906802176,Orbital,121.3606161412383,-7.836617487001181,0.6525628834208538,14.49212,1.4167557,,evolved_bracket,1,0.5271471747009765,0.8126751508904068,True,True,1532.4193658668073,edenhofer_floor,0.3605269039750669,0.667207408049952,0.8195444357184636,1.496450677463137,1.001932372485491,,evolved_bracket,1,0.5271471747009765,1.8315791901548177,photometric_ms,2,0.5565002857365771,False
418395308597060608,Orbital,121.295992499444,-7.487198474858457,0.8541272441343408,14.684285,1.2213001,,evolved_bracket,1,0.5016977164170126,0.7646030496216288,True,True,1170.7857428356608,edenhofer,0.3044082831173116,0.7341228519446377,0.691976415254315,0.691976415254315,0.8459743501668207,1.2139727220520868,photometric_ms,1,0.5397059108178883,1.2139727220520868,photometric_ms,1,0.5397059108178883,False
418438326986173824,AstroSpectroSB1,121.70339660576738,-7.239352503723273,2.5425812932671485,11.898428,1.0380707,,evolved_bracket,1,0.3979631770809549,0.5790584324622914,True,True,393.3010923379472,edenhofer,0.1412177762434986,0.5264610884633902,0.32101416418259365,0.32101416418259365,0.3924552093858683,1.2323245605876603,photometric_ms,1,0.4279081437213438,1.2323245605876603,photometric_ms,1,0.4279081437213438,False
418659294466730368,Orbital,120.6150901307589,-6.853825969035675,1.063556577891427,13.708223,1.0267553,,evolved_bracket,2,0.8645409799381502,1.5593220515663915,True,True,940.241469788629,edenhofer,0.1837948439373574,0.4240633884528373,0.41779972590623,0.41779972590623,0.5107801997753054,1.2855922073867432,photometric_ms,2,0.9283077427241027,1.2855922073867432,photometric_ms,2,0.9283077427241027,False
418808828048561280,Orbital,120.81568350363412,-5.911623888442127,0.986633351238278,13.9238,0.9905119,,evolved_bracket,1,0.4775898816883111,0.7200146352999353,True,True,1013.5477365983485,edenhofer,0.183057051196622,0.3393163317764109,0.4161225863398996,0.4161225863398996,0.5087298162311726,1.2712561683737373,photometric_ms,1,0.5133354461374532,1.2712561683737373,photometric_ms,1,0.5133354461374532,False
419135142482759552,Orbital,117.89979573637756,-10.242861956819826,0.9505343106170134,14.011221,0.98316,1.179735858386535,photometric_ms,1,0.4526815346800997,0.44307949811922476,False,True,1052.0398778144865,edenhofer,0.11425096486598814,0.19642120493799758,0.2597136066657087,0.2597136066657087,0.31751233826048253,1.217363082056459,photometric_ms,1,0.445795501116896,1.217363082056459,photometric_ms,1,0.445795501116896,False
419154074699533440,AstroSpectroSB1,118.27230025265484,-10.009531349409064,0.6140029496754406,10.650075,1.4408379,,evolved_bracket,1,0.4049592341493162,0.5910655054754905,False,True,1628.6566709957922,edenhofer_floor,0.1345396513829297,0.3070770508129265,0.3058335493375754,0.6887298539826503,0.3738961797780062,,evolved_bracket,1,0.4049592341493162,,evolved_bracket,1,0.4049592341493162,False
