source_id,element,gaia,gaia_err,ref,ref_err,z,nss_solution_type,phot_g_mean_mag,significance
4800235533695856256,f_thiele_innes,-0.5127070319573843,0.131024,-0.586541897649227,0.139045,0.3864651118508784,OrbitalTargetedSearchValidated,10.251179,56.0083
4810832695483445760,f_thiele_innes,-0.3798366414881219,0.020627892,-0.3301854194557309,0.06424214,-0.73587150226729,OrbitalTargetedSearchValidated,7.326995,66.25578
4823703990915066880,f_thiele_innes,0.3353384424135661,0.05438921,-0.1792015819928642,0.30718267,1.649375345229477,OrbitalTargetedSearchValidated,7.39755,17.947119
4826430745392206080,f_thiele_innes,0.7469360425352992,0.035074223,0.853235480713712,0.06732745,-1.4002308017908145,OrbitalTargetedSearch,9.219942,63.02847
4829273360906556672,f_thiele_innes,0.0210479569910395,0.029480532,0.0308995885752426,0.06261684,-0.14234484594545507,OrbitalTargetedSearchValidated,9.248538,14.623433
4830490966955576960,f_thiele_innes,-3.1735721530815355,0.09984176,-3.030554168089961,0.060172193,-1.2268622097914446,OrbitalTargetedSearchValidated,10.027474,80.84463
4832672020067562624,f_thiele_innes,1.022755469801996,0.14088239,1.211375364690141,0.1961761,-0.7809633932449819,OrbitalTargetedSearchValidated,7.4915805,153.45572
4949308041743808384,f_thiele_innes,5.5478489109403375,0.058943022,5.583124117493232,0.057741553,-0.42751178702608833,OrbitalTargetedSearchValidated,7.636384,206.56854
4950186203640554880,f_thiele_innes,0.6177258694609155,0.18374476,0.4814525517162351,0.16765684,0.5478572678320256,OrbitalTargetedSearchValidated,9.697532,313.92096
4963661822446609792,f_thiele_innes,2.287899937918456,0.08718699,2.4851449683732367,0.12561685,-1.289950377265449,OrbitalTargetedSearchValidated,8.350293,89.46627
4972788662311608960,f_thiele_innes,0.0585812841077189,0.030863967,0.1660354935292626,0.09803354,-1.0455059675995513,OrbitalTargetedSearchValidated,6.671975,229.30704
4994200964065634432,f_thiele_innes,-2.4688123293973434,0.079161845,-2.3883287671359312,0.089778356,-0.6724087175017808,OrbitalTargetedSearchValidated,7.2669106,98.807236
5013703860801457280,f_thiele_innes,0.7123609602765849,0.030524809,0.6745655160925856,0.027777249,0.9157751223317566,OrbitalTargetedSearchValidated,11.368364,28.764517
5041087953805187584,f_thiele_innes,0.0053310186536811,0.024677696,0.0510421642783103,0.021462321,-1.397678768895614,OrbitalTargetedSearchValidated,9.182839,68.53397
5045853099761604096,f_thiele_innes,0.955952500320234,0.050767265,1.0780496684009908,0.054234654,-1.6435642675072102,OrbitalTargetedSearchValidated,8.319094,99.81239
5236430419447179776,f_thiele_innes,2.2219500106700125,0.05633613,2.037965376328924,0.05864957,2.2623762726638277,OrbitalTargetedSearchValidated,8.3485985,149.14534
5289793360842855808,f_thiele_innes,-1.3559600040259654,0.47539046,-1.7928598200292205,0.502019,0.6319157893275592,OrbitalTargetedSearchValidated,8.970252,247.68077
5294105439288288256,f_thiele_innes,0.0925729319917361,0.021544296,-0.2368145594674565,0.1082605,2.984031335416397,OrbitalTargetedSearch,7.326193,36.079514
5306416671004618240,f_thiele_innes,2.7565609387337653,0.03645225,2.6937474088520963,0.03189305,1.2968668286054268,OrbitalTargetedSearchValidated,7.0541396,140.64423
5391879235910368768,f_thiele_innes,-0.1641105450841392,0.025690522,-0.2722439511753928,0.03947339,2.29595983551242,OrbitalTargetedSearchValidated,6.5723753,99.20277
5459518648630576768,f_thiele_innes,-1.547013312825419,0.04389115,-1.6061629642721664,0.075123176,0.6798395281585331,OrbitalTargetedSearchValidated,9.190787,77.90908
5490419250399767680,f_thiele_innes,1.169117292668618,0.086093314,1.3400704364732048,0.083809,-1.422831747129444,OrbitalTargetedSearchValidated,8.663058,201.22491
5523408692342861696,f_thiele_innes,-0.4354312269889371,0.68653053,-1.5839428731553638,0.7928924,1.0950616303048533,OrbitalTargetedSearchValidated,6.866736,153.29256
5526720593166247680,f_thiele_innes,-0.629936291963732,0.035723608,-0.2809576008735664,0.062360372,-4.855836730787172,OrbitalTargetedSearchValidated,6.8867536,44.160393
5545537291566200320,f_thiele_innes,-5.562463170806672,0.09188725,-5.67402591788362,0.09776414,0.8315143573456227,OrbitalTargetedSearchValidated,7.756915,134.25081
5564490982239584768,f_thiele_innes,1.8552255256206736,0.09442067,1.5823391427673283,0.15175244,1.5268162295098422,OrbitalTargetedSearchValidated,6.5066237,123.90553
5629502218573747584,f_thiele_innes,2.0560154156376105,0.07178597,1.7712096100582544,0.16759005,1.5621423792327482,OrbitalTargetedSearchValidated,7.08174,139.55542
5631222984331124864,f_thiele_innes,0.0972651941643155,0.03721528,0.0952137262169586,0.07354442,0.024889127617370662,OrbitalTargetedSearchValidated,8.628547,48.354816
5645712490304616320,f_thiele_innes,1.181339472601863,0.1431429,1.939427308009102,0.19059438,-3.180414973462137,OrbitalTargetedSearchValidated,7.6615877,227.88194
5710296119685549440,f_thiele_innes,0.999426378719289,0.036482453,0.7909269664067237,0.13939951,1.4469641367990742,OrbitalTargetedSearchValidated,9.719467,103.165115
5841850590016284544,f_thiele_innes,0.145920861078158,0.1612315,0.2284492436840032,0.13745295,-0.3895236253939548,OrbitalTargetedSearchValidated,8.864865,133.54083
5865296850880144256,f_thiele_innes,-2.095519867688797,0.30084172,-1.9554667642719503,0.3119228,-0.3231789928706643,OrbitalTargetedSearchValidated,6.443264,123.04571
6075391292173461760,f_thiele_innes,0.5362209622297393,0.06500072,0.5540461874194275,0.13283107,-0.12053653653321084,OrbitalTargetedSearchValidated,9.174427,82.594025
6076629204819105664,f_thiele_innes,-0.373835288755249,0.033003584,-0.5154145693569412,0.06901057,1.8507972609464918,OrbitalTargetedSearchValidated,9.316446,30.664785
6257172793656011520,f_thiele_innes,-10.911981490559311,0.34088767,-10.164722105258557,0.1160454,-2.075152660130618,OrbitalTargetedSearchValidated,9.006034,55.220657
6264881882000588672,f_thiele_innes,0.8942534633818513,0.050841466,0.6615329360459892,0.20164956,1.1190634006032463,OrbitalTargetedSearchValidated,6.5747213,20.819937
6345896578791113472,f_thiele_innes,1.0759944146852207,0.04125182,1.000673239905971,0.12533356,0.5708408333016521,OrbitalTargetedSearchValidated,7.973751,97.24119
6511657371244871680,f_thiele_innes,2.3045208898603646,0.10060417,2.2356613278062447,0.099625364,0.4863466496590798,OrbitalTargetedSearchValidated,8.489168,184.00981
6542137929509574144,f_thiele_innes,-2.709835618522108,0.03206902,-2.705771348279961,0.02679949,-0.09724819168884745,OrbitalTargetedSearchValidated,8.6204605,169.63713
6631710606341412096,f_thiele_innes,-8.315142704994605,0.0695297,-8.264929405075662,0.0701637,-0.5083389652578458,OrbitalTargetedSearchValidated,8.67581,146.06808
6661911579416783616,f_thiele_innes,0.8524827430500436,0.04942091,0.9774038096188588,0.12190721,-0.9496531496869418,OrbitalTargetedSearchValidated,8.793673,55.01406
6685418107226825216,f_thiele_innes,-5.0826226650760375,0.12020502,-5.339510981096876,0.11476737,1.5457037347699618,OrbitalTargetedSearchValidated,6.9931026,156.1196
6708063202046601344,f_thiele_innes,2.1471699122382257,0.06402576,2.0901186584537927,0.14543815,0.35902206708803824,OrbitalTargetedSearchValidated,6.723948,134.22694
6807019282894453504,f_thiele_innes,0.0954680233833536,0.138831,-0.0213278015337018,0.097709805,0.6879722055578621,OrbitalTargetedSearchValidated,10.141411,82.90273
6827751124390424320,f_thiele_innes,0.6618006456054597,0.20435876,0.2286031453325906,0.14875108,1.7138451613207428,OrbitalTargetedSearchValidated,10.1919985,155.96214
36190017209456000,g_thiele_innes,-6.812292230712529,0.16843754,-6.968120885928742,0.2540643,0.5112025576579182,OrbitalTargetedSearch,9.288031,35.843628
107511930591409280,g_thiele_innes,-0.0632675660114873,0.039209846,-0.0623119404308126,0.036023904,-0.01794737742122902,OrbitalTargetedSearchValidated,9.714526,46.45825
266076492460606592,g_thiele_innes,0.9145830750390233,0.102793165,0.8330076026053664,0.07559037,0.639334113811242,OrbitalTargetedSearchValidated,9.670526,77.017845
286293109680203008,g_thiele_innes,1.033351290990464,0.15618561,1.656590826689684,0.13843034,-2.986252284171954,OrbitalTargetedSearchValidated,8.831804,74.498024
316256588242414592,g_thiele_innes,2.0371774636494933,0.16184951,1.9766597110582915,0.6833013,0.08618210199337464,OrbitalTargetedSearchValidated,6.59929,85.62066
422886126401496064,g_thiele_innes,-8.30450519270486,0.05382738,-8.325957560711666,0.045361925,0.3047540022289637,OrbitalTargetedSearchValidated,9.0115385,662.8191
787672026858725632,g_thiele_innes,-1.019180268486345,0.11888474,-0.9148681108416356,0.06926867,-0.7581231825695237,OrbitalTargetedSearchValidated,8.554301,58.541733
855523714036230016,g_thiele_innes,0.2021643690045767,0.045142055,0.2646489633419562,0.11568308,-0.5031823682503991,OrbitalTargetedSearchValidated,8.225801,53.305576
861776842822330368,g_thiele_innes,-0.0502123123276684,0.06381099,-0.1107937737338563,0.08446497,0.5722832996789239,OrbitalTargetedSearchValidated,8.917567,31.062561
1014542369909518976,g_thiele_innes,-0.1602470134214472,0.06332036,-0.2193715851740749,0.10701449,0.4754898226927672,OrbitalTargetedSearchValidated,7.430633,17.72668
1215279005201870336,g_thiele_innes,-1.160467712539372,0.055796668,-1.124032122832809,0.08160327,-0.368575135161314,OrbitalTargetedSearchValidated,7.731624,53.29465
1224551770875466496,g_thiele_innes,0.7694959099914159,0.030687455,0.7352425329267185,0.05688888,0.5299267247674806,OrbitalTargetedSearchValidated,7.91749,37.971012
1294000704856807168,g_thiele_innes,0.0562215565648809,0.076673955,-0.0245044671534056,0.089882396,0.683291473735739,OrbitalTargetedSearchValidated,10.182521,93.54972
1305309456826990464,g_thiele_innes,1.0236231696629452,0.15636787,1.0911938063906843,0.14907485,-0.31276595190860557,OrbitalTargetedSearchValidated,8.422082,344.94965
1318110830190386048,g_thiele_innes,-0.1659269325609977,0.056828685,-0.1835893166525058,0.05224189,0.22880896451756194,OrbitalTargetedSearchValidated,8.843887,29.752174
1348238101626698368,g_thiele_innes,3.495124586568023,0.22226474,3.471286388599215,0.25740874,0.0700938939419039,OrbitalTargetedSearchValidated,8.134892,82.045425
1436561046051723648,g_thiele_innes,1.3105048713817378,0.06467274,1.3791870879314123,0.06768355,-0.7336727333266069,OrbitalTargetedSearchValidated,7.5826483,77.131935
1484569984328261632,g_thiele_innes,2.32727697184989,0.020382289,2.2509662001695383,0.02927284,2.139364523238714,OrbitalTargetedSearchValidated,7.8589067,171.52774
1527631807474248448,g_thiele_innes,-12.294798179794103,0.047820907,-12.25638672887654,0.04756785,-0.5694780537186981,OrbitalTargetedSearchValidated,8.304795,785.8862
1529439851267809024,g_thiele_innes,-3.094546395950608,0.04923227,-3.149574620521523,0.045145843,0.823801335928281,OrbitalTargetedSearchValidated,8.54378,133.61244
1568219729458240128,g_thiele_innes,-8.344408013426424,0.079022616,-8.583137074268583,0.06779446,2.2928591383130947,OrbitalTargetedSearchValidated,6.7498126,270.71344
1615450866336763904,g_thiele_innes,2.3767438868235597,0.32473263,2.7483356055201584,0.6370407,-0.5196847408184394,OrbitalTargetedSearchValidated,7.1135936,196.52153
1648950576156773760,g_thiele_innes,-0.533700342703104,0.1691616,-0.5533283087665949,0.13264099,0.09130839346229168,OrbitalTargetedSearchValidated,9.289313,140.51233
1695571110421334144,g_thiele_innes,3.897718832324422,0.07168802,3.9088305257458735,0.073633574,-0.10812501436421387,OrbitalTargetedSearchValidated,6.4840364,168.49486
1813985523437968256,g_thiele_innes,-0.9302921943013532,0.14172988,-0.947137643374952,0.18342961,0.07267062474038835,OrbitalTargetedSearchValidated,9.600535,165.75067
1886061603013491456,g_thiele_innes,4.599804973335653,0.24130136,3.32016772254768,0.09092178,4.962477264555181,OrbitalTargetedSearch,8.599754,69.752174
1918953867019478144,g_thiele_innes,-0.3708185929990497,0.12758914,-0.3923667441430998,0.11426664,0.12580869221137828,OrbitalTargetedSearchValidated,7.0877295,44.10601
2133476355197071616,g_thiele_innes,0.0800313841046929,0.02086353,0.072213486484272,0.020639502,0.26639055613109985,OrbitalTargetedSearchValidated,11.738809,44.819427
2161507648230817792,g_thiele_innes,0.0083863853175693,0.028882097,-0.0526995404911722,0.046298392,1.11943653601941,OrbitalTargetedSearchValidated,7.3742137,43.071552
2162250505790084480,g_thiele_innes,0.41192661248085,0.018602,0.3991434244549625,0.020766294,0.4585136640019243,OrbitalTargetedSearchValidated,7.146882,65.12676
2208365672715184256,g_thiele_innes,0.1148918982020131,0.0270578,0.1432634811701933,0.028543409,-0.7213721360453148,OrbitalTargetedSearchValidated,8.316957,145.18106
2299519550340109696,g_thiele_innes,-2.344915388729361,0.036233213,-2.213361784763364,0.06557446,-1.7559446344012157,OrbitalTargetedSearchValidated,8.905411,108.99855
2396173975404592512,g_thiele_innes,1.5520021690847436,0.19458155,1.3531681774256887,0.3480855,0.4986057164071169,OrbitalTargetedSearchValidated,10.344408,44.767883
2843794470563210496,g_thiele_innes,-0.4439327022953717,0.065679364,-0.4153596101510624,0.06024045,-0.3206073076717387,OrbitalTargetedSearchValidated,9.4896965,85.79761
2888649013058936448,g_thiele_innes,2.867824522797645,0.11175224,2.896227234370744,0.18577635,-0.1310099664830838,OrbitalTargetedSearchValidated,6.3955708,45.438797
2889380085212270080,g_thiele_innes,4.792045572071695,0.61895186,4.405124907069831,0.47454613,0.4960947682706806,OrbitalTargetedSearchValidated,8.012411,39.677383
2983397469077381632,g_thiele_innes,6.410530550225458,1.5604581,8.71057498964603,0.059310634,-1.4728911108570828,OrbitalTargetedSearchValidated,7.2549515,284.45303
3028470161558479232,g_thiele_innes,-2.4657420648134525,0.36628258,-2.3800317632614645,0.32611978,-0.17476726847159355,OrbitalTargetedSearchValidated,8.797454,193.69704
3116065985196889216,g_thiele_innes,1.017463777970078,0.0965465,0.995641427151148,0.087320045,0.16763616440274,OrbitalTargetedSearchValidated,9.299451,95.59481
3569106488558337792,g_thiele_innes,-0.71461511172731,0.3498235,3.152676927046627,0.057508495,-10.908561295824468,OrbitalTargetedSearchValidated,6.9104433,117.27704
3579784327012046336,g_thiele_innes,-0.6668123180807167,0.047548782,-1.2899144576303616,0.27244052,2.253055509146018,OrbitalTargetedSearchValidated,6.6192145,52.140728
3603119331007599232,g_thiele_innes,-0.6191132007762077,0.15770833,-0.0951707904497813,0.31977588,-1.46947445137702,OrbitalTargetedSearchValidated,9.509236,155.70648
3626268998574790656,g_thiele_innes,-2.8040865924302643,0.22746488,-2.9681238864781347,0.25507542,0.47997013943956524,OrbitalTargetedSearchValidated,7.3262544,123.12348
3638745672411053952,g_thiele_innes,-1.593558469720452,0.072825424,-1.8396374921340133,0.18452162,1.240487675264461,OrbitalTargetedSearchValidated,7.2787375,56.2277
4133650458966620672,g_thiele_innes,0.8033054306831976,0.062534004,0.6915426925312239,0.079676576,1.1034369307499126,OrbitalTargetedSearchValidated,7.451541,67.38386
4175134448570791040,g_thiele_innes,-10.472488055448096,0.9934144,-5.769144377985099,0.95966816,-3.405150342989912,OrbitalTargetedSearch,8.053742,10.915636
4354357901908595456,g_thiele_innes,-2.9080855224267714,0.047217168,-2.935357611798131,0.053182308,0.38347475318349167,OrbitalTargetedSearchValidated,9.374132,155.87837
4385502286022654464,g_thiele_innes,-0.1635361216674605,0.030235406,-0.0907429131728826,0.052432265,-1.2026889031073682,OrbitalTargetedSearchValidated,7.600814,20.402788
4565244438273756928,g_thiele_innes,-5.138476021441216,0.09652353,-4.809962142382949,0.098986626,-2.376101211138231,OrbitalTargetedSearch,7.4194126,29.844633
4594158089392172928,g_thiele_innes,-0.1453111547551535,0.05282997,-0.1039761096453401,0.06316231,-0.5019819437430094,OrbitalTargetedSearchValidated,7.9860225,30.474245
4650689681594278272,g_thiele_innes,-1.6963777785490484,0.4139702,0.0998751526342677,0.72541595,-2.150623415446274,OrbitalTargetedSearchValidated,7.4611964,147.30786
4748772376561143424,g_thiele_innes,-3.918259901888194,0.3823395,-3.47174069745016,0.29529735,-0.9242821925137926,OrbitalTargetedSearchValidated,9.462979,12.465732
4774328222246003840,g_thiele_innes,-0.3205053276812245,0.30159172,-0.2201768124147585,0.09980045,-0.31582079555629716,OrbitalTargetedSearchValidated,6.38518,39.435493
4800235533695856256,g_thiele_innes,-0.5396994467174677,0.1438796,-0.4380942241437222,0.17726296,-0.4450402203455485,OrbitalTargetedSearchValidated,10.251179,56.0083
4810832695483445760,g_thiele_innes,-1.1677066883935796,0.020056041,-1.148752919121241,0.061022237,-0.2950755180283926,OrbitalTargetedSearchValidated,7.326995,66.25578
4823703990915066880,g_thiele_innes,0.0712651724240535,0.11295571,0.2932649273981235,0.12323641,-1.3279785907378745,OrbitalTargetedSearchValidated,7.39755,17.947119
4826430745392206080,g_thiele_innes,-0.1139078501008603,0.039510123,0.1546690977240907,0.12533373,-2.043749548712692,OrbitalTargetedSearch,9.219942,63.02847
4829273360906556672,g_thiele_innes,0.3981601569978617,0.033059902,0.3780308585134178,0.05408327,0.31756014084612044,OrbitalTargetedSearchValidated,9.248538,14.623433
4830490966955576960,g_thiele_innes,-2.646618887604067,0.08100746,-2.56119289103836,0.047948495,-0.9074906284123935,OrbitalTargetedSearchValidated,10.027474,80.84463
4832672020067562624,g_thiele_innes,-1.6198642234117742,0.10072982,-1.4678757108790643,0.15440787,-0.8244154585111075,OrbitalTargetedSearchValidated,7.4915805,153.45572
4949308041743808384,g_thiele_innes,1.8998225077125208,0.11628007,1.835184260396674,0.11607327,0.3934191339635884,OrbitalTargetedSearchValidated,7.636384,206.56854
4950186203640554880,g_thiele_innes,-2.755638251553657,0.10486957,-2.8525576565050232,0.08459131,0.7193375807976097,OrbitalTargetedSearchValidated,9.697532,313.92096
4963661822446609792,g_thiele_innes,1.2495952017673797,0.03977349,1.2987307348013208,0.047997944,-0.78824130060483,OrbitalTargetedSearchValidated,8.350293,89.46627
4972788662311608960,g_thiele_innes,-0.6580341421833216,0.017940653,-0.6964109639566589,0.040002253,0.8753605543919292,OrbitalTargetedSearchValidated,6.671975,229.30704
4994200964065634432,g_thiele_innes,-2.080963508694829,0.10059764,-2.216610863454557,0.102437094,0.944796255442767,OrbitalTargetedSearchValidated,7.2669106,98.807236
5013703860801457280,g_thiele_innes,0.1776318929106407,0.05385931,0.00749047243552,0.08275995,1.7230860877014726,OrbitalTargetedSearchValidated,11.368364,28.764517
5041087953805187584,g_thiele_innes,3.840238152819024,0.116825804,3.7691614217259,0.08678213,0.4883942612036722,OrbitalTargetedSearchValidated,9.182839,68.53397
5045853099761604096,g_thiele_innes,-1.4233032797377112,0.07893517,-1.5681028505021362,0.08430174,1.2538030872986214,OrbitalTargetedSearchValidated,8.319094,99.81239
5236430419447179776,g_thiele_innes,-3.980767213188048,0.04497733,-4.053131896501232,0.045548387,1.1304752262829985,OrbitalTargetedSearchValidated,8.3485985,149.14534
5289793360842855808,g_thiele_innes,-0.0783783056963256,0.033345286,-0.0529755448795656,0.038037337,-0.5021890477757456,OrbitalTargetedSearchValidated,8.970252,247.68077
5294105439288288256,g_thiele_innes,0.3911059537920957,0.023629408,0.5087852864282179,0.2532068,-0.4627452205199132,OrbitalTargetedSearch,7.326193,36.079514
5306416671004618240,g_thiele_innes,1.730985884341494,0.08904577,1.8410126350387748,0.07889758,-0.9248238911877227,OrbitalTargetedSearchValidated,7.0541396,140.64423
5391879235910368768,g_thiele_innes,-1.7990955308328254,0.025434053,-1.62782464610369,0.047342192,-3.1869250468438657,OrbitalTargetedSearchValidated,6.5723753,99.20277
5459518648630576768,g_thiele_innes,0.2174152267464376,0.0393536,0.5012955918912323,0.098199494,-2.683394242009769,OrbitalTargetedSearchValidated,9.190787,77.90908
5490419250399767680,g_thiele_innes,1.2777077709197335,0.032691326,1.2579180841264972,0.030744707,0.4409745458071262,OrbitalTargetedSearchValidated,8.663058,201.22491
5523408692342861696,g_thiele_innes,1.3341916855783975,0.3288139,1.5768483746583009,0.18792634,-0.6407149610000912,OrbitalTargetedSearchValidated,6.866736,153.29256
5526720593166247680,g_thiele_innes,1.0586356604420188,0.037006833,1.077047029963394,0.042072568,-0.3285855593606346,OrbitalTargetedSearchValidated,6.8867536,44.160393
5545537291566200320,g_thiele_innes,11.37379941280267,0.0777668,11.411748427834684,0.079588406,-0.3410399780159968,OrbitalTargetedSearchValidated,7.756915,134.25081
5564490982239584768,g_thiele_innes,0.1707228190487365,0.095894136,0.4298274752814835,0.11826159,-1.7017844599045382,OrbitalTargetedSearchValidated,6.5066237,123.90553
5629502218573747584,g_thiele_innes,2.0456338073301628,0.043730754,1.8799245605707195,0.10643109,1.4401358982185777,OrbitalTargetedSearchValidated,7.08174,139.55542
5631222984331124864,g_thiele_innes,0.6319791379786954,0.015167395,0.6121340233745741,0.018518353,0.8290565537771228,OrbitalTargetedSearchValidated,8.628547,48.354816
5645712490304616320,g_thiele_innes,2.1925818381548923,0.17609835,1.191561544853026,0.33652145,2.635566382132485,OrbitalTargetedSearchValidated,7.6615877,227.88194
5710296119685549440,g_thiele_innes,0.8592074242506573,0.04329455,0.5802482542419735,0.14335762,1.8628008403052372,OrbitalTargetedSearchValidated,9.719467,103.165115
5841850590016284544,g_thiele_innes,-9.306804760956044,0.1126831,-9.412450179669218,0.10111983,0.6977788048043466,OrbitalTargetedSearchValidated,8.864865,133.54083
5865296850880144256,g_thiele_innes,-2.8097778907507487,0.2286594,-2.921512691635653,0.21504453,0.3559637918953382,OrbitalTargetedSearchValidated,6.443264,123.04571
6075391292173461760,g_thiele_innes,0.2714601913982916,0.10954107,0.2229294918816333,0.23585084,0.18662221790933536,OrbitalTargetedSearchValidated,9.174427,82.594025
6076629204819105664,g_thiele_innes,0.2242732088368721,0.03090058,0.0967241693377816,0.10553672,1.1598796994007399,OrbitalTargetedSearchValidated,9.316446,30.664785
6257172793656011520,g_thiele_innes,-1.0585554323314623,0.19175892,-0.5295680545964906,0.10185046,-2.4362816334329684,OrbitalTargetedSearchValidated,9.006034,55.220657
6264881882000588672,g_thiele_innes,-0.6375310916241289,0.046658453,-0.5835779432273307,0.10880823,-0.4557230514671966,OrbitalTargetedSearchValidated,6.5747213,20.819937
6345896578791113472,g_thiele_innes,0.0822602238296576,0.029176038,0.0575169804322241,0.02933861,0.5980057393086438,OrbitalTargetedSearchValidated,7.973751,97.24119
6511657371244871680,g_thiele_innes,-0.3672602107645676,0.103297815,-0.3393325926003456,0.10310318,-0.19135372294168637,OrbitalTargetedSearchValidated,8.489168,184.00981
6542137929509574144,g_thiele_innes,-0.4750374448920686,0.2156122,-0.3874721455455229,0.18430492,-0.30870973390850437,OrbitalTargetedSearchValidated,8.6204605,169.63713
6631710606341412096,g_thiele_innes,-7.736550993591528,0.09724489,-7.682330623070704,0.09611288,-0.3965595449942698,OrbitalTargetedSearchValidated,8.67581,146.06808
6661911579416783616,g_thiele_innes,3.3906476361518365,0.07269552,3.832155145640817,0.3211708,-1.3407651385036015,OrbitalTargetedSearchValidated,8.793673,55.01406
6685418107226825216,g_thiele_innes,2.5463016505001157,0.06860102,2.516691527441328,0.05932384,0.3264834908334305,OrbitalTargetedSearchValidated,6.9931026,156.1196
6708063202046601344,g_thiele_innes,1.8129629089962729,0.03907481,1.8060743115510751,0.048391413,0.11075302508609564,OrbitalTargetedSearchValidated,6.723948,134.22694
6807019282894453504,g_thiele_innes,-1.9377061452884847,0.027325748,-1.9559535021188144,0.027288597,0.47250687592042934,OrbitalTargetedSearchValidated,10.141411,82.90273
6827751124390424320,g_thiele_innes,-2.1976346555278568,0.03544647,-2.2274109384794927,0.025141155,0.6851861077197022,OrbitalTargetedSearchValidated,10.1919985,155.96214
36190017209456000,nss_parallax,13.999640946798737,0.02274625,14.025453777512425,0.020113887,-0.8501185908706433,OrbitalTargetedSearch,9.288031,35.843628
107511930591409280,nss_parallax,17.09218193126635,0.026110351,17.087697249113003,0.026116021,0.12143861508930417,OrbitalTargetedSearchValidated,9.714526,46.45825
266076492460606592,nss_parallax,18.86451962919964,0.029804207,18.84128450856902,0.022515165,0.622046791454225,OrbitalTargetedSearchValidated,9.670526,77.017845
286293109680203008,nss_parallax,23.32958953790176,0.077797055,23.33428251988657,0.057002477,-0.048659602821916885,OrbitalTargetedSearchValidated,8.831804,74.498024
316256588242414592,nss_parallax,19.598463370071837,0.024587195,19.635808259054837,0.023112098,-1.1066917154128662,OrbitalTargetedSearchValidated,6.59929,85.62066
422886126401496064,nss_parallax,34.43297112468526,0.01473057,34.43573900240489,0.012590049,-0.1428375828069507,OrbitalTargetedSearchValidated,9.0115385,662.8191
787672026858725632,nss_parallax,29.018022767572297,0.045172874,29.09171870225352,0.026248006,-1.4105818566645176,OrbitalTargetedSearchValidated,8.554301,58.541733
855523714036230016,nss_parallax,22.150001398349936,0.019611118,22.134064708381075,0.021339443,0.5498785909187822,OrbitalTargetedSearchValidated,8.225801,53.305576
861776842822330368,nss_parallax,13.071768843898589,0.01524459,13.051373365743432,0.0138615575,0.9898614929901204,OrbitalTargetedSearchValidated,8.917567,31.062561
1014542369909518976,nss_parallax,17.834721362332548,0.022267759,17.823517754732443,0.02449751,0.3384202637666839,OrbitalTargetedSearchValidated,7.430633,17.72668
1215279005201870336,nss_parallax,20.750374657107525,0.020824991,20.74528101079992,0.023130758,0.16365579832237198,OrbitalTargetedSearchValidated,7.731624,53.29465
1224551770875466496,nss_parallax,20.44536055496754,0.018936163,20.441864965502216,0.021198982,0.12297630261133073,OrbitalTargetedSearchValidated,7.91749,37.971012
1294000704856807168,nss_parallax,14.629252342791922,0.016241133,14.618780104904554,0.014063464,0.4874471899564973,OrbitalTargetedSearchValidated,10.182521,93.54972
1305309456826990464,nss_parallax,16.62316574291292,0.017435608,16.623125999953498,0.015722217,0.001692817406725458,OrbitalTargetedSearchValidated,8.422082,344.94965
1318110830190386048,nss_parallax,8.676547659397214,0.035801247,8.64486918473903,0.031696633,0.6625026234475055,OrbitalTargetedSearchValidated,8.843887,29.752174
1348238101626698368,nss_parallax,11.072870975547238,0.015151621,11.062171855035984,0.015967958,0.486048927985542,OrbitalTargetedSearchValidated,8.134892,82.045425
1436561046051723648,nss_parallax,13.562937941371493,0.02627181,13.53870107047639,0.025296303,0.6645575796030545,OrbitalTargetedSearchValidated,7.5826483,77.131935
1484569984328261632,nss_parallax,7.551064539545909,0.019211523,7.583624347692036,0.022572255,-1.0984717170214944,OrbitalTargetedSearchValidated,7.8589067,171.52774
1527631807474248448,nss_parallax,39.74998486319733,0.026414236,39.754043998135714,0.025777085,-0.10998104383669594,OrbitalTargetedSearchValidated,8.304795,785.8862
1529439851267809024,nss_parallax,30.704414761837224,0.02059713,30.69837326087802,0.017835658,0.2217378195536235,OrbitalTargetedSearchValidated,8.54378,133.61244
1568219729458240128,nss_parallax,67.95466424948424,0.019514533,67.95090644782695,0.017350154,0.14391003335818042,OrbitalTargetedSearchValidated,6.7498126,270.71344
1615450866336763904,nss_parallax,18.98021746688074,0.064444445,18.955089019219376,0.08081508,0.243105841623411,OrbitalTargetedSearchValidated,7.1135936,196.52153
1648950576156773760,nss_parallax,15.750684907725718,0.016895691,15.748387452264192,0.013595653,0.10593921968243057,OrbitalTargetedSearchValidated,9.289313,140.51233
1695571110421334144,nss_parallax,28.942346800774207,0.024285937,28.94334610367001,0.023657566,-0.029474407442258623,OrbitalTargetedSearchValidated,6.4840364,168.49486
1813985523437968256,nss_parallax,15.033033929667724,0.020973975,15.029949266689307,0.018944487,0.10914110909566753,OrbitalTargetedSearchValidated,9.600535,165.75067
1886061603013491456,nss_parallax,22.63798143829916,0.046226438,22.78186600957508,0.019756103,-2.8621706407067204,OrbitalTargetedSearch,8.599754,69.752174
1918953867019478144,nss_parallax,20.5021853704118,0.06295177,20.462401234236548,0.05634774,0.47089260403612954,OrbitalTargetedSearchValidated,7.0877295,44.10601
