rank,source_id,nss_solution_type,p_class3_corr,period,significance,sigma_ti2,phot_g_mean_mag,flag_alias_1yr,flag_low_lat,m2_min,queue_bin,flag_hi_sigma_ti2,flag_xray_active,xray_tested,flag_dust_unresolved_south,eb26_verdict
366,5804037869732076800,Orbital,0.997,1029.305414527098,16.36674,0.422457944895591,15.727814,False,False,1.0512687519858028,v2_main,False,False,True,False,
367,111249793386929920,Orbital,0.997,1017.8626604316768,18.498724,1.3079698392214207,15.871186,False,False,0.5353943729034847,v2_main,False,False,True,False,
368,4970585103570821376,Orbital,0.997,856.1195402857727,23.978706,16.704646520751087,17.188044,False,False,0.5348241827201767,v2_main,False,False,True,False,
369,5325643246709449856,Orbital,0.9969,599.3490388156422,20.567888,0.8290032470127193,14.357573,False,True,2.306105307476616,v2_main,False,False,True,False,
370,811943986554770944,Orbital,0.9969,564.4899978539111,68.63874,0.2187542171698022,14.436764,False,False,0.7482714752228817,v2_main,False,False,True,False,
371,3209114974192489600,Orbital,0.9969,317.8449884610124,37.124027,13.22537389490188,15.057109,False,False,0.6917623462955234,v2_main,False,False,True,False,
372,6259582820065293696,Orbital,0.9969,967.8708534761548,67.93595,0.0762554563642399,13.439865,False,False,0.5478414850666843,v2_main,False,False,True,False,
373,1978700096240282368,Orbital,0.9968,912.5105596403724,10.385318,0.2631473085812028,14.781263,False,True,2.3353923021698244,v2_main,False,False,True,False,
374,1431825380751544960,Orbital,0.9967,526.567621039919,32.89225,0.8298928079669273,16.457394,False,False,0.5391336783701953,v2_main,False,False,True,False,
375,1061034119578929536,Orbital,0.9967,998.3129992191472,12.333671,28.170796760196723,17.029236,False,False,0.4319608986850858,v2_main,True,False,True,False,
376,1686543192244173696,AstroSpectroSB1,0.9966,606.458180022011,57.188606,0.0682972566180139,10.825567,False,False,2.078461015552453,v2_main,False,False,True,False,
377,4312158606986263040,AstroSpectroSB1,0.9966,554.1016879971128,37.888702,17.01287187965724,12.078159,False,True,2.063775150498149,v2_main,False,False,True,False,
378,5941516646164195456,Orbital,0.9966,640.8213291534186,10.767905,22.182099877819688,14.957132,False,True,1.3253682441661518,v2_main,True,False,True,False,
379,5839182174066052224,Orbital,0.9965,331.7767814040449,10.96933,0.4579876061704547,12.988483,True,False,1.5884342321832976,v2_main,False,True,True,False,SPURIOUS
380,1470687722314940800,Orbital,0.9965,973.4859402158248,66.182526,7.0906186004482255,15.327785,False,False,0.6345202421006314,v2_main,False,False,True,False,
381,6084565823337151232,Orbital,0.9965,1073.3890971893802,66.40636,5.184128552232632,15.64363,False,False,0.6092415921356978,v2_main,False,False,True,False,
382,1591195124431687040,Orbital,0.9965,621.6573695386446,40.844833,1.56922954960176,16.397745,False,False,0.5563636491832745,v2_main,False,False,True,False,
383,1830559870977294080,Orbital,0.9964,755.1243340962532,58.928627,30.43304624721562,13.12907,False,True,2.1430379261694155,v2_main,True,False,True,False,
384,5030092871887678208,Orbital,0.9964,838.2761046608042,58.91583,0.6823401794950867,15.990717,False,False,0.5551821306155794,v2_main,False,False,True,False,
385,2061745517972456576,AstroSpectroSB1,0.9963,164.14751917258968,188.24889,0.2906033865935264,12.863148,False,True,0.5537767097528951,v2_main,False,False,True,False,
386,2165818043058152576,Orbital,0.9962,853.7282629804084,30.214533,0.7597406071584458,13.4261675,False,True,2.1663241566346865,v2_main,False,False,True,False,
387,1105732806301350400,Orbital,0.9962,935.65628383026,49.62648,11.227718501762492,15.197646,False,False,0.5793640085513565,v2_main,False,False,True,False,
388,565172998431456384,AstroSpectroSB1,0.996,1263.9764423655836,40.62624,0.0210571578628624,9.100781,False,False,2.022938989120305,v2_main,False,False,True,False,
389,4576678637654618496,Orbital,0.996,981.553342557986,43.45609,0.8809413301554095,14.93188,False,False,0.6312409721810832,v2_main,False,False,True,False,
390,4585121443844723072,Orbital,0.9959,1261.016441315861,11.404665,13.895526308719711,15.384635,False,False,0.5422957618760924,v2_main,False,False,True,False,
391,4807307558125608704,Orbital,0.9959,231.46085405939868,35.239803,3.426975363392204,15.670408,False,False,0.5414998200910294,v2_main,False,False,True,False,
392,5249726023273495936,AstroSpectroSB1,0.9958,920.8118088436916,15.299916,0.2512931152646001,12.845079,False,True,2.273861028286718,v2_main,False,False,True,False,
393,5882322685400020224,Orbital,0.9958,957.4990810356204,18.648205,0.4227398868869695,13.030126,False,True,2.216654557881153,v2_main,False,False,True,False,
394,4814513516815693312,Orbital,0.9958,230.0606287921474,25.486856,27.68031141359116,16.046093,False,False,0.4895816467063157,v2_main,True,False,True,False,
395,1816676784309546880,Orbital,0.9956,572.7421370662573,171.96245,0.0220474651222052,13.832624,False,False,0.8537806657690011,v2_main,False,False,True,False,
396,4486205735675856000,Orbital,0.9956,272.8979454456478,160.74554,4.447927623136713,14.286651,False,False,0.5709355164220603,v2_main,False,False,True,False,
397,747362075151940096,Orbital,0.9956,234.1644872265693,81.24027,1.0547705630371706,14.307904,False,False,0.5150860826350547,v2_main,False,True,True,False,
398,2770929319593593472,Orbital,0.9955,994.6455150700796,83.36954,0.0238074981408861,14.807764,False,False,0.8683833076987334,v2_main,False,False,True,False,
399,1002301472598253056,Orbital,0.9955,970.3055944052468,125.87123,0.9479129826831438,14.828457,False,False,0.5591761419484338,v2_main,False,False,True,False,
400,3633910260790279936,Orbital,0.9954,502.23435498975584,114.648735,2.67666086974187,14.32233,False,False,0.5812211042218597,v2_main,False,False,True,False,
401,5879292706186247680,Orbital,0.9952,214.43999117852,66.47566,0.0837639563057194,14.676814,False,True,0.5785636723338851,v2_main,False,False,True,False,
402,1386979565629462912,Orbital,0.9951,873.082793258171,15.138141,7.08070458008806,15.436603,False,False,1.6117793356224954,v2_main,False,False,True,False,
403,4299209761617593856,AstroSpectroSB1,0.995,997.2756056179044,16.744442,4.923774524172543,12.756013,False,False,2.172950537073969,v2_main,False,False,True,False,
404,6081932321190956928,Orbital,0.995,468.2081940391637,133.38542,0.1578397167219065,14.645844,False,False,0.5732852149889828,v2_main,False,False,True,False,
405,4121620118218865408,Orbital,0.9948,756.7313274598548,13.13229,0.0482895356847965,9.465128,False,True,2.4234018505871164,v2_main,False,False,True,False,
406,2231278532962626176,Orbital,0.9948,672.9741488312503,50.923763,0.6768770298718264,13.71286,False,False,2.1189114128893545,v2_main,False,False,True,False,
407,6054914331235510272,AstroSpectroSB1,0.9948,744.0087308295158,54.246525,0.2897627272728785,10.930049,False,True,2.1187835191476347,v2_main,False,False,True,False,
408,1995223041572049152,Orbital,0.9946,350.63573625777747,42.927345,12.583106464801348,14.750322,True,True,0.6681536585534636,v2_main,False,False,True,False,
409,1132073909446788352,Orbital,0.9945,607.5938294239585,72.47243,6.109171870905682,15.593604,False,False,0.6248599359132538,v2_main,False,False,True,False,
410,484193863969090176,Orbital,0.9944,1025.1162984261082,27.8014,6.168141896246465,15.177829,False,False,0.5434337165717762,v2_main,False,False,True,False,
411,6416572288572864512,AstroSpectroSB1,0.9944,936.1232605684974,369.99744,0.1472199679010305,12.484946,False,False,0.3258690615185159,v2_main,False,True,True,False,
412,4258404346796582784,Orbital,0.994,541.0448219041696,36.955166,7.290646696190374,15.8468,False,True,0.6511754311277242,v2_main,False,False,True,False,
413,5335019710119628288,AstroSpectroSB1,0.9939,973.0346598826656,24.31961,0.2213747598232787,11.886198,False,True,2.0391873485378595,v2_main,False,False,True,False,
414,1260782225197846144,Orbital,0.9938,796.6151288243793,25.181395,2.3471803782363008,14.170198,False,False,1.1718818933320587,v2_main,False,False,True,False,
415,1499093536498936576,Orbital,0.9938,1046.0912877086628,82.93981,0.0398333951264907,14.637223,False,False,0.5495949965304103,v2_main,False,False,True,False,
416,2963110964149213184,Orbital,0.9935,910.7300953526786,10.668872,1.1160412988562898,16.954546,False,False,0.7122053864221599,v2_main,False,True,True,False,
417,5833240035272612736,Orbital,0.9933,543.2128938874142,84.53083,19.490187738702243,15.354634,False,True,0.5664035427948789,v2_main,False,False,True,False,
418,1387309380462292736,Orbital,0.9931,948.3497173933656,22.190302,5.408203540231753,18.158262,False,False,0.2310791876508937,v2_main,False,False,True,False,
419,6900673518684900096,Orbital,0.9926,885.2292893399969,15.035889,4.147979242261419,15.616204,False,False,0.6045303748738419,v2_main,False,False,True,False,
420,420760358106619520,AstroSpectroSB1,0.9923,621.9247928373869,15.918737,0.1712657020854669,12.872098,False,True,2.42772849127012,v2_main,False,False,True,False,
421,6898820601071896576,Orbital,0.9923,832.7645918384653,39.77333,1.452065050680183,14.809454,False,False,0.5884819058050134,v2_main,False,False,True,False,
422,1827955265387631744,AstroSpectroSB1,0.9922,1038.8597093824958,15.533158,0.4389528756078885,13.373935,False,True,2.098293271998985,v2_main,False,False,True,False,
423,304619975649100416,Orbital,0.9919,1092.096023218853,10.961401,20.26027396884028,14.625784,False,False,0.6851829036161189,v2_main,True,False,True,False,
424,4929923514307259392,Orbital,0.9919,144.92603473744654,42.43973,1.4133888517789113,15.245805,False,False,0.6698810747301328,v2_main,False,False,True,False,
425,4217146784087552,Orbital,0.9919,1010.2201777370096,14.177451,8.775184731310606,16.050014,False,False,0.6598081613255395,v2_main,False,False,True,False,
426,5310538121630464640,Orbital,0.9917,925.9691602745082,34.019257,3.437501877481487,16.228525,False,True,0.4410236241207386,v2_main,False,True,True,False,
427,3056409026894392448,AstroSpectroSB1,0.9913,546.4602494741624,30.428185,0.4589579873260092,12.630058,False,False,2.2138393656068867,v2_main,False,False,True,False,
428,2314595091706855680,AstroSpectroSB1,0.9912,586.6712968703262,29.66647,0.0526504389619057,11.7366085,False,False,2.2118122236688365,v2_main,False,False,True,False,
429,1345279281476995968,Orbital,0.9908,423.4816194387704,24.403399,0.0294493711574846,14.179119,False,False,1.3428976602112852,v2_main,False,False,True,False,
430,5648541293198448512,Orbital,0.9904,956.2390845947646,11.660588,2.412636170178509,15.134863,False,False,1.4996398551417085,v2_main,False,False,True,False,
431,3105216726008352640,Orbital,0.9904,675.001885844458,44.77508,11.87879990137518,15.776428,False,True,0.4457159722017973,v2_main,False,False,True,False,
432,5039979680444075392,Orbital,0.9903,553.3047797429405,83.796745,0.0361647251073352,12.719213,False,False,1.1816361569301352,v2_main,False,False,True,False,CONFIRMED
433,5280078282257211008,Orbital,0.9903,597.1780280345871,11.177913,19.855101239172207,17.114836,False,False,0.5101717498930836,v2_main,False,True,True,False,
434,5327240562221030528,Orbital,0.99,162.437942962467,71.90108,1.3387017765782787,13.049069,False,True,1.0416891217745845,v2_main,False,False,True,False,
435,3192979056939164928,Orbital,0.99,513.7356173785731,263.14795,15.158721316739904,13.577972,False,False,0.6091610783272268,v2_main,False,False,True,False,
436,529794253307478784,Orbital,0.9899,761.3341256008708,152.03421,4.050970980151766,14.507255,False,True,0.3401318619356292,v2_main,False,False,True,False,
437,1718221565349474176,AstroSpectroSB1,0.9897,353.85034665180086,143.59323,6.738809398616919,12.971858,True,False,0.6624251079771831,v2_main,False,False,True,False,
438,2084247641915567872,AstroSpectroSB1,0.9895,678.9814142624955,34.781982,0.1529523554189836,12.387898,False,True,2.113685240655441,v2_main,False,False,True,False,
439,4669739377677407872,Orbital,0.9895,918.4181068470482,19.145967,6.030503011276847,16.94276,False,False,0.7034074147813053,v2_main,False,False,True,False,
440,1632602010778931712,Orbital,0.9895,573.3634256254967,62.92718,9.233336008788168,15.609608,False,False,0.5327110503605816,v2_main,False,False,True,False,
441,6402842656814093440,Orbital,0.9893,815.9210430155966,121.98947,11.333277306290077,14.9728,False,False,0.5610409961620518,v2_main,False,False,True,False,
442,2001271420686637952,AstroSpectroSB1,0.9891,1091.3088215561572,29.675106,5.886125333496963,10.883972,False,True,2.0615671166374523,v2_main,False,False,True,False,
443,1870648649031735296,Orbital,0.9885,963.9276087331892,18.63037,0.2434362497021175,13.465396,False,True,2.097498887691972,v2_main,False,False,True,False,
444,2180259338015800704,AstroSpectroSB1,0.9881,1330.770561822695,18.461773,0.2319784531338849,11.796338,False,True,2.051534050812052,v2_main,False,False,True,False,
445,322080220298467200,Orbital,0.9879,1145.920310501878,33.71319,2.904876534440473,12.814234,False,False,1.1543394652136385,v2_main,False,False,True,False,
446,4568846026050648064,Orbital,0.9875,827.1431684115408,15.413624,2.9703871506889112,16.443369,False,False,0.6876302447105894,v2_main,False,False,True,False,
447,5560274870544002944,Orbital,0.9874,322.736726399942,87.77561,2.8617072323375536,14.631502,False,False,0.5969217522123715,v2_main,False,False,True,False,
448,4509011462269157888,Orbital,0.9872,938.2699382619822,37.494488,0.283021496316577,13.097405,False,True,2.147511136549312,v2_main,False,False,True,False,
449,3025192242511543936,Orbital,0.9871,808.2044923446934,47.15774,0.8300623221878073,15.612688,False,False,0.6134980353545921,v2_main,False,False,True,False,
450,2195125078815029632,AstroSpectroSB1,0.9868,1418.964960580814,58.86801,0.0101222580409748,9.157566,False,False,1.988319827289943,v2_main,False,False,True,False,
451,4987982091940017280,Orbital,0.9867,475.0388768020412,32.90106,21.261000698536662,15.930246,False,False,0.5690206496077732,v2_main,True,False,True,False,
452,6398579369196480768,Orbital,0.9866,713.3411332028301,53.36131,0.3342614686857087,15.956996,False,False,0.6058474614046928,v2_main,False,False,True,False,
453,5017979277407639808,Orbital,0.9865,455.9050762593829,49.981712,0.9784565390661484,15.923729,False,False,0.5078153866913757,v2_main,False,False,True,False,
454,2164564290565627008,AstroSpectroSB1,0.9862,1311.821302428637,14.330914,0.3440973612242385,12.473694,False,True,2.1296753749328614,v2_main,False,False,True,False,
455,5465606094755544704,Orbital,0.9862,922.622914785558,22.962732,17.214924819100894,14.772383,False,False,0.6866560468774577,v2_main,False,False,True,False,
456,5780469460033566848,Orbital,0.9862,579.7349314578852,42.42978,23.525992466069237,16.087463,False,False,0.5678986597950052,v2_main,True,False,True,False,
457,276061123196785920,Orbital,0.9859,797.3354755866854,21.197937,0.1067246483454975,13.070501,False,True,2.283908790859491,v2_main,False,False,True,False,
458,555172149902053888,Orbital,0.9855,863.2629173953795,18.683825,0.3444823600715658,16.805199,False,False,0.5752351314246453,v2_main,False,False,True,False,
459,5536921724608001664,AstroSpectroSB1,0.9853,784.2733647655083,26.466906,0.5238819980839176,13.141791,False,True,2.213982849384289,v2_main,False,False,True,False,
460,3562859475806265984,Orbital,0.9849,871.8106629490181,29.001492,4.83690677187548,16.317133,False,False,0.6163825461181621,v2_main,False,False,True,False,
461,543273475585783424,Orbital,0.9848,859.4550804201073,152.45827,3.969404544085939,15.166097,False,False,0.5394633525100738,v2_main,False,False,True,False,
462,1277554141209534720,Orbital,0.9843,614.3582822188629,42.564728,13.282426687731196,16.186472,False,False,0.6581355215153557,v2_main,False,False,True,False,
463,5235723605260629760,AstroSpectroSB1,0.9841,886.4494394323765,25.391487,1.2669173402580771,12.298504,False,True,1.9766904677596635,v2_main,False,True,True,False,
464,4800186124391956736,Orbital,0.9838,932.4212744624704,16.369837,11.902424915573906,15.718712,False,False,0.8032078202794566,v2_main,False,False,True,False,
465,5825458864532228096,Orbital,0.9836,631.5991777716656,33.34387,2.104875815727769,16.387627,False,True,0.7164570735900391,v2_main,False,False,True,False,
466,5541388898616068224,Orbital,0.9834,887.5689572347645,17.487896,0.3504084456174609,13.136244,False,True,2.2004174937244563,v2_main,False,False,True,True,
467,5541879147666574848,AstroSpectroSB1,0.9834,1029.5083288175806,24.53482,0.0262522091156275,10.225625,False,True,2.1332104635778752,v2_main,False,False,True,False,
468,3181760121325159296,Orbital,0.9831,730.4122805757447,15.847416,2.948823207425524,16.575592,False,False,0.6291994647936885,v2_main,False,True,True,False,
469,1985420517450487040,Orbital,0.983,456.8368287068511,36.367496,4.255908540338524,16.108753,False,True,0.5946541365601126,v2_main,False,False,True,False,
470,5207982858145913344,Orbital,0.9829,945.580097720826,48.326153,13.407402772076937,15.221054,False,False,1.1082009128527208,v2_main,False,False,True,False,
471,1302344314485094144,Orbital,0.9827,951.7161333474552,12.898433,1.7475434156024776,17.185057,False,False,0.5874369869039421,v2_main,False,False,True,False,
472,1479598198906350336,Orbital,0.9821,741.9926258214313,117.20687,0.4586784933246221,15.113306,False,False,0.486256670355533,v2_main,False,False,True,False,
473,4232521495173419392,Orbital,0.982,640.148172900915,31.582502,1.123743315752356,15.720876,False,False,0.7344675626085561,v2_main,False,False,True,False,
474,4505797933387041024,Orbital,0.982,778.1918310904058,47.803875,0.2220915196546725,14.820021,False,True,0.5399501494566268,v2_main,False,False,True,False,
475,1843288397374797696,Orbital,0.9818,1058.308596564999,23.412762,0.155991537327936,15.686055,False,False,0.5848290466808945,v2_main,False,False,True,False,
476,1919775721898098688,Orbital,0.9817,754.941790181835,73.42678,0.1870677775127313,13.945654,False,False,0.8921808789244269,v2_main,False,False,True,False,
477,724776044732898176,Orbital,0.9817,899.4528701388111,25.839428,1.3825990470990643,16.406847,False,False,0.6094407521353711,v2_main,False,False,True,False,
478,5929211736672889472,Orbital,0.9816,442.32756527656426,85.99091,26.139164718314557,13.469933,False,True,1.1252885043952665,v2_main,True,False,True,False,
479,5715883425470359296,Orbital,0.9813,951.8814943380648,24.443487,0.1317235554949931,15.991178,False,True,0.5738129200996164,v2_main,False,False,True,False,
480,2768782798017609728,Orbital,0.9809,256.0671172564794,25.387018,2.591102416863866,15.271661,False,False,0.5928624515453543,v2_main,False,False,True,False,
481,4549279357641331840,Orbital,0.9806,724.1289701681377,99.73499,3.3030267354663776,14.5749035,False,False,0.6230449262422998,v2_main,False,False,True,False,
482,5272185575478187264,Orbital,0.9805,613.5538316906169,27.185406,1.500615469184971,13.666647,False,False,1.9974760051230456,v2_main,False,False,True,False,
483,6396515414073045632,Orbital,0.9804,1132.5050743476745,21.34394,0.5064520550236237,13.417535,False,False,2.033954216375056,v2_main,False,False,True,False,
484,724882972238781056,Orbital,0.9803,456.24120336479285,134.33565,2.4065905829304266,14.432296,False,False,0.5373604687741994,v2_main,False,False,True,False,
485,4594177811881883264,Orbital,0.9793,828.2951512169778,48.02005,0.3308827258428803,16.101854,False,False,0.5865323834828015,v2_main,False,False,True,False,
486,544109963416376192,Orbital,0.9792,556.0864508079128,96.46187,3.738846438563016,15.454294,False,False,0.494458665975376,v2_main,False,False,True,False,
487,4604635095175048960,Orbital,0.9789,701.8852250472586,22.338957,27.57618237412045,16.630001,False,False,0.5965300123348592,v2_main,True,False,True,False,
488,5548810022279673088,Orbital,0.9787,397.04855198236334,37.282562,0.7461951930206423,15.2384405,True,False,0.5061713321055258,v2_main,False,False,True,False,
489,4037114609474235264,Orbital,0.9785,842.2976109806115,92.42477,7.463141351923236,14.305891,False,True,0.5606844452618662,v2_main,False,False,True,False,
490,2078698617187818112,AstroSpectroSB1,0.9782,910.7799426614724,54.33237,2.63311785526402,12.028622,False,True,1.987999613890904,v2_main,False,False,True,False,
491,5056341581697159040,Orbital,0.9782,716.4617275546449,52.712532,0.9596252853426924,15.910336,False,False,0.6138845747338872,v2_main,False,False,True,False,
492,2076368064858958592,Orbital,0.9778,838.8800121584466,24.912548,0.165898112761175,12.754489,False,True,1.707042227224878,v2_main,False,False,True,False,
493,3230909699835966464,Orbital,0.9772,594.931790730546,82.29516,0.2013646625144979,15.111532,False,False,0.6621301794048472,v2_main,False,False,True,False,
494,2047180394837955840,Orbital,0.9768,280.76543262481647,33.478954,5.537477821219225,15.876647,False,True,0.5949161610532621,v2_main,False,False,True,False,
495,539586984896878976,Orbital,0.9767,896.4560123161685,49.43901,7.655050807637127,15.913935,False,False,0.6397927859841969,v2_main,False,False,True,False,
496,2927550868333231232,Orbital,0.9756,479.9041730292136,39.35131,18.81319304219545,15.968408,False,True,0.4500115178801692,v2_main,False,False,True,False,
497,220123911510053248,AstroSpectroSB1,0.9755,758.7596831262114,47.43568,0.0352878527835517,11.988397,False,False,2.002309044986602,v2_main,False,False,True,False,
498,4771965887154020992,Orbital,0.9751,666.7936456284178,10.051113,0.13224603377914,14.531445,False,False,1.3011444330847015,v2_main,False,False,True,False,
499,5469275298200318336,Orbital,0.9748,757.4806720598389,20.850296,26.49539965515221,16.22132,False,False,0.5120698653556665,v2_main,True,False,True,False,
500,4241312301103094400,Orbital,0.9747,495.1737891649428,54.763058,8.463752775822154,15.126642,False,False,0.6413867596902618,v2_main,False,False,True,False,
501,4777062772088122880,Orbital,0.9746,691.1184127170942,15.938754,12.85481657398123,17.029919,False,False,0.562290921914033,v2_main,False,False,True,False,
502,4730517631681455232,Orbital,0.9743,735.1659414263822,50.856857,1.9047785421142571,15.904727,False,False,0.574620047817775,v2_main,False,False,True,False,
503,5761922554295015936,Orbital,0.9742,739.1912010735443,122.42242,0.005179367600664,13.640528,False,False,0.6536147023661871,v2_main,False,False,True,False,
504,5390746017378194688,Orbital,0.9741,709.1021026830302,77.01159,3.9369301922056743,14.997914,False,False,0.597754333143308,v2_main,False,False,True,False,
505,4608282896798203776,Orbital,0.9736,489.59030277170274,53.363655,25.10175038991391,15.341301,False,False,0.6881189506724805,v2_main,True,False,True,False,
506,2192876508819218304,Orbital,0.9736,159.92132105342336,44.235554,3.1967184277968093,15.170743,False,True,0.6143104404892641,v2_main,False,False,True,False,
507,1529690127601558400,Orbital,0.9734,172.4422030772837,74.04381,19.188688068996992,14.424852,False,False,0.5677969295149076,v2_main,False,False,True,False,
508,4524807699152454144,Orbital,0.9733,947.2013263950696,15.861299,0.0836955026083938,14.796396,False,False,1.408827089713793,v2_main,False,False,True,False,CONFIRMED
509,1006730820831295616,AstroSpectroSB1,0.9733,496.23702035376056,683.59,0.0030833024334286,11.990702,False,False,0.5852906034002712,v2_main,False,False,True,False,
510,1478956187196952192,Orbital,0.9732,1375.0673654567547,13.608798,0.0560506041923628,14.153197,False,False,0.6376935907259667,v2_main,False,False,True,False,
511,5298959130301466112,AstroSpectroSB1,0.9726,924.7633105022496,14.404197,0.0527856625121077,12.475628,False,True,2.121444199223198,v2_main,False,False,True,False,
512,464409732777473408,AstroSpectroSB1,0.9716,1378.7891994729844,24.028898,0.0761645181294608,9.600082,False,True,2.022489795362548,v2_main,False,False,True,False,
513,2141607003165968256,Orbital,0.9714,196.9663831426132,23.174969,3.1092799507501074,14.797321,False,False,0.6228768266657858,v2_main,False,False,True,False,
514,4921951024213463040,Orbital,0.9713,652.928355421206,19.325886,8.043850478302517,16.537863,False,False,0.6902707273416596,v2_main,False,False,True,False,
515,6140530793386059264,Orbital,0.9712,607.2362625692613,44.462646,15.245194883545697,16.027472,False,False,0.4981957506019406,v2_main,False,False,True,False,
516,5945213238601717504,Orbital,0.9706,1077.1212831652433,11.316105,0.0693833622792902,10.5125065,False,False,2.1546984777558844,v2_main,False,False,True,False,
517,5206819403045075200,Orbital,0.9705,900.4992903622579,30.91319,0.8525063435754641,16.041292,False,False,0.7710751245225675,v2_main,False,False,True,False,
518,5275668450356757888,Orbital,0.9704,472.10229855210525,22.73406,1.5030624549509843,16.376379,False,False,0.6175541477023206,v2_main,False,False,True,False,
519,5386599789094748672,AstroSpectroSB1,0.9703,565.4820065408942,51.097214,0.4168024811867904,12.317994,False,False,2.0086860194741325,v2_main,False,False,True,False,
520,5258008128981489792,Orbital,0.97,1053.7709921897708,11.832825,0.2408157948547215,13.965938,False,True,2.11445804613396,v2_main,False,False,True,False,
521,4071681846220462464,Orbital,0.9699,1143.1107260228137,13.023161,25.44499391678921,13.834428,False,False,0.6613274041061711,v2_main,True,False,True,False,
522,3551239802564597888,Orbital,0.9697,1106.2848909982408,20.027239,14.986087424326138,15.599422,False,False,0.544784593203165,v2_main,False,False,True,False,
523,3562207946447390080,Orbital,0.9696,882.9051656544632,146.15451,0.2211347523018549,14.201505,False,False,0.5635511608063491,v2_main,False,False,True,False,
524,6455095503816096512,Orbital,0.9693,467.28503973542985,65.42752,2.032444242440451,15.074119,False,False,0.598496577785904,v2_main,False,False,True,False,
525,4917506866933336192,Orbital,0.9689,1028.2033558061596,19.7474,0.4652625083691127,15.590462,False,False,0.5751867409998613,v2_main,False,False,True,False,
526,4037427592356364032,Orbital,0.9674,765.6660885633099,28.264824,0.0165373100038849,14.223818,False,True,0.7960137404234794,v2_main,False,False,True,False,
527,4721434909721793536,Orbital,0.9674,484.7192992063897,31.329844,14.13868324779145,16.277279,False,False,0.5439909417256833,v2_main,False,False,True,False,
528,5223720271157843072,Orbital,0.9668,469.25921676753615,24.885084,23.690300130617207,16.204218,False,False,0.6509487879579678,v2_main,True,False,True,False,
529,4047145935014201344,Orbital,0.9664,136.99572120151245,39.87457,9.585613313341732,14.609216,False,False,0.593040671689459,v2_main,False,False,True,False,
530,1192290072493193216,Orbital,0.9657,894.069364770832,41.231968,31.906849110275218,14.996537,False,False,0.6396230864302022,v2_main,True,False,True,False,
531,6852732131654780288,Orbital,0.9655,576.5381556900827,79.255295,1.415691004000096,14.962603,False,False,0.6434740800027151,v2_main,False,False,True,False,
532,2000590857343031040,Orbital,0.9646,990.5320730998164,10.172448,2.041881374913537,16.155525,False,True,0.6438051573941954,v2_main,False,False,True,False,
533,3153931894346695808,Orbital,0.9646,738.189479465687,130.37535,0.1248517104771156,13.6518135,False,True,0.5865012651169438,v2_main,False,False,True,False,
534,6849244583851073024,Orbital,0.9644,765.668618289921,59.64233,3.883671117527897,14.556652,False,False,0.5518402453862304,v2_main,False,False,True,False,
535,5366512781105600640,Orbital,0.9643,898.9453590351512,27.896696,8.920038609987671,16.215673,False,False,0.5442572661863799,v2_main,False,False,True,False,
536,6649484280525523584,Orbital,0.9639,583.3783699022424,51.23338,9.434976101106816,15.100328,False,False,0.62515362473286,v2_main,False,False,True,False,
537,1834608990029533312,Orbital,0.9637,889.1278792784178,98.4506,1.343839384000576,14.93713,False,True,0.5964079455576091,v2_main,False,False,True,False,
538,4737861579080696064,Orbital,0.9634,855.2463064375713,34.920654,0.3053924347255253,15.888672,False,False,0.5552699888581158,v2_main,False,False,True,False,
539,5409764716692743040,Orbital,0.963,832.1435589037786,38.480022,0.6769166748445108,13.541317,False,True,1.949899068092361,v2_main,False,False,True,False,
540,2004687981268082048,Orbital,0.9626,1119.0525524457255,11.252406,0.144214997833724,13.552723,False,True,1.9765410976139264,v2_main,False,False,True,False,
541,5655052704135368320,Orbital,0.9626,242.2161859107864,39.33598,0.246501765319743,14.982057,False,False,0.5439801655239015,v2_main,False,False,True,False,
542,510867943039802368,Orbital,0.9623,926.4074421898728,17.582773,0.6643512616487318,17.845736,False,True,0.3528114098610433,v2_main,False,False,True,False,
543,5938730445019006592,Orbital,0.9622,865.3389643114491,138.76477,0.2483133704819524,14.221455,False,True,0.5228958926136794,v2_main,False,True,True,False,
544,1464711807899087872,Orbital,0.9621,847.2039967977466,50.585835,1.92820584310704,13.816935,False,False,0.6049710179868707,v2_main,False,False,True,False,
545,4046098993834886656,Orbital,0.9618,920.3844273043272,17.721666,8.668694773184434,10.33446,False,True,1.9357744906160883,v2_main,False,False,True,False,
546,1080565569256845568,Orbital,0.9617,256.95354127909,26.210478,7.209404397888018,12.9898,False,False,1.6222741615481668,v2_main,False,False,True,False,
547,1007735808819943680,Orbital,0.9617,570.9867175304006,34.982285,4.421411847556159,16.170841,False,False,0.5862178071272092,v2_main,False,False,True,False,
548,1731914127247532544,Orbital,0.9614,568.622688974467,47.483795,23.441921227553184,15.404524,False,False,0.5830058280766849,v2_main,True,False,True,False,
549,1141313208734964480,Orbital,0.9612,730.188926086893,165.90561,2.472709443714773,14.225927,False,False,0.6073392482069583,v2_main,False,False,True,False,
550,5446310318525312768,AstroSpectroSB1,0.961,866.5581398986174,47.027348,0.0108890922152,10.372846,False,False,1.3588280157135293,v2_main,False,False,True,False,UNKNOWN
551,5877686693317092224,AstroSpectroSB1,0.96,632.1710860020252,68.118286,0.0483851075904704,8.37271,False,True,1.9793771015572847,v2_main,False,False,True,False,
