DETUID,IAUNAME,RA,DEC,DET_LIKE_0,primary_100,ls10_NWAY_p_any,ls10_NWAY_match_flag,ls10_LS10_RA,ls10_LS10_DEC,ls10_class_gal_exgal,ls10_Class_STAREX,ls10_Exgal_prob_STAREX,ls10_class_jetted,ls10_dered_mag_r,ls10_LS10_TYPE,ls10_n_alt,gdr3_NWAY_p_any,gdr3_NWAY_match_flag,gdr3_GDR3_RA,gdr3_GDR3_DEC,gdr3_GDR3_PQSO,gdr3_GDR3_PGal,gdr3_GDR3_Pstar,gdr3_GDR3_parallax,gdr3_GDR3_parallax_over_error,gdr3_GDR3_phot_g_mean_mag,gdr3_n_alt,cw_NWAY_p_any,cw_NWAY_match_flag,cw_CW2020_RA,cw_CW2020_DEC,cw_CW2020_w1mpro,cw_CW2020_w2mpro,cw_n_alt,in_ls10,in_gdr3,in_cw,gdr3_dsc_max,gdr3_dsc_label,ls10_gdr3_sep,diff_object_0.5,class_conflict_0.5,tier_0.5,diff_object_0.8,class_conflict_0.8,tier_0.8
sb03_030108_020_ML00244_001_c030,3eRASS J020252.6-170858,30.719220588135542,-17.149543605165263,41.712345,False,0.99977666,1.0,30.72001420069859,-17.14929453135649,4.0,0.0,0.9385664674603139,0.0,19.03272926412408,PSF,0.0,0.9999816,1.0,30.72001420069859,-17.14929453135649,1.0,0.0,0.0,-0.17564482696614384,-0.65000933,19.058798,0.0,0.9993343,1.0,30.7199483,-17.1493006,15.903,14.805,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_209078_020_ML01034_001_c030,3eRASS J135522.4+104106,208.84346264103385,10.685075221461267,7.5896835,False,0.27565104,1.0,208.84505610315472,10.686310248553198,4.0,0.0,0.9058332785977596,0.0,22.634860641488746,REX,0.0,0.1836995,1.0,208.84553303251556,10.684540714883532,5.308e-05,1.02e-06,0.99994475,0.8679357763952203,0.9412708,20.580744,0.0,0.23401472,1.0,208.8443011,10.6847367,16.283,16.083,0.0,True,True,True,0.99994475,STAR,6.589956853989664,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sb03_218084_020_ML00199_001_c030,3eRASS J142530.2+052736,216.37616654706255,5.460024184499194,40.240665,False,0.9997074,1.0,216.37578946389533,5.459899533385756,5.0,0.0,0.9811013681199248,0.0,20.930488016062725,REX,0.0,0.0,1.0,216.3850962442153,5.468147677303854,9.524e-05,0.00011146,0.9993985,,,21.522661,0.0,0.9989201,1.0,216.3758078,5.4599147,15.739,15.168,0.0,True,True,True,0.9993985,STAR,44.65507565650484,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_200159_020_ML00406_001_c030,3eRASS J131412.8-681155,198.55351805942857,-68.19873048185873,9.696952,False,,,,,,,,,,,,0.7242703,1.0,198.54997794012394,-68.19704115095942,0.00030346,2.3e-06,0.9996899,-0.2580590256991628,-1.1930873,19.10535,0.0,0.88673604,1.0,198.5501342,-68.1970942,14.018,12.994,0.0,False,True,True,0.9996899,STAR,,False,False,T3_no_ls10_gdr3_dsc_only,False,False,T3_no_ls10_nothing
sm03_033111_020_ML01615_001_c030,3eRASS J021340.1-211314,33.41717303814696,-21.22065773509143,7.4664936,False,6.0266982e-05,1.0,33.42047680715975,-21.217996890418444,5.0,0.0,0.999585851475875,0.0,25.622309142619144,PSF,0.0,2.2499578e-06,1.0,33.4100098827788,-21.22219464958453,0.0,1.0,0.0,,,20.892483,0.0,0.0017194063,1.0,33.4202611,-21.2172336,18.815,17.267,0.0,True,True,True,1.0,GALAXY,38.23930714096556,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_170120_020_ML00999_001_c030,3eRASS J112143.0-305842,170.429446224209,-30.97841439698791,7.5100217,False,0.024584332,1.0,170.42804841684622,-30.976433832202737,4.0,0.0,0.842450024545987,0.0,25.467354553937327,REX,0.0,7.8894054e-08,1.0,170.42345968207465,-30.97452539880369,0.00026044,2.438e-05,0.99915403,,,20.914898,0.0,0.5935337,1.0,170.4280948,-30.9764492,17.222,16.236,0.0,True,True,True,0.99915403,STAR,15.741807388538321,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_072123_020_ML00793_001_c030,3eRASS J045350.8-321658,73.46188975779909,-32.282831217828665,19.576279,False,0.46066046,1.0,73.46096671020844,-32.281723589709344,5.0,0.0,0.9857701389746862,0.0,21.29230033105952,SER,0.0,0.0,1.0,73.46281540811486,-32.29315536126908,0.0,0.0,0.9999899,0.9942372789490884,5.601441,19.001734,0.0,0.5755679,1.0,73.4609085,-32.2816965,15.486,15.207,0.0,True,True,True,0.9999899,STAR,41.5372315082419,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_249123_020_ML00319_001_c030,3eRASS J163136.0-321452,247.90037707765876,-32.24788758262321,8.154644,False,,,,,,,,,,,,0.026933204,1.0,247.90267773927206,-32.247649880114224,0.0,0.0,0.99999577,0.6655355459403451,4.535021,18.12341,0.0,0.28537512,1.0,247.9024386,-32.2473301,15.368,15.124,1.0,False,True,True,0.99999577,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_178117_020_ML00631_001_c030,3eRASS J114937.8-263027,177.4078459084968,-26.507756411356958,9.420992,False,0.007886869,1.0,177.40711721527381,-26.508959496445986,5.0,0.0,0.9999459570148597,0.0,23.830598656517033,REX,0.0,6.775051e-05,1.0,177.40393440759547,-26.50452146646604,0.0,0.0,0.99999213,0.2371791705330576,3.1907978,16.980556,0.0,0.052305035,1.0,177.405778,-26.5089567,16.847,16.685,0.0,True,True,True,0.99999213,STAR,18.984070145135103,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_180126_020_ML00174_001_c030,3eRASS J120500.1-355606,181.25055330235318,-35.93503767139399,26.54037,False,0.96895397,1.0,181.2524954360547,-35.93469497645926,4.0,0.0,0.9462543200312685,0.0,20.42496145524201,DEV,0.0,1.0304646e-11,1.0,181.24419312806862,-35.93363544343309,0.0,0.0,0.99914616,1.608743374382163,14.204006,17.628733,0.0,0.84036434,1.0,181.25256,-35.9347074,15.503,15.043,0.0,True,True,True,0.99914616,STAR,24.49891141681787,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_100129_020_ML01322_001_c030,3eRASS J064415.6-390140,101.06538008811127,-39.02800154753663,7.8215036,False,,,,,,,,,,,,0.0017230011,1.0,101.0597866467018,-39.02780037636659,0.0,0.0,0.9999953,0.07206287985056022,1.4659745,17.017632,0.0,0.13397558,1.0,101.0674119,-39.0276152,16.697,16.067,0.0,False,True,True,0.9999953,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_238168_020_ML00931_001_c030,3eRASS J155752.1-764144,239.46737725535172,-76.69557216372009,6.8885493,False,0.5215536,1.0,239.46993364618365,-76.6952623829889,2.0,0.0,,0.0,inf,SER,0.0,0.014093933,1.0,239.46727055310654,-76.69776681119353,0.0,0.0,0.9999909,0.22179034716111648,0.47613767,20.336363,0.0,0.9061433,1.0,239.4700201,-76.6952093,15.098,14.618,0.0,True,True,True,0.9999909,STAR,9.281967171022538,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_111153_020_ML01690_001_c030,3eRASS J071753.3-641313,109.47236308340918,-64.22042997439881,10.670276,False,0.17308627,1.0,109.47016395089318,-64.22037522244527,4.0,0.0,0.7587074078693383,0.0,20.59961843114013,EXP,0.0,0.00012705721,1.0,109.48052499321292,-64.21977574281307,0.0,0.0,0.9999898,0.09101336606628345,0.7177079,18.409885,0.0,0.17825244,1.0,109.4701361,-64.2204798,15.752,15.7,1.0,True,True,True,0.9999898,STAR,16.364994205946033,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_129060_020_ML00390_001_c030,3eRASS J083203.6+295556,128.01514340601722,29.932496465058065,7.0001698,False,0.999336,1.0,128.0169934695314,29.93283575146622,5.0,0.0,0.9610288689829739,0.0,20.54676747136358,PSF,0.0,0.9035127,1.0,128.0169934695314,29.93283575146622,0.9406007,8.5e-07,0.05939825,-0.8860885425042755,-1.186476,20.430767,0.0,0.97277904,1.0,128.0169736,29.932701,16.263,15.331,0.0,True,True,True,0.9406007,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_183111_020_ML00409_001_c030,3eRASS J121122.2-201235,182.84283382654363,-20.209901464824572,11.385239,False,0.95954645,1.0,182.84255234914937,-20.21146931312079,5.0,0.0,0.9705823489318491,0.0,21.186982027238297,PSF,0.0,4.6584915e-07,1.0,182.84132320103052,-20.2154003227602,0.0,0.0,0.9999857,0.25859910499475347,1.0848387,18.907917,0.0,0.21492267,1.0,182.842571,-20.211513,17.263,16.835,0.0,True,True,True,0.9999857,STAR,14.748278336325878,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_047144_020_ML00190_001_c030,3eRASS J031227.8-525632,48.11597378566325,-52.94227072113394,77.638855,False,0.99999696,1.0,48.1159772924476,-52.942255541711624,5.0,0.0,0.9985376706868706,0.0,19.110386263325896,REX,0.0,0.99998826,1.0,48.1159772924476,-52.942255541711624,0.9999992,7.7e-07,0.0,0.1193494922273518,0.47374186,19.479786,0.0,0.9999442,1.0,48.1159316,-52.9422416,14.333,13.355,0.0,True,True,True,0.9999992,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_217105_020_ML00835_001_c030,3eRASS J142907.4-153409,217.28110610422323,-15.569240452157572,8.428073,False,0.96682334,1.0,217.2806090596746,-15.57055929344507,5.0,0.0,0.9871228599239897,0.0,22.467673642766716,PSF,0.0,0.0,1.0,217.27355811529802,-15.559602819727806,1e-08,3.791e-05,0.9999474,-0.08832417745500659,-0.057901833,20.78373,0.0,0.21676005,1.0,217.2806876,-15.5704263,17.786,17.236,0.0,True,True,True,0.9999474,STAR,46.40761845452308,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_056147_020_ML00554_001_c030,3eRASS J034805.7-555954,57.02413145970739,-55.99853862741072,29.90248,False,0.9780478,1.0,57.02578617788339,-55.99978028335261,4.0,0.0,0.9312753899410932,0.0,20.971375699491997,PSF,0.0,0.0,1.0,57.01016210295129,-55.99801894649174,0.0,0.0,0.9998619,1.5432726717944854,67.68628,15.3812685,0.0,0.41879928,1.0,57.0257969,-55.9999546,17.288,16.284,0.0,True,True,True,0.9998619,STAR,32.08569646998339,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_158108_020_ML00171_001_c030,3eRASS J103657.3-182410,159.23885282530887,-18.402985260873137,27.514435,False,0.98372144,1.0,159.23961281249595,-18.403732295863357,4.0,0.0,0.9201035969237922,0.0,21.021377914131264,REX,0.0,0.0,1.0,159.24940146120645,-18.39702270593936,0.0,0.0,0.9999919,0.34211791723511986,16.45748,12.962855,0.0,0.9896731,1.0,159.2396956,-18.4036645,16.368,15.581,0.0,True,True,True,0.9999919,STAR,41.24880189637315,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_026150_020_ML00011_001_c030,3eRASS J013803.4-590404,24.51441735581907,-59.06789836262114,868.21533,False,0.9999196,1.0,24.513837756277137,-59.06795265798188,-5.0,1.0,6.217711900614154e-14,0.0,13.401035877401297,PSF,0.0,0.9997527,1.0,24.513837756277137,-59.06795265798188,0.0,0.0,0.9982583,23.33299277941035,1185.9087,12.827383,0.0,0.99925405,1.0,24.5137746,-59.0679547,8.916,8.723,0.0,True,True,True,0.9982583,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_225099_020_ML00772_001_c030,3eRASS J145809.6-090409,224.5404042375136,-9.06930027756661,7.246056,False,0.99824053,1.0,224.53882422041403,-9.069325886573223,5.0,0.0,0.9664165358869047,0.0,19.24182027953217,PSF,0.0,0.9958642,1.0,224.53882422041403,-9.069325886573223,1.0,0.0,0.0,-0.08483834611829708,-0.21909118,19.42898,0.0,0.97860545,1.0,224.5386771,-9.0693297,16.327,15.555,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_006168_020_ML00349_001_c030,3eRASS J001417.9-792046,3.574790807490205,-79.34628336246057,26.948776,False,0.99861604,1.0,3.5764610321348087,-79.347074477451,4.0,0.0,0.8532600266593868,0.0,21.107630985119187,PSF,0.0,6.523737e-10,1.0,3.550291095119144,-79.34408308725774,0.0,0.0,0.9999528,1.524959025231615,84.65374,14.823428,0.0,0.98393303,1.0,3.5757996,-79.3471231,16.079,15.053,0.0,True,True,True,0.9999528,STAR,20.4764645192124,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_137138_020_ML00550_001_c030,3eRASS J090209.3-472036,135.53875553635123,-47.34341139826443,6.6241536,False,,,,,,,,,,,,0.041807152,1.0,135.54197361067637,-47.34369372591401,0.0,0.0,0.9999905,0.6938760606064358,5.5122485,18.5732,0.0,0.27998483,1.0,135.5392561,-47.3433809,14.859,14.636,1.0,False,True,True,0.9999905,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_098153_020_ML00655_001_c030,3eRASS J063053.3-620832,97.72223413558002,-62.1422700699557,87.46715,False,0.9994669,1.0,97.72146353137686,-62.14195335986619,5.0,0.0,0.9611885453870371,0.0,21.255440576223233,PSF,0.0,7.0469123e-06,1.0,97.72594308123045,-62.14085671467653,0.0,0.0,0.99998254,0.05743046852631285,0.25936207,19.216618,0.0,0.98213995,1.0,97.7213857,-62.1419526,16.056,15.344,0.0,True,True,True,0.99998254,STAR,8.507114720562685,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_040129_020_ML01324_001_c030,3eRASS J024438.4-380505,41.16001099932863,-38.084819838755365,8.564741,False,0.98214036,1.0,41.16281734696933,-38.08666762349622,5.0,0.0,0.9705535310838184,0.0,20.324009064646788,PSF,0.0,0.35477918,1.0,41.16281734696933,-38.08666762349622,1.0,0.0,0.0,0.5287950187190318,1.0515511,20.319601,0.0,0.89889836,1.0,41.1628203,-38.0866576,16.407,15.312,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_115117_020_ML00002_001_c030,3eRASS J074403.1-274935,116.01324257049534,-27.82641314406065,471.8157,False,,,,,,,,,,,,0.9987654,1.0,116.01322645001468,-27.826584248137657,0.0,0.0,0.9999466,2.112789313935303,174.7254,10.957889,0.0,0.9988493,1.0,116.0132231,-27.8265812,8.883,8.884,0.0,False,True,True,0.9999466,STAR,,False,False,T3_no_ls10_gdr3_dsc_only,False,False,T3_no_ls10_gdr3_dsc_only
sm03_117132_020_ML01007_001_c030,3eRASS J074912.4-422150,117.30167619344118,-42.36410533012381,8.56387,False,,,,,,,,,,,,0.16528057,1.0,117.30284161877924,-42.362762103568606,0.0,0.0,0.99983215,2.6327669995030094,33.07919,16.94546,0.0,0.9265737,1.0,117.3023734,-42.3631344,11.714,11.717,0.0,False,True,True,0.99983215,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_225147_020_ML00668_001_c030,3eRASS J145230.4-575932,223.12682039113236,-57.992286555501416,6.4592633,False,,,,,,,,,,,,0.01280276,1.0,223.1277444696144,-57.990565354671936,0.0,0.0,0.9999985,3.4572157337524545,2.3877373,20.769716,2.0,0.054291386,1.0,223.1259455,-57.9900391,12.701,12.939,1.0,False,True,True,0.9999985,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_171138_020_ML00785_001_c030,3eRASS J113148.4-490254,172.95177014826575,-49.048443787336566,6.488223,False,,,,,,,,,,,,0.031731315,1.0,172.94977478002158,-49.04979826534043,3.7e-07,0.0,0.9999965,0.25974792027986754,0.2762592,20.769102,0.0,0.15192199,1.0,172.9524927,-49.0511407,17.234,16.446,0.0,False,True,True,0.9999965,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_129081_020_ML00148_001_c030,3eRASS J083511.3+080554,128.79718280698665,8.098585157156602,28.097935,False,0.9992356,1.0,128.7965113924154,8.098826977348663,4.0,0.0,0.9241132885797735,0.0,19.017237380125948,DEV,0.0,0.9602428,1.0,128.7965113924154,8.098826977348663,0.95571756,0.02421685,0.0200656,1.2948082409684516,1.4270365,20.345924,0.0,0.98964113,1.0,128.796478,8.0988228,14.737,14.215,0.0,True,True,True,0.95571756,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_146129_020_ML00786_001_c030,3eRASS J094357.7-401226,145.99058621111277,-40.207457691792946,7.0433955,False,,,,,,,,,,,,0.0661318,1.0,145.9903261055337,-40.20705885507514,6e-08,0.0,0.99998933,0.25312685990533496,0.7700467,19.829494,0.0,0.3346576,1.0,145.9898581,-40.2059682,17.652,16.823,0.0,False,True,True,0.99998933,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sb03_358126_020_ML00229_001_c030,3eRASS J235529.5-370335,358.87315335623845,-37.059832763290586,13.641064,False,0.52771187,1.0,358.87211947809305,-37.061335835246865,5.0,0.0,0.9922000554794648,0.0,22.57792974969786,PSF,0.0,0.0,1.0,358.8584647611225,-37.051637536380596,0.0,0.0,0.9999702,0.6248154871583507,2.1019127,19.271448,0.0,0.9618094,1.0,358.8725453,-37.0616526,16.292,15.463,0.0,True,True,True,0.9999702,STAR,52.514017585372706,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_015138_020_ML01022_001_c030,3eRASS J010837.7-482224,17.157281069541035,-48.37359263618551,6.2304373,False,0.023974767,1.0,17.158110534634506,-48.37360310814994,5.0,0.0,0.9975504649571795,0.0,24.366435659637375,REX,1.0,1.0510259e-10,1.0,17.145365112706397,-48.3684634362966,0.48632306,0.0,0.5136767,0.15460663639800673,0.27865553,20.330578,0.0,0.046466347,1.0,17.1609103,-48.3710579,18.415,17.489,0.0,True,True,True,0.5136767,STAR,35.65569159234488,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_196123_020_ML00485_001_c030,3eRASS J125715.4-313042,194.31435637041656,-31.51176030546778,18.637447,False,0.99894273,1.0,194.31694734294615,-31.511669478223595,5.0,0.0,0.989852516967365,0.0,18.886874480777838,PSF,0.0,0.9989961,1.0,194.31694734294615,-31.511669478223595,1.0,0.0,0.0,0.1406881358452032,0.5811772,19.105377,0.0,0.99385804,1.0,194.316941,-31.5117627,15.674,14.448,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_333135_020_ML00124_001_c030,3eRASS J220710.9-453833,331.7956189508418,-45.642505657211174,27.818523,False,0.99998933,1.0,331.7951864041132,-45.64192850618397,5.0,0.0,0.9889561679029233,0.0,18.82884243768327,PSF,0.0,0.9997076,1.0,331.7951864041132,-45.64192850618397,1.0,0.0,0.0,-0.18858855266703523,-0.73616475,18.890799,0.0,0.999823,1.0,331.7951364,-45.6418047,15.011,13.948,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_083096_020_ML01455_001_c030,3eRASS J053006.1-072626,82.52569289719435,-7.440562134970838,10.745459,False,0.99957305,1.0,82.52500641640088,-7.440790822854959,3.0,0.0,,0.0,18.2383605855944,PSF,0.0,0.9984357,1.0,82.52500641640088,-7.440790822854959,0.99840695,0.0,0.00159308,0.22217931209789313,1.1934607,18.63894,0.0,0.99974614,1.0,82.5250138,-7.4408259,14.739,13.588,0.0,True,True,True,0.99840695,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_056102_020_ML00545_001_c030,3eRASS J034012.3-103648,55.051318854037305,-10.613480088332212,9.195173,False,0.69809216,1.0,55.05237748308872,-10.61507505132676,4.0,0.0,0.8953513196074582,0.0,20.842942261417516,PSF,0.0,0.0,1.0,55.04976540318624,-10.604172659224393,0.0,0.0,0.9997813,1.843386182174349,19.881327,17.487764,0.0,0.20037374,1.0,55.0524612,-10.6145941,17.822,17.332,0.0,True,True,True,0.9997813,STAR,40.32218393565373,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_063138_020_ML00744_001_c030,3eRASS J041059.6-472318,62.748702823159434,-47.38841591434445,38.948486,False,0.99951303,1.0,62.74951779596959,-47.389570419004194,5.0,0.0,0.9756698861778793,0.0,19.441028234088,PSF,0.0,0.9999418,1.0,62.74951779596959,-47.389570419004194,0.999578,0.0,0.00042201,0.08570279004914694,0.41427365,19.406992,0.0,0.9944668,1.0,62.7494908,-47.3895142,15.654,14.421,0.0,True,True,True,0.999578,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_232156_020_ML00824_001_c030,3eRASS J152815.4-662843,232.0643848133203,-66.47885851008498,6.3758492,False,,,,,,,,,,,,0.017622832,1.0,232.06108644064116,-66.477280740878,0.0,0.0,0.9999988,-0.02454352301358273,-0.03540453,20.479961,4.0,0.029985225,1.0,232.05914,-66.47873,17.009,17.765,1.0,False,True,True,0.9999988,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_123153_020_ML00245_001_c030,3eRASS J080157.4-613847,120.48932104235097,-61.64660683174595,86.97928,False,,,,,,,,,,,,0.9336368,1.0,120.48925573262066,-61.64500567634023,0.99999994,0.0,0.0,-0.07633314699537014,-0.5967979,18.578104,0.0,0.9038627,1.0,120.4891988,-61.6450134,14.542,13.501,0.0,False,True,True,0.99999994,QSO,,False,False,T3_no_ls10_gdr3_dsc_only,False,False,T3_no_ls10_gdr3_dsc_only
sm03_212096_020_ML00946_001_c030,3eRASS J140620.0-055646,211.58349043349196,-5.946307889654998,10.119596,False,0.9954891,1.0,211.583300080384,-5.947663319126952,4.0,0.0,0.9270432538809237,0.0,20.833936516156555,PSF,0.0,5.008742e-07,1.0,211.58651126134154,-5.941786469562125,0.0,0.0,0.9999679,0.3745825538535545,4.3678694,17.2525,0.0,0.8676341,1.0,211.583284,-5.9476937,17.094,16.127,0.0,True,True,True,0.9999679,STAR,24.079217385720973,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_237129_020_ML00155_001_c030,3eRASS J155252.4-394726,238.21839713491485,-39.79080589294325,30.371191,False,,,,,,,,,,,,0.84862214,1.0,238.21877566855596,-39.790351689553354,0.00267763,9e-08,0.9973073,-0.20518773803436072,-1.1061282,18.389635,0.0,0.9975169,1.0,238.2187893,-39.7903465,13.857,12.669,0.0,False,True,True,0.9973073,STAR,,False,False,T3_no_ls10_gdr3_dsc_only,False,False,T3_no_ls10_gdr3_dsc_only
sm03_030132_020_ML00864_001_c030,3eRASS J015358.1-423307,28.49229036900587,-42.55195083442879,10.890267,False,0.62597305,1.0,28.4941931553158,-42.55126982936344,5.0,0.0,0.9652319406023248,0.0,21.448301744663507,PSF,0.0,0.001112817,1.0,28.497986476923494,-42.551850478730564,0.00111539,4.027e-05,0.9983001,,,21.058617,0.0,0.26315048,1.0,28.494101,-42.5516208,18.234,16.774,0.0,True,True,True,0.9983001,STAR,10.274846991422661,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_186105_020_ML00888_001_c030,3eRASS J122021.6-135823,185.09010524581964,-13.973125072540673,6.410901,False,0.9703353,1.0,185.091561833159,-13.969106634147417,4.0,0.0,0.8154261854392413,0.0,20.123380806103825,PSF,0.0,0.8956417,1.0,185.091561833159,-13.969106634147417,0.9999999,0.0,6e-08,-0.10505002224723739,-0.18555045,19.938152,0.0,0.4052702,1.0,185.0915244,-13.969205,16.32,15.604,0.0,True,True,True,0.9999999,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_138051_020_ML00457_001_c030,3eRASS J091401.9+402646,138.5083202043243,40.44632537774665,10.099121,False,,,,,,,,,,,,1.9547017e-09,1.0,138.51407787307198,40.43875397143182,0.0,0.0,0.99999535,10.4291178564844,47.630737,18.762394,0.0,0.09975446,1.0,138.5082793,40.4429848,16.752,16.089,0.0,False,True,True,0.99999535,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_057171_020_ML00008_001_c030,3eRASS J040935.7-815117,62.39884708220857,-81.85493712555318,1503.2782,False,0.74629635,1.0,62.39832353599656,-81.85484143811566,-5.0,0.0,,0.0,9.724508144389915,PSF,0.0,0.99743766,1.0,62.39832353599656,-81.85484143811566,0.0,0.0,0.9999989,3.0780771247449965,28.005125,8.089798,0.0,,,,,,,,True,True,False,0.9999989,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_194093_020_ML00231_001_c030,3eRASS J125604.5-034007,194.0189849282263,-3.6688742593450634,13.671522,False,0.98841375,1.0,194.01781829353337,-3.669349648859087,5.0,0.0,0.9805400071145149,0.0,22.064007801149028,PSF,0.0,0.30748096,1.0,194.01556872160137,-3.6679333128659124,0.9974679,2.302e-05,0.00250914,-0.3381899766402705,-0.33393914,20.480162,0.0,0.9522887,1.0,194.015681,-3.6679462,16.526,15.235,0.0,True,True,True,0.9974679,QSO,9.555850203507333,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_141114_020_ML00790_001_c030,3eRASS J091845.1-242837,139.68793521520104,-24.47697298726442,6.1190767,False,,,,,,,,,,,,7.638972e-06,1.0,139.6829980351553,-24.480664199410633,0.0,0.0,0.9999896,0.4773247139445119,2.9249732,18.584917,0.0,0.48453405,1.0,139.6885526,-24.4771299,16.792,16.618,0.0,False,True,True,0.9999896,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_307141_020_ML01167_001_c030,3eRASS J202902.7-515931,307.2612938660214,-51.991987602106924,7.00958,False,0.9421287,1.0,307.2624150517054,-51.99092933196801,4.0,0.0,0.9327989917353664,0.0,20.66432044572514,PSF,0.0,0.2688461,1.0,307.2624150517054,-51.99092933196801,0.02279173,0.00176876,0.97543555,-2.340745731633541,-1.3259635,20.819574,0.0,0.7998951,1.0,307.2623926,-51.9909281,15.973,15.629,0.0,True,True,True,0.97543555,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_019135_020_ML00448_001_c030,3eRASS J011958.6-455041,19.994273579689935,-45.84491867542663,25.115965,False,0.999742,1.0,19.994031601739685,-45.84519001427363,5.0,0.0,0.9664431433857851,0.0,19.182689029313757,REX,0.0,0.9871514,1.0,19.994031601739685,-45.84519001427363,0.00134357,0.99840754,0.0002489,-1.0027308332703546,-1.0653443,20.479996,0.0,0.9999657,1.0,19.9940115,-45.845186,14.759,13.809,0.0,True,True,True,0.99840754,GALAXY,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_176138_020_ML01272_001_c030,3eRASS J114836.7-475045,177.15301537913908,-47.84603384675914,10.542062,False,0.46833652,1.0,177.15259045556644,-47.84492001655131,3.0,0.0,,0.0,inf,PSF,0.0,6.9031175e-06,1.0,177.14982647827748,-47.84226714378654,0.0,0.0,0.9999871,0.08181791120698584,0.39187223,19.150084,0.0,0.086338446,1.0,177.1530579,-47.8448106,17.889,17.195,0.0,True,True,True,0.9999871,STAR,11.653558114990368,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
