IAUNAME,UID,RA,DEC,POS_ERR,DET_LIKE_0,EXT_LIKE,ML_RATE_1,ML_RATE_ERR_1,ML_FLUX_1,ML_EXP_1,MJD_MIN,MJD_MAX,FLAG_SP_SNR,FLAG_SP_BPS,FLAG_SP_LGA,FLAG_SP_GC_CONS,FLAG_NO_RADEC_ERR,FLAG_NO_CTS_ERR,FLAG_OPT,in_dr2_any_sep,in_dr2_any_name,in_dr2_any_rate,in_dr2_any_extlike,in_dr2_any_detlike,nn2_sep_arcsec,nn2_rate,nn2_detlike,next_sep_arcsec,next_extlike,next_rate,n2_within_120,nn2_bright_sep_arcsec,nn2_bright_name,nn2_bright_rate,dr1_nn_sep_arcsec,dr1_nn_rate,forensic_class,ul_exposure_s,ul_b_flux,ul_s_flux,ul_flag_pos,ul_presence,ul_fade_frac,t1_over_t3_approx,forensic_class_v2
1eRASS J033918.9-553550,105614700056,54.828845796887,-55.59732642130536,2.9464414,59.69397,0.0,0.09008708,0.016900785,8.3879965e-14,394.43246,58843.49,58847.156,0,0,0,0,0,0,0,67.42620057343139,3eRASS J033924.7-553504,0.011412614,0.0,7.03878,67.42620057343139,0.011412614,7.03878,1220.4004925004024,22.622885,0.12107732,3,78.29403457658672,3eRASS J033925.9-553641,0.0935190394520759,183.9697457140049,0.0981046,ARTIFACT-CONFUSION,975.2610473632812,8.381634280943753e-14,8.244347180852776e-14,0,1.0166522705896983,0.9992415090950209,0.4044378282782735,FADE-CANDIDATE
1eRASS J055043.8-641628,108515300305,87.68272307304116,-64.27464130312411,1.8904221,58.57249,0.0,0.020863345,0.003382608,1.9425833e-14,2799.0437,58904.875,58931.21,0,0,0,0,0,0,0,54.800345079355445,3eRASS J055036.2-641652,0.038950834,0.0,440.46664,54.800345079355445,0.038950834,440.46664,649.2897889012764,12.673542,0.015464255,2,54.80034507935752,3eRASS J055036.2-641652,0.0389508344233036,56.56224872308379,0.029986072,ARTIFACT-CONFUSION,8746.556640625,3.1801984141802484e-14,2.9496336742453756e-14,1,1.0781672456305476,1.637097577324096,0.320016643692596,FADE-CANDIDATE
1eRASS J095155.8+220949,114806900017,147.9828820956782,22.16381619822268,2.5626428,56.2373,0.0,0.27084458,0.06250312,2.5218304e-13,81.50166,58979.42,58980.086,0,0,0,0,0,0,0,68.51342169778228,3eRASS J095159.8+220908,0.34644416,0.0,186.66849,68.51342169778228,0.34644416,186.66849,1141.1792689826625,3.254148,0.081887655,1,68.51342169777897,3eRASS J095159.8+220908,0.34644415974617,71.01019446846011,0.18698709,ARTIFACT-CONFUSION,220.6797332763672,3.414812378178811e-13,3.347757997467643e-13,1,1.020029637973202,1.3541007270666618,0.3693210010270032,FADE-CANDIDATE
1eRASS J060134.1-615749,109215300490,90.39236761931154,-61.96381397067939,2.248917,56.06892,0.0,0.04095193,0.007484602,3.813029e-14,1014.31903,58937.71,58948.543,0,0,0,0,0,0,0,76.91958890580953,3eRASS J060138.2-615638,0.021131039,0.0,75.245316,76.91958890580953,0.021131039,75.245316,126.4444377496804,17.973608,0.060088072,2,76.91958890580575,3eRASS J060138.2-615638,0.0211310386657714,196.4835967383665,0.012607534,ARTIFACT-CONFUSION,3292.2880859375,3.040799152731997e-14,2.9254542717330537e-14,0,1.0394280239186966,0.797476009946947,0.3080893905768778,FADE-CANDIDATE
1eRASS J111816.0-324912,117112300012,169.5669992776348,-32.82019756663476,2.1392808,55.994232,0.0,0.2617692,0.051517077,2.4373299e-13,130.87122,58831.785,58832.785,0,0,0,0,0,0,0,37.687624562017575,3eRASS J111815.2-324836,1.0016427,73.560074,836.27527,142.0856840249321,0.027567836,6.650391,37.687624562017575,73.560074,1.0016427,0,,,,38.87281444871576,0.34783357,ARTIFACT-EXTENDED,345.8629150390625,4.440761452138842e-13,1.798809582190253e-13,1,2.4687223684519823,1.821977998193368,0.3783904382614109,ARTIFACT-EXTENDED
1eRASS J021117.7-332003,103412300046,32.8239820835968,-33.334339387233875,2.3334222,55.85485,0.0,0.1418874,0.0327187,1.3211117e-13,153.78743,58843.5,58845.0,0,0,0,0,0,0,0,45.61335584552312,3eRASS J021114.1-332011,0.044228632,0.0,26.346045,45.61335584552312,0.044228632,26.346045,509.24342139109655,3.779667,0.062443145,1,,,,123.95198634580774,0.039486118,PLAUSIBLE-FADER,450.280517578125,1.1608535042516993e-13,1.1157963658928185e-13,1,1.040381148152269,0.8786944391240341,0.3415369397440506,FADE-CANDIDATE
1eRASS J085443.6-664556,113515600088,133.68175355870125,-66.76582125376216,2.536243,55.429497,0.0,0.07146693,0.014301708,6.6542766e-14,457.3797,58847.973,58852.137,0,0,0,0,0,0,0,40.41574318369493,3eRASS J085447.3-664523,0.38915968,32.41959,217.48386,153.72847201989046,0.027926208,29.994804,40.41574318369493,32.41959,0.38915968,0,,,,71.10109008254568,0.06303587,ARTIFACT-EXTENDED,1266.0384521484375,9.17612543566669e-14,5.2920575500979914e-14,1,1.7339428660402192,1.3789816665671353,0.361268411100656,ARTIFACT-EXTENDED
1eRASS J054135.8-092937,108609900068,85.3991936243772,-9.493667800765897,2.539094,55.16734,0.0,0.16622289,0.039280746,1.5476991e-13,117.37845,58934.734,58935.734,0,0,0,0,0,0,0,68.92866904438618,3eRASS J054137.9-092835,0.15408795,0.0,139.9511,68.92866904438618,0.15408795,139.9511,686.0762699354887,10.046293,0.12276573,1,68.92866904438532,3eRASS J054137.9-092835,0.154087945818901,75.22808034276824,0.055591688,ARTIFACT-CONFUSION,373.3728332519531,1.594737390102699e-13,1.5651500549166558e-13,1,1.018903832953971,1.030392399984402,0.3143733007505467,FADE-CANDIDATE
1eRASS J160238.0-254139,124211700016,240.6584922775962,-25.694410985466284,2.3852777,55.16514,0.0,0.33601263,0.060893267,3.1286093e-13,133.36462,58911.168,58912.168,0,0,0,0,0,0,0,27.63680049118279,3eRASS J160238.8-254205,0.74270225,0.0,758.5809,27.63680049118279,0.74270225,758.5809,2491.7688698195698,21.125565,0.27281165,1,27.63680049117701,3eRASS J160238.8-254205,0.7427022457122803,30.625954682562632,0.44584873,ARTIFACT-CONFUSION,435.4713745117188,6.557020551523074e-13,1.6947357959259254e-13,1,3.8690517821632615,2.095825947817477,0.3062534710795579,ARTIFACT-CONFUSION
1eRASS J014850.3-205252,102711100007,27.20971916536973,-20.88116958276623,2.679768,55.023354,0.0,0.21249503,0.041711565,1.9785385e-13,153.68513,58844.84,58846.176,0,0,0,0,0,0,0,18.202351966558343,3eRASS J014849.1-205259,0.30287924,0.0,131.47395,18.202351966558343,0.30287924,131.47395,1469.2065240972606,3.385501,0.07792684,2,18.202351966559323,3eRASS J014849.1-205259,0.3028792440891266,54.94407830139058,0.051695168,ARTIFACT-CONFUSION,381.3200378417969,3.8188294757338093e-13,1.179590279620779e-13,1,3.237420265078402,1.930126442186396,0.4030344979241854,ARTIFACT-CONFUSION
1eRASS J060336.8-775217,109616800010,90.90361984868969,-77.87162221981976,12.867357,54.850746,0.0,0.09320058,0.016864456,8.677894e-14,505.9753,58936.203,58941.87,0,0,0,0,0,0,0,61.565787108088905,3eRASS J060338.4-775116,0.88398474,395.79224,1201.662,97.44681176035314,0.01213173,9.43014,61.565787108088905,395.79224,0.88398474,1,,,,196.87909843790368,0.030427568,ARTIFACT-EXTENDED,1487.1707763671875,9.686883592355602e-14,3.6756229028316045e-14,1,2.635439991652321,1.1162712511071928,0.3402267634897856,ARTIFACT-EXTENDED
1eRASS J144310.9-485110,121913800046,220.7956825327263,-48.852872813321525,2.7750976,54.82986,0.0,0.16250269,0.03460764,1.5130605e-13,161.86673,58898.348,58902.848,0,0,0,0,0,0,0,87.20308960159716,3eRASS J144318.2-485021,0.108433135,0.0,71.58871,87.20308960159716,0.108433135,71.58871,1658.093442808797,31.519468,0.3832931,1,87.20308960160145,3eRASS J144318.2-485021,0.1084331348538398,93.96018690003716,0.10403356,ARTIFACT-CONFUSION,446.0993041992188,1.7182112124151244e-13,1.7091991884321533e-13,0,1.0052726587070508,1.1355865891781092,0.362849097670221,FADE-CANDIDATE
1eRASS J054710.5-694301,109015900054,86.79415077538343,-69.7170903361915,2.2192128,54.77422,0.0,0.07028059,0.010381489,6.543817e-14,1298.2378,58947.54,58959.707,0,0,0,0,0,0,0,52.32695591802415,3eRASS J054700.8-694247,1.3430889,1057.7909,2071.0964,127.84768433742674,0.08032348,293.84793,52.32695591802415,1057.7909,1.3430889,0,,,,383.7498546908325,0.04381292,ARTIFACT-EXTENDED,4008.23974609375,1.615848974805337e-13,4.499750046313075e-14,1,3.590974961218796,2.469275920774277,0.3238922525193769,ARTIFACT-EXTENDED
1eRASS J031053.8-334620,104812300082,47.72433313505713,-33.7723404037971,2.4051993,54.61786,0.0,0.1137704,0.02407211,1.0593148e-13,237.91505,58864.0,58866.164,0,0,0,0,0,0,0,20.13394121634248,3eRASS J031052.2-334623,0.118869714,0.0,139.92647,20.13394121634248,0.118869714,139.92647,1066.792196572152,14.574052,0.13017702,1,20.133941216342155,3eRASS J031052.2-334623,0.1188697144389152,146.36842818373933,0.01921501,ARTIFACT-CONFUSION,645.4127197265625,1.4131573786591717e-13,5.652749251214111e-14,1,2.499947044981078,1.3340296752761047,0.3686246687248367,ARTIFACT-CONFUSION
1eRASS J064506.5-164409,110210800002,101.27726413006808,-16.735983128977917,2.261881,54.33868,0.0,1.0749422,0.20703626,1.0008773e-12,47.49182,58951.066,58951.9,0,0,0,0,0,0,0,49.62808609691288,3eRASS J064507.9-164324,20.468063,0.0,39390.72,49.62808609691288,20.468063,39390.72,2722.1173474424786,39.803905,0.4315861,1,49.628086096912725,3eRASS J064507.9-164324,20.468063354492188,50.40252121070034,27.88854,ARTIFACT-CONFUSION,255.95281982421875,2.5162441574799743e-12,7.578530901788949e-13,1,3.320226822438637,2.5140385914237187,0.1855491181250359,ARTIFACT-CONFUSION
1eRASS J042135.7-520733,106714100073,65.39890009770392,-52.126041925464655,2.135577,53.966164,0.0,0.10928836,0.023060365,1.0175825e-13,507.2091,58872.49,58877.156,0,0,0,0,0,0,0,56.91200343472514,3eRASS J042130.2-520707,0.012501786,0.0,13.751474,56.91200343472514,0.012501786,13.751474,864.4243721274254,6.494219,0.03743068,2,60.87238010225386,3eRASS J042142.2-520723,0.0991448685526847,59.62373961336236,0.10910518,ARTIFACT-CONFUSION,1332.6009521484375,5.6792895039570197e-14,5.3022802213318135e-14,1,1.0711032361338513,0.558115877971272,0.380615891938446,FADE-CANDIDATE
1eRASS J111323.0+023215,117008700014,168.3462157021741,2.537686869990415,3.5464187,53.87088,0.0,0.41890338,0.08141571,3.900404e-13,75.82963,58999.082,58999.582,0,0,0,0,0,0,0,32.85546458835562,3eRASS J111323.2+023248,1.1410339,89.95334,122.905014,147.7072845277309,0.09908487,15.286844,32.85546458835562,89.95334,1.1410339,0,,,,164.1346623883801,0.13213347,ARTIFACT-EXTENDED,237.10299682617188,2.1709512713994491e-13,9.367394961925721e-14,1,2.317561371356067,0.5565965144634886,0.3198172566987554,ARTIFACT-EXTENDED
1eRASS J090340.0+120325,113607800020,135.91672715081296,12.057218778453842,3.9571676,53.563633,0.0,0.28994247,0.06483652,2.6996507e-13,79.68573,58973.082,58973.75,0,0,0,0,0,0,0,16.308770848596062,3eRASS J090340.4+120310,0.27768824,0.0,153.39738,16.308770848596062,0.27768824,153.39738,3671.902288291782,3.1017776,0.086731605,1,16.308770848596055,3eRASS J090340.4+120310,0.2776882350444793,185.8088734174534,0.047463868,ARTIFACT-CONFUSION,226.5777740478516,3.8600221109741373e-13,1.518362800941031e-13,1,2.542226474846343,1.4298227955839389,0.3516926156365671,ARTIFACT-CONFUSION
1eRASS J080503.6-765352,112216800133,121.26506029360492,-76.89783765021062,2.336877,53.500546,0.0,0.064828046,0.013526166,6.036131e-14,437.47546,58906.203,58910.203,0,0,0,0,0,0,0,40.94877290127968,3eRASS J080515.6-765353,0.019381335,0.0,23.941435,40.94877290127968,0.019381335,23.941435,617.9746349043545,13.371125,0.07379168,3,98.445439235666,3eRASS J080531.0-765320,0.0365669094026088,118.48209484521504,0.021763254,ARTIFACT-CONFUSION,1595.9808349609375,6.787288558875866e-14,6.499220107404613e-14,1,1.0443235413958445,1.1244435481728057,0.2741107226458064,FADE-CANDIDATE
1eRASS J154527.5-762425,123816500060,236.3647118508476,-76.40695183786197,2.4268308,53.33981,0.0,0.13937645,0.02980373,1.2977323e-13,197.77217,58926.19,58928.023,0,0,0,0,0,0,0,2.489926581460149,3eRASS J154528.2-762424,0.18042035,17.535616,127.90549,131.20898511464588,0.045060303,37.467327,2.489926581460149,17.535616,0.18042035,0,,,,127.98881612588826,0.035245724,ARTIFACT-SPLIT/MOVED,588.6215209960938,1.5115076616549486e-13,5.0317517893191256e-14,1,3.003939234171722,1.164729938258413,0.3359920814062666,ARTIFACT-SPLIT/MOVED
1eRASS J060434.9-665101,109315600737,91.14558034469346,-66.85043084223261,1.779096,53.13193,0.0,0.008172149,0.0011695459,7.609077e-15,12296.588,58828.98,59011.375,0,0,0,0,0,0,0,69.16197429680155,3eRASS J060445.6-665032,0.011667869,0.0,308.1546,69.16197429680155,0.011667869,308.1546,603.5716872198423,48.486237,0.018037107,4,69.16197429679885,3eRASS J060445.6-665032,0.011667869053781,34.08468177002633,0.008747648,ARTIFACT-CONFUSION,38261.625,1.3272270211843722e-14,1.2539450340164243e-14,0,1.058441147881278,1.7442680908398904,0.3213817499910158,FADE-CANDIDATE
1eRASS J134511.7-403622,120813200007,206.2988922629257,-40.60623561763908,3.372554,52.47675,0.0,0.25630078,0.045218598,2.3864133e-13,188.22813,58876.45,58878.117,0,0,0,0,0,0,0,11.98089093863945,3eRASS J134512.3-403632,0.30420944,12.743917,15.190725,301.0986224529788,0.06479154,33.25025,11.98089093863945,12.743917,0.30420944,0,,,,299.123831928028,0.09617705,ARTIFACT-SPLIT/MOVED,479.7127990722656,2.328047151757551e-13,8.175189312401716e-14,1,2.847698154495232,0.975542313545416,0.392376710323388,ARTIFACT-SPLIT/MOVED
1eRASS J061450.7-725047,109516200034,93.71141109762767,-72.84647903711047,2.2966788,52.21994,0.0,0.058789153,0.009778577,5.4738505e-14,999.7836,58924.707,58934.207,0,0,0,0,0,0,0,30.222503826489177,3eRASS J061444.0-725052,0.59879696,329.7312,774.6899,86.88473628537749,0.02942193,64.34659,30.222503826489177,329.7312,0.59879696,2,86.88473628537017,3eRASS J061439.1-725157,0.029421929270029,250.71070373943573,0.02835475,ARTIFACT-CONFUSION,3064.7578125,7.929503001479281e-14,2.257138669492422e-14,1,3.5130774677935226,1.44861519354233,0.3262194473971995,ARTIFACT-CONFUSION
1eRASS J045339.0-313625,107212300083,73.41261105855399,-31.607091349697985,2.773633,51.74594,0.0,0.11099174,0.024671052,1.0334427e-13,213.87387,58913.727,58915.56,0,0,0,0,0,0,0,31.27181225054021,3eRASS J045341.4-313631,0.19070071,0.0,311.3098,31.27181225054021,0.19070071,311.3098,1188.6543103970523,20.24574,0.16079144,2,31.27181225053985,3eRASS J045341.4-313631,0.1907007098197937,111.45992799197808,0.038176157,ARTIFACT-CONFUSION,672.4464721679688,1.7518980515406068e-13,8.252648103735868e-14,1,2.122831398502918,1.6952057927745845,0.3180533750299414,ARTIFACT-CONFUSION
1eRASS J115621.5-630529,118015300138,179.08977799300064,-63.09145446812095,2.8569605,51.726974,0.0,0.15022899,0.027509438,1.3987802e-13,290.42834,58872.297,58874.965,0,0,0,0,0,0,0,14.414484615970371,3eRASS J115620.1-630540,0.9074477,127.791336,290.46347,82.11228858734694,0.12801552,57.99366,14.414484615970371,127.791336,0.9074477,1,82.11228858734776,3eRASS J115618.2-630648,0.1280155181884765,73.77401567899805,0.03935507,ARTIFACT-SPLIT/MOVED,768.8316650390625,2.1156294489725613e-13,5.971374924477331e-14,1,3.5429519595233603,1.5124816958179428,0.3777528335610943,ARTIFACT-SPLIT/MOVED
1eRASS J134423.6-365627,120512600057,206.09867144072683,-36.94104097390687,2.729966,51.47524,0.0,0.17526008,0.03522153,1.6318443e-13,177.33545,58873.617,58875.28,0,0,0,0,0,0,0,81.72289506772613,3eRASS J134427.9-365524,0.090430014,0.0,65.78156,81.72289506772613,0.090430014,65.78156,964.962619288735,14.037693,0.22616465,1,81.72289506772947,3eRASS J134427.9-365524,0.0904300138354301,77.3029721220043,0.05971435,ARTIFACT-CONFUSION,478.4581298828125,1.3729285991501833e-13,1.364675923263767e-13,0,1.006047352155726,0.8413355362090509,0.3706394330543287,FADE-CANDIDATE
1eRASS J062955.1-673115,109815900724,97.47969118318038,-67.52096428764887,2.339385,50.9989,0.0,0.0207548,0.0035814797,1.9324767e-14,2532.7266,58837.312,58861.312,0,0,0,0,0,0,0,52.75978861814147,3eRASS J063004.0-673127,0.0031564233,0.0,6.0447187,52.75978861814147,0.0031564233,6.0447187,216.41886281315203,26.23168,0.040094517,3,72.90994942106484,3eRASS J062942.5-673125,0.0401334129273891,71.84863459868565,0.04490484,ARTIFACT-CONFUSION,7118.3544921875,2.67047550115947e-14,2.5789132724403536e-14,0,1.0355041907370828,1.3818927292419465,0.3558022577801801,FADE-CANDIDATE
1eRASS J062721.9-764947,109616800016,96.84128465369852,-76.82976311727579,3.133636,50.568703,0.0,0.084716566,0.0152449105,7.887949e-14,596.95703,58928.37,58934.035,0,0,0,0,0,0,0,40.159388531410926,3eRASS J062725.3-765025,0.122114405,11.148148,21.524353,204.34220963385863,0.007191724,7.3014083,40.159388531410926,11.148148,0.122114405,0,,,,398.6050317722118,0.041712236,ARTIFACT-EXTENDED,1843.727294921875,1.0238153640845793e-13,3.5361704477142666e-14,1,2.8952658793536377,1.297948762199881,0.3237772916006513,ARTIFACT-EXTENDED
1eRASS J061339.5-663606,109315600330,93.41486207353564,-66.60181016278483,2.0366836,50.51881,0.0,0.020714533,0.003353263,1.9287276e-14,3304.2898,58828.977,59011.375,0,0,0,0,0,0,0,41.70700066955925,3eRASS J061337.9-663647,0.06598203,0.0,1185.2703,41.70700066955925,0.06598203,1185.2703,488.6570649502109,74.314964,0.053973697,1,41.7070006695568,3eRASS J061337.9-663647,0.0659820288419723,43.26989539953456,0.04274603,ARTIFACT-CONFUSION,10959.76953125,2.78118490965127e-14,1.6973701700358397e-14,1,1.6385258553192,1.4419791108144406,0.3014926354590172,ARTIFACT-CONFUSION
1eRASS J030622.4-400621,104712900093,46.59349817712956,-40.10594473680103,2.7692633,50.28253,0.0,0.105608106,0.02312894,9.8331574e-14,237.27972,58855.996,58858.164,0,0,0,0,0,0,0,52.584143293484544,3eRASS J030618.1-400602,0.054722052,0.0,51.49113,52.584143293484544,0.054722052,51.49113,716.554815227283,18.377071,0.10938325,1,52.58414329348553,3eRASS J030618.1-400602,0.0547220520675182,54.17251010158347,0.04115933,ARTIFACT-CONFUSION,663.472412109375,8.669201966536588e-14,8.329607484444322e-14,1,1.0407695660001346,0.8816295330060097,0.3576331369161494,FADE-CANDIDATE
1eRASS J041309.3-540658,106214400225,63.288933152926575,-54.1162742218969,2.5130193,50.233334,0.0,0.06301463,0.012492209,5.867284e-14,506.08194,58862.32,58866.99,0,0,0,0,0,0,0,22.2692443361688,3eRASS J041310.0-540637,0.06255908,0.0,116.979355,22.2692443361688,0.06255908,116.979355,267.4295563613119,3.5950208,0.024196146,2,22.269244336165524,3eRASS J041310.0-540637,0.0625590831041336,121.4260194838365,0.029037576,ARTIFACT-CONFUSION,1284.5872802734375,7.601418003074303e-14,3.4904638722540674e-14,1,2.1777672771514665,1.295559922286752,0.3939646202103724,ARTIFACT-CONFUSION
1eRASS J041605.6-240450,106311400005,64.02362470280943,-24.08066687774771,2.7078254,50.089775,0.0,0.2360239,0.048197895,2.1976156e-13,142.85149,58903.562,58904.73,0,0,0,0,0,0,0,46.67512220910759,3eRASS J041608.5-240424,1.7833637,206.21397,587.3519,103.55997690735296,0.26303273,198.61395,46.67512220910759,206.21397,1.7833637,1,103.55997690735124,3eRASS J041611.0-240337,0.2630327343940735,225.7617601817545,0.039571557,ARTIFACT-CONFUSION,496.50775146484375,2.420712014086085e-13,9.312480799515689e-14,1,2.599427656497266,1.1015174874468878,0.2877125071633749,ARTIFACT-CONFUSION
1eRASS J055635.5-442744,108913500088,89.14799934740547,-44.462437462145694,2.327938,49.94814,0.0,0.08094479,0.018422216,7.536759e-14,271.44943,58937.72,58940.05,0,0,0,0,0,0,0,76.19150689666928,3eRASS J055628.8-442812,0.062283922,0.0,92.63725,76.19150689666928,0.062283922,92.63725,1287.883451646789,9.028303,0.094411366,1,76.19150689666667,3eRASS J055628.8-442812,0.0622839219868183,76.93668374982072,0.044876423,ARTIFACT-CONFUSION,841.5617065429688,9.293993797222094e-14,9.198559611494489e-14,0,1.0103749053937043,1.2331552325372344,0.3225543984351197,FADE-CANDIDATE
1eRASS J104505.7-594003,116315000403,161.27386552308124,-59.66764573139604,1.7498411,49.61833,0.0,0.3377219,0.050228816,3.1445243e-13,270.9929,58850.633,58852.965,0,0,0,0,0,0,0,63.09519138036875,3eRASS J104503.3-594103,7.8361163,0.0,23992.078,63.09519138036875,7.8361163,23992.078,113.00616321405232,82.859886,0.95936453,1,63.095191380364334,3eRASS J104503.3-594103,7.836116313934326,62.718529195045015,12.131096,ARTIFACT-CONFUSION,783.3300170898438,7.449156309152771e-13,4.4582284912386694e-13,1,1.6708780906568352,2.368929478189363,0.3459498475582081,ARTIFACT-CONFUSION
1eRASS J081558.4+403320,112504800023,123.99342956200064,40.55568428866559,3.238137,49.592587,0.0,0.2650689,0.060760178,2.4680532e-13,80.67365,58960.258,58960.926,0,0,0,0,0,0,0,16.30823178986845,3eRASS J081557.2+403311,0.11347188,0.0,45.685127,16.30823178986845,0.11347188,45.685127,270.1939664801164,11.584724,0.18867204,2,26.62978284193824,3eRASS J081559.5+403343,0.1667396277189254,296.3315870020855,0.039007723,ARTIFACT-CONFUSION,253.7949066162109,3.0865555337294964e-13,1.1802571994821293e-13,1,2.6151550145881832,1.2506033231899116,0.3178694603276448,ARTIFACT-CONFUSION
1eRASS J025543.6-141239,104510500015,43.93167600891846,-14.210845669906394,2.2074423,49.3123,0.0,0.19629937,0.03857212,1.827741e-13,191.20589,58871.84,58873.508,0,0,0,0,0,0,0,8.688089586412564,3eRASS J025543.8-141231,0.5933617,65.86173,441.33005,85.18154193483954,0.060543593,26.766308,8.688089586412564,65.86173,0.5933617,1,,,,290.8671800738863,0.0381501,ARTIFACT-SPLIT/MOVED,481.4381408691406,3.188533150618595e-13,7.250996407037054e-14,1,4.397372404603787,1.7445213247492912,0.3971556753995765,ARTIFACT-SPLIT/MOVED
1eRASS J043241.9-481543,106713800171,68.17491168572259,-48.26215362044868,2.3255982,48.791706,0.0,0.06619424,0.014076012,6.163337e-14,414.40186,58887.55,58895.72,0,0,0,0,0,0,0,77.87776462764718,3eRASS J043234.2-481531,0.059774987,8.540323,43.59693,130.42706414641168,0.01080396,9.259226,77.87776462764718,8.540323,0.059774987,0,,,,68.2918422583229,0.03008324,ARTIFACT-EXTENDED,1057.090576171875,6.786993113783862e-14,6.586092484101373e-14,1,1.030503766864413,1.1011880599395851,0.3920211468545164,FADE-CANDIDATE
1eRASS J044325.6-540915,107214400014,70.85677770116801,-54.1542636190387,2.9890943,48.493114,0.0,0.08003737,0.014597402,7.452269e-14,584.55725,58881.55,58887.215,0,0,0,0,0,0,0,45.82862233998274,3eRASS J044320.5-540927,0.11471265,22.54568,26.374609,104.98367113095128,0.015094558,8.643938,45.82862233998274,22.54568,0.11471265,1,,,,161.4900787738833,0.019670542,ARTIFACT-EXTENDED,1560.772216796875,1.041221620100112e-13,4.7113802117450254e-14,1,2.210013994422367,1.3971873802463546,0.3745307891241611,ARTIFACT-EXTENDED
1eRASS J044646.6-662450,107315600032,71.69449922141227,-66.41399083249567,2.4617727,48.3674,0.0,0.11817251,0.017713524,1.1003028e-13,656.5251,58998.87,59005.203,0,0,0,0,0,0,0,25.83703724114849,3eRASS J044643.0-662504,0.79246604,323.76047,1376.2437,73.97208932416966,0.028097345,9.760218,25.83703724114849,323.76047,0.79246604,2,,,,104.40380261598932,0.01776475,ARTIFACT-EXTENDED,1980.2381591796875,2.027895673649763e-13,4.5126147827159735e-14,1,4.493837323356124,1.843034184453373,0.3315384550876269,ARTIFACT-EXTENDED
1eRASS J052752.1-605619,108315000036,81.96712356134917,-60.93864463737011,1.886341,48.31742,0.0,0.07613152,0.01106384,7.0885965e-14,1085.1534,58889.88,58907.38,0,0,0,0,0,0,0,11.157074012167609,3eRASS J052750.5-605620,0.3388783,221.11111,911.53705,42.46696799373994,0.026159592,25.212933,11.157074012167609,221.11111,0.3388783,1,,,,48.28057153000806,0.044484235,ARTIFACT-SPLIT/MOVED,3185.9248046875,1.386445754210375e-13,2.3145498850309608e-14,1,5.990131226710756,1.95588189313692,0.3406086039455159,ARTIFACT-SPLIT/MOVED
1eRASS J064911.2-643453,110015600519,102.29680262849304,-64.58157333461168,2.4778295,48.26326,0.0,0.039508313,0.007977942,3.678614e-14,784.0347,58993.543,59001.043,0,0,0,0,0,0,0,38.33406414422785,3eRASS J064917.1-643454,0.09448415,10.735002,67.88016,170.11305004721729,0.025653506,71.2688,38.33406414422785,10.735002,0.09448415,0,,,,66.17145448493612,0.020400975,ARTIFACT-EXTENDED,2250.93212890625,3.5784990557808163e-14,2.2789822939493952e-14,1,1.570218015858037,0.9727846019671584,0.3483155666630296,ARTIFACT-EXTENDED
1eRASS J030409.7-440227,104813500013,46.04077671676247,-44.04107634778796,3.292276,47.805054,0.0,0.16427207,0.03240602,1.5295351e-13,214.94353,58850.66,58852.996,0,0,0,0,0,0,0,83.5274166474153,3eRASS J030416.5-440146,0.9881076,186.34093,565.2111,123.7752150692273,0.050306085,14.943371,83.5274166474153,186.34093,0.9881076,0,,,,196.0591627676471,0.023368208,ARTIFACT-EXTENDED,678.4180297851562,1.6296980312555806e-13,1.270801633411825e-13,1,1.282417324944883,1.0654858664280278,0.3168305094545748,FADE-CANDIDATE
1eRASS J041933.5-682038,106715900208,64.88966019942491,-68.34397178346275,2.2182636,47.487625,0.0,0.057011634,0.012354047,5.308346e-14,481.06894,58989.04,58993.54,0,0,0,0,0,0,0,43.331904934344266,3eRASS J041927.1-682103,0.03666567,0.0,62.1755,43.331904934344266,0.03666567,62.1755,499.3280094209429,4.5455074,0.033637974,2,43.33190493433962,3eRASS J041927.1-682103,0.0366656705737113,104.02458665815092,0.015861765,ARTIFACT-CONFUSION,1255.9510498046875,4.51918979126574e-14,4.0763904431877565e-14,1,1.1086253523182417,0.8513367047411265,0.3830315998977913,FADE-CANDIDATE
1eRASS J103051.5-262837,115811700043,157.71465459671077,-26.47698758854835,2.7656555,47.3853,0.0,0.22411007,0.053331394,2.086686e-13,90.76104,59000.734,59001.402,0,0,0,0,0,0,0,17.751867597541597,3eRASS J103051.2-262854,0.18067245,0.0,112.70926,17.751867597541597,0.18067245,112.70926,1136.224355282813,4.796483,0.09537742,1,17.751867597546614,3eRASS J103051.2-262854,0.1806724518537521,258.7740095702633,0.09237465,ARTIFACT-CONFUSION,304.3287658691406,2.6986307069196136e-13,1.1322632962511642e-13,1,2.383395024686017,1.2932615194234367,0.2982335230151284,ARTIFACT-CONFUSION
