cand_set,name,RA,DEC,POS_ERR,l_deg,b_deg,match_type,direction,DET_LIKE_0,DET_LIKE_0_D1,ML_RATE_1,ML_RATE_1_D1,ML_FLUX_1,ML_FLUX_1_D1,R,epoch_ratio,amp_cons,epoch_amp_cons,rank_amp,z_var,approx_erass1_rate_lim,implied_min_rise,gaia_source_id,gaia_sep_arcsec,gaia_G,gaia_bp_rp,gaia_plx,gaia_plx_err,gaia_pmra,gaia_pmdec,simbad_main_id,simbad_otype,simbad_sep_arcsec,first_guess_class,caveats
vanished,1eRASS J053410.9-045032,83.5457422058537,-4.842399641803628,2.0120263,208.36301292655895,-19.377855445858096,,,,129.44783,,0.39887205,,3.7138925e-13,,,,,,,,,3.2095985488531436e+18,7.874912,12.645059,1.313632,2.6336,0.0119,0.823,0.497,2E 0531.7-0452,X,5.109719034815533,SIMBAD:X,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5)
vanished,1eRASS J052605.0-621225,81.52096474855139,-62.2070758315065,1.507602,271.4757457270316,-33.66824131193879,,,,121.028564,,0.09344879,,8.701005e-14,,,,,,,,,4.757842935176754e+18,0.862492,21.70365,1.694616,,,,,LEDA  147501,G,2.9683487570660025,SIMBAD:G,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5)
new_bright,3eRASS J172341.8-310306,260.9245114573623,-31.051778751332545,0.4665919966815131,355.6498959537755,2.843932166388939,,,12727.046,,7.5121055,,6.9945117e-12,,,,,,,,0.0336264856159687,223.3984707985041,4.0581447277828116e+18,1.498002,16.227722,3.942234,0.0727,0.0712,-1.602,-9.522,V* V1708 Sco B,*,1.3747397547206974,SIMBAD:*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J170930.3-263920,257.3763682992362,-26.65555849118433,0.5017664732789183,357.47236411771553,7.911921373587935,,,7949.31,,4.989224,,4.6454602e-12,,,,,,,,0.0336264856159687,148.3718522964666,4.108865783346598e+18,0.673462,19.422716,1.186586,-0.9857,0.8416,-6.625,-6.481,RX J1709.5-2639,LXB,5.909898560962167,SIMBAD:LXB,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J234403.0-352639,356.01277416305146,-35.44421798096663,0.5458404085020453,358.71229066943306,-73.40925738753172,,,5187.299,,4.243733,,3.9513345e-12,,,,,,,,0.0435482263565063,97.4490417701179,2.311716432826542e+18,2.839552,18.431904,1.090967,-0.1128,0.4285,0.436,0.256,eRASSt J234402.9-352640,X,2.0375028391538446,SIMBAD:X,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J173758.6-374616,264.494296456611,-37.77121433452904,0.5307345175745478,351.648243306964,-3.304386679372897,,,5830.9946,,3.781501,,3.520951e-12,,,,,,,,0.0336264856159687,112.45602939154656,5.962310884969316e+18,3.488234,20.511843,2.518204,-0.8099,0.269,1.751,-5.155,2MASS J17375858-3746228,*,6.532748176522872,SIMBAD:*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J192832.3-500134,292.1348322130564,-50.026282542215526,0.5447959447576052,347.8966842552907,-26.20564452863856,,,4649.0283,,3.7502074,,3.4918134e-12,,,,,,,,0.0389280766248703,96.3368280509367,6.658737220627066e+18,0.157539,16.189766,1.261821,7.7143,0.0569,-60.779,-17.686,CTCV J1928-5001,CV*,1.155538309777343,SIMBAD:CV*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J045649.7-203747,74.20716087081234,-20.629847419221143,0.5731682324705463,220.48849069221373,-34.05824208591534,,,3825.0557,,1.6437861,,1.5305271e-12,,,,,,,,0.0285343118011951,57.60734950201845,2.9742687050682644e+18,1.274112,19.666126,1.410847,-0.3394,0.5828,0.448,0.473,eRASSt J045650.3-203750,X,8.55050257927041,SIMBAD:X,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J155100.8-453347,237.75364824786325,-45.56326785295143,0.6084115765544399,332.7662468742478,6.651362432295447,,,2313.395,,1.384875,,1.2894554e-12,,,,,,,,0.0285343118011951,48.53367653569283,5.988386112446545e+18,1.94604,17.75082,3.719631,10.9892,0.1315,-22.687,-34.143,,,,Galactic-star/CV? (red-dwarf locus: flare star?),rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J074910.4-054926,117.29345999283314,-5.824103397274831,0.7681780778794584,224.85226570497184,10.045271779311966,,,1255.7883,,1.1929504,,1.1107546e-12,,,,,,,,0.0389280766248703,30.644986122057755,3.0442633404165253e+18,1.322759,17.918188,0.728064,0.8493,0.096,-2.277,-5.238,RX J0749.1-0549,CV*,1.3888940765607587,SIMBAD:CV*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J115415.8-501801,178.5658899777514,-50.300384336924886,0.6386351898281543,293.66939788450424,11.540284894472899,,,2441.5723,,1.0825548,,1.0079654e-12,,,,,,,,0.0236160513013601,45.839789361287465,5.370642890382758e+18,0.756492,16.215141,0.901436,3.2041,0.037,-68.076,-5.153,ASASSN-V J115415.90-501802.1,CV*,1.151760400419205,SIMBAD:CV*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J155747.9-542453,239.4499271458604,-54.414756085931685,0.7322892613845922,327.94240906285853,-0.8552552981265298,,,1316.6312,,0.89813244,,8.3624996e-13,,,,,,,,0.0285343118011951,31.475524963963625,5.884711614875406e+18,0.517829,20.66543,2.074566,-2.5559,1.7025,-8.724,-1.87,2MASS J15574819-5424541,HXB,3.3058077616150383,SIMBAD:HXB,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J090023.0+214951,135.09601941843613,21.83100993527568,0.8689868527623272,205.30272416014176,37.607936267245705,,,781.67194,,0.89231473,,8.308331e-13,,,,,,,,0.0435482263565063,20.49026577500144,6.851039128570726e+17,3.992566,13.413064,4.399569,157.2686,0.0535,-514.942,-592.253,LP  368-128,PM*,14.990942352149402,SIMBAD:PM*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J092909.3-024504,142.2889693372582,-2.75113505368429,0.9913206211849768,236.2146608032988,32.8689069434774,,,465.44778,,0.8847133,,8.237554e-13,,,,,,,,0.0435482263565063,20.315713546613964,3.8377463807056384e+18,1.019859,6.948691,1.039395,55.2676,0.0249,138.579,-17.301,* tau01 Hya B,PM*,2.2302714972219975,SIMBAD:PM*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J132435.1-194509,201.14651448554773,-19.7525502624014,0.8418278006338068,313.52330299965195,42.436469522306304,,,1263.6088,,0.8676963,,8.079109e-13,,,,,,,,0.0285343118011951,30.408873754980828,3.506736004277203e+18,2.467626,17.016674,1.396132,-1.0887,0.2541,1.662,0.025,2MASX J13243528-1945114,Sy2,2.4501505058125317,SIMBAD:Sy2,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J083821.2+241036,129.58850789113032,24.176896421921214,1.0575561358880698,200.6490823068887,33.49955211056172,,,669.0518,,0.846459,,7.8813686e-13,,,,,,,,0.0435482263565063,19.4372777566389,6.665065326674889e+17,0.395506,18.117598,1.164425,0.2824,0.207,0.013,-0.687,2MASX J08382122+2410367,Sy1,0.3902891940571427,SIMBAD:Sy1,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J155517.1-232216,238.8213449885216,-23.371199848158057,0.871496042287436,348.6299073987619,22.769337549526366,,,917.7872,,0.8402362,,7.8234283e-13,,,,,,,,0.0336264856159687,24.987332800017192,6.237252529183461e+18,1.65616,13.470051,2.83685,8.0817,0.0472,-18.582,-28.253,ScoPMS   8b,TT*,1.2187511627179857,SIMBAD:TT*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J205101.0-743003,312.7545122549176,-74.50101300966952,0.7788231291387301,319.1416086442926,-33.913207578775264,,,1228.2601,,0.8325169,,7.7515544e-13,,,,,,,,0.0336264856159687,24.757773326460267,6.370061714064936e+18,0.68642,20.086287,0.988497,,,,,,,,optical-faint?,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J024510.8-434441,41.29524037548752,-43.74489566384688,0.7331725027494148,256.36758088113555,-61.723121393982765,,,917.92474,,0.7775874,,7.2401064e-13,,,,,,,,0.0236160513013601,32.92622478945317,4.947513157730843e+18,3.50669,11.048344,2.780833,90.1772,0.025,32.032,-387.798,LP  993-115,PM*,9.695030910967203,SIMBAD:PM*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J064957.1+281418,102.48830498786604,28.23843443921123,1.000722405505806,187.247145627063,12.161368072312131,,,377.08575,,0.76943237,,7.164175e-13,,,,,,,,0.0435482263565063,17.66851213630105,3.385565184333443e+18,0.618321,17.474249,0.89719,0.1802,0.105,0.237,0.033,2MASS J06495716+2814178,AG?,0.6208672943871294,SIMBAD:AG?,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J072919.2+081501,112.33029138646238,8.250321788063694,1.3608998623550048,209.79732448863007,12.143478294388597,,,614.17444,,0.7624628,,7.0992816e-13,,,,,,,,0.0435482263565063,17.50846954222316,3.1432750797548196e+18,0.59133,19.113914,0.251434,0.4388,0.2837,-1.015,-9.085,,,,Galactic-star/CV?,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
new_bright,3eRASS J091529.5-690509,138.87303358329106,-69.08584112546575,0.5684571212679026,285.63205779603385,-13.835958892653313,,,2684.7285,,0.72284776,,6.730426e-13,,,,,,,,0.014071837067604,51.368400319798376,5.222920479527658e+18,0.992234,13.127179,2.741952,1.6445,0.0572,14.222,-1.66,UPM J0915-6905,PM*,2.2043637409774877,SIMBAD:PM*,rise bound uses approx eRASS1 sensitivity (empirical 5th pct)
