IAUNAME,DETUID,RA,DEC,POS_ERR,sep_arcsec,match_type,direction,DET_LIKE_0,DET_LIKE_0_D1,ML_RATE_1,ML_RATE_ERR_1,ML_RATE_1_D1,ML_RATE_ERR_1_D1,ML_FLUX_1,ML_FLUX_1_D1,ML_EXP_1,ML_EXP_1_D1,R_raw,R,fader_floor,rate23,rate23_err,epoch_ratio,amp_cons,epoch_amp_cons,z_var,rank_amp,containment_violated,subfloor,IAUNAME_D1,MJD_MIN_D1,MJD_MAX_D1,FLAG_SP_SCL
3eRASS J071939.4-264441,sm03_108117_020_ML00002_001_c030,109.91424334311166,-26.744870940735694,0.4953692986587377,2.3752899291581184,strong,rise,8766.655,377.46115,4.4953704,0.11585256,0.85760427,0.09050168,4.1856336e-12,7.9851425e-13,355.82504,113.26017,5.241777088077379,5.35215646966355,0.32500568088052295,6.332804858817123,0.17859724524642212,7.384297298526347,4.703091344650062,6.471806300047207,25.059683269276857,6.471806300047207,False,False,1eRASS J071939.5-264441,58960.395,58961.227,0
3eRASS J111437.0+122712,sm03_169078_020_ML00016_001_c030,168.65421402572562,12.453433439823844,1.435829824373701,3.9611161036563702,strong,rise,257.3295,7.3060246,0.3745143,0.044841617,0.048792306,0.026443012,3.487098e-13,4.5430453e-14,206.77048,78.90602,7.675683723373431,7.837315400646405,0.3896474760584835,0.5882726872115274,0.07581754468850282,12.056668999969974,4.2718907187087485,6.46785448945454,6.309588779041749,6.46785448945454,False,False,1eRASS J111437.2+122714,58996.418,58997.086,0
3eRASS J112912.7-754627,sm03_175165_020_ML00005_001_c030,172.30313941863295,-75.77428545933039,0.5344465520313587,0.3121154228827067,strong,rise,4527.6655,156.36887,1.2429446,0.040493306,0.22385746,0.03190455,1.1573042e-12,2.084334e-13,815.3317,246.3808,5.5523929595109305,5.66931317395275,0.3085480240789735,1.7217619147348975,0.0608401330905397,7.691331333020287,4.774739189920803,6.457990719822589,20.014779659082848,6.457990719822589,False,False,1eRASS J112912.7-754627,58901.195,58904.53,0
3eRASS J155133.9-694209,sm03_239159_020_ML00002_001_c030,237.89161766562685,-69.70257399688116,0.698769132135216,1.7037595481071843,strong,rise,1326.8334,43.216805,0.73452854,0.03916738,0.12590308,0.029152825,6.839186e-13,1.1722821e-13,526.41675,178.59093,5.834078984634427,5.956930838047564,0.34640164613688446,1.0704360284385277,0.06234953433602874,8.502063547596833,4.523066040082403,6.415961394806936,12.610485893066436,6.415961394806936,False,False,1eRASS J155134.2-694208,58923.023,58924.523,0
3eRASS J105853.1-563300,sm03_167147_020_ML00007_001_c030,164.72154358032364,-56.55013155916163,0.73254214504591,0.9098733949844646,strong,fade,1018.0618,1233.2338,0.5594329,0.032343417,1.3867579,0.08055594,5.2088726e-13,1.2912085e-12,603.7139,233.72389,0.4034106773095224,0.4119055484836447,0.3952957706772963,0.056031115560612105,0.07411647214309261,0.04040439759145518,2.1601445514061894,6.3964230790096765,9.367348020135946,6.3964230790096765,False,False,1eRASS J105853.2-563300,58848.797,58850.797,0
3eRASS J114400.4-610737,sm03_174150_020_ML00022_001_c030,176.0018211222206,-61.12700583340823,0.6101647849721871,0.41927988787727805,strong,rise,2244.2803,93.086136,0.9235167,0.038216513,0.17659624,0.02877481,8.598852e-13,1.6442853e-13,700.6589,257.1273,5.229537700614108,5.339659349756397,0.37470699174126765,1.387247795439756,0.06386020978042185,7.855477566521593,4.369527258893913,6.39373583229786,15.806774011021965,6.39373583229786,False,False,1eRASS J114400.4-610736,58865.96,58868.465,0
3eRASS J021834.9-244913,sm03_034114_020_ML00034_001_c030,34.64582516161023,-24.82031625100182,1.2520938526162084,7.409212126628541,strong,rise,262.94995,6.1221175,0.1970348,0.020989887,0.024157839,0.013675091,1.8345885e-13,2.2493333e-14,508.90146,168.65532,8.156143720554795,8.32789274476463,0.3383892832179584,0.2889332641626268,0.03276424595352204,11.96022812336335,4.491087718810695,6.371063477625681,6.963198164424137,6.371063477625681,False,False,1eRASS J021834.5-244916,58851.836,58853.336,0
3eRASS J031124.1-450646,sm03_048135_020_ML00006_001_c030,47.8507355163511,-45.11289196800204,0.6924306225730162,4.402349754896091,strong,rise,1684.1289,45.37465,0.60290945,0.02908374,0.09916517,0.0226539,5.613682e-13,9.233256e-14,781.2003,224.82294,6.079850791797035,6.207878016010969,0.29385187029680376,0.8242902335616651,0.04268894276368221,8.312295759193507,4.769060379480753,6.357008681848942,13.826849010886326,6.357008681848942,False,False,1eRASS J031124.5-450645,58851.992,58854.33,0
3eRASS J054137.5-683233,sm03_082159_020_ML00258_001_c030,85.4063210895626,-68.54264480852481,1.3039741330065207,2.067976235468814,strong,fade,111.53905,185.68204,0.030121226,0.0032780813,0.09201321,0.008961912,2.8045835e-14,8.5673385e-14,4880.56,1645.5847,0.3273576244610846,0.33425099889085946,0.3442713139825405,-0.0004053914511417996,0.006803119425124049,-0.004405796199103674,2.4398851180635908,6.313919388984441,6.4033174809470665,6.313919388984441,False,False,1eRASS J054137.7-683231,58959.707,58975.875,0
3eRASS J155312.8-304643,sm03_238120_020_ML00002_001_c030,238.30368808681445,-30.778835685955972,0.46256287102397425,2.959291914460669,strong,rise,10610.771,421.3884,5.913045,0.12756456,1.1501997,0.10566595,5.5056285e-12,1.0709494e-12,384.68732,115.31202,5.140885689429339,5.249140537674429,0.3060673215778113,8.129701518997447,0.1914282451441558,7.068078578230745,4.6968358560944,6.309607824488292,29.139705803721185,6.309607824488292,False,False,1eRASS J155313.0-304645,58910.004,58911.004,0
3eRASS J113634.5-335411,sm03_175123_020_ML00009_001_c030,174.1438756363858,-33.90322910331248,0.7667138498393286,0.7726484756999333,strong,fade,922.32214,1076.5969,0.6211168,0.041601848,1.6576663,0.11257418,5.783211e-13,1.543451e-12,392.989,140.81314,0.37469351184670424,0.38258366769023694,0.36585839890148975,0.0626978431380965,0.09128814680814688,0.03782295759465914,2.282136985176704,6.303752461688991,8.506113707432734,6.303752461688991,False,False,1eRASS J113634.5-335411,58836.62,58837.785,0
3eRASS J130813.8+044137,sm03_197084_020_ML00004_001_c030,197.05776636746003,4.693629771090285,0.7278009499336151,0.647630227601458,strong,fade,1239.717,1437.0631,0.9431412,0.054990117,2.3048773,0.13522273,8.7815757e-13,2.1460683e-12,340.92358,134.37502,0.40919368232637754,0.41781032985740024,0.40244981726594237,0.09001280283677761,0.1277813276378477,0.03905318672339238,2.130450529298234,6.288749667434687,9.164784431320953,6.288749667434687,False,False,1eRASS J130813.8+044137,58841.266,58842.434,0
3eRASS J215406.5-722108,sm03_329162_020_ML00006_001_c030,328.52749664550515,-72.35222416728634,0.7400188588365704,5.2409048165261405,strong,rise,1204.3142,42.05931,0.9113677,0.051465277,0.15869014,0.038139842,8.4857333e-13,1.4775618e-13,375.60947,129.98291,5.743064543314883,5.8639998486605505,0.3533458378592593,1.3390235620518782,0.08285330350997488,8.437975825052602,4.394480526117846,6.283331078307464,11.887507550282814,6.283331078307464,False,False,1eRASS J215407.6-722109,58959.36,58960.36,0
3eRASS J113304.1-665602,sm03_177156_020_ML00011_001_c030,173.26709191171255,-66.93389918669112,0.7382329566914614,6.877206020873616,strong,rise,998.5738,34.29194,0.36863384,0.02165585,0.066720694,0.015947483,3.432345e-13,6.212355e-14,871.91614,327.94284,5.525029982914764,5.641373998028704,0.384037551080456,0.5630892438946655,0.036723201116200595,8.439499165478875,4.231928551965561,6.280471603787349,11.358934600076589,6.280471603787349,False,False,1eRASS J113304.3-665608,58875.465,58878.465,0
3eRASS J040756.7-375029,sm03_063129_020_ML00036_001_c030,61.98631224423641,-37.84142007978338,1.015957357844072,4.952671092914885,strong,rise,422.6335,16.446295,0.20779309,0.017389437,0.035499558,0.011870161,1.9347588e-13,3.3053594e-14,768.8555,313.33044,5.853399291031698,5.976657984231486,0.4161099546776493,0.33368963218358294,0.0310610474912919,9.39982502226517,4.015754810594553,6.2353131065440115,8.271816092702787,6.2353131065440115,False,False,1eRASS J040756.5-375024,58887.06,58894.39,0
3eRASS J111230.5-750649,sm03_164165_020_ML00053_001_c030,168.12738549581448,-75.11380825659137,1.0151595537853089,2.7003349461755155,strong,rise,484.7786,16.012493,0.19849554,0.015607281,0.033404958,0.011106715,1.8481894e-13,3.1103314e-14,914.6892,360.55408,5.942098175826565,6.067224656970505,0.40248259895049066,0.31281303260020993,0.027279459625407173,9.36426973665105,4.080019258313381,6.226497418771223,8.714252896843737,6.226497418771223,False,False,1eRASS J111230.7-750647,58897.863,58902.695,0
3eRASS J055816.1-450154,sm03_089135_020_ML00006_001_c030,89.56714314854595,-45.03188316308746,0.6088071151947767,1.7458434857410725,strong,rise,3404.5796,170.91687,1.0805765,0.037990306,0.20986216,0.029510729,1.0061235e-12,1.9540238e-13,810.97784,272.42325,5.148982317106032,5.257407661108738,0.3429931374181723,1.555284465288099,0.06028932645194463,7.410981009226381,4.426737520430765,6.214323407642381,18.33139313876368,6.214323407642381,False,False,1eRASS J055816.2-450155,58938.387,58941.72,0
3eRASS J113219.7-525356,sm03_175144_020_ML00015_001_c030,173.08243278617977,-52.89889014870013,1.2978569825466473,1.4834259215565897,strong,fade,528.86255,652.6923,0.3315335,0.025081867,0.8949799,0.06754283,3.086904e-13,8.3331465e-13,593.7002,215.0802,0.37043680397110385,0.37823732365212775,0.3698992864557382,0.02240728993001773,0.05554122968330315,0.025036640572822982,2.2739299505999613,6.211864281075525,7.7035293593886625,6.211864281075525,False,False,1eRASS J113219.6-525355,58851.63,58853.63,0
3eRASS J153129.6-302153,sm03_231120_020_ML00004_001_c030,232.87354120827905,-30.36497946617385,0.6339452011589334,0.40360649569204765,strong,fade,1704.1692,1818.263,1.274545,0.06086618,3.691347,0.19319032,1.1867271e-12,3.4370083e-12,373.17477,107.63279,0.34527910663245803,0.3525498649314713,0.2944981500614682,0.3326542135922206,0.11730251450702289,0.09011729974619334,2.563723947711619,6.167001450274685,11.776666938577018,6.167001450274685,False,False,1eRASS J153129.6-302153,58905.504,58906.34,0
3eRASS J045815.6-520201,sm03_076141_020_ML00009_001_c030,74.56532747782157,-52.03376742917146,0.6394646674932252,1.5515733908900158,strong,fade,1784.9874,1936.0859,0.42067528,0.018755436,1.0903562,0.051617794,3.916902e-13,1.0152292e-12,1310.3735,444.03207,0.3858145309318651,0.39393886903622305,0.3459947283458674,0.09083768751766517,0.039229211176832535,0.08331010082490872,2.3159806499179547,6.1422757206319165,12.002792374370506,6.1422757206319165,False,False,1eRASS J045815.5-520201,58897.883,58904.715,0
3eRASS J051840.6-643638,sm03_080156_020_ML00033_001_c030,79.6692415163741,-64.6106308421906,0.5223925764061286,0.7319643108634636,strong,rise,3832.6912,189.58597,0.3187129,0.009075237,0.06912253,0.0072734496,2.9675315e-13,6.43599e-14,4328.5815,1667.7516,4.610839443386984,4.707932776011102,0.3934015009806079,0.4860686755647558,0.015748559666320903,7.0319861253398575,4.124854106868263,6.134679401691022,21.757380577070464,6.134679401691022,False,False,1eRASS J051840.6-643637,58843.15,58859.15,0
3eRASS J232621.3-565537,sm03_352147_020_ML00005_001_c030,351.58897776173865,-56.92704937612839,0.8385123215382325,3.003292067631471,strong,rise,891.3144,47.009834,0.81388307,0.053568482,0.15069753,0.037242934,7.578055e-13,1.4031427e-13,307.2549,119.5832,5.400772460383224,5.514499907057874,0.397394253185273,1.2645195370472084,0.0926398399183361,8.391109945777876,4.070072799310596,6.133934065338741,10.281133522911656,6.133934065338741,False,False,1eRASS J232621.1-565540,58979.355,58980.355,0
3eRASS J053042.1-665431,sm03_080156_020_ML00031_001_c030,82.67568209113101,-66.9087127304337,0.4824418694858899,0.5420239766256955,strong,fade,6033.5947,6268.1187,0.4910181,0.011250957,1.155021,0.028370729,4.571863e-13,1.0754386e-12,4365.126,1562.7422,0.4251161727638446,0.4340681101437617,0.36554496631096306,0.13684414749591128,0.023885081855374427,0.11847763214366837,2.199278092314782,6.110352587198869,21.355732507024236,6.110352587198869,False,False,1eRASS J053042.2-665430,58828.98,59006.875,0
3eRASS J191608.6-482245,sm03_288138_020_ML00009_001_c030,289.03603158970645,-48.37934194902358,0.9804324600206482,1.4663319709073197,strong,fade,667.4276,828.60583,0.81011677,0.058994778,2.2661238,0.16909482,7.542987e-13,2.109985e-12,256.77808,86.73816,0.3574900797617039,0.36501797216617865,0.34490740104241324,0.09316184745869976,0.1253579177580979,0.04111066157262387,2.363776578157443,6.109514871423181,8.016259572770414,6.109514871423181,False,False,1eRASS J191608.5-482245,58950.844,58951.51,0
3eRASS J095019.5-385907,sm03_146129_020_ML00008_001_c030,147.58129989292283,-38.98528118357676,1.1347851515748493,6.522831088278197,strong,rise,326.5585,7.5210857,0.29766756,0.029997878,0.03743823,0.019737618,2.7715788e-13,3.4858685e-14,370.28217,107.91584,7.950898669299966,8.1183257199786,0.2975792566060679,0.4135508020717087,0.04398376731801163,11.046217092536535,4.525786179711528,6.098855322044646,7.313681392536829,6.098855322044646,False,False,1eRASS J095019.7-385901,58999.062,59000.062,0
3eRASS J085431.2+173728,sm03_133072_020_ML00004_001_c030,133.63000036628895,17.624632204549762,0.9312078475505231,5.464177758736976,strong,rise,840.28284,23.900045,0.9389349,0.06695275,0.15310295,0.048763424,8.742411e-13,1.4255396e-13,229.96573,75.05002,6.132703039009438,6.261843206079338,0.3332252764009252,1.3489871143158578,0.1041947800516374,8.810980590650344,4.312992881353966,6.0210090500718465,9.593703319907306,6.0210090500718465,False,False,1eRASS J085430.8+173727,58970.418,58970.918,0
3eRASS J020953.7-135320,sb03_032105_020_ML00003_001_c030,32.47415510077232,-13.889020995439951,0.668736390882768,0.8762187462566237,strong,rise,2066.0686,86.36983,1.0786582,0.050174914,0.2072443,0.038470898,1.0043373e-12,1.929649e-13,462.0968,158.0388,5.204766489333783,5.314366515572939,0.3492054575981559,1.5661088779254575,0.08038647830909625,7.556824609980934,4.243406439909544,5.999218123636307,13.95597840576064,5.999218123636307,False,False,1eRASS J020953.8-135320,58855.344,58856.676,0
3eRASS J043532.4-114425,sm03_069102_020_ML00008_001_c030,68.88532513415382,-11.740347192078813,0.7566755696197881,3.043769037724175,strong,rise,1187.4863,42.543636,0.67715853,0.038703248,0.119887605,0.029260093,6.3050146e-13,1.116272e-13,493.03543,159.58316,5.648278091623898,5.767217419318361,0.3304906558349964,0.9649401150461974,0.06008538993153868,8.048706224094078,4.319564326992908,5.991602749495956,11.623181753293705,5.991602749495956,False,False,1eRASS J043532.5-114422,58912.902,58914.234,0
3eRASS J145802.3-413423,sm03_224132_020_ML00017_001_c030,224.50997953177813,-41.57330757403652,0.6292608406687934,3.646089919087075,strong,rise,1951.6075,84.96283,1.3514711,0.061622072,0.2644619,0.04698602,1.258353e-12,2.4624015e-13,391.94507,136.89175,5.1102674605631435,5.2178775615954605,0.35661724256207844,1.9786217736562126,0.09992438599090596,7.481689188545242,4.199500350170175,5.986900235077452,14.204800772953535,5.986900235077452,False,False,1eRASS J145802.2-413427,58898.51,58902.844,0
3eRASS J222240.0-630325,sm03_338153_020_ML00002_001_c030,335.66671328486245,-63.057100614309626,0.6536421312823264,0.9503966759541728,strong,rise,1967.0713,83.815186,1.3951603,0.06760369,0.26386312,0.051573213,1.299032e-12,2.456826e-13,332.70862,111.19168,5.287439699463856,5.39878062724357,0.3412388725229999,2.007146954181062,0.10685902679755456,7.606773469455527,4.256497588929033,5.962544299259887,13.470249461180812,5.962544299259887,False,False,1eRASS J222240.1-630326,58967.855,58968.855,0
3eRASS J125851.6+235526,sb03_196066_020_ML00007_001_c030,194.7150443249758,23.924136485080222,1.0652963891337301,3.4076564011296493,strong,rise,573.635,26.955814,0.49948654,0.04073853,0.0856147,0.027785575,4.650713e-13,7.971574e-14,332.98703,123.256386,5.834120948974812,5.956973686057335,0.37794827224538985,0.7594137592425111,0.06803093070217497,8.870132434602041,4.0431805095370805,5.9555027225120325,8.483899019778168,5.9555027225120325,False,False,1eRASS J125851.5+235523,58829.926,58830.926,0
3eRASS J142638.7-214901,sm03_218111_020_ML00015_001_c030,216.6616176851728,-21.817053159452826,1.1313042104453626,1.3083024097326974,strong,rise,365.79758,10.903903,0.32278973,0.029213654,0.051672433,0.020889731,3.005491e-13,4.8112135e-14,424.5859,155.83829,6.246845998471744,6.378389745294497,0.3747648452551014,0.49074077608381544,0.0486575388356251,9.497148705034334,4.040154685491983,5.942034312880539,7.6316167676983335,5.942034312880539,False,False,1eRASS J142638.7-214901,58879.168,58880.504,0
3eRASS J053952.8-272518,sm03_085117_020_ML00024_001_c030,84.97030026213268,-27.42180082284652,1.0369944043024324,5.230643800301905,strong,rise,426.03156,9.5641165,0.27515066,0.024188224,0.04013182,0.017783295,2.5619242e-13,3.7366686e-14,524.84326,167.80783,6.856172158722294,7.000546867950089,0.32646216090000507,0.39412751423213155,0.03725519738327784,9.820823698813458,4.276248370174569,5.941065876983918,7.912680435579458,5.941065876983918,False,False,1eRASS J053952.9-272523,58932.895,58934.395,0
3eRASS J042706.4-594855,sm03_066150_020_ML00022_001_c030,66.77686927190702,-59.815544533041866,0.6733660727005439,2.034374474328765,strong,rise,1412.4839,60.830914,0.2778581,0.013178334,0.05362625,0.010442457,2.5871333e-13,4.9931332e-14,1789.1277,621.50793,5.181382360645958,5.2904899726484675,0.3546954313823788,0.40617909827709703,0.021354286151587114,7.574258775775636,4.172771223493214,5.936783091501673,13.50849911805679,5.936783091501673,False,False,1eRASS J042706.6-594854,58849.652,58855.652,0
3eRASS J140740.1-671837,sm03_211156_020_ML00006_001_c030,211.9174074504846,-67.31042948059705,0.7254398851311279,1.2477100252408573,strong,fade,1128.4824,1216.8138,0.531082,0.031078465,1.6330285,0.103995204,4.9448976e-13,1.5205107e-12,607.8086,163.06303,0.32521292320019013,0.3320611353128945,0.2739295826977267,0.14234414493340555,0.05774580764956074,0.08716574407792935,2.66318726211712,5.934159768294873,10.031950407619117,5.934159768294873,False,False,1eRASS J140740.3-671838,58906.523,58907.855,0
3eRASS J092753.9+162006,sm03_143075_020_ML00002_001_c030,141.97472573245508,16.335006471837563,0.8903379040012633,0.5351090391829396,strong,rise,855.5703,18.636267,1.0140042,0.07142187,0.17578371,0.053752966,9.44138e-13,1.6367199e-13,215.20355,75.799805,5.768476715201652,5.889947140559196,0.3596407578731764,1.5027435333243124,0.116310965679472,8.548821415304161,4.110826265689879,5.91236598274506,9.488023491194872,5.91236598274506,False,False,1eRASS J092753.8+162005,58976.582,58977.25,0
3eRASS J161902.1-213812,sm03_244111_020_ML00016_001_c030,244.75911881671908,-21.636679514914142,0.8032599678519426,0.4438468114772707,strong,fade,938.34076,1071.4935,0.75340915,0.045552142,2.0971909,0.13340472,7.014983e-13,1.9526917e-12,402.69052,128.29993,0.3592468204654344,0.3668117056586575,0.32531587341574997,0.1483650608321286,0.09246772009633697,0.07074466319630084,2.4079664610388725,5.900309371113386,9.399163448859579,5.900309371113386,False,False,1eRASS J161902.1-213811,58914.832,58915.832,0
3eRASS J160538.0-203947,sm03_241111_020_ML00005_001_c030,241.40851049526484,-20.663276214377802,0.6805123150768843,0.8505527999568294,strong,fade,2569.336,2606.363,1.7819728,0.06859508,4.7909465,0.20299552,1.6591925e-12,4.460844e-12,430.94833,131.7383,0.37194587165980103,0.3797781687238482,0.31213113442478885,0.5112061832650802,0.13477498586530004,0.10670254510538053,2.4286569370469118,5.880648589959879,13.837511826892978,5.880648589959879,False,False,1eRASS J160538.0-203946,58910.832,58911.832,0
3eRASS J073013.7-563322,sm03_114147_020_ML00072_001_c030,112.55744673059819,-56.55626917588719,1.2276425515841898,8.14874367510375,strong,rise,232.89034,7.1512547,0.10894842,0.011997008,0.01657587,0.007930849,1.0144173e-13,1.543377e-14,874.2433,339.38303,6.57271216803673,6.711117882789834,0.3963766521977979,0.17131117210985072,0.020645074581966176,10.334973709302863,3.8705058004652293,5.869085157620449,6.4871900854269695,5.869085157620449,False,False,1eRASS J073014.6-563326,58982.215,58985.383,0
3eRASS J110925.3-331339,sm03_168123_020_ML00014_001_c030,167.35563116171306,-33.22751160555083,1.2305466346528622,5.033099892018721,strong,rise,283.01242,6.0424085,0.2918188,0.030417299,0.04424126,0.021496814,2.717121e-13,4.119298e-14,359.30734,135.18797,6.59607779538483,6.734975534780287,0.3841689118533222,0.45100830923584356,0.05145248884522657,10.194291521552698,3.903497277732461,5.824315727099514,6.717266834730606,5.824315727099514,False,False,1eRASS J110924.9-331341,58829.953,58831.12,0
3eRASS J034930.7-433201,sm03_056135_020_ML00003_001_c030,57.37801263357562,-43.5338872932613,0.5386942770719778,1.8002114175376174,strong,rise,5071.7163,285.3567,1.2889493,0.039453086,0.29087743,0.030733688,1.200139e-12,2.708356e-13,890.1889,337.00378,4.43124529788088,4.524556804154055,0.3865474871244928,1.940658168477654,0.06747476989011307,6.671738531227602,3.9543964554330358,5.804666286577604,20.23354580695452,5.804666286577604,False,False,1eRASS J034930.5-433202,58870.66,58873.824,0
3eRASS J134036.7-370932,sm03_205126_020_ML00028_001_c030,205.15294443489597,-37.1588900334504,1.1722945772114106,5.04862382364703,strong,rise,281.93253,7.0868044,0.27879894,0.026092228,0.04517027,0.019169366,2.5958933e-13,4.205798e-14,487.25668,183.34485,6.172177814622679,6.302149226754556,0.3842033619745717,0.4291557695915261,0.04425196159310951,9.500845810300827,3.88120550053405,5.771842911238282,7.2970576840725,5.771842911238282,False,False,1eRASS J134036.3-370933,58872.617,58874.28,0
3eRASS J164914.6-390335,sm03_252129_020_ML00019_001_c030,252.31107559018355,-39.059823763831076,0.9388398010921317,2.1273680442569445,strong,fade,591.4173,692.9853,0.51088244,0.0388188,1.4236109,0.11121398,4.75682e-13,1.3255223e-12,372.37537,125.39619,0.35886380753022457,0.3664206273802983,0.34383781649590295,0.06369223749708873,0.08221710298075074,0.04473991899641709,2.338749683710631,5.76482110273778,7.639544909027697,5.76482110273778,False,False,1eRASS J164914.8-390335,58925.34,58926.34,0
3eRASS J060306.7-212408,sm03_091111_020_ML00031_001_c030,90.77826936704793,-21.402358658286747,1.2679918957147573,5.195258726576376,strong,rise,359.2478,7.7113714,0.32175463,0.030719584,0.043547627,0.02275917,2.9958533e-13,4.054714e-14,376.5089,110.51216,7.388568783513935,7.544154501759402,0.2996988429236273,0.44693004335650605,0.045393845746603184,10.263017261951752,4.278963387794345,5.762645475480661,7.353717340809296,5.762645475480661,False,False,1eRASS J060306.6-212413,58941.562,58942.562,0
3eRASS J083637.8-621006,sm03_129153_020_ML00010_001_c030,129.15766312412066,-62.16852126946732,0.6581315035344024,2.0042036050802965,strong,rise,1700.7134,79.67716,0.47095126,0.022897866,0.097566135,0.017644394,4.3850213e-13,9.08437e-14,991.12134,368.8236,4.826995125277728,4.928640183412591,0.3799637275612345,0.7080440629494767,0.038677486065562074,7.257067847334386,3.9340757519195875,5.751876309883166,13.086096891275668,5.751876309883166,False,False,1eRASS J083637.6-621008,58828.973,59011.383,0
3eRASS J161802.8-223532,sm03_245114_020_ML00064_001_c030,244.51167803380872,-22.592342409157567,1.09867519391373,9.663669811479991,strong,rise,330.0621,6.0170183,0.32849666,0.030649561,0.04711181,0.023210036,3.0586284e-13,4.3865746e-14,401.99478,128.81763,6.972703234417798,7.119531811456969,0.3271938503207709,0.4713639261193108,0.04733492222774771,10.005218088336637,4.13469006285802,5.74889893524785,7.399468664797828,5.74889893524785,False,False,1eRASS J161802.4-223540,58914.668,58915.836,0
3eRASS J071154.3-461915,sm03_110135_020_ML00017_001_c030,107.97652993145103,-46.32095799501326,1.0185325624871149,9.145889198589503,strong,rise,370.02194,8.973265,0.200041,0.018992547,0.029277848,0.013602813,1.8625791e-13,2.7260566e-14,619.7498,198.50078,6.832503383767776,6.976379684784293,0.32703637471853036,0.2867052763513828,0.02924178948217737,9.792566570122574,4.119699156853196,5.722699189847207,7.38678178961267,5.722699189847207,False,False,1eRASS J071154.1-461924,58964.887,58966.72,0
3eRASS J163114.1-474823,sm03_249138_020_ML00003_001_c030,247.80893581307822,-47.80655969399422,0.5835463194787471,1.0825597907355704,strong,fade,5810.4634,5562.6436,3.3591373,0.09676182,8.21326,0.26004297,3.1276884e-12,7.647356e-12,389.5559,131.49068,0.40898953894271484,0.41760188769871054,0.3446477271969882,0.9926177086963521,0.1994958828065875,0.1208555123447148,2.2561287870188544,5.722188589952748,17.195343950960794,5.722188589952748,False,False,1eRASS J163114.2-474823,58922.844,58924.01,0
3eRASS J141650.0-283257,sm03_214120_020_ML00012_001_c030,214.2084866509172,-28.549308260715843,0.9781627067022403,2.2102316988970947,strong,rise,406.6096,12.490453,0.3520353,0.030694501,0.06034478,0.022383075,3.2777963e-13,5.6186948e-14,426.27094,158.90924,5.833732491396367,5.956577048484479,0.3806393510319096,0.537223694992965,0.0517092778551857,8.902570854045658,3.866812314490723,5.710231101282324,7.766301076697536,5.710231101282324,False,False,1eRASS J141649.8-283256,58879.34,58880.67,0
3eRASS J081506.6-190319,sm03_124108_020_ML00001_001_c030,123.77789543674358,-19.055367420858648,0.562500769434134,1.4337913007769818,strong,rise,3887.6245,174.82816,2.718528,0.10060185,0.56056046,0.081517935,2.531218e-12,5.2193715e-13,286.30466,92.613365,4.849660657011579,4.951782997437173,0.33029006156598667,3.834976583945597,0.1567590939742014,6.841325466843553,4.138233753070513,5.692872461996453,16.892497494632124,5.692872461996453,False,False,1eRASS J081506.7-190318,58970.566,58971.4,0
3eRASS J064022.9-095742,sm03_101099_020_ML00002_001_c030,100.09572354283172,-9.961855856564007,0.6883102915817357,2.0392592976403936,strong,fade,1750.0428,1801.672,1.261328,0.06779494,3.4505997,0.19993125,1.1744209e-12,3.212849e-12,293.2588,91.83087,0.365538776568342,0.37323615542009664,0.31973333870874804,0.301909802757908,0.13588553420756844,0.0874948796137865,2.3967580844033285,5.673522376840505,10.221927234510668,5.673522376840505,False,False,1eRASS J064022.8-095744,58949.566,58950.234,0
3eRASS J091640.5-563408,sm03_140147_020_ML00020_001_c030,139.16909998338352,-56.56901828343809,0.9658065881020454,7.486399640977792,strong,rise,608.6859,23.972303,0.31372863,0.022666296,0.055170905,0.017221853,2.9211234e-13,5.136956e-14,675.9296,226.25047,5.686486952210853,5.806230867802098,0.3417734063201239,0.45374903251879933,0.035850898399628656,8.224426149862705,4.015784363849066,5.635691792537816,9.19170619682122,5.635691792537816,False,False,1eRASS J091639.7-563410,59008.387,59010.555,0
3eRASS J073327.4-761917,sm03_111165_020_ML00021_001_c030,113.36417393864363,-76.32164866825099,0.6466427130614579,1.80636073562515,strong,rise,1680.7722,56.287468,0.2887706,0.013014309,0.05620848,0.0109312665,2.6887393e-13,5.2335645e-14,1890.4933,576.1798,5.137491451185282,5.2456748248308145,0.31119538632287164,0.39946970611723825,0.019705400873569905,7.106929506983623,4.156692164046144,5.601978369495337,13.869126371313337,5.601978369495337,False,False,1eRASS J073327.8-761917,58908.535,58913.703,0
3eRASS J015141.8-361114,sm03_027126_020_ML00411_001_c030,27.924567496738277,-36.18727755236902,1.7742016506952925,1.536142807309968,strong,fade,29.795822,2461.0854,0.4452858,0.065370776,3.0676618,0.14325471,4.1460504e-13,2.856296e-12,472.4563,159.16461,0.14515478942318258,0.14821140469345886,0.34398153033478346,-0.8728448993595257,0.12421252441006346,-0.28453100993861646,5.595936490660854,,16.53362665581188,5.595936490660854,True,True,1eRASS J015141.7-361114,58835.832,58837.168,0
3eRASS J144830.9-651739,sm03_225156_020_ML00014_001_c030,222.12906100804992,-65.29422800427413,1.0211753652012703,5.090831687773471,strong,rise,371.02396,10.622028,0.2066716,0.019533655,0.031106422,0.013796129,1.9243166e-13,2.896315e-14,610.4714,188.40186,6.6440170266907455,6.783924252490594,0.31511576023694704,0.2913343877373677,0.02949794752960128,9.365731305344827,4.082854667971738,5.577289022538225,7.418803775990425,5.577289022538225,False,False,1eRASS J144831.3-651743,58910.52,58912.023,0
