name,RA,DEC,cand_set,tid,2rxs_sep,2rxs_id,2rxs_cts,2rxs_hr1,2rxs_n,xmmsl3_sep,xmmsl3_id,xmmsl3_flux_02_2,xmmsl3_flux_02_12,xmmsl3_rate_02_2,xmmsl3_n,csc21_sep,csc21_id,csc21_flux_b,csc21_flux_s,csc21_flag_e,csc21_flag_var,csc21_n,2sxps_sep,2sxps_id,2sxps_rate0,2sxps_flux_po0,2sxps_det,2sxps_pconst,2sxps_n,catwise_sep,catwise_id,catwise_w1,catwise_w2,catwise_n,gvar_sep,gvar_id,gvar_gmin,gvar_gmax,gvar_ng,gvar_n,gclass_sep,gclass_id,gclass_class,gclass_score,gclass_n,xmmssc_id,xmmssc_sep,xmmssc_flux_02_12,xmmssc_flux_err,xmmssc_flux_05_2,xmmssc_nobs,xmmssc_n,artxc_sep,artxc_name,artxc_flux,artxc_signi,artxc_cname,artxc_newxray,artxc_type,artxc_z,mkm_sep,mkm_iauname,mkm_ferass1,mkm_f2rxs,mkm_dist,mkm_lum
1eRASS J035213.6-324613,58.05690569764587,-32.77049351469136,vanished_full,266,,,,,,,,,,,,,,,,,,,,,,,,,,2.760558,J035213.67-324616.4,15.426,14.715,1.0,2.727314,4.862424598556553e+18,19.72131,20.262392,50.0,1.0,2.727314,4.862424598556553e+18,AGN,0.6197888,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J150149.9-403747,225.45797928349663,-40.62975861845308,vanished_full,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J074548.1-383407,116.45045451942433,-38.5687448770293,vanished_full,268,,,,,,,,,,,,,,,,,,,,,,,,,,1.679685,J074548.03-383406.1,10.282,10.365,1.0,1.683273,5.538646888413515e+18,12.200277,12.302975,51.0,1.0,1.683273,5.538646888413515e+18,RS,0.12502323,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J095556.4-095744,148.98536223934948,-9.962332042609184,vanished_full,269,,,,,,,,,,,,,,,,,,,,,,,,,,9.011357,J095556.49-095753.3,15.454,15.261,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J130209.8-143659,195.54096143609493,-14.616567138655917,vanished_full,270,,,,,,,,,,,,,,,,,,,,,,,,,,8.388142,J130209.92-143707.8,15.793,14.885,1.0,8.544317,3.524765138819368e+18,19.712734,20.347244,24.0,1.0,8.544317,3.524765138819368e+18,AGN,0.2277309,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J090022.7+215010,135.0947625673474,21.83629659439152,vanished_full,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J094458.2-134712,146.24272907146064,-13.786669991360563,vanished_full,272,35.5803,2RXS J094458.5-134747,37.69,0.529,1.0,,,,,,,,,,,,,,,,,,,,,8.580482,J094457.89-134718.7,15.295,15.449,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J040908.4-390319,62.28523844612973,-39.05536805603261,vanished_full,273,,,,,,,,,,,,,,,,,,,,,,,,,,1.252615,J040908.38-390318.3,15.174,14.242,2.0,1.32064,4.844489154429908e+18,18.044134,18.461895,52.0,1.0,1.32064,4.844489154429908e+18,AGN,0.9291117,1.0,5XMM J040908.4-390318,0.8277272589120789,7.55289e-14,1.38928e-14,3.82978e-14,2.0,1.0,,,,,,,,,,,,,,
1eRASS J082320.2+155746,125.83431112271631,15.962891834585436,vanished_full,274,,,,,,,,,,,,,,,,,,,,,,,,,,7.391122,J082319.75+155743.8,13.821,13.622,1.0,,,,,,,,,,,,5XMM J082319.2+155748,14.920575909462288,5.70981e-13,2.28511e-14,2.49816e-13,1.0,1.0,,,,,,,,,,,,,,
1eRASS J055137.6-560320,87.90703197731052,-56.0556560694175,vanished_full,275,,,,,,,,,,,,,,,,,,,,,,,,,,0.998267,J055137.61-560319.5,16.447,15.757,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J140703.2-510202,211.76340985980323,-51.0340519249508,vanished_full,276,,,,,,,,,,,,,,,,,,,,,,,,,,9.791653,J140702.18-510203.2,16.358,17.199,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J113059.6-441905,172.7484962686637,-44.31812006231056,vanished_full,277,,,,,,,,,,,,,,,,,,,,,,,,,,4.03885,J113059.83-441908.7,10.022,9.834,1.0,,,,,,,,,,,,5XMM J113059.6-441907,2.5353943282222486,1.32007e-13,1.46505e-14,7.91483e-14,1.0,1.0,,,,,,,,,,,,,,
1eRASS J171152.6-500622,257.9692556025896,-50.10612932932864,vanished_full,278,,,,,,,,,,,,,,,,,,,,,,,,,,2.84479,J171152.90-500622.6,11.969,12.075,3.0,2.845286,5.926469485953102e+18,14.274657,14.446215,54.0,1.0,2.845286,5.926469485953102e+18,RS,0.51763046,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J061834.2-644711,94.64250858225348,-64.78659914145865,vanished_full,279,,,,,,,,,,,,,,,,,,,,,,,,,,4.940886,J061834.47-644707.1,17.575,16.507,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J082100.7-420120,125.25320143198456,-42.02230406072773,vanished_full,280,,,,,,,,,,,,,,,,,,,,,,,,,,8.020768,J082101.32-420125.3,15.95,16.121,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J090022.1+094122,135.09242286463154,9.68969752739356,vanished_full,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J083358.4-174526,128.49343709643088,-17.757327591344502,vanished_full,282,,,,,,,,,,,,,,,,,,,,,,,,,,4.640723,J083358.75-174526.6,16.064,15.68,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J061348.1-673745,93.45052164805918,-67.62936713076384,vanished_full,283,,,,,,,,,,,,,,,,,,,,,,,,,,3.86567,J061347.43-673745.4,16.178,15.897,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J035053.9+061651,57.72488357978435,6.281082820749983,vanished_full,284,,,,,,,,,,,,,,,,,,,,,,,,,,6.311735,J035053.71+061657.0,16.766,16.802,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J064954.3-705132,102.4763974384146,-70.85899256512197,vanished_full,285,,,,,,,,,,,,,,,,,,,,,,,,,,4.831818,J064955.16-705134.9,17.985,18.03,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J102243.2+321848,155.68024563822468,32.313581257754656,vanished_full,286,,,,,,15.82554,XMMSL3 J102244.4+321844,0.73236,2.2113,0.51,1.0,,,,,,,,,,,,,,,1.801999,J102243.13+321849.6,16.734,16.447,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J124517.7+270733,191.3237806799476,27.125924661800447,vanished_full,287,,,,,,17.167921,XMMSL3 J124518.7+270741,1.084215,,0.755024,1.0,6.200631,2CXO J124517.2+270732,3.38e-05,1.1e-05,True,True,4.0,,,,,,,,9.353267,J124517.02+270731.4,11.053,10.923,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J064335.9-683221,100.89982559412428,-68.53933193364635,vanished_full,288,,,,,,,,,,,,,,,,,,,,,,,,,,4.833153,J064335.85-683226.4,16.687,15.811,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J080829.7-651945,122.12411082983252,-65.32925455026802,vanished_full,289,,,,,,,,,,,,,,,,,,,,,,,,,,3.019214,J080830.26-651945.1,15.936,15.344,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J052414.6+033013,81.06110118309431,3.5037685977646897,vanished_full,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J041454.2-533419,63.72599126671308,-53.57207197171957,vanished_full,291,,,,,,,,,,,,,,,,,,,,,,,,,,6.351533,J041454.09-533425.7,15.719,15.061,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J055257.5-670514,88.23995806842284,-67.08723392354219,vanished_full,292,,,,,,,,,,,,,,,,,,,,,,,,,,5.893256,J055257.61-670520.0,16.74,16.226,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J064444.5-570116,101.1858010430576,-57.0212305846615,vanished_full,293,,,,,,,,,,,,,,,,,,,,,,,,,,5.896865,J064444.38-570110.7,12.209,12.277,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J072558.5-303653,111.49387178173984,-30.61480461325498,vanished_full,294,,,,,,,,,,,,,,,,,,,,,,,,,,6.78806,J072558.65-303659.8,12.296,12.121,2.0,6.877198,5.605354916008643e+18,15.878542,15.943672,49.0,1.0,6.877198,5.605354916008643e+18,SOLAR_LIKE,0.09803229,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J050906.4-194337,77.27699168829169,-19.7270127093354,vanished_full,295,,,,,,,,,,,,,,,,,,,,,,,,,,3.743488,J050906.20-194336.9,9.016,9.03,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J053518.0+135422,83.82503018026871,13.90637224242941,vanished_full,296,23.753281,2RXS J053516.4+135415,22.6,0.016,1.0,,,,,,,,,,,,,,,,,,,,,7.9713,J053517.62+135417.3,9.051,8.962,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J055756.4-655853,89.4851597324506,-65.98158363999448,vanished_full,297,,,,,,,,,,,,,,,,,,,,,,,,,,0.909773,J055756.39-655854.6,17.446,17.499,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J142824.4-021621,217.10184513400523,-2.272699999969292,vanished_full,298,,,,,,,,,,,,,,,,,,,,,,,,,,1.608937,J142824.34-021622.1,15.782,15.053,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J022058.2-521758,35.242903055479104,-52.29957317487663,vanished_full,299,,,,,,,,,,,,,,,,,,,,,,,,,,8.251783,J022058.16-521750.3,15.028,14.056,1.0,8.374245,4.744253624288865e+18,19.1374,19.438612,59.0,1.0,8.374245,4.744253624288865e+18,AGN,0.99190056,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J043048.9-573718,67.70391532862946,-57.62176285699675,vanished_full,300,12.524995,2RXS J043048.1-573729,19.63,0.372,1.0,,,,,,,,,,,,,,,,,,,,,5.069929,J043048.54-573722.3,15.055,14.913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J233623.2-762049,354.0968165966302,-76.34701796516546,vanished_full,301,,,,,,,,,,,,,,,,,,,,,,,,,,0.595261,J233623.23-762048.6,16.77,15.738,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J054201.1-665720,85.50465819802645,-66.95569132733281,vanished_full,302,,,,,,,,,,,,5.950095,2CXO J054200.3-665716,2.93e-06,2.27e-07,False,False,1.0,,,,,,,,2.853685,J054201.50-665722.1,16.426,16.849,3.0,,,,,,,,,,,,5XMM J054200.5-665716,5.460779085581366,2.57433e-14,7.52776e-15,4.95791e-15,336.0,1.0,,,,,,,,,,,,,,
1eRASS J120426.3-812317,181.10991080117947,-81.38821454437809,vanished_full,303,,,,,,,,,,,,,,,,,,,,,,,,,,1.987549,J120426.28-812315.5,15.055,14.471,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J022807.6-624750,37.03190011316237,-62.79724503626548,vanished_full,304,,,,,,,,,,,,,,,,,,,,,,,,,,5.711619,J022808.20-624754.3,14.411,13.453,2.0,5.701245,4.700569576344722e+18,18.964138,19.364004,51.0,1.0,5.701245,4.700569576344722e+18,AGN,0.30816442,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J060921.7-675015,92.34058250109366,-67.83767105899912,vanished_full,305,15.663799,2RXS J060923.0-675001,39.82,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.226196,J060922.46-675014.8,15.83,15.336,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J055224.0-624209,88.10013077964643,-62.70273779942316,vanished_full,306,,,,,,,,,,,,,,,,,,,,,,,,,,5.156697,J055223.73-624205.0,12.767,12.601,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J053219.9-054824,83.08301680355858,-5.806904137144826,vanished_full,307,,,,,,,,,,,,,,,,,,,,,,,,,,2.696222,J053219.82-054827.0,11.185,11.039,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J140943.6-304835,212.4316869665372,-30.809839387815565,vanished_full,308,,,,,,,,,,,,,,,,,,,,,,,,,,9.713143,J140943.96-304826.8,17.706,18.226,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J215833.0-511756,329.63760307801465,-51.2991483452152,vanished_full,309,,,,,,,,,,,,,,,,,,,,,,,,,,5.816839,J215833.22-511802.3,14.626,14.096,1.0,5.893694,6.558167052401753e+18,19.187553,19.586357,58.0,1.0,5.893694,6.558167052401753e+18,AGN,0.26413706,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J031214.1-012332,48.0591043287928,-1.3923590179020748,vanished_full,310,,,,,,,,,,,,,,,,,,,,,,,,,,2.452932,J031214.07-012330.5,14.275,13.484,2.0,2.505554,3.2653255132961464e+18,19.019121,19.517151,18.0,1.0,2.505554,3.2653255132961464e+18,AGN,0.29588348,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J084356.4-711203,130.98524498539066,-71.20100048423095,vanished_full,311,,,,,,,,,,,,,,,,,,,,,,,,,,7.745097,J084355.05-711207.4,15.86,15.857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J064950.8-774038,102.46196171806416,-77.67738780987546,vanished_full,312,,,,,,,,,,,,,,,,,,,,,,,,,,6.670453,J064951.86-774032.7,14.942,14.365,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J171746.2-731605,259.44274681702973,-73.26808379634451,vanished_full,313,31.736134,2RXS J171739.1-731557,8.93,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.386379,J171745.78-731606.3,14.049,13.768,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J043838.0-455717,69.65870651452568,-45.95485759628184,vanished_full,314,,,,,,,,,,,,1.624029,2CXO J043837.9-455716,1.14e-05,1.73e-06,False,False,1.0,,,,,,,,1.761096,J043837.91-455717.5,16.188,15.694,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J010307.9-555821,15.783320760480631,-55.97253975518188,vanished_full,315,39.390449,2RXS J010312.6-555825,13.04,0.227,1.0,,,,,,,,,,,,,,,,,,,,,4.07807,J010308.24-555817.6,16.399,16.206,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J035317.7-390605,58.323789372637584,-39.101615374226654,vanished_full,316,,,,,,,,,,,,,,,,,,,,,,,,,,4.768371,J035317.58-390601.2,16.414,15.568,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J032813.8-730115,52.05756868436547,-73.02098545563722,vanished_full,317,,,,,,,,,,,,,,,,,,,,,,,,,,4.82598,J032813.26-730111.3,11.703,11.763,1.0,4.818345,4.641480588813261e+18,13.776814,13.889022,42.0,1.0,4.818345,4.641480588813261e+18,RS,0.43626517,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J093649.0-642056,144.2045428430318,-64.34908746336166,vanished_full,318,,,,,,,,,,,,,,,,,,,,,,,,,,5.61698,J093649.75-642053.1,15.036,13.924,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J052902.2-652828,82.25922685293237,-65.47453756247441,vanished_full,319,,,,,,,,,,,,,,,,,,,,,,,,,,8.008375,J052901.54-652835.2,16.938,18.244,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J061803.5-681611,94.51467124782224,-68.26988122023396,vanished_full,320,,,,,,,,,,,,,,,,,,,,,,,,,,0.948742,J061803.38-681610.9,18.047,16.688,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J061316.4-684004,93.31850041137596,-68.66790821942872,vanished_full,321,,,,,,,,,,,,,,,,,,,,,,,,,,3.648171,J061316.74-684007.7,18.591,17.397,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J044343.1-652640,70.92960308229148,-65.44450624419487,vanished_full,322,,,,,,,,,,,,,,,,,,,,,,,,,,5.83427,J044343.98-652642.1,16.861,15.904,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J142652.1-224617,216.71727895721548,-22.771581838269835,vanished_full,323,,,,,,,,,,,,,,,,,,,,,,,,,,0.948123,J142652.12-224618.5,16.721,17.266,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J093102.8-812637,142.7619458011349,-81.44375760400517,vanished_full,324,,,,,,,,,,,,,,,,,,,,,,,,,,3.977699,J093104.59-812636.4,15.449,14.88,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J032615.8-075432,51.56608618333729,-7.908946240874342,vanished_full,325,,,,,,16.797939,XMMSL3 J032616.8-075424,0.584458,2.113639,0.407004,1.0,,,,,,,,,,,,,,,0.670681,J032615.84-075432.7,16.2,16.115,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J121225.2+272245,183.10523394190403,27.37926998363846,vanished_full,326,,,,,,,,,,,,,,,,,,,,,,,,,,5.760215,J121224.88+272248.2,7.237,7.059,1.0,,,,,,,,,,,,5XMM J121225.0+272249,5.357040328882005,7.46511e-14,7.71252e-15,5.387827e-14,1.0,1.0,,,,,,,,,,,,,,
1eRASS J051829.5-665023,79.62315787552068,-66.83986273101065,vanished_full,327,,,,,,,,,,,,,,,,,,,,,,,,,,4.438518,J051830.29-665022.7,11.973,12.056,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J054444.1+034954,86.18401153072877,3.831894947773936,vanished_full,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J061641.2-720512,94.1716694094497,-72.08670805065812,vanished_full,329,,,,,,,,,,,,,,,,,,,,,,,,,,2.612539,J061641.21-720509.6,17.427,16.362,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J093343.6-271336,143.43201008211005,-27.22678170266408,vanished_full,330,,,,,,,,,,,,,,,,,,,2.149098,201405.0,0.0326,8.861e-13,0.0,,1.0,3.090615,J093343.73-271339.4,15.154,14.907,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J053557.6-061538,83.99027362104218,-6.260632351999504,vanished_full,331,,,,,,,,,,,,,,,,,,,5.51376,169747.0,0.00204,5.448e-14,1.0,0.518,1.0,5.286172,J053557.31-061537.7,11.025,10.572,1.0,,,,,,,,,,,,5XMM J053557.2-061538,6.065393512337092,7.40213e-14,4.80038e-15,5.09789e-14,22.0,1.0,,,,,,,,,,,,,,
1eRASS J105024.7-031748,162.60326910791346,-3.296789688795678,vanished_full,332,,,,,,,,,,,,,,,,,,,,,,,,,,7.478068,J105024.86-031755.8,18.187,18.274,2.0,8.226791,3.801436078645921e+18,17.851208,18.068087,22.0,1.0,8.226791,3.801436078645921e+18,AGN,0.92903197,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J141248.4-352217,213.20185456514625,-35.371425519036606,vanished_full,333,,,,,,,,,,,,,,,,,,,,,,,,,,4.565341,J141248.31-352212.8,8.111,8.121,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J162522.5-635316,246.3438501262698,-63.887997173972536,vanished_full,334,,,,,,,,,,,,,,,,,,,,,,,,,,1.487665,J162522.52-635318.2,9.651,9.666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J023220.4-395724,38.0850330966222,-39.95678369128317,vanished_full,335,,,,,,,,,,,,,,,,,,,,,,,,,,5.360065,J023220.38-395719.0,15.691,15.038,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J220916.9-514928,332.32076077630177,-51.82450572969503,vanished_full,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J123444.3+230118,188.6846248396637,23.021787605814907,vanished_full,337,,,,,,,,,,,,,,,,,,,,,,,,,,4.719392,J123444.65+230119.0,16.835,17.188,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J081045.3-485147,122.6890542511524,-48.86314148606703,vanished_full,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J020953.9-405253,32.47468853164399,-40.88148899440805,vanished_full,339,,,,,,,,,,,,,,,,,,,,,,,,,,9.51786,J020954.28-405244.7,16.606,16.013,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J024021.1-494428,40.0883279870151,-49.74137139693612,vanished_full,340,,,,,,,,,,,,,,,,,,,,,,,,,,1.15232,J024021.30-494429.3,15.875,15.777,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J042315.2-550656,65.81351166601068,-55.1156678195864,vanished_full,341,15.593434,2RXS J042315.4-550711,14.91,0.058,1.0,,,,,,,,,,,,,,,,,,,,,2.795725,J042315.54-550655.4,18.286,18.148,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J052221.8-535405,80.59092606946278,-53.90143927480996,vanished_full,342,,,,,,,,,,,,,,,,,,,,,,,,,,3.459425,J052222.19-535406.0,14.573,14.596,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J061205.2-703425,93.02186236800677,-70.57381774190037,vanished_full,343,,,,,,18.200165,XMMSL3 J061208.5-703417,,1.76904,,1.0,,,,,,,,,,,,,,,4.319998,J061205.68-703429.5,17.28,17.677,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J010720.2-512707,16.83428061722012,-51.4521572501238,vanished_full,344,,,,,,,,,,,,,,,,,,,,,,,,,,2.214721,J010720.28-512705.6,14.767,13.944,1.0,2.194503,4.928243284444315e+18,19.400696,20.050732,54.0,1.0,2.194503,4.928243284444315e+18,AGN,0.45723256,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J075136.5-460118,117.90224539249805,-46.021786532073925,vanished_full,345,27.300489,2RXS J075134.5-460100,9.64,,1.0,,,,,,,,,,,,,,,,,,,,,6.00132,J075136.06-460121.9,9.934,9.978,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J052209.3-415851,80.5390155297546,-41.9810023831585,vanished_full,346,,,,,,,,,,,,,,,,,,,,,,,,,,8.150753,J052208.64-415850.1,15.62,14.282,1.0,8.118993,4.806683958937824e+18,18.724127,19.014086,41.0,1.0,8.118993,4.806683958937824e+18,AGN,0.76745313,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J081657.3-815419,124.23881874192575,-81.90547536482285,vanished_full,347,,,,,,,,,,,,,,,,,,,,,,,,,,8.700507,J081701.22-815416.8,17.845,17.39,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J091013.5-273431,137.55640929475155,-27.57531000190642,vanished_full,348,,,,,,,,,,,,,,,,,,,,,,,,,,4.361162,J091013.85-273429.7,14.928,14.162,2.0,4.305634,5.636243594941708e+18,19.92387,20.877386,27.0,1.0,4.305634,5.636243594941708e+18,AGN,0.57611966,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J075026.7-673306,117.61139356035842,-67.55183671986786,vanished_full,349,38.152326,2RXS J075025.1-673343,11.87,,1.0,,,,,,,,,,,,,,,,,,,,,2.172368,J075027.11-673306.6,15.812,15.545,2.0,,,,,,,,,,,,5XMM J075027.0-673306,2.017870822985105,2.00376e-14,8.64659e-15,8.07448e-15,36.0,1.0,,,,,,,,,,,,,,
1eRASS J030103.0-235940,45.26291295917025,-23.99445733033694,vanished_full,350,,,,,,,,,,,,,,,,,,,,,,,,,,5.550411,J030103.34-235944.4,17.939,18.26,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J053540.9-050902,83.92044346676153,-5.150760576237494,vanished_full,351,,,,,,,,,,,,,,,,,,,,,,,,,,2.311798,J053540.77-050901.4,8.824,8.829,1.0,2.283266,3.2095279438896886e+18,13.504565,13.626931,50.0,1.0,2.283266,3.2095279438896886e+18,YSO,0.55297667,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J033300.7-473846,53.252944905950855,-47.64621448130078,vanished_full,352,38.945277,2RXS J033304.5-473849,18.89,-0.932,1.0,,,,,,,,,,,,,,,,,,,,,6.737674,J033300.04-473847.1,18.347,18.635,2.0,8.910242,4.833947140021989e+18,20.123671,20.806986,44.0,1.0,8.910242,4.833947140021989e+18,AGN,0.47520828,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J023931.9-461917,39.88299131788459,-46.32152481737608,vanished_full,353,,,,,,,,,,,,,,,,,,,,,,,,,,4.25494,J023932.20-461914.5,13.568,12.379,2.0,4.253908,4.945161160623529e+18,17.353186,17.712971,64.0,1.0,4.253908,4.945161160623529e+18,AGN,0.036199033,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J071852.6-245807,109.71922709616209,-24.96877968480865,vanished_full,354,,,,,,,,,,,,13.844002,2CXO J071853.1-245756,2.52e-06,1.47e-06,False,False,1.0,,,,,,,,3.316315,J071852.77-245810.1,16.721,17.016,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J060303.4-672710,90.7643965612976,-67.45295540706772,vanished_full,355,,,,,,,,,,,,,,,,,,,,,,,,,,4.433404,J060304.01-672707.6,16.565,16.246,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J055938.6-615349,89.91084827788883,-61.896978924209066,vanished_full,356,15.751045,2RXS J055940.8-615351,20.05,0.177,1.0,,,,,,,,,,,,,,,,,,,,,4.296818,J055939.14-615351.0,12.011,12.009,2.0,4.332515,4.758616269805453e+18,14.777791,14.99832,45.0,1.0,4.332515,4.758616269805453e+18,RS,0.5149112,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J094058.8+294907,145.24516524009806,29.81877190405362,vanished_full,357,,,,,,,,,,,,,,,,,,,,,,,,,,1.706041,J094058.96+294906.8,15.155,14.858,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J140229.5-274630,210.62315762150192,-27.77510097176293,vanished_full,358,,,,,,,,,,,,,,,,,,,,,,,,,,3.923995,J140229.74-274633.4,17.483,17.703,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J124017.3-004626,190.0723881052928,-0.7741378136945577,vanished_full,359,,,,,,,,,,,,,,,,,,,,,,,,,,5.342121,J124017.71-004628.7,15.882,15.203,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
