source_id,verdict,phot_g_mean_mag,bp_rp,d_pc,period,significance,l,b,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,amp_g,amp_g_baseline,damp_g,amp_bp,damp_bp,amp_rp,damp_rp,phot_variable_flag,in_vari_summary,std_dev_mag_g_fov,range_mag_g_fov,stetson_mag_g_fov,in_vari_rotation_modulation,ruwe,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,phot_bp_rp_excess_factor,phot_g_n_obs,visibility_periods_used,notes
2018177545831527808,CONFIRMED,13.380405,2.5212088,2891.9435081608735,1032.060864346956,11.780679,56.41291174112087,0.185451575959544,,,,-2.2211698192352105,-2.4026771751222724,0.1815073558870619,-2.207029766342835,0.06642496675559784,-2.584032647952482,-0.12341464280697911,NOT_AVAILABLE,False,,,,,2.2433593,0,0.003992031,0.2077461,36.384083,30.976198,1.403629,431,22,"synthetic reversal store, scenario d2_reversal"
1569917409771276928,SPURIOUS,16.720207,2.0281353,380.1685595416525,916.5244907718496,31.900192,125.42422967538808,63.78956935871857,,,,-1.8705023477694123,-1.9517998955644902,0.08129754779507792,-1.2686948011020298,0.07529704651298563,-1.789232703167977,0.022906413833512218,NOT_AVAILABLE,False,,,,,3.125859,0,0.01764196,1.5713125,139.42819,53.06948,1.3459584,525,30,"synthetic reversal store, scenario d2_reversal"
1525829295599805184,CONFIRMED,16.176252,1.7374659,247.46606025581636,328.2036917776257,61.311047,107.31861693034936,74.58820935331622,,,,-2.036629928878854,-2.026052942629248,-0.010576986249605902,-1.5098810997621135,-0.0008336709589442659,-1.7457914008199011,0.1639174979874467,NOT_AVAILABLE,False,,,,,4.447479,0,0.010008261,1.7333319,454.27048,122.09216,1.3049877,1256,28,"synthetic reversal store, scenario d2_reversal"
3551239802564597888,SPURIOUS,15.599422,1.7633104,356.1234975615293,1106.2848909982408,20.027239,272.6797534828622,35.57019543964017,,,,-2.1530556728724863,-2.128193411603155,-0.02486226126933122,-1.6869926295573314,0.009626439206598336,-1.9096341339205158,0.13432192082986272,NOT_AVAILABLE,False,,,,,4.696515,0,0.030436033,1.2200376,214.26031,61.632782,1.3044405,315,16,"synthetic reversal store, scenario d2_reversal"
5545162186300848000,SPURIOUS,8.530812,1.4894509,580.2200802997971,547.3059443965795,119.877174,251.95785689337532,-3.813580661401138,,,,-2.4669180550356318,-2.4170449022092213,-0.04987315282641047,-2.6238416862474554,-0.23870596308281744,-2.690672165794782,-0.06471015767098809,NOT_AVAILABLE,False,,,,,7.7881017,0,0.016907446,1.2585267,1683.0839,125.6827,1.2684445,415,28,"synthetic reversal store, scenario d2_reversal"
5983827326751931648,CONFIRMED,16.581532,2.872426,157.93898956402612,846.3600068947259,27.263199,333.7225247294703,2.376519807765253,,,,-1.948506943249362,-1.973901347564782,0.02539440431541995,-1.0342779537053908,0.35784125043812587,-1.9292721821476262,-0.09377558087018012,NOT_AVAILABLE,False,,,,,5.5879908,1,0.015830357,2.3986106,331.6959,85.06641,1.4740335,384,19,"synthetic reversal store, scenario d2_reversal"
1132073909446788352,CONFIRMED,15.593604,1.7507601,352.2511035510662,607.5938294239585,72.47243,132.689098422101,33.41221335482699,,,,-2.1479935950068203,-2.128348799380777,-0.019644795626043265,-1.7309269702857826,-0.03360054347479502,-2.056626292362927,-0.01259664501486224,NOT_AVAILABLE,False,,,,,4.1069374,0,0.010272907,1.1839828,216.1371,63.432606,1.2946464,432,25,"synthetic reversal store, scenario d2_reversal"
6852732131654780288,CONFIRMED,14.962603,1.8686628,262.5899255051282,576.5381556900827,79.255295,20.300555307650637,-27.846705273640687,,,M2,-2.2837413121971926,-2.249534022463578,-0.034207289733614754,-1.8594310551566895,0.036502039965533806,-2.345377364266129,-0.15807997708794064,NOT_AVAILABLE,False,,,,,8.1119995,0,0.015753394,1.7575366,796.6351,111.99406,1.3142933,305,19,"synthetic reversal store, scenario d2_reversal"
5547414810758429056,CONFIRMED,13.439848,1.5769978,2837.5155193720734,948.807341500578,13.91269,251.06472898495704,-0.2149779600348815,,,,-2.3489337655905986,-2.399810101077822,0.05087633548722348,-2.2070323292533343,0.05687277611298702,-2.4434163999943697,0.0031196572167098147,NOT_AVAILABLE,False,,,,,2.6570983,0,0.013165331,0.28097793,75.477,38.39929,1.2812243,406,27,"synthetic reversal store, scenario d2_reversal"
5859747959289618816,CONFIRMED,15.924239,1.6820841,492.43003017932836,858.9528580762747,28.36084,300.4515802432117,-5.03602696140992,,,,-2.0898566353577763,-2.0735789478410016,-0.01627768751677472,-1.7013497304284557,-0.11861128346948102,-1.9967000690270091,-0.04051952160571104,NOT_AVAILABLE,False,,,,,3.4743402,0,0.011463063,1.177846,176.5184,59.275127,1.2872154,499,28,"synthetic reversal store, scenario d2_reversal"
4627361760001541504,SPURIOUS,9.828717,1.3853426,747.0857438682626,710.9010203082469,109.66674,291.38733417531324,-36.88853064908117,,,M2,-2.5447149288801176,-2.415270267208029,-0.12944466167208857,-2.4597554254858682,-0.08961839462625765,-2.8620383102005253,-0.13247060527014876,NOT_AVAILABLE,False,,,,,5.2301717,0,0.012412873,0.8733111,886.90826,76.41736,1.2530692,361,27,"synthetic reversal store, scenario d2_reversal"
4922744974687373440,SPURIOUS,14.47604,1.1015854,459.68249028029885,562.3805772557849,15.422579,316.2677897263743,-59.79237374417508,,,M2,-2.4334641682437987,-2.305933185602924,-0.1275309826408746,-2.138118989906214,-0.12092797671954969,-2.3265710493946434,-0.056566208428658005,NOT_AVAILABLE,False,,,,,4.206603,0,0.01280988,0.6802739,225.28542,76.49864,1.2233092,536,29,"synthetic reversal store, scenario d2_reversal"
3869650535947137920,CONFIRMED,12.938148,0.70751,600.981423827068,570.036402597465,34.02858,236.9520242105155,55.90243195034571,,,M2,-2.3498875106750376,-2.4069038686093913,0.05701635793435367,-2.3605255878773725,-0.04955515737798022,-2.5777754348101483,-0.060516027603437994,NOT_AVAILABLE,False,,,,,7.6375456,0,0.009223727,1.192351,1039.8933,81.03669,1.1901255,178,14,"synthetic reversal store, scenario d2_reversal"
